,G,Opponent,Home_away,Tm,Opp
0,1,Denver Nuggets,1,117,118
1,2,Milwaukee Bucks,0,153,111
2,3,Phoenix Suns,1,110,107
3,4,San Diego Clippers,1,127,125
4,5,Seattle SuperSonics,1,117,133
5,6,Los Angeles Lakers,1,121,134
6,7,Boston Celtics,0,132,109
7,8,Detroit Pistons,0,150,126
8,9,Golden State Warriors,0,138,139
9,10,Philadelphia 76ers,1,115,116
10,11,Boston Celtics,1,110,103
11,12,Washington Bullets,1,119,124
12,13,San Diego Clippers,0,163,125
13,14,New Orleans Jazz,1,102,113
14,15,Washington Bullets,0,143,124
15,16,Phoenix Suns,0,119,125
16,17,Houston Rockets,1,120,126
17,18,Indiana Pacers,0,103,108
18,19,Milwaukee Bucks,1,116,114
19,20,New Jersey Nets,0,151,110
21,21,Philadelphia 76ers,0,114,120
22,22,Denver Nuggets,0,93,104
23,23,Los Angeles Lakers,0,112,111
24,24,Golden State Warriors,1,123,105
25,25,Seattle SuperSonics,1,99,112
26,26,Denver Nuggets,1,103,107
27,27,New York Knicks,0,139,109
28,28,Indiana Pacers,1,125,113
29,29,Golden State Warriors,0,104,96
30,30,Cleveland Cavaliers,1,113,106
31,31,Chicago Bulls,0,131,102
32,32,Chicago Bulls,1,103,92
33,33,Detroit Pistons,1,130,126
34,34,Atlanta Hawks,0,124,111
35,35,Atlanta Hawks,1,107,115
36,36,Milwaukee Bucks,0,112,103
37,37,Philadelphia 76ers,1,100,94
38,38,New Orleans Jazz,0,123,97
39,39,New Jersey Nets,1,110,104
40,40,New York Knicks,1,105,108
42,41,Detroit Pistons,0,116,114
43,42,San Diego Clippers,0,140,111
44,43,Cleveland Cavaliers,0,117,103
45,44,Denver Nuggets,0,119,101
46,45,Kansas City Kings,1,113,115
47,46,Portland Trail Blazers,0,113,118
48,47,Kansas City Kings,0,124,95
49,48,Seattle SuperSonics,0,125,108
50,49,Atlanta Hawks,1,113,120
51,50,Indiana Pacers,1,110,123
52,51,Chicago Bulls,1,112,108
53,52,Washington Bullets,0,122,123
54,53,Phoenix Suns,1,108,133
55,54,Los Angeles Lakers,1,111,119
56,55,San Diego Clippers,1,126,113
57,56,Portland Trail Blazers,1,106,125
58,57,Golden State Warriors,1,125,107
59,58,Boston Celtics,0,149,119
60,59,Portland Trail Blazers,0,121,120
61,60,Detroit Pistons,1,104,124
63,61,Seattle SuperSonics,0,118,102
64,62,Houston Rockets,0,127,107
65,63,New York Knicks,0,135,112
66,64,Kansas City Kings,0,129,125
67,65,Washington Bullets,1,128,129
68,66,New Jersey Nets,1,103,99
69,67,New York Knicks,1,111,110
70,68,Los Angeles Lakers,0,125,112
71,69,New Orleans Jazz,1,122,124
72,70,Phoenix Suns,0,122,128
73,71,Milwaukee Bucks,1,127,147
74,72,Philadelphia 76ers,0,120,124
75,73,Kansas City Kings,1,123,116
76,74,Atlanta Hawks,0,108,115
77,75,Indiana Pacers,0,113,121
78,76,New Orleans Jazz,0,122,94
79,77,Houston Rockets,0,116,117
80,78,Boston Celtics,1,112,110
81,79,Cleveland Cavaliers,1,116,112
82,80,New Jersey Nets,0,110,103
84,81,Houston Rockets,1,106,123
85,82,Cleveland Cavaliers,0,117,101
