,G,Opponent,Home_away,Tm,Opp
0,1,Boston Celtics,0,114,109
1,2,Golden State Warriors,1,117,122
2,3,Portland Trail Blazers,1,115,130
3,4,Seattle SuperSonics,1,112,94
4,5,Los Angeles Lakers,1,107,109
5,6,Los Angeles Lakers,0,129,118
6,7,Phoenix Suns,1,145,143
7,8,Golden State Warriors,0,97,108
8,9,Phoenix Suns,0,89,110
9,10,Buffalo Braves,1,111,101
10,11,New York Knicks,1,117,123
11,12,Boston Celtics,1,129,114
12,13,Detroit Pistons,1,107,104
13,14,Atlanta Hawks,0,116,99
14,15,Kansas City Kings,0,113,107
15,16,Buffalo Braves,0,111,108
16,17,Denver Nuggets,1,94,105
17,18,Phoenix Suns,1,112,134
18,19,New Jersey Nets,0,132,119
19,20,Milwaukee Bucks,0,129,107
21,21,Philadelphia 76ers,0,117,129
22,22,Washington Bullets,1,105,116
23,23,New York Knicks,0,120,116
24,24,New Orleans Jazz,0,133,118
25,25,New Jersey Nets,1,125,122
26,26,Philadelphia 76ers,1,116,120
27,27,Chicago Bulls,1,119,121
28,28,Chicago Bulls,0,116,108
29,29,Atlanta Hawks,1,99,115
30,30,Detroit Pistons,0,117,118
31,31,Milwaukee Bucks,1,92,116
32,32,Houston Rockets,0,107,101
33,33,New Orleans Jazz,1,115,105
34,34,Indiana Pacers,0,89,96
35,35,Cleveland Cavaliers,0,122,101
36,36,Denver Nuggets,0,114,119
37,37,New Jersey Nets,1,110,105
38,38,Cleveland Cavaliers,1,109,107
39,39,Milwaukee Bucks,0,130,106
40,40,Atlanta Hawks,1,98,92
42,41,Houston Rockets,1,93,104
43,42,Seattle SuperSonics,0,119,113
44,43,Indiana Pacers,1,109,96
45,44,Indiana Pacers,0,112,82
46,45,Portland Trail Blazers,0,106,95
47,46,Boston Celtics,0,113,103
48,47,Kansas City Kings,1,127,113
49,48,Washington Bullets,0,129,109
50,49,New York Knicks,0,123,113
51,50,Chicago Bulls,1,107,110
52,51,Houston Rockets,0,104,94
53,52,Houston Rockets,1,125,114
54,53,Golden State Warriors,1,131,122
55,54,Los Angeles Lakers,1,114,128
56,55,Philadelphia 76ers,1,116,125
57,56,Chicago Bulls,0,124,103
58,57,Portland Trail Blazers,0,114,118
59,58,Atlanta Hawks,0,118,105
60,59,Cleveland Cavaliers,0,112,108
61,60,New York Knicks,1,123,138
63,61,Washington Bullets,1,110,125
64,62,Buffalo Braves,0,128,107
65,63,New Orleans Jazz,0,98,97
66,64,New Jersey Nets,0,129,98
67,65,Seattle SuperSonics,0,94,95
68,66,Washington Bullets,0,116,101
69,67,Buffalo Braves,1,115,123
70,68,Detroit Pistons,1,135,106
71,69,Portland Trail Blazers,1,118,99
72,70,Seattle SuperSonics,1,98,116
73,71,Los Angeles Lakers,0,109,105
74,72,Denver Nuggets,0,123,106
75,73,Kansas City Kings,1,132,130
76,74,Golden State Warriors,0,94,108
77,75,Indiana Pacers,1,106,91
78,76,Cleveland Cavaliers,1,99,95
79,77,Boston Celtics,1,120,117
80,78,Philadelphia 76ers,0,111,107
81,79,Phoenix Suns,0,125,119
82,80,Kansas City Kings,0,123,116
84,81,Milwaukee Bucks,1,102,108
85,82,New Orleans Jazz,1,132,153
