,G,Opponent,Home_away,Tm,Opp
0,1,San Diego Conquistadors,0,106,121
1,2,Utah Stars,1,82,94
2,3,Indiana Pacers,1,99,116
3,4,Utah Stars,0,95,101
4,5,Virginia Squires,0,116,106
5,6,Memphis Tams,1,81,93
6,7,Virginia Squires,1,93,105
7,8,Indiana Pacers,0,92,66
8,9,San Diego Conquistadors,1,112,110
9,10,Carolina Cougars,0,92,124
10,11,New York Nets,1,88,87
11,12,Carolina Cougars,1,95,117
12,13,New York Nets,0,104,92
13,14,Carolina Cougars,0,101,99
14,15,Carolina Cougars,1,106,117
15,16,Denver Rockets,0,95,72
16,17,San Diego Conquistadors,0,105,104
17,18,Denver Rockets,0,78,88
18,19,New York Nets,0,94,106
19,20,Indiana Pacers,0,95,90
21,21,San Diego Conquistadors,0,118,96
22,22,Utah Stars,0,80,83
23,23,Utah Stars,1,92,84
24,24,Memphis Tams,0,121,118
25,25,Kentucky Colonels,0,104,99
26,26,Utah Stars,1,91,104
27,27,Denver Rockets,1,86,107
28,28,Indiana Pacers,0,79,90
29,29,Denver Rockets,0,116,94
30,30,San Diego Conquistadors,1,95,85
31,31,Kentucky Colonels,0,84,96
32,32,Virginia Squires,1,96,94
33,33,Indiana Pacers,1,92,81
34,34,Memphis Tams,1,85,80
35,35,Virginia Squires,0,107,100
36,36,Indiana Pacers,1,81,84
37,37,San Diego Conquistadors,0,123,129
38,38,Memphis Tams,1,95,96
39,39,San Diego Conquistadors,1,104,76
40,40,Denver Rockets,1,108,110
42,41,Utah Stars,1,93,101
43,42,San Diego Conquistadors,1,112,105
44,43,Memphis Tams,1,94,89
45,44,New York Nets,0,93,105
46,45,Kentucky Colonels,1,95,99
47,46,Memphis Tams,0,101,105
48,47,Utah Stars,0,90,81
49,48,San Diego Conquistadors,0,101,97
50,49,Kentucky Colonels,0,101,103
51,50,Utah Stars,0,88,80
52,51,Kentucky Colonels,0,93,84
53,52,New York Nets,1,89,93
54,53,Indiana Pacers,1,90,89
55,54,Denver Rockets,0,98,87
56,55,New York Nets,1,91,95
57,56,Kentucky Colonels,1,110,107
58,57,Carolina Cougars,0,108,95
59,58,Denver Rockets,1,79,82
60,59,Utah Stars,1,81,88
61,60,Utah Stars,0,83,86
63,61,San Diego Conquistadors,1,105,120
64,62,Denver Rockets,1,99,90
65,63,Indiana Pacers,0,88,83
66,64,Carolina Cougars,1,97,103
67,65,Indiana Pacers,1,102,107
68,66,Utah Stars,0,123,102
69,67,New York Nets,1,107,103
70,68,Kentucky Colonels,1,93,108
71,69,Denver Rockets,0,113,104
72,70,Virginia Squires,0,111,79
73,71,Indiana Pacers,1,82,92
74,72,Carolina Cougars,0,98,90
75,73,San Diego Conquistadors,1,115,113
76,74,Memphis Tams,0,99,94
77,75,Virginia Squires,1,91,102
78,76,Denver Rockets,1,111,108
79,77,Virginia Squires,0,105,90
80,78,Memphis Tams,0,104,102
81,79,Carolina Cougars,1,100,93
82,80,Kentucky Colonels,1,98,102
84,81,Virginia Squires,1,95,81
85,82,New York Nets,0,97,99
86,83,Indiana Pacers,0,98,80
87,84,Denver Rockets,0,92,96
