,G,Opponent,Home_away,Tm,Opp
0,1,Phoenix Suns,0,95,96
1,2,Phoenix Suns,0,84,76
2,3,Phoenix Suns,1,99,86
3,4,Phoenix Suns,1,84,86
4,5,Phoenix Suns,0,94,82
5,6,Phoenix Suns,1,87,85
7,7,Los Angeles Lakers,0,87,82
8,8,Los Angeles Lakers,0,114,95
9,9,Los Angeles Lakers,1,95,110
10,10,Los Angeles Lakers,1,95,99
11,11,Los Angeles Lakers,0,96,94
12,12,Los Angeles Lakers,1,110,82
14,13,Dallas Mavericks,0,110,113
15,14,Dallas Mavericks,0,119,106
16,15,Dallas Mavericks,1,96,83
17,16,Dallas Mavericks,1,102,95
18,17,Dallas Mavericks,0,91,103
19,18,Dallas Mavericks,1,90,78
21,19,New Jersey Nets,0,101,89
22,20,New Jersey Nets,0,85,87
23,21,New Jersey Nets,1,84,79
24,22,New Jersey Nets,1,76,77
25,23,New Jersey Nets,1,93,83
26,24,New Jersey Nets,0,88,77
