,G,Opponent,Home_away,Tm,Opp
0,1,Dallas Mavericks,0,90,85
1,2,Dallas Mavericks,0,92,113
2,3,Dallas Mavericks,1,108,109
3,4,Dallas Mavericks,1,93,89
4,5,Dallas Mavericks,0,109,103
5,6,Dallas Mavericks,1,111,113
6,7,Dallas Mavericks,0,119,96
8,8,Portland Trail Blazers,0,116,92
9,9,Portland Trail Blazers,0,114,97
10,10,Portland Trail Blazers,1,118,103
11,11,Portland Trail Blazers,1,92,103
12,12,Portland Trail Blazers,0,104,82
14,13,Oklahoma City Thunder,0,122,105
15,14,Oklahoma City Thunder,0,112,77
16,15,Oklahoma City Thunder,1,97,106
17,16,Oklahoma City Thunder,1,92,105
18,17,Oklahoma City Thunder,0,117,89
19,18,Oklahoma City Thunder,1,112,107
21,19,Miami Heat,0,110,95
22,20,Miami Heat,0,96,98
23,21,Miami Heat,1,111,92
24,22,Miami Heat,1,107,86
25,23,Miami Heat,0,104,87
