,G,Opponent,Home_away,Tm,Opp
0,1,Minnesota Timberwolves,0,99,86
1,2,Minnesota Timberwolves,0,71,80
2,3,Minnesota Timberwolves,1,85,71
3,4,Minnesota Timberwolves,1,92,85
5,5,Los Angeles Lakers,0,87,81
6,6,Los Angeles Lakers,0,79,76
7,7,Los Angeles Lakers,1,103,91
8,8,Los Angeles Lakers,1,118,107
10,9,Portland Trail Blazers,0,80,76
11,10,Portland Trail Blazers,0,86,85
12,11,Portland Trail Blazers,1,85,63
13,12,Portland Trail Blazers,1,94,80
15,13,New York Knicks,0,89,77
16,14,New York Knicks,0,80,67
17,15,New York Knicks,1,81,89
18,16,New York Knicks,1,96,89
19,17,New York Knicks,1,78,77
