,G,Opponent,Home_away,Tm,Opp
0,1,Houston Rockets,0,111,121
1,2,Los Angeles Lakers,0,107,96
2,3,Houston Rockets,1,84,106
3,4,Indiana Pacers,1,101,100
4,5,Philadelphia 76ers,1,103,107
5,6,Phoenix Suns,0,93,105
6,7,New York Knicks,0,107,104
7,8,Atlanta Hawks,0,112,105
8,9,Seattle SuperSonics,0,106,102
9,10,Utah Jazz,1,97,123
10,11,Portland Trail Blazers,1,101,94
11,12,Golden State Warriors,1,112,117
12,13,Detroit Pistons,0,110,124
13,14,Milwaukee Bucks,0,109,108
14,15,Houston Rockets,0,113,95
15,16,Boston Celtics,0,99,114
16,17,San Antonio Spurs,1,116,124
17,18,Seattle SuperSonics,0,108,98
18,19,Los Angeles Clippers,0,106,110
19,20,New York Knicks,1,112,83
21,21,Chicago Bulls,1,97,99
22,22,Kansas City Kings,0,116,107
23,23,San Antonio Spurs,0,119,102
24,24,Houston Rockets,1,115,117
25,25,Milwaukee Bucks,1,96,110
26,26,Denver Nuggets,1,93,116
27,27,Utah Jazz,1,113,96
28,28,Los Angeles Clippers,0,124,118
29,29,Phoenix Suns,1,125,111
30,30,Utah Jazz,0,97,99
31,31,San Antonio Spurs,1,115,116
32,32,Kansas City Kings,0,135,107
33,33,Seattle SuperSonics,1,102,84
34,34,Portland Trail Blazers,1,108,102
35,35,Kansas City Kings,1,117,110
36,36,Los Angeles Lakers,0,102,121
37,37,Portland Trail Blazers,0,124,101
38,38,Golden State Warriors,1,149,104
39,39,Phoenix Suns,1,95,98
40,40,Los Angeles Lakers,1,92,110
42,41,Los Angeles Clippers,1,101,100
43,42,San Antonio Spurs,0,122,110
44,43,Washington Bullets,1,92,93
45,44,New Jersey Nets,0,93,103
46,45,Philadelphia 76ers,0,111,109
47,46,Denver Nuggets,1,110,121
48,47,Utah Jazz,0,109,121
49,48,Denver Nuggets,0,114,106
50,49,Atlanta Hawks,1,112,103
51,50,Golden State Warriors,0,129,103
52,51,Cleveland Cavaliers,1,131,112
53,52,Detroit Pistons,1,119,124
54,53,Phoenix Suns,0,103,126
55,54,Houston Rockets,1,124,115
56,55,Portland Trail Blazers,0,104,98
57,56,Washington Bullets,0,110,101
58,57,Kansas City Kings,1,121,98
59,58,Utah Jazz,0,96,103
60,59,Denver Nuggets,0,140,141
61,60,Los Angeles Lakers,0,106,125
63,61,Phoenix Suns,1,107,99
64,62,Indiana Pacers,0,108,102
65,63,Boston Celtics,1,122,133
66,64,New Jersey Nets,1,126,113
67,65,Seattle SuperSonics,0,103,100
68,66,Kansas City Kings,0,118,100
69,67,Denver Nuggets,0,127,108
70,68,Cleveland Cavaliers,0,128,135
71,69,Denver Nuggets,1,111,113
72,70,San Antonio Spurs,0,96,89
73,71,San Antonio Spurs,1,123,114
74,72,Chicago Bulls,0,97,107
75,73,Golden State Warriors,0,134,107
76,74,Utah Jazz,1,101,116
77,75,Los Angeles Lakers,1,115,120
78,76,Golden State Warriors,1,127,121
79,77,Los Angeles Clippers,0,122,126
80,78,Houston Rockets,0,127,139
81,79,Kansas City Kings,1,105,117
82,80,Seattle SuperSonics,1,124,80
84,81,Portland Trail Blazers,1,111,131
85,82,Los Angeles Clippers,1,96,92
