,G,Opponent,Home_away,Tm,Opp
0,1,Los Angeles Lakers,0,94,102
1,2,Sacramento Kings,1,94,96
2,3,Los Angeles Clippers,1,123,99
3,4,Portland Trail Blazers,0,91,99
4,5,Los Angeles Lakers,1,98,107
5,6,Seattle SuperSonics,1,113,109
6,7,Los Angeles Clippers,0,122,105
7,8,Miami Heat,0,100,99
8,9,Denver Nuggets,1,95,111
9,10,Minnesota Timberwolves,0,99,89
10,11,Seattle SuperSonics,0,70,117
11,12,Charlotte Hornets,0,102,83
12,13,San Antonio Spurs,1,89,93
13,14,Houston Rockets,1,106,103
14,15,Golden State Warriors,0,107,88
15,16,Utah Jazz,1,97,107
16,17,San Antonio Spurs,0,93,99
17,18,Chicago Bulls,1,97,105
18,19,Minnesota Timberwolves,1,90,87
19,20,Philadelphia 76ers,1,95,88
21,21,Washington Bullets,1,108,112
22,22,Charlotte Hornets,1,97,102
23,23,New Jersey Nets,1,84,78
24,24,Los Angeles Clippers,0,101,92
25,25,Sacramento Kings,0,102,95
26,26,Atlanta Hawks,0,114,101
27,27,Portland Trail Blazers,0,140,144
28,28,Denver Nuggets,0,116,109
29,29,Indiana Pacers,0,110,106
30,30,Phoenix Suns,1,102,119
31,31,Philadelphia 76ers,0,79,104
32,32,Seattle SuperSonics,0,110,96
33,33,Golden State Warriors,1,119,123
34,34,Seattle SuperSonics,1,87,98
35,35,Utah Jazz,0,99,109
36,36,Denver Nuggets,1,90,101
37,37,Phoenix Suns,0,88,108
38,38,New York Knicks,0,117,103
39,39,Cleveland Cavaliers,0,105,96
40,40,Washington Bullets,0,129,105
42,41,Sacramento Kings,0,106,93
43,42,Houston Rockets,1,99,92
44,43,New Jersey Nets,0,108,88
45,44,Houston Rockets,0,98,91
46,45,Utah Jazz,1,92,105
47,46,Portland Trail Blazers,1,100,131
48,47,Sacramento Kings,1,100,90
49,48,Minnesota Timberwolves,0,90,77
50,49,San Antonio Spurs,0,103,96
51,50,Orlando Magic,0,135,108
52,51,Cleveland Cavaliers,1,96,87
53,52,Milwaukee Bucks,1,97,109
54,53,Indiana Pacers,1,102,91
55,54,Minnesota Timberwolves,1,87,82
56,55,New York Knicks,1,87,110
57,56,Boston Celtics,1,98,111
58,57,Phoenix Suns,0,108,102
59,58,Denver Nuggets,1,89,106
60,59,Los Angeles Lakers,0,91,103
61,60,Houston Rockets,1,95,105
63,61,Boston Celtics,0,113,102
64,62,Denver Nuggets,0,104,97
65,63,Detroit Pistons,1,84,114
66,64,Atlanta Hawks,1,117,110
67,65,Orlando Magic,1,116,106
68,66,Miami Heat,1,106,103
69,67,Detroit Pistons,0,98,96
70,68,Golden State Warriors,0,118,108
71,69,San Antonio Spurs,1,109,105
72,70,Minnesota Timberwolves,0,82,84
73,71,Milwaukee Bucks,0,86,72
74,72,Phoenix Suns,1,111,117
75,73,San Antonio Spurs,0,104,98
76,74,Chicago Bulls,0,108,109
77,75,Los Angeles Lakers,1,106,113
78,76,Los Angeles Clippers,1,90,98
79,77,Golden State Warriors,1,140,133
80,78,Portland Trail Blazers,1,92,124
81,79,Utah Jazz,0,97,96
82,80,Charlotte Hornets,1,111,102
84,81,Houston Rockets,0,121,120
85,82,Charlotte Hornets,0,118,107
