,G,Opponent,Home_away,Tm,Opp
0,1,Utah Jazz,0,103,77
1,2,San Antonio Spurs,1,105,108
2,3,Los Angeles Clippers,0,118,86
3,4,Seattle SuperSonics,1,147,124
4,5,Portland Trail Blazers,1,113,120
5,6,Utah Jazz,1,103,104
6,7,Houston Rockets,0,114,85
7,8,Denver Nuggets,1,138,142
8,9,Cleveland Cavaliers,0,111,96
9,10,Los Angeles Lakers,0,110,114
10,11,Los Angeles Clippers,1,113,108
11,12,Phoenix Suns,1,130,122
12,13,Sacramento Kings,0,129,117
13,14,New Jersey Nets,0,119,94
14,15,Utah Jazz,0,118,107
15,16,Sacramento Kings,1,127,124
16,17,Los Angeles Lakers,1,104,112
17,18,Golden State Warriors,1,109,104
18,19,Portland Trail Blazers,0,130,129
19,20,Utah Jazz,1,99,103
21,21,Seattle SuperSonics,1,126,109
22,22,Portland Trail Blazers,1,100,134
23,23,San Antonio Spurs,0,101,98
24,24,Denver Nuggets,0,141,118
25,25,Los Angeles Lakers,0,130,119
26,26,Phoenix Suns,1,119,120
27,27,Denver Nuggets,1,123,121
28,28,Phoenix Suns,0,123,97
29,29,Seattle SuperSonics,0,117,107
30,30,San Antonio Spurs,1,106,89
31,31,Indiana Pacers,0,135,144
32,32,San Antonio Spurs,0,108,103
33,33,Denver Nuggets,0,113,116
34,34,Houston Rockets,1,96,106
35,35,New York Knicks,1,108,103
36,36,Boston Celtics,1,108,117
37,37,Milwaukee Bucks,1,124,122
38,38,Indiana Pacers,1,115,119
39,39,New York Knicks,0,113,93
40,40,Los Angeles Lakers,0,132,117
42,41,Washington Bullets,0,113,118
43,42,Denver Nuggets,1,132,102
44,43,Milwaukee Bucks,0,133,117
45,44,Portland Trail Blazers,1,117,133
46,45,Los Angeles Lakers,1,103,99
47,46,Seattle SuperSonics,0,124,94
48,47,Portland Trail Blazers,0,135,115
49,48,Sacramento Kings,1,125,129
50,49,Los Angeles Clippers,0,138,107
51,50,Houston Rockets,1,100,105
52,51,Boston Celtics,0,96,113
53,52,San Antonio Spurs,0,122,107
54,53,Golden State Warriors,0,122,111
55,54,Golden State Warriors,1,121,95
56,55,Sacramento Kings,0,108,101
57,56,Philadelphia 76ers,0,123,110
58,57,San Antonio Spurs,1,98,123
59,58,Phoenix Suns,0,135,112
60,59,Denver Nuggets,0,115,107
61,60,Detroit Pistons,1,115,125
63,61,Chicago Bulls,1,105,115
64,62,Seattle SuperSonics,0,130,117
65,63,Atlanta Hawks,0,105,113
66,64,Houston Rockets,0,118,109
67,65,Chicago Bulls,0,114,96
68,66,Sacramento Kings,1,105,104
69,67,Detroit Pistons,0,122,118
70,68,Philadelphia 76ers,1,103,100
71,69,New Jersey Nets,1,119,107
72,70,Atlanta Hawks,1,112,120
73,71,Washington Bullets,1,114,107
74,72,Cleveland Cavaliers,1,101,98
75,73,Los Angeles Clippers,0,118,102
76,74,Golden State Warriors,0,136,116
77,75,Utah Jazz,0,121,107
78,76,Phoenix Suns,1,110,118
79,77,Utah Jazz,1,90,103
80,78,Golden State Warriors,1,125,100
81,79,Los Angeles Clippers,1,129,100
82,80,Houston Rockets,0,113,107
84,81,Houston Rockets,1,99,121
85,82,Sacramento Kings,0,125,121
