,G,Opponent,Home_away,Tm,Opp
0,1,Houston Rockets,0,120,110
1,2,Houston Rockets,0,108,119
2,3,Houston Rockets,1,93,92
3,4,Houston Rockets,1,107,97
5,5,Denver Nuggets,1,115,126
6,6,Denver Nuggets,1,112,108
7,7,Denver Nuggets,0,105,107
8,8,Denver Nuggets,0,124,103
9,9,Denver Nuggets,1,110,106
10,10,Denver Nuggets,0,108,95
12,11,Los Angeles Lakers,1,98,113
13,12,Los Angeles Lakers,1,101,123
14,13,Los Angeles Lakers,0,106,94
15,14,Los Angeles Lakers,0,118,104
16,15,Los Angeles Lakers,1,102,119
17,16,Los Angeles Lakers,0,105,103
18,17,Los Angeles Lakers,1,102,117
