,G,Opponent,Home_away,Tm,Opp
0,1,Fort Wayne Pistons,0,88,85
1,2,Syracuse Nationals,1,75,91
2,3,Minneapolis Lakers,0,88,97
3,4,Minneapolis Lakers,0,85,95
4,5,Minneapolis Lakers,1,87,88
5,6,Philadelphia Warriors,0,81,80
6,7,Philadelphia Warriors,1,95,93
7,8,Syracuse Nationals,0,90,76
8,9,Minneapolis Lakers,0,94,82
9,10,St. Louis Hawks,1,105,118
10,11,New York Knicks,0,90,87
11,12,Philadelphia Warriors,0,83,92
12,13,Boston Celtics,1,86,108
13,14,Boston Celtics,0,87,101
14,15,St. Louis Hawks,0,85,76
15,16,Fort Wayne Pistons,1,102,104
16,17,New York Knicks,1,96,87
17,18,New York Knicks,0,95,93
18,19,Syracuse Nationals,0,90,82
19,20,Minneapolis Lakers,0,95,83
21,21,New York Knicks,0,92,95
22,22,Philadelphia Warriors,0,92,91
23,23,Fort Wayne Pistons,1,101,100
24,24,Boston Celtics,1,103,93
25,25,New York Knicks,0,76,91
26,26,Minneapolis Lakers,1,97,101
27,27,Minneapolis Lakers,0,103,105
28,28,Minneapolis Lakers,0,115,101
29,29,Syracuse Nationals,0,98,93
30,30,Fort Wayne Pistons,0,93,99
31,31,Boston Celtics,0,92,97
32,32,Fort Wayne Pistons,0,95,88
33,33,New York Knicks,1,88,96
34,34,St. Louis Hawks,0,102,101
35,35,Philadelphia Warriors,0,78,81
36,36,St. Louis Hawks,1,93,86
37,37,Philadelphia Warriors,0,95,94
38,38,Philadelphia Warriors,1,93,112
39,39,Syracuse Nationals,0,88,97
40,40,Syracuse Nationals,1,85,91
42,41,St. Louis Hawks,0,106,108
43,42,Boston Celtics,0,83,97
44,43,Minneapolis Lakers,1,107,114
45,44,Minneapolis Lakers,0,99,107
46,45,St. Louis Hawks,0,99,100
47,46,Syracuse Nationals,0,95,99
48,47,St. Louis Hawks,1,83,107
49,48,New York Knicks,0,80,92
50,49,Fort Wayne Pistons,0,96,80
51,50,Fort Wayne Pistons,0,93,79
52,51,Philadelphia Warriors,0,108,110
53,52,New York Knicks,1,91,88
54,53,St. Louis Hawks,0,103,100
55,54,Boston Celtics,0,103,102
56,55,St. Louis Hawks,1,93,117
57,56,New York Knicks,0,82,85
58,57,Syracuse Nationals,1,104,95
59,58,Fort Wayne Pistons,0,84,87
60,59,Fort Wayne Pistons,1,85,104
61,60,Minneapolis Lakers,1,103,111
63,61,Fort Wayne Pistons,0,105,110
64,62,St. Louis Hawks,0,101,86
65,63,Syracuse Nationals,1,93,109
66,64,Boston Celtics,0,77,92
67,65,Fort Wayne Pistons,0,90,76
68,66,Minneapolis Lakers,0,117,125
69,67,Boston Celtics,0,96,87
70,68,Boston Celtics,1,102,111
71,69,Philadelphia Warriors,0,82,79
72,70,St. Louis Hawks,0,92,100
73,71,Fort Wayne Pistons,1,96,100
74,72,St. Louis Hawks,0,104,99
