,G,Opponent,Home_away,Tm,Opp
0,1,Washington Bullets,1,95,107
1,2,Seattle SuperSonics,0,91,92
2,3,New York Knicks,1,113,117
3,4,Phoenix Suns,0,106,100
4,5,Los Angeles Lakers,0,116,98
5,6,Portland Trail Blazers,1,88,92
6,7,Los Angeles Lakers,1,112,125
7,8,Seattle SuperSonics,1,107,92
8,9,Golden State Warriors,1,92,123
9,10,Philadelphia 76ers,1,103,113
10,11,Chicago Bulls,0,107,98
11,12,Detroit Pistons,1,104,120
12,13,Cleveland Cavaliers,1,95,91
13,14,New Orleans Jazz,0,98,97
14,15,New York Knicks,0,110,98
15,16,Seattle SuperSonics,0,90,101
16,17,Cleveland Cavaliers,0,105,101
17,18,Milwaukee Bucks,1,95,103
18,19,Philadelphia 76ers,0,84,98
19,20,Buffalo Braves,1,107,126
21,21,Atlanta Hawks,0,100,94
22,22,Chicago Bulls,0,109,99
23,23,Atlanta Hawks,1,101,115
24,24,Golden State Warriors,0,105,115
25,25,Houston Rockets,0,100,111
26,26,Boston Celtics,1,104,118
27,27,Buffalo Braves,0,110,117
28,28,Los Angeles Lakers,1,97,111
29,29,Phoenix Suns,1,111,122
30,30,Seattle SuperSonics,1,87,90
31,31,Detroit Pistons,0,87,103
32,32,Cleveland Cavaliers,1,106,110
33,33,New Orleans Jazz,1,95,120
34,34,Phoenix Suns,0,98,86
35,35,Washington Bullets,0,98,103
36,36,Houston Rockets,1,108,106
37,37,New Orleans Jazz,0,97,107
38,38,Chicago Bulls,1,84,111
39,39,Detroit Pistons,0,105,99
40,40,Boston Celtics,0,106,101
42,41,New York Knicks,0,90,102
43,42,Portland Trail Blazers,0,94,102
44,43,Golden State Warriors,0,103,116
45,44,Milwaukee Bucks,1,97,113
46,45,Chicago Bulls,0,118,110
47,46,Milwaukee Bucks,0,107,89
48,47,Houston Rockets,0,119,86
49,48,Detroit Pistons,1,94,101
50,49,Chicago Bulls,1,104,96
51,50,Los Angeles Lakers,0,117,109
52,51,New Orleans Jazz,1,101,108
53,52,Detroit Pistons,0,93,94
54,53,Houston Rockets,1,86,105
55,54,Atlanta Hawks,1,89,111
56,55,Buffalo Braves,0,96,101
57,56,Philadelphia 76ers,0,125,107
58,57,Golden State Warriors,0,103,91
59,58,Portland Trail Blazers,0,97,116
60,59,Phoenix Suns,1,120,117
61,60,Los Angeles Lakers,1,90,97
63,61,Portland Trail Blazers,1,105,119
64,62,Detroit Pistons,0,127,113
65,63,Milwaukee Bucks,1,95,99
66,64,Seattle SuperSonics,0,111,93
67,65,Milwaukee Bucks,0,113,97
68,66,Chicago Bulls,1,95,73
69,67,Milwaukee Bucks,0,118,121
70,68,Atlanta Hawks,0,114,113
71,69,Washington Bullets,1,102,110
72,70,Boston Celtics,1,117,120
73,71,Chicago Bulls,0,112,101
74,72,Washington Bullets,0,106,101
75,73,Detroit Pistons,1,117,130
76,74,Phoenix Suns,1,100,117
77,75,Golden State Warriors,1,117,134
78,76,Portland Trail Blazers,1,113,114
79,77,Milwaukee Bucks,1,107,120
80,78,Cleveland Cavaliers,0,104,101
81,79,New York Knicks,1,95,115
82,80,Boston Celtics,0,131,104
84,81,Philadelphia 76ers,1,108,112
85,82,Buffalo Braves,1,98,99
