,G,Opponent,Home_away,Tm,Opp
0,1,Los Angeles Clippers,0,104,108
1,2,Denver Nuggets,1,112,123
2,3,Houston Rockets,0,122,116
3,4,Dallas Mavericks,1,113,119
4,5,Cleveland Cavaliers,0,94,95
5,6,Seattle SuperSonics,0,98,93
6,7,Golden State Warriors,1,111,117
7,8,Portland Trail Blazers,1,115,126
8,9,Golden State Warriors,0,112,103
9,10,Utah Jazz,0,96,100
10,11,San Antonio Spurs,1,103,99
11,12,Milwaukee Bucks,0,97,131
12,13,Denver Nuggets,1,118,122
13,14,New Jersey Nets,0,103,118
14,15,Phoenix Suns,0,111,107
15,16,Dallas Mavericks,1,111,133
16,17,Houston Rockets,1,114,131
17,18,Chicago Bulls,0,131,118
18,19,Los Angeles Clippers,1,103,128
19,20,Detroit Pistons,1,122,112
21,21,Washington Bullets,1,89,111
22,22,New Jersey Nets,1,100,106
23,23,Boston Celtics,1,101,118
24,24,Chicago Bulls,1,108,103
25,25,Milwaukee Bucks,1,82,140
26,26,Detroit Pistons,0,132,121
27,27,Phoenix Suns,1,106,107
28,28,Los Angeles Clippers,0,116,117
29,29,Golden State Warriors,1,121,131
30,30,Los Angeles Lakers,0,111,133
31,31,Philadelphia 76ers,0,84,87
32,32,San Antonio Spurs,0,114,106
33,33,Denver Nuggets,0,112,107
34,34,Washington Bullets,0,106,87
35,35,Indiana Pacers,1,88,87
36,36,Philadelphia 76ers,1,102,113
37,37,Cleveland Cavaliers,1,101,105
38,38,New York Knicks,1,97,115
39,39,Atlanta Hawks,1,104,115
40,40,Golden State Warriors,1,125,111
42,41,Seattle SuperSonics,0,98,96
43,42,Dallas Mavericks,0,119,110
44,43,Houston Rockets,1,107,124
45,44,Portland Trail Blazers,0,125,129
46,45,Portland Trail Blazers,1,121,116
47,46,Denver Nuggets,0,125,120
48,47,Houston Rockets,0,109,111
49,48,Utah Jazz,1,101,113
50,49,New York Knicks,0,94,90
51,50,Seattle SuperSonics,0,115,106
52,51,Boston Celtics,0,105,100
53,52,Atlanta Hawks,0,114,123
54,53,San Antonio Spurs,1,94,113
55,54,Houston Rockets,0,115,105
56,55,San Antonio Spurs,0,107,105
57,56,Phoenix Suns,1,118,110
58,57,Golden State Warriors,0,127,124
59,58,Seattle SuperSonics,1,102,100
60,59,Indiana Pacers,0,121,100
61,60,Utah Jazz,1,94,110
63,61,Utah Jazz,0,94,92
64,62,Houston Rockets,1,105,116
65,63,Los Angeles Lakers,1,121,122
66,64,Dallas Mavericks,0,102,117
67,65,San Antonio Spurs,0,132,120
68,66,Dallas Mavericks,1,127,120
69,67,Los Angeles Clippers,1,104,105
70,68,Denver Nuggets,1,113,119
71,69,Denver Nuggets,0,117,113
72,70,Phoenix Suns,1,104,108
73,71,Los Angeles Lakers,0,113,115
74,72,Portland Trail Blazers,1,102,112
75,73,Portland Trail Blazers,0,116,99
76,74,Seattle SuperSonics,1,103,101
77,75,Los Angeles Clippers,0,103,112
78,76,San Antonio Spurs,1,109,99
79,77,Los Angeles Lakers,1,105,135
80,78,Phoenix Suns,0,119,100
81,79,Dallas Mavericks,0,122,115
82,80,Utah Jazz,1,113,108
84,81,Utah Jazz,0,108,119
85,82,Los Angeles Lakers,0,92,105
