,G,Opponent,Home_away,Tm,Opp
0,1,Detroit Pistons,0,103,99
1,2,Detroit Pistons,1,112,114
2,3,St. Louis Hawks,1,123,133
3,4,Baltimore Bullets,1,116,122
4,5,St. Louis Hawks,0,121,118
5,6,San Francisco Warriors,0,115,127
6,7,New York Knicks,0,131,129
7,8,Detroit Pistons,1,120,115
8,9,Chicago Bulls,0,99,113
9,10,Boston Celtics,0,112,113
10,11,Baltimore Bullets,1,119,104
11,12,Philadelphia 76ers,0,98,112
12,13,Los Angeles Lakers,0,112,124
13,14,Philadelphia 76ers,1,110,134
14,15,Baltimore Bullets,0,125,123
15,16,New York Knicks,1,121,118
16,17,Philadelphia 76ers,0,111,106
17,18,New York Knicks,0,115,109
18,19,Boston Celtics,1,87,118
19,20,New York Knicks,0,115,119
21,21,Los Angeles Lakers,0,118,130
22,22,Boston Celtics,1,91,119
23,23,Boston Celtics,0,99,117
24,24,San Francisco Warriors,1,120,123
25,25,Los Angeles Lakers,1,118,119
26,26,San Francisco Warriors,1,126,112
27,27,Los Angeles Lakers,1,126,124
28,28,Chicago Bulls,0,120,128
29,29,Baltimore Bullets,0,138,114
30,30,San Francisco Warriors,0,112,124
31,31,Philadelphia 76ers,1,118,134
32,32,Detroit Pistons,0,131,123
33,33,Los Angeles Lakers,0,114,125
34,34,San Francisco Warriors,0,102,107
35,35,New York Knicks,1,103,107
36,36,Chicago Bulls,1,111,116
37,37,Chicago Bulls,0,125,112
38,38,Baltimore Bullets,1,126,94
39,39,Chicago Bulls,1,106,102
40,40,Los Angeles Lakers,0,125,115
42,41,St. Louis Hawks,0,116,105
43,42,Boston Celtics,0,106,119
44,43,Baltimore Bullets,1,118,122
45,44,Detroit Pistons,0,122,108
46,45,New York Knicks,1,126,118
47,46,New York Knicks,0,132,125
48,47,Detroit Pistons,0,110,118
49,48,Philadelphia 76ers,1,107,110
50,49,St. Louis Hawks,0,113,112
51,50,San Francisco Warriors,0,121,118
52,51,Baltimore Bullets,0,131,125
53,52,Chicago Bulls,1,113,118
54,53,Baltimore Bullets,1,99,109
55,54,Boston Celtics,1,121,137
56,55,Boston Celtics,0,123,138
57,56,Philadelphia 76ers,0,106,118
58,57,Detroit Pistons,0,133,104
59,58,Detroit Pistons,1,132,117
60,59,St. Louis Hawks,1,115,118
61,60,Philadelphia 76ers,1,123,131
63,61,New York Knicks,0,127,118
64,62,Detroit Pistons,0,122,110
65,63,Philadelphia 76ers,0,118,127
66,64,New York Knicks,1,123,124
67,65,St. Louis Hawks,0,112,104
68,66,Los Angeles Lakers,1,102,103
69,67,San Francisco Warriors,1,137,122
70,68,San Francisco Warriors,1,129,116
71,69,Los Angeles Lakers,1,127,141
72,70,Philadelphia 76ers,0,107,127
73,71,Los Angeles Lakers,0,122,116
74,72,Boston Celtics,1,104,111
75,73,Baltimore Bullets,0,109,102
76,74,Chicago Bulls,1,106,113
77,75,St. Louis Hawks,0,129,122
78,76,Chicago Bulls,0,147,119
79,77,St. Louis Hawks,1,119,120
80,78,Chicago Bulls,1,133,117
81,79,Boston Celtics,0,112,108
82,80,St. Louis Hawks,0,114,111
84,81,San Francisco Warriors,0,127,112
