,G,Opponent,Home_away,Tm,Opp
0,1,Golden State Warriors,0,134,106
1,2,Utah Jazz,1,100,121
2,3,Denver Nuggets,0,134,123
3,4,Houston Rockets,0,114,116
4,5,Denver Nuggets,1,109,130
5,6,Indiana Pacers,0,111,126
6,7,Milwaukee Bucks,0,113,117
7,8,Dallas Mavericks,0,96,103
8,9,Portland Trail Blazers,1,94,98
9,10,New Jersey Nets,0,110,102
10,11,Philadelphia 76ers,0,115,114
11,12,Los Angeles Lakers,0,120,125
12,13,Denver Nuggets,1,120,147
13,14,Los Angeles Clippers,1,84,98
14,15,Utah Jazz,0,117,126
15,16,Houston Rockets,1,97,106
16,17,Dallas Mavericks,1,98,125
17,18,Cleveland Cavaliers,0,113,115
18,19,Atlanta Hawks,0,100,106
19,20,Los Angeles Clippers,0,128,108
21,21,Seattle SuperSonics,1,109,114
22,22,Phoenix Suns,0,109,120
23,23,San Antonio Spurs,0,120,96
24,24,Los Angeles Lakers,1,103,117
25,25,Phoenix Suns,1,112,110
26,26,Boston Celtics,0,102,114
27,27,Dallas Mavericks,1,117,126
28,28,San Antonio Spurs,1,108,140
29,29,Utah Jazz,0,107,105
30,30,San Antonio Spurs,0,119,124
31,31,Portland Trail Blazers,1,91,98
32,32,Seattle SuperSonics,0,109,108
33,33,New Jersey Nets,1,87,90
34,34,Boston Celtics,1,86,122
35,35,Washington Bullets,1,113,130
36,36,Houston Rockets,0,107,104
37,37,New York Knicks,0,97,94
38,38,Seattle SuperSonics,0,100,116
39,39,Los Angeles Lakers,0,94,115
40,40,Phoenix Suns,1,126,120
42,41,Chicago Bulls,0,97,95
43,42,Utah Jazz,1,91,123
44,43,Dallas Mavericks,0,118,101
45,44,Golden State Warriors,1,99,117
46,45,Portland Trail Blazers,0,123,113
47,46,Phoenix Suns,0,114,116
48,47,Cleveland Cavaliers,1,95,104
49,48,Atlanta Hawks,1,118,115
50,49,New York Knicks,1,104,108
51,50,Chicago Bulls,1,90,111
52,51,Indiana Pacers,1,112,130
53,52,Detroit Pistons,0,105,121
54,53,Washington Bullets,0,110,129
55,54,Seattle SuperSonics,1,130,133
56,55,Utah Jazz,0,110,115
57,56,Dallas Mavericks,1,90,115
58,57,San Antonio Spurs,1,134,132
59,58,Houston Rockets,1,94,105
60,59,Denver Nuggets,0,116,114
61,60,Seattle SuperSonics,0,97,106
63,61,Philadelphia 76ers,1,118,124
64,62,Detroit Pistons,1,97,109
65,63,Milwaukee Bucks,1,97,108
66,64,Houston Rockets,0,121,104
67,65,Los Angeles Clippers,1,112,116
68,66,Golden State Warriors,1,118,126
69,67,Utah Jazz,1,97,117
70,68,Los Angeles Lakers,0,114,92
71,69,Denver Nuggets,0,103,107
72,70,Denver Nuggets,1,111,121
73,71,Los Angeles Clippers,0,103,105
74,72,Los Angeles Lakers,1,104,108
75,73,San Antonio Spurs,0,115,109
76,74,Phoenix Suns,1,92,95
77,75,Golden State Warriors,0,121,115
78,76,Dallas Mavericks,0,96,104
79,77,Houston Rockets,1,105,123
80,78,San Antonio Spurs,1,112,116
81,79,Portland Trail Blazers,1,102,112
82,80,Los Angeles Clippers,0,120,105
84,81,Golden State Warriors,1,117,109
85,82,Portland Trail Blazers,0,110,124
