,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
11,4.5,0.467,9.6,1.0,0.319,3.1,1.8,29.0,2.0,5.6,5.5,0.431,12.8,1.7,0.7040000000000001,2.5,22.0,21.0,wallara01,NBA,30.6,1.5,2.7,13.7,PF,1.1,2003-04,1.3,7.0,DET,0.47
12,5.0,0.475,10.5,0.9,0.318,3.0,1.8,30.0,1.5,5.9,5.9,0.44,13.4,1.7,0.6970000000000001,2.5,79.0,79.0,wallara01,NBA,34.0,2.2,3.0,14.5,PF,0.8,2004-05,1.6,8.2,DET,0.475
13,3.8,0.48,7.9,1.9,0.35700000000000004,5.4,2.3,31.0,1.6,5.7,5.7,0.43,13.3,1.7,0.743,2.3,80.0,80.0,wallara01,NBA,34.8,1.1,2.9,15.1,PF,1.0,2005-06,1.1,6.8,DET,0.503
14,3.4,0.46299999999999997,7.3,1.4,0.35100000000000003,3.9,1.7,32.0,1.6,6.0,4.8,0.423,11.2,1.4,0.7879999999999999,1.8,75.0,72.0,wallara01,NBA,32.3,1.2,3.0,12.3,C,1.0,2006-07,1.3,7.2,DET,0.485
15,3.4,0.47600000000000003,7.2,1.5,0.35600000000000004,4.1,1.8,33.0,1.7,5.5,4.9,0.43200000000000005,11.3,1.5,0.767,1.9,77.0,76.0,wallara01,NBA,30.5,1.1,2.8,12.7,C,1.2,2007-08,1.1,6.6,DET,0.49700000000000005
16,2.9,0.47100000000000003,6.1,1.7,0.354,4.8,1.4,34.0,1.3,6.6,4.6,0.419,10.9,1.2,0.772,1.5,66.0,63.0,wallara01,NBA,32.2,0.8,3.0,12.0,C,0.9,2008-09,0.9,7.4,DET,0.498
17,2.3,0.511,4.6,1.0,0.28300000000000003,3.7,1.0,35.0,0.9,3.6,3.4,0.409,8.2,1.2,0.768,1.6,79.0,13.0,wallara01,NBA,22.5,0.5,2.8,9.0,C,1.0,2009-10,0.8,4.1,BOS,0.47200000000000003
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wallara01,0,0.0,0.0,0.0,0.0,0,0.0,2010-11,0.0,0.0,Did Not Play (retired),0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wallara01,0,0.0,0.0,0.0,0.0,0,0.0,2011-12,0.0,0.0,Did Not Play (retired),0.0
20,1.6,0.452,3.5,1.0,0.319,3.3,0.3,38.0,0.7,3.4,2.6,0.387,6.8,0.7,0.7,1.0,21.0,0.0,wallara01,NBA,14.1,0.5,1.9,7.0,C,0.6,2012-13,0.5,4.0,NYK,0.465
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,3.7,0.278,13.3,1.7,0.541,3.2,61.0,0.0,wallare01,BAA,0.0,0.0,2.7,9.1,0,0.0,1946-47,0.0,0.0,TOT,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,28.0,0.0,0.0,2.3,0.24600000000000002,9.3,0.9,0.43799999999999994,2.0,24.0,0.0,wallare01,BAA,0.0,0.0,1.8,5.5,0,0.0,1946-47,0.0,0.0,BOS,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,4.6,0.29100000000000004,15.8,2.3,0.574,4.0,37.0,0.0,wallare01,BAA,0.0,0.0,3.4,11.5,0,0.0,1946-47,0.0,0.0,TRH,0.0
0,3.3,0.483,6.9,0.3,0.25,1.3,2.4,23.0,0.4,2.8,3.7,0.445,8.2,2.0,0.782,2.6,30.0,19.0,wallaty01,NBA,28.4,0.7,2.8,9.7,PG,0.9,2017-18,1.5,3.5,LAC,0.466
0,0.2,0.222,0.8,0.0,0.0,0.0,0.1,23.0,0.0,0.0,0.2,0.222,0.8,0.3,0.429,0.6,11.0,0.0,walledw01,NBA,2.6,0.0,0.7,0.6,0,0.0,1968-69,0.0,0.9,ATL,0.222
1,1.4,0.435,3.3,0.0,0.0,0.1,0.6,24.0,0.0,3.1,1.4,0.41700000000000004,3.4,1.3,0.474,2.7,7.0,0.0,walledw01,ABA,12.4,2.3,1.7,4.1,0,0.0,1969-70,2.3,5.4,DNR,0.41700000000000004
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walledw01,0,0.0,0.0,0.0,0.0,0,0.0,1970-71,0.0,0.0,Did Not Play,0.0
3,1.0,0.5,2.0,0.0,0.0,0.0,0.5,26.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,walledw01,ABA,5.0,0.5,1.5,2.0,0,0.0,1971-72,0.5,2.5,DNR,0.5
0,1.8,0.42100000000000004,4.2,0.0,0.0,0.2,0.3,23.0,0.1,0.4,1.8,0.4,4.4,1.1,0.556,2.0,9.0,0.0,walleja01,NBA,10.1,1.0,1.4,4.7,SG,0.4,1987-88,1.2,1.4,NJN,0.4
0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,27.0,0.0,0.0,0.5,0.185,2.7,1.0,0.588,1.7,10.0,0.0,walshji01,NBA,7.2,0.0,0.9,2.0,0,0.0,1957-58,0.0,1.5,PHW,0.0
0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,2.0,0.0,walshma01,NBA,1.5,0.0,0.0,1.0,SG,0.0,2005-06,0.5,0.0,MIA,1.0
0,1.0,0.529,1.8,0.3,0.5,0.6,1.5,23.0,0.1,0.7,1.3,0.522,2.4,0.6,0.8240000000000001,0.7,48.0,0.0,waltere01,NBA,8.0,0.1,0.9,3.4,SG,0.3,1993-94,0.6,0.8,NJN,0.583
1,1.7,0.495,3.4,0.9,0.36200000000000004,2.5,1.5,24.0,0.2,0.9,2.6,0.439,5.9,0.5,0.769,0.7,80.0,30.0,waltere01,NBA,17.9,0.2,1.7,6.5,SG,0.5,1994-95,0.9,1.2,NJN,0.515
2,0.9,0.47600000000000003,1.9,0.5,0.33299999999999996,1.5,2.4,25.0,0.1,1.0,1.4,0.41200000000000003,3.4,1.0,0.8079999999999999,1.2,44.0,8.0,waltere01,NBA,13.9,0.3,1.2,4.2,SG,0.6,1995-96,0.9,1.3,TOT,0.486
3,0.8,0.429,1.9,0.3,0.25,1.1,1.0,25.0,0.0,0.5,1.1,0.364,3.0,0.5,1.0,0.5,11.0,0.0,waltere01,NBA,7.9,0.2,0.4,3.0,SG,0.3,1995-96,0.6,0.6,NJN,0.409
4,0.9,0.49200000000000005,1.8,0.6,0.35200000000000004,1.6,2.9,25.0,0.1,1.1,1.5,0.426,3.5,1.1,0.7829999999999999,1.4,33.0,8.0,waltere01,NBA,15.8,0.3,1.5,4.6,SG,0.7,1995-96,1.0,1.5,PHI,0.509
5,1.5,0.514,3.0,1.0,0.385,2.5,1.9,26.0,0.1,1.5,2.5,0.455,5.5,0.8,0.79,1.1,59.0,16.0,waltere01,NBA,17.6,0.4,1.3,6.8,SG,0.5,1996-97,1.0,1.8,PHI,0.5429999999999999
6,0.5,0.581,0.8,0.2,0.273,0.6,0.9,27.0,0.0,0.5,0.6,0.45299999999999996,1.4,0.7,0.929,0.7,38.0,0.0,waltere01,NBA,6.2,0.1,0.7,2.1,SG,0.2,1997-98,0.7,0.6,TOT,0.509
7,0.4,0.5329999999999999,0.8,0.2,0.214,0.7,1.1,27.0,0.0,0.3,0.6,0.379,1.5,0.9,1.0,0.9,19.0,0.0,waltere01,NBA,6.7,0.2,0.9,2.2,SG,0.3,1997-98,0.9,0.5,PHI,0.431
8,0.5,0.625,0.8,0.2,0.375,0.4,0.7,27.0,0.1,0.7,0.7,0.542,1.3,0.5,0.818,0.6,19.0,0.0,waltere01,NBA,5.7,0.1,0.6,2.0,SG,0.2,1997-98,0.5,0.8,MIA,0.604
9,0.7,0.40399999999999997,1.7,0.4,0.316,1.2,1.8,28.0,0.1,1.2,1.1,0.368,2.9,0.6,0.826,0.7,33.0,13.0,waltere01,NBA,15.3,0.3,1.9,3.1,SG,0.3,1998-99,1.0,1.5,MIA,0.43200000000000005
10,1.0,0.465,2.2,0.2,0.25,0.6,2.0,29.0,0.0,0.8,1.2,0.418,2.8,0.4,0.75,0.5,33.0,0.0,waltere01,NBA,11.8,0.2,1.3,2.8,PG,0.2,1999-00,0.9,1.1,MIA,0.445
