2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
4.3,0.53,8.1,0.9,0.377,2.5,4.7,27.0,0.1,2.3,5.3,0.493,10.6,1.5,0.8370000000000001,1.8,79.0,41.0,udrihbe01,NBA,31.4,0.5,2.1,12.9,PG,1.1,2009-10,1.7,2.8,SAC,0.5379999999999999
4.4,0.54,8.1,0.8,0.35700000000000004,2.3,4.9,28.0,0.1,2.8,5.2,0.5,10.4,2.5,0.8640000000000001,2.9,79.0,64.0,udrihbe01,NBA,34.6,0.5,2.3,13.7,PG,1.2,2010-11,1.8,3.4,SAC,0.539
2.2,0.473,4.6,0.3,0.28800000000000003,1.0,3.8,29.0,0.0,1.3,2.5,0.44,5.6,0.7,0.7090000000000001,0.9,59.0,0.0,udrihbe01,NBA,18.3,0.4,1.2,5.9,SG,0.6,2011-12,1.3,1.7,MIL,0.465
2.7,0.471,5.7,0.5,0.333,1.5,4.6,30.0,0.0,1.6,3.2,0.441,7.2,1.3,0.816,1.6,66.0,9.0,udrihbe01,NBA,22.1,0.5,1.4,8.2,SG-PG,0.6,2012-13,1.6,2.1,TOT,0.477
2.6,0.529,4.8,0.3,0.265,1.3,3.5,30.0,0.1,1.6,2.9,0.475,6.1,0.6,0.727,0.8,39.0,0.0,udrihbe01,NBA,18.4,0.4,1.0,6.7,SG,0.4,2012-13,1.4,2.0,MIL,0.502
2.8,0.411,6.9,0.8,0.396,2.0,6.1,30.0,0.0,1.7,3.6,0.408,8.8,2.2,0.857,2.6,27.0,9.0,udrihbe01,NBA,27.3,0.6,1.9,10.2,PG,0.9,2012-13,2.0,2.3,ORL,0.452
1.4,0.434,3.3,0.5,0.452,1.0,2.8,31.0,0.1,1.2,1.9,0.438,4.3,0.6,0.833,0.7,41.0,12.0,udrihbe01,NBA,15.7,0.2,1.2,4.9,SG,0.6,2013-14,1.1,1.4,TOT,0.4920000000000001
1.6,0.425,3.9,0.5,0.425,1.3,3.5,31.0,0.1,1.5,2.2,0.425,5.2,0.6,0.833,0.8,31.0,12.0,udrihbe01,NBA,19.0,0.3,1.5,5.6,SG,0.7,2013-14,1.4,1.8,NYK,0.478
0.8,0.5,1.6,0.2,1.0,0.2,0.6,31.0,0.1,0.2,1.0,0.556,1.8,0.5,0.833,0.6,10.0,0.0,udrihbe01,NBA,5.5,0.0,0.4,2.7,SG,0.1,2013-14,0.5,0.2,MEM,0.611
2.8,0.539,5.2,0.3,0.268,1.2,2.8,32.0,0.1,1.6,3.1,0.487,6.4,1.1,0.853,1.3,79.0,12.0,udrihbe01,NBA,18.9,0.3,1.1,7.7,PG,0.6,2014-15,1.1,1.8,MEM,0.513
1.6,0.461,3.5,0.3,0.341,1.0,2.6,33.0,0.0,1.5,2.0,0.434,4.5,0.4,0.9,0.5,44.0,5.0,udrihbe01,NBA,16.1,0.2,1.2,4.7,PG,0.3,2015-16,1.2,1.6,TOT,0.472
2.0,0.457,4.4,0.5,0.364,1.4,3.3,33.0,0.1,0.9,2.5,0.435,5.8,0.4,1.0,0.4,8.0,0.0,udrihbe01,NBA,15.0,0.3,1.4,5.9,PG,0.4,2015-16,1.4,1.1,MEM,0.478
1.5,0.462,3.3,0.3,0.333,0.9,2.5,33.0,0.0,1.6,1.8,0.434,4.2,0.4,0.882,0.5,36.0,5.0,udrihbe01,NBA,16.3,0.2,1.1,4.4,PG,0.3,2015-16,1.2,1.8,MIA,0.47
2.1,0.491,4.2,0.3,0.344,0.8,3.4,34.0,0.0,1.3,2.4,0.467,5.1,0.8,0.941,0.9,39.0,0.0,udrihbe01,NBA,14.4,0.2,0.7,5.8,PG,0.3,2016-17,0.9,1.5,DET,0.495
1.6,0.4270000000000001,3.6,0.2,0.177,0.9,2.1,24.0,0.0,0.7,1.7,0.38,4.5,0.6,0.733,0.8,72.0,0.0,ukicro01,NBA,12.4,0.4,1.1,4.2,PG,0.4,2008-09,0.8,1.0,TOR,0.397
0.8,0.611,1.4,0.2,0.25,0.9,0.9,25.0,0.0,0.2,1.1,0.467,2.3,0.7,0.818,0.8,13.0,0.0,ukicro01,NBA,7.5,0.0,0.5,3.1,PG,0.1,2009-10,0.5,0.2,MIL,0.517
2.7,0.455,5.9,0.3,0.266,1.3,3.7,21.0,0.1,1.2,3.0,0.421,7.2,0.9,0.775,1.2,61.0,15.0,ulisty01,NBA,18.4,0.3,1.2,7.3,PG,0.8,2016-17,1.3,1.6,PHO,0.445
2.4,0.425,5.7,0.6,0.28800000000000003,2.1,4.4,22.0,0.1,1.5,3.0,0.388,7.8,1.2,0.8320000000000001,1.4,71.0,43.0,ulisty01,NBA,23.4,0.3,1.7,7.8,PG,1.0,2017-18,1.8,1.8,PHO,0.426
5.2,0.476,10.9,0.0,0.0,0.0,2.6,22.0,0.0,0.0,5.2,0.476,10.9,3.4,0.605,5.6,82.0,0.0,unselwe01,NBA,36.2,0.0,3.4,13.8,C,0.0,1968-69,0.0,18.2,BAL,0.476
6.4,0.518,12.4,0.0,0.0,0.0,3.5,23.0,0.0,0.0,6.4,0.518,12.4,3.3,0.638,5.2,82.0,0.0,unselwe01,NBA,39.4,0.0,3.0,16.2,C,0.0,1969-70,0.0,16.7,BAL,0.518
5.7,0.501,11.4,0.0,0.0,0.0,4.0,24.0,0.0,0.0,5.7,0.501,11.4,2.7,0.657,4.1,74.0,0.0,unselwe01,NBA,39.2,0.0,3.2,14.1,C,0.0,1970-71,0.0,16.9,BAL,0.501
5.4,0.498,10.8,0.0,0.0,0.0,3.7,25.0,0.0,0.0,5.4,0.498,10.8,2.3,0.629,3.6,76.0,0.0,unselwe01,NBA,41.7,0.0,2.9,13.0,C,0.0,1971-72,0.0,17.6,BAL,0.498
5.3,0.493,10.8,0.0,0.0,0.0,4.4,26.0,0.0,0.0,5.3,0.493,10.8,1.9,0.703,2.7,79.0,0.0,unselwe01,NBA,39.1,0.0,2.1,12.5,C,0.0,1972-73,0.0,15.9,BAL,0.493
2.6,0.438,5.9,0.0,0.0,0.0,2.8,27.0,0.3,6.5,2.6,0.438,5.9,0.6,0.655,1.0,56.0,0.0,unselwe01,NBA,30.8,2.7,2.2,5.9,C,1.0,1973-74,0.0,9.2,CAP,0.438
3.7,0.502,7.5,0.0,0.0,0.0,4.1,28.0,0.9,10.4,3.7,0.502,7.5,1.7,0.685,2.5,73.0,0.0,unselwe01,NBA,39.8,4.4,2.5,9.2,C,1.6,1974-75,0.0,14.8,WSB,0.502
4.1,0.561,7.3,0.0,0.0,0.0,5.2,29.0,0.8,9.8,4.1,0.561,7.3,1.5,0.585,2.5,78.0,0.0,unselwe01,NBA,37.5,3.5,2.6,9.6,C,1.1,1975-76,0.0,13.3,WSB,0.561
3.3,0.49,6.7,0.0,0.0,0.0,4.4,30.0,0.5,7.7,3.3,0.49,6.7,1.2,0.602,2.0,82.0,0.0,unselwe01,NBA,34.9,3.0,3.1,7.8,C,1.1,1976-77,0.0,10.7,WSB,0.49
3.2,0.523,6.1,0.0,0.0,0.0,4.1,31.0,0.6,8.4,3.2,0.523,6.1,1.2,0.5379999999999999,2.2,80.0,0.0,unselwe01,NBA,33.1,3.6,2.9,7.6,C,1.2,1977-78,2.2,11.9,WSB,0.523
4.5,0.5770000000000001,7.8,0.0,0.0,0.0,4.1,32.0,0.5,7.2,4.5,0.5770000000000001,7.8,2.0,0.643,3.1,77.0,0.0,unselwe01,NBA,31.2,3.6,2.6,10.9,C,0.9,1978-79,2.0,10.8,WSB,0.5770000000000001
