,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
16,5.0,0.486,10.2,1.4,0.38,3.6,1.9,36.0,0.4,5.4,6.3,0.45899999999999996,13.8,3.3,0.882,3.8,77.0,77.0,nowitdi01,NBA,29.6,0.6,2.1,17.3,PF,0.5,2014-15,1.1,5.9,DAL,0.508
17,5.0,0.483,10.3,1.7,0.368,4.6,1.8,37.0,0.7,5.8,6.6,0.44799999999999995,14.8,3.3,0.893,3.7,75.0,75.0,nowitdi01,NBA,31.5,0.7,2.1,18.3,PF,0.7,2015-16,1.1,6.5,DAL,0.504
18,4.0,0.46299999999999997,8.7,1.5,0.37799999999999995,3.9,1.5,38.0,0.7,6.1,5.5,0.43700000000000006,12.6,1.8,0.875,2.1,54.0,54.0,nowitdi01,NBA,26.4,0.4,2.1,14.2,PF,0.6,2016-17,0.9,6.5,DAL,0.495
19,2.7,0.494,5.5,1.8,0.409,4.4,1.6,39.0,0.6,5.4,4.5,0.456,9.8,1.3,0.898,1.4,77.0,77.0,nowitdi01,NBA,24.7,0.3,1.9,12.0,C,0.6,2017-18,0.7,5.7,DAL,0.547
0,1.7,0.385,4.4,0.6,0.318,2.0,3.2,19.0,0.2,1.8,2.3,0.364,6.4,0.6,0.721,0.9,78.0,9.0,ntilila01,NBA,21.9,0.5,2.3,5.9,PG,0.8,2017-18,1.7,2.3,NYK,0.414
0,0.5,0.33299999999999996,1.6,0.6,0.32,1.9,0.6,23.0,0.2,1.4,1.2,0.326,3.5,0.5,0.667,0.7,13.0,0.0,nunnaja01,NBA,12.7,0.1,0.8,3.4,SF,0.5,2013-14,0.5,1.5,TOT,0.413
1,0.8,0.375,2.0,0.8,0.3,2.5,0.5,23.0,0.3,1.8,1.5,0.33299999999999996,4.5,0.8,0.75,1.0,4.0,0.0,nunnaja01,NBA,13.5,0.3,0.5,4.5,SF,0.3,2013-14,1.0,2.0,ATL,0.41700000000000004
2,0.4,0.308,1.4,0.6,0.33299999999999996,1.7,0.7,23.0,0.1,1.2,1.0,0.321,3.1,0.3,0.6,0.6,9.0,0.0,nunnaja01,NBA,12.3,0.0,1.0,2.9,SF,0.6,2013-14,0.3,1.2,PHI,0.41100000000000003
0,2.8,0.449,6.1,0.0,0.0,0.0,0.8,20.0,1.1,4.1,2.8,0.446,6.2,1.4,0.636,2.1,62.0,27.0,nurkiju01,NBA,17.8,2.0,3.3,6.9,C,0.8,2014-15,1.4,6.2,DEN,0.446
1,3.2,0.423,7.5,0.0,0.0,0.1,1.3,21.0,1.4,3.4,3.2,0.41700000000000004,7.6,1.9,0.616,3.1,32.0,3.0,nurkiju01,NBA,17.1,2.0,2.8,8.2,C,0.8,2015-16,1.7,5.5,DEN,0.41700000000000004
2,4.2,0.508,8.2,0.0,0.0,0.0,1.9,22.0,1.1,4.8,4.2,0.507,8.2,1.8,0.5710000000000001,3.2,65.0,48.0,nurkiju01,NBA,21.4,2.4,2.5,10.2,C,0.8,2016-17,2.2,7.2,TOT,0.507
3,3.4,0.507,6.6,0.0,0.0,0.0,1.3,22.0,0.8,3.8,3.4,0.507,6.6,1.2,0.496,2.5,45.0,29.0,nurkiju01,NBA,17.9,2.0,2.0,8.0,C,0.6,2016-17,1.8,5.8,DEN,0.507
4,6.0,0.511,11.8,0.0,0.0,0.1,3.2,22.0,1.9,7.1,6.0,0.508,11.8,3.2,0.66,4.9,20.0,19.0,nurkiju01,NBA,29.2,3.3,3.7,15.2,C,1.3,2016-17,3.1,10.4,POR,0.508
5,6.1,0.508,11.9,0.0,0.0,0.1,1.8,23.0,1.4,6.6,6.1,0.505,12.0,2.2,0.63,3.5,79.0,79.0,nurkiju01,NBA,26.4,2.4,3.1,14.3,C,0.8,2017-18,2.3,9.0,POR,0.505
0,0.4,0.478,0.9,0.2,0.294,0.7,0.6,23.0,0.0,0.3,0.6,0.4,1.6,0.8,0.909,0.9,25.0,0.0,nuttde01,NBA,3.6,0.0,0.2,2.3,PG,0.3,1986-87,0.4,0.3,DAL,0.46299999999999997
0,2.3,0.605,3.8,0.1,0.2,0.3,0.7,24.0,0.4,2.3,2.4,0.58,4.1,1.3,0.6409999999999999,2.0,20.0,2.0,nwabada01,NBA,19.9,0.9,1.8,6.0,SG,0.7,2016-17,0.6,3.2,LAL,0.586
1,2.6,0.496,5.3,0.3,0.34600000000000003,0.7,1.5,25.0,0.4,3.4,2.9,0.478,6.0,1.9,0.655,2.9,70.0,21.0,nwabada01,NBA,23.5,1.3,2.3,7.9,SG,0.8,2017-18,1.1,4.7,CHI,0.499
0,0.4,0.321,1.2,0.0,0.0,0.0,0.1,23.0,0.1,0.6,0.4,0.321,1.2,0.6,0.765,0.7,23.0,0.0,nwosuju01,NBA,3.7,0.5,0.9,1.3,C,0.0,1994-95,0.4,1.0,SAS,0.321
