,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
8,5.7,0.446,12.7,0.0,0.0,0.0,2.1,29.0,1.6,5.9,5.7,0.446,12.7,1.8,0.785,2.3,47.0,33.0,kamanch01,NBA,29.2,1.9,2.3,13.1,C,0.5,2011-12,2.7,7.7,NOH,0.446
9,4.7,0.508,9.3,0.0,0.0,0.0,0.8,30.0,0.8,4.2,4.7,0.507,9.3,1.0,0.7879999999999999,1.3,66.0,52.0,kamanch01,NBA,20.7,1.5,2.1,10.5,C,0.4,2012-13,1.6,5.6,DAL,0.507
10,4.5,0.513,8.8,0.0,0.0,0.1,1.5,31.0,1.0,4.5,4.5,0.509,8.9,1.3,0.765,1.7,39.0,13.0,kamanch01,NBA,18.9,1.4,2.4,10.4,C,0.3,2013-14,1.9,5.9,LAL,0.509
11,3.8,0.515,7.4,0.0,0.0,0.0,0.9,32.0,0.7,4.5,3.8,0.515,7.4,1.0,0.706,1.4,74.0,13.0,kamanch01,NBA,18.9,2.0,1.9,8.6,C,0.2,2014-15,1.5,6.5,POR,0.515
12,1.2,0.48700000000000004,2.4,0.1,0.25,0.3,0.7,33.0,0.1,1.1,1.3,0.465,2.7,0.2,1.0,0.2,16.0,2.0,kamanch01,NBA,7.0,0.4,0.9,2.8,C,0.1,2015-16,0.5,1.5,POR,0.47700000000000004
0,1.8,0.455,4.0,0.8,0.337,2.5,1.2,22.0,0.5,3.3,2.7,0.41,6.5,1.3,0.73,1.8,81.0,3.0,kaminfr01,NBA,21.1,0.9,1.6,7.5,C,0.5,2015-16,0.7,4.1,CHO,0.474
1,2.7,0.455,6.0,1.5,0.32799999999999996,4.7,2.2,23.0,0.5,3.7,4.3,0.39899999999999997,10.7,1.6,0.7559999999999999,2.1,75.0,16.0,kaminfr01,NBA,26.1,0.8,1.9,11.7,C,0.6,2016-17,1.0,4.5,CHO,0.47100000000000003
2,2.6,0.45899999999999996,5.6,1.3,0.38,3.5,1.6,24.0,0.2,3.1,3.9,0.429,9.1,2.0,0.799,2.5,79.0,4.0,kaminfr01,NBA,23.2,0.6,1.2,11.1,PF,0.5,2017-18,0.8,3.6,CHO,0.501
0,1.8,0.498,3.6,0.0,0.0,0.0,0.1,19.0,0.3,2.6,1.8,0.496,3.6,1.1,0.667,1.6,66.0,0.0,kanteen01,NBA,13.2,1.6,1.3,4.6,C,0.3,2011-12,0.8,4.2,UTA,0.496
1,2.9,0.542,5.4,0.0,1.0,0.0,0.4,20.0,0.5,2.4,2.9,0.544,5.4,1.3,0.795,1.7,70.0,2.0,kanteen01,NBA,15.4,1.9,1.7,7.2,C,0.4,2012-13,1.4,4.3,UTA,0.545
2,5.2,0.49200000000000005,10.7,0.0,0.0,0.0,0.9,21.0,0.5,4.7,5.2,0.491,10.7,1.9,0.73,2.6,80.0,37.0,kanteen01,NBA,26.7,2.8,2.9,12.3,C,0.4,2013-14,1.8,7.5,UTA,0.491
3,6.2,0.528,11.8,0.2,0.35600000000000004,0.6,0.7,22.0,0.4,5.3,6.4,0.519,12.4,2.4,0.782,3.1,75.0,74.0,kanteen01,NBA,28.5,3.7,2.5,15.5,C,0.5,2014-15,1.9,8.9,TOT,0.528
4,5.6,0.505,11.0,0.3,0.317,0.8,0.5,22.0,0.3,4.8,5.8,0.491,11.9,1.9,0.7879999999999999,2.4,49.0,48.0,kanteen01,NBA,27.1,3.0,2.3,13.8,C,0.5,2014-15,1.9,7.8,UTA,0.503
5,7.4,0.564,13.2,0.1,0.75,0.2,1.1,22.0,0.5,6.0,7.5,0.5660000000000001,13.3,3.5,0.7759999999999999,4.5,26.0,26.0,kanteen01,NBA,31.1,5.0,2.9,18.7,C,0.5,2014-15,2.0,11.0,OKC,0.5710000000000001
6,4.9,0.579,8.5,0.1,0.47600000000000003,0.3,0.4,23.0,0.4,5.1,5.0,0.5760000000000001,8.8,2.4,0.797,3.1,82.0,1.0,kanteen01,NBA,21.0,3.0,2.0,12.7,C,0.3,2015-16,1.4,8.1,OKC,0.583
7,5.5,0.568,9.7,0.1,0.132,0.5,0.9,24.0,0.5,4.0,5.6,0.545,10.2,3.1,0.7859999999999999,4.0,72.0,0.0,kanteen01,NBA,21.3,2.7,2.1,14.3,C,0.4,2016-17,1.7,6.7,OKC,0.5489999999999999
8,5.9,0.594,10.0,0.0,0.0,0.0,1.5,25.0,0.5,7.1,5.9,0.5920000000000001,10.0,2.2,0.848,2.6,71.0,71.0,kanteen01,NBA,25.8,3.8,2.6,14.1,C,0.5,2017-18,1.7,11.0,NYK,0.5920000000000001
0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,27.0,0.0,0.0,2.6,0.27399999999999997,9.3,1.9,0.735,2.6,57.0,0.0,kaplora01,BAA,0.0,0.0,2.1,7.1,0,0.0,1946-47,0.0,0.0,TOT,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,27.0,0.0,0.0,2.6,0.259,10.1,1.9,0.732,2.6,27.0,0.0,kaplora01,BAA,0.0,0.0,2.1,7.2,0,0.0,1946-47,0.0,0.0,NYK,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,27.0,0.0,0.0,2.5,0.29100000000000004,8.6,2.0,0.738,2.7,30.0,0.0,kaplora01,BAA,0.0,0.0,2.2,7.0,0,0.0,1946-47,0.0,0.0,PHW,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,28.0,0.0,0.0,1.5,0.243,6.1,1.0,0.7829999999999999,1.3,48.0,0.0,kaplora01,BAA,0.0,0.0,2.1,3.9,0,0.0,1947-48,0.0,0.0,PHW,0.0
0,0.8,0.365,2.1,0.5,0.47700000000000004,1.1,0.3,22.0,0.0,0.9,1.3,0.40299999999999997,3.1,0.5,0.833,0.6,41.0,3.0,kaponja01,NBA,10.4,0.5,1.0,3.5,SF,0.3,2003-04,0.5,1.3,CLE,0.484
1,2.3,0.396,5.9,1.0,0.41200000000000003,2.4,0.8,23.0,0.1,1.6,3.3,0.401,8.3,0.9,0.8240000000000001,1.0,81.0,14.0,kaponja01,NBA,18.4,0.4,1.6,8.5,SF,0.5,2004-05,0.6,2.0,CHA,0.461
2,1.1,0.46799999999999997,2.4,0.4,0.396,1.0,0.7,24.0,0.1,1.2,1.5,0.446,3.5,0.5,0.848,0.6,51.0,2.0,kaponja01,NBA,13.0,0.2,1.7,4.1,SF,0.1,2005-06,0.4,1.4,MIA,0.506
3,2.5,0.48200000000000004,5.3,1.6,0.514,3.1,1.2,25.0,0.0,2.3,4.1,0.494,8.4,1.0,0.892,1.1,67.0,35.0,kaponja01,NBA,26.4,0.4,2.0,10.9,SF,0.6,2006-07,1.0,2.7,MIA,0.59
4,2.3,0.489,4.7,0.7,0.483,1.5,0.8,26.0,0.0,1.1,3.0,0.488,6.1,0.5,0.86,0.5,81.0,7.0,kaponja01,NBA,18.9,0.4,1.6,7.2,SF,0.4,2007-08,0.7,1.5,TOR,0.545
5,2.0,0.435,4.7,1.2,0.428,2.9,1.3,27.0,0.0,1.7,3.3,0.43200000000000005,7.6,0.4,0.81,0.5,80.0,12.0,kaponja01,NBA,22.9,0.3,1.8,8.2,SG,0.3,2008-09,0.9,2.0,TOR,0.513
6,1.1,0.485,2.3,1.1,0.368,3.0,0.7,28.0,0.1,0.9,2.2,0.419,5.3,0.2,0.6,0.3,57.0,12.0,kaponja01,NBA,17.1,0.2,1.4,5.7,SF,0.4,2009-10,0.6,1.2,PHI,0.523
7,0.3,0.3,0.8,0.0,0.125,0.3,0.2,29.0,0.0,0.3,0.3,0.25,1.2,0.0,0.5,0.1,24.0,2.0,kaponja01,NBA,4.7,0.1,0.2,0.7,SF,0.1,2010-11,0.1,0.5,PHI,0.268
8,0.5,0.46399999999999997,1.0,0.3,0.29600000000000004,1.0,0.4,30.0,0.0,0.4,0.8,0.382,2.0,0.1,1.0,0.1,27.0,0.0,kaponja01,NBA,10.0,0.1,0.8,2.0,SG,0.1,2011-12,0.2,0.5,LAL,0.455
0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,27.0,0.0,0.0,2.2,0.23800000000000002,9.1,2.2,0.795,2.7,59.0,0.0,kappeto01,BAA,0.0,0.0,1.3,6.5,0,0.0,1946-47,0.0,0.0,TOT,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,27.0,0.0,0.0,2.5,0.231,10.9,2.5,0.846,3.0,41.0,0.0,kappeto01,BAA,0.0,0.0,1.5,7.6,0,0.0,1946-47,0.0,0.0,PIT,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,27.0,0.0,0.0,1.4,0.275,5.1,1.3,0.632,2.1,18.0,0.0,kappeto01,BAA,0.0,0.0,0.9,4.1,0,0.0,1946-47,0.0,0.0,BOS,0.0
0,0.4,0.5,0.7,0.2,0.21100000000000002,0.9,0.3,20.0,0.0,0.7,0.5,0.34299999999999997,1.6,0.4,0.9,0.5,22.0,1.0,karasse01,NBA,7.1,0.0,1.0,1.7,SF,0.1,2013-14,0.5,0.7,CLE,0.4
1,1.2,0.475,2.4,0.5,0.29600000000000004,1.6,1.4,21.0,0.0,1.3,1.6,0.40299999999999997,4.1,0.9,0.763,1.2,33.0,16.0,karasse01,NBA,16.8,0.7,1.4,4.6,SG,0.7,2014-15,0.7,2.0,BRK,0.46299999999999997
2,0.5,0.514,0.9,0.3,0.297,0.9,0.9,22.0,0.1,1.3,0.8,0.405,1.9,0.7,0.929,0.7,40.0,5.0,karasse01,NBA,10.0,0.2,0.7,2.4,SF,0.2,2015-16,0.6,1.5,BRK,0.48
0,0.3,0.385,0.8,0.2,0.308,0.8,0.5,24.0,0.1,0.6,0.5,0.34600000000000003,1.5,0.5,0.8,0.6,17.0,0.0,karlco01,NBA,4.2,0.2,0.2,1.8,SG,0.2,2007-08,0.3,0.8,LAL,0.423
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,karlco01,0,0.0,0.0,0.0,0.0,0,0.0,2008-09,0.0,0.0,Did Not Play (other pro league—D-League),0.0
2,1.3,0.429,3.0,0.3,0.182,1.6,2.1,26.0,0.1,2.0,1.6,0.344,4.6,0.6,0.667,0.9,7.0,1.0,karlco01,NBA,16.1,0.6,2.0,4.0,SF-SG,0.4,2009-10,1.4,2.6,TOT,0.375
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,karlco01,NBA,1.7,0.0,0.0,0.0,SG,0.0,2009-10,1.3,0.7,CLE,0.0
4,2.3,0.429,5.3,0.5,0.182,2.8,3.8,26.0,0.3,3.0,2.8,0.344,8.0,1.0,0.667,1.5,4.0,1.0,karlco01,NBA,27.0,1.0,3.5,7.0,SF,0.8,2009-10,1.5,4.0,GSW,0.375
0,3.1,0.475,6.5,0.1,0.364,0.3,2.2,21.0,0.1,1.1,3.2,0.47,6.8,1.3,0.8320000000000001,1.5,74.0,0.0,karlge01,ABA,18.1,0.6,2.2,7.8,PG,0.9,1973-74,1.2,1.7,SAA,0.478
1,3.1,0.503,6.2,0.0,0.174,0.3,4.1,22.0,0.1,1.3,3.2,0.489,6.5,1.7,0.774,2.2,82.0,0.0,karlge01,ABA,19.9,0.6,2.5,8.1,PG,1.2,1974-75,1.9,1.9,SAA,0.493
2,2.0,0.462,4.3,0.0,0.0,0.1,3.3,23.0,0.0,0.7,2.0,0.449,4.5,1.1,0.764,1.4,75.0,0.0,karlge01,ABA,16.0,0.2,2.0,5.1,PG,0.8,1975-76,1.4,0.9,SAA,0.449
3,0.9,0.342,2.5,0.0,0.0,0.0,1.6,24.0,0.0,0.4,0.9,0.342,2.5,1.0,0.69,1.4,29.0,0.0,karlge01,NBA,8.7,0.1,1.2,2.7,PG,0.3,1976-77,0.0,0.6,SAS,0.342
4,0.5,0.33299999999999996,1.5,0.0,0.0,0.0,1.3,25.0,0.0,1.3,0.5,0.33299999999999996,1.5,0.5,1.0,0.5,4.0,0.0,karlge01,NBA,7.5,0.0,1.5,1.5,PG,0.3,1977-78,1.0,1.3,SAS,0.33299999999999996
0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,23.0,0.0,0.0,0.8,0.28600000000000003,2.6,0.0,0.0,0.8,8.0,0.0,kasided01,BAA,0.0,0.0,1.0,1.5,0,0.0,1946-47,0.0,0.0,TRH,0.0
0,1.0,0.485,2.2,0.0,0.0,0.0,0.2,24.0,0.3,1.7,1.0,0.48,2.2,0.5,0.5579999999999999,1.0,45.0,0.0,kasunma01,NBA,7.9,1.2,1.9,2.6,C,0.2,2004-05,0.6,2.8,ORL,0.48
1,1.1,0.449,2.5,0.0,0.0,0.0,0.1,25.0,0.1,1.3,1.1,0.449,2.5,0.6,0.7829999999999999,0.8,28.0,0.0,kasunma01,NBA,7.6,0.9,2.5,2.9,C,0.1,2005-06,0.5,2.1,ORL,0.449
0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,25.0,0.0,0.0,1.6,0.332,4.8,1.0,0.746,1.3,53.0,0.0,katkale01,BAA,0.0,0.0,2.1,4.2,0,0.0,1948-49,0.0,0.0,WSC,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1.3,26.0,0.0,0.0,1.9,0.306,6.1,0.6,0.607,1.0,54.0,0.0,katkale01,NBA,0.0,0.0,1.9,4.4,0,0.0,1949-50,0.0,0.0,WSC,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,2.7,0.442,6.0,2.5,0.7020000000000001,3.5,82.0,0.0,kauffbo01,NBA,20.2,0.0,3.1,7.8,C,0.0,1968-69,0.0,5.9,SEA,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,23.0,0.0,0.0,1.5,0.425,3.5,1.4,0.715,1.9,64.0,0.0,kauffbo01,NBA,12.1,0.0,1.8,4.3,PF,0.0,1969-70,0.0,3.3,CHI,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,4.5,24.0,0.0,0.0,7.9,0.47100000000000003,16.8,4.6,0.74,6.2,78.0,0.0,kauffbo01,NBA,35.6,0.0,3.4,20.4,PF,0.0,1970-71,0.0,10.7,BUF,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,3.9,25.0,0.0,0.0,7.2,0.49700000000000005,14.6,4.4,0.795,5.6,77.0,0.0,kauffbo01,NBA,41.6,0.0,3.5,18.9,PF,0.0,1971-72,0.0,10.2,BUF,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,5.1,26.0,0.0,0.0,6.9,0.505,13.8,3.6,0.78,4.7,77.0,0.0,kauffbo01,NBA,39.6,0.0,2.7,17.5,SF,0.0,1972-73,0.0,11.1,BUF,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1.9,27.0,0.2,3.1,2.3,0.467,4.9,1.4,0.713,2.0,74.0,0.0,kauffbo01,NBA,17.6,1.3,2.1,6.1,PF,0.5,1973-74,0.0,4.4,BUF,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1.1,28.0,0.1,1.6,1.5,0.433,3.6,0.8,0.7020000000000001,1.2,73.0,0.0,kauffbo01,NBA,10.9,0.9,1.4,3.9,PF,0.3,1974-75,0.0,2.5,ATL,0.0
0,0.4,0.529,0.7,0.0,0.0,0.0,0.1,30.0,0.2,0.6,0.4,0.529,0.7,0.2,0.455,0.4,25.0,0.0,kaunsa01,NBA,3.8,0.5,0.4,0.9,C,0.2,2015-16,0.3,1.0,CLE,0.529
0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,31.0,0.0,0.0,2.1,0.255,8.4,0.8,0.534,1.5,50.0,0.0,kautzwi01,BAA,0.0,0.0,2.3,5.1,0,0.0,1946-47,0.0,0.0,CHS,0.0
0,2.3,0.46299999999999997,5.0,0.0,0.0,0.1,0.3,21.0,0.1,2.4,2.3,0.457,5.1,2.7,0.6940000000000001,3.9,16.0,0.0,keacl01,NBA,12.4,1.8,2.8,7.3,PF,0.4,1980-81,1.0,4.2,DAL,0.457
1,0.7,0.531,1.4,0.0,0.0,0.0,0.4,22.0,0.1,1.0,0.7,0.531,1.4,0.8,0.69,1.2,35.0,0.0,keacl01,NBA,7.1,0.7,1.6,2.3,PF,0.1,1981-82,0.5,1.7,DAL,0.531
0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,25.0,0.0,0.0,0.0,0.0,0.8,0.2,0.25,0.7,6.0,0.0,kearnmi01,NBA,4.2,0.0,0.2,0.2,PG,0.0,1954-55,0.0,0.5,PHW,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,kearnto01,NBA,7.0,0.0,1.0,2.0,0,0.0,1958-59,0.0,0.0,SYR,0.0
0,2.3,0.501,4.6,0.0,0.0,0.0,1.0,22.0,0.2,3.2,2.3,0.5,4.6,2.0,0.7,2.9,82.0,6.0,keefead01,NBA,18.9,2.1,2.4,6.6,PF,0.7,1992-93,1.2,5.3,ATL,0.5
1,1.5,0.451,3.4,0.0,0.0,0.0,0.5,23.0,0.1,2.0,1.5,0.451,3.4,1.3,0.73,1.8,63.0,1.0,keefead01,NBA,12.1,1.2,1.3,4.3,PF,0.3,1993-94,1.0,3.2,ATL,0.451
2,2.3,0.5770000000000001,4.0,0.0,0.0,0.0,0.4,24.0,0.3,2.6,2.3,0.5770000000000001,4.0,1.6,0.6759999999999999,2.3,75.0,0.0,keefead01,NBA,16.9,1.8,1.9,6.1,SF,0.5,1994-95,0.8,4.4,UTA,0.5770000000000001
3,2.2,0.526,4.2,0.0,0.0,0.0,0.8,25.0,0.5,3.4,2.2,0.52,4.2,1.7,0.6920000000000001,2.5,82.0,0.0,keefead01,NBA,20.8,2.1,2.1,6.1,PF,0.6,1995-96,1.1,5.5,UTA,0.52
4,1.3,0.516,2.6,0.0,0.0,0.0,0.5,26.0,0.2,2.3,1.3,0.513,2.6,1.1,0.6890000000000001,1.7,62.0,0.0,keefead01,NBA,14.8,1.2,1.6,3.8,C,0.5,1996-97,0.7,3.5,UTA,0.513
5,2.9,0.54,5.3,0.0,0.0,0.0,1.1,27.0,0.3,3.2,2.9,0.54,5.3,2.0,0.81,2.5,80.0,75.0,keefead01,NBA,25.6,2.2,2.2,7.8,C,0.7,1997-98,0.9,5.5,UTA,0.54
6,1.3,0.467,2.7,0.0,0.0,0.1,0.6,28.0,0.3,2.1,1.3,0.452,2.8,1.4,0.6970000000000001,2.0,44.0,0.0,keefead01,NBA,14.6,1.2,1.4,4.0,PF,0.4,1998-99,0.8,3.2,UTA,0.452
7,0.9,0.41100000000000003,2.1,0.0,0.0,0.0,0.5,29.0,0.2,1.5,0.9,0.408,2.1,0.5,0.8059999999999999,0.6,62.0,3.0,keefead01,NBA,9.7,0.7,1.5,2.2,C,0.3,1999-00,0.7,2.2,UTA,0.408
8,0.9,0.40399999999999997,2.3,0.0,0.33299999999999996,0.0,0.5,30.0,0.3,1.8,1.0,0.40299999999999997,2.4,0.6,0.619,0.9,67.0,13.0,keefead01,NBA,12.5,1.3,1.5,2.5,PF,0.4,2000-01,0.6,3.1,GSW,0.406
0,0.9,0.436,2.0,0.0,0.0,0.0,0.5,22.0,0.0,0.2,0.9,0.436,2.0,0.5,0.7140000000000001,0.7,20.0,0.0,keeliha01,NBA,3.8,0.2,0.5,2.2,SG,0.4,1985-86,0.4,0.3,DAL,0.436
0,2.6,0.43799999999999994,5.9,0.5,0.273,1.9,2.9,22.0,0.0,1.2,3.1,0.397,7.7,2.0,0.85,2.4,82.0,0.0,kellebi01,ABA,18.1,0.9,1.9,8.7,SG,0.0,1969-70,1.4,2.1,INA,0.431
1,4.0,0.444,9.0,1.0,0.365,2.8,5.3,23.0,0.0,1.9,5.0,0.426,11.8,3.2,0.867,3.7,83.0,0.0,kellebi01,ABA,30.0,1.0,2.0,14.3,PG,0.0,1970-71,2.4,2.9,INA,0.46799999999999997
2,2.7,0.462,5.9,0.7,0.331,2.2,3.5,24.0,0.0,1.3,3.5,0.426,8.1,2.0,0.879,2.3,76.0,0.0,kellebi01,ABA,22.8,0.8,1.6,9.7,PG,0.0,1971-72,1.7,2.2,INA,0.47200000000000003
3,4.2,0.466,9.0,0.9,0.32,2.7,4.3,25.0,0.0,1.5,5.1,0.433,11.7,2.8,0.87,3.2,83.0,0.0,kellebi01,ABA,27.1,1.0,2.0,13.8,PG,0.0,1972-73,2.1,2.5,INA,0.469
4,3.1,0.473,6.5,0.7,0.382,1.7,2.3,26.0,0.0,1.1,3.7,0.45399999999999996,8.2,1.4,0.87,1.6,75.0,0.0,kellebi01,ABA,19.0,0.6,1.1,9.5,PG,0.5,1973-74,1.3,1.7,INA,0.494
5,4.0,0.475,8.5,1.0,0.33299999999999996,3.0,2.6,27.0,0.0,1.5,5.0,0.43700000000000006,11.5,1.4,0.883,1.6,79.0,0.0,kellebi01,ABA,24.3,1.1,1.3,12.5,PG,0.7,1974-75,1.4,2.7,INA,0.48100000000000004
6,3.7,0.434,8.5,1.6,0.35200000000000004,4.5,3.9,28.0,0.1,1.9,5.3,0.406,13.0,2.1,0.8959999999999999,2.3,78.0,0.0,kellebi01,ABA,29.6,1.0,1.5,14.2,SG,0.8,1975-76,1.9,2.9,INA,0.466
0,2.7,0.38299999999999995,7.0,0.0,0.0,0.0,0.6,23.0,0.0,0.0,2.7,0.381,7.0,2.0,0.65,3.1,69.0,0.0,kellega01,ABA,17.6,0.0,2.4,7.3,PF,0.0,1967-68,1.3,5.6,MNM,0.381
1,1.5,0.413,3.6,0.0,0.0,0.1,0.2,24.0,0.0,1.8,1.5,0.406,3.6,1.4,0.6,2.3,53.0,0.0,kellega01,ABA,9.5,1.4,1.9,4.3,C,0.0,1968-69,0.8,3.2,MMF,0.406
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.4,0.33299999999999996,1.1,0.1,0.4,0.2,28.0,0.0,kelleke01,BAA,0.0,0.0,0.5,0.8,0,0.0,1946-47,0.0,0.0,TOT,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.4,0.33299999999999996,1.2,0.1,0.5,0.2,25.0,0.0,kelleke01,BAA,0.0,0.0,0.6,0.9,0,0.0,1946-47,0.0,0.0,WSC,0.0
