,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
0,2.5,0.42,6.0,0.0,0.0,0.0,1.3,22.0,0.4,2.6,2.5,0.42,6.0,1.4,0.633,2.2,22.0,0.0,hackeru01,ABA,18.8,0.9,2.2,6.4,PF,0.7,1975-76,1.1,3.5,SSL,0.42
1,0.5,0.3,1.7,0.0,0.0,0.0,0.5,23.0,0.2,1.5,0.5,0.3,1.7,1.3,0.5710000000000001,2.3,6.0,0.0,hackeru01,NBA,7.7,0.7,1.3,2.3,PF,0.0,1976-77,0.0,2.2,TOT,0.3
2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0,0.0,2.0,2.0,0.4,5.0,1.0,0.0,hackeru01,NBA,8.0,1.0,1.0,2.0,PF,0.0,1976-77,0.0,3.0,NYN,0.0
3,0.6,0.375,1.6,0.0,0.0,0.0,0.6,23.0,0.2,1.4,0.6,0.375,1.6,1.2,0.667,1.8,5.0,0.0,hackeru01,NBA,7.6,0.6,1.4,2.4,PF,0.0,1976-77,0.0,2.0,IND,0.375
0,0.8,0.484,1.6,0.0,0.0,0.0,0.4,23.0,0.6,1.6,0.8,0.484,1.6,0.9,0.6,1.6,19.0,0.0,haddaha01,NBA,6.3,0.8,1.1,2.5,C,0.1,2008-09,0.5,2.5,MEM,0.484
1,0.7,0.40700000000000003,1.6,0.0,0.0,0.1,0.3,24.0,0.4,1.4,0.7,0.387,1.7,0.4,0.737,0.5,36.0,0.0,haddaha01,NBA,6.7,0.7,1.6,1.7,C,0.0,2009-10,0.6,2.1,MEM,0.387
2,1.0,0.526,1.8,0.0,0.0,0.0,0.2,25.0,0.4,1.4,1.0,0.517,1.9,0.5,0.652,0.7,31.0,0.0,haddaha01,NBA,5.4,0.8,0.9,2.4,C,0.1,2010-11,0.4,2.2,MEM,0.517
3,0.7,0.5529999999999999,1.3,0.0,0.0,0.0,0.2,26.0,0.7,1.2,0.7,0.542,1.4,0.5,0.6920000000000001,0.7,35.0,0.0,haddaha01,NBA,5.9,0.8,1.2,2.0,C,0.0,2011-12,0.6,2.0,MEM,0.542
4,1.2,0.42700000000000005,2.7,0.0,0.0,0.0,0.4,27.0,0.9,2.3,1.2,0.42700000000000005,2.7,0.5,0.519,0.9,30.0,0.0,haddaha01,NBA,10.7,1.4,2.0,2.8,C,0.2,2012-13,1.0,3.7,TOT,0.42700000000000005
5,0.5,0.33299999999999996,1.6,0.0,0.0,0.0,0.3,27.0,0.5,1.1,0.5,0.33299999999999996,1.6,0.1,0.5,0.2,13.0,0.0,haddaha01,NBA,6.7,0.8,1.2,1.2,C,0.1,2012-13,0.3,1.8,MEM,0.33299999999999996
6,1.6,0.45899999999999996,3.6,0.0,0.0,0.0,0.5,27.0,1.2,3.2,1.6,0.45899999999999996,3.6,0.8,0.52,1.5,17.0,0.0,haddaha01,NBA,13.8,1.9,2.6,4.1,C,0.3,2012-13,1.6,5.1,PHO,0.45899999999999996
0,6.3,0.46799999999999997,13.5,0.0,0.0,0.0,1.8,28.0,0.0,8.2,6.3,0.467,13.6,4.8,0.6679999999999999,7.2,77.0,0.0,hadnoji01,ABA,39.0,3.9,3.6,17.5,C,0.0,1967-68,2.2,12.2,OAK,0.467
0,2.0,0.434,4.6,0.1,0.14300000000000002,0.5,1.9,23.0,0.0,1.0,2.0,0.406,5.0,0.4,0.68,0.6,43.0,6.0,haffnsc01,NBA,13.0,0.2,1.2,4.6,PG,0.3,1989-90,0.8,1.2,MIA,0.41200000000000003
1,1.1,0.42100000000000004,2.7,0.0,0.0,0.3,1.3,24.0,0.1,0.3,1.1,0.381,3.0,0.1,0.5,0.3,7.0,0.0,haffnsc01,NBA,7.1,0.3,0.6,2.4,PG,0.4,1990-91,0.6,0.6,CHH,0.381
0,2.0,0.361,5.5,0.0,0.0,0.0,1.3,25.0,0.0,0.0,2.0,0.361,5.5,1.5,0.69,2.2,67.0,0.0,hagancl01,NBA,14.5,0.0,2.5,5.5,SF,0.0,1956-57,0.0,3.7,STL,0.361
1,7.2,0.44299999999999995,16.2,0.0,0.0,0.0,2.5,26.0,0.0,0.0,7.2,0.44299999999999995,16.2,5.5,0.768,7.2,70.0,0.0,hagancl01,NBA,31.3,0.0,3.8,19.9,SF,0.0,1957-58,0.0,10.1,STL,0.44299999999999995
2,9.0,0.456,19.7,0.0,0.0,0.0,3.4,27.0,0.0,0.0,9.0,0.456,19.7,5.8,0.774,7.4,72.0,0.0,hagancl01,NBA,37.5,0.0,3.8,23.7,SF,0.0,1958-59,0.0,10.9,STL,0.456
3,9.6,0.46399999999999997,20.7,0.0,0.0,0.0,4.0,28.0,0.0,0.0,9.6,0.46399999999999997,20.7,5.6,0.8029999999999999,7.0,75.0,0.0,hagancl01,NBA,37.3,0.0,3.6,24.8,SF,0.0,1959-60,0.0,10.7,STL,0.46399999999999997
4,8.6,0.444,19.4,0.0,0.0,0.0,4.9,29.0,0.0,0.0,8.6,0.444,19.4,5.0,0.82,6.1,77.0,0.0,hagancl01,NBA,35.1,0.0,3.7,22.1,SF,0.0,1960-61,0.0,9.3,STL,0.444
5,9.1,0.47,19.4,0.0,0.0,0.0,4.8,30.0,0.0,0.0,9.1,0.47,19.4,4.7,0.825,5.7,77.0,0.0,hagancl01,NBA,36.2,0.0,3.7,22.9,SF,0.0,1961-62,0.0,8.2,STL,0.47
6,6.2,0.465,13.4,0.0,0.0,0.0,2.4,31.0,0.0,0.0,6.2,0.465,13.4,3.1,0.8,3.9,79.0,0.0,hagancl01,NBA,21.7,0.0,2.7,15.5,SF,0.0,1962-63,0.0,4.3,STL,0.465
7,7.4,0.447,16.6,0.0,0.0,0.0,2.5,32.0,0.0,0.0,7.4,0.447,16.6,3.5,0.813,4.3,77.0,0.0,hagancl01,NBA,29.6,0.0,3.5,18.4,SF,0.0,1963-64,0.0,4.9,STL,0.447
8,5.1,0.436,11.7,0.0,0.0,0.0,1.8,33.0,0.0,0.0,5.1,0.436,11.7,2.8,0.799,3.5,77.0,0.0,hagancl01,NBA,22.6,0.0,2.4,13.0,SF,0.0,1964-65,0.0,3.6,STL,0.436
9,5.7,0.445,12.7,0.0,0.0,0.0,2.2,34.0,0.0,0.0,5.7,0.445,12.7,2.4,0.8540000000000001,2.8,74.0,0.0,hagancl01,NBA,25.0,0.0,2.4,13.7,SF,0.0,1965-66,0.0,3.2,STL,0.445
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hagancl01,0,0.0,0.0,0.0,0.0,0,0.0,1966-67,0.0,0.0,Did Not Play,0.0
11,6.6,0.491,13.5,0.0,0.0,0.1,4.9,36.0,0.0,0.0,6.6,0.489,13.6,4.9,0.789,6.3,56.0,0.0,hagancl01,ABA,31.0,0.0,3.6,18.2,SF,0.0,1967-68,3.9,6.0,DLC,0.489
12,3.8,0.512,7.4,0.0,0.0,0.0,3.5,37.0,0.0,1.6,3.8,0.51,7.4,3.5,0.8540000000000001,4.1,35.0,0.0,hagancl01,ABA,16.5,1.3,2.1,11.1,SF,0.0,1968-69,2.1,2.9,DLC,0.51
13,2.7,0.667,4.0,0.0,0.0,0.3,2.0,38.0,0.0,0.7,2.7,0.615,4.3,0.3,0.5,0.7,3.0,0.0,hagancl01,ABA,9.0,0.3,0.7,5.7,SF,0.0,1969-70,1.3,1.0,DLC,0.615
0,0.8,0.429,1.8,0.0,0.0,0.0,2.0,26.0,0.0,0.5,0.8,0.429,1.8,0.3,1.0,0.3,4.0,0.0,hagangl01,NBA,6.3,0.5,1.8,1.8,PG,0.8,1981-82,0.3,1.0,DET,0.429
0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,24.0,0.0,0.0,0.4,0.308,1.3,0.2,0.28600000000000003,0.7,10.0,0.0,hahnro01,NBA,0.0,0.0,1.7,1.0,0,0.0,1949-50,0.0,0.0,CHS,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,1.0,0.33299999999999996,2.9,0.2,0.5710000000000001,0.4,39.0,0.0,hairsal01,NBA,7.0,0.0,0.9,2.2,SG,0.0,1968-69,0.0,0.9,SEA,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,1.0,0.375,2.7,0.3,1.0,0.3,3.0,0.0,hairsal01,NBA,6.7,0.0,1.0,2.3,SG,0.0,1969-70,0.0,1.7,SEA,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,22.0,0.0,0.0,2.1,0.373,5.8,1.8,0.667,2.7,61.0,0.0,hairsha01,NBA,12.1,0.0,1.6,6.1,PF,0.0,1964-65,0.0,4.8,CIN,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,23.0,0.0,0.0,5.5,0.489,11.3,3.1,0.685,4.5,72.0,0.0,hairsha01,NBA,24.9,0.0,3.0,14.1,PF,0.0,1965-66,0.0,7.6,CIN,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,24.0,0.0,0.0,5.8,0.479,12.2,3.2,0.66,4.8,79.0,0.0,hairsha01,NBA,30.9,0.0,3.5,14.9,SF,0.0,1966-67,0.0,8.0,CIN,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,25.0,0.0,0.0,6.5,0.48700000000000004,13.3,4.9,0.6990000000000001,7.1,74.0,0.0,hairsha01,NBA,34.0,0.0,2.7,17.9,PF,0.0,1967-68,0.0,8.3,TOT,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,25.0,0.0,0.0,6.6,0.503,13.1,4.2,0.6859999999999999,6.2,48.0,0.0,hairsha01,NBA,33.9,0.0,2.6,17.4,PF,0.0,1967-68,0.0,7.4,CIN,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1.4,25.0,0.0,0.0,6.3,0.45899999999999996,13.7,6.2,0.7170000000000001,8.7,26.0,0.0,hairsha01,NBA,34.3,0.0,2.8,18.8,PF,0.0,1967-68,0.0,10.1,DET,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,26.0,0.0,0.0,6.5,0.469,14.0,5.0,0.731,6.8,81.0,0.0,hairsha01,NBA,35.7,0.0,3.1,18.1,PF,0.0,1968-69,0.0,11.8,DET,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1.7,27.0,0.0,0.0,6.9,0.496,13.9,4.7,0.789,5.9,70.0,0.0,hairsha01,NBA,34.7,0.0,3.3,18.5,PF,0.0,1969-70,0.0,11.1,TOT,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.7,27.0,0.0,0.0,3.8,0.5529999999999999,6.9,3.0,0.7140000000000001,4.2,15.0,0.0,hairsha01,NBA,18.8,0.0,2.4,10.6,PF,0.0,1969-70,0.0,5.9,DET,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,7.7,0.49,15.8,5.1,0.8029999999999999,6.4,55.0,0.0,hairsha01,NBA,39.0,0.0,3.5,20.6,PF,0.0,1969-70,0.0,12.5,LAL,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,2.1,28.0,0.0,0.0,7.2,0.466,15.4,4.2,0.782,5.4,80.0,0.0,hairsha01,NBA,36.5,0.0,3.2,18.6,PF,0.0,1970-71,0.0,10.0,LAL,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,2.4,29.0,0.0,0.0,4.6,0.461,10.0,3.9,0.779,5.0,80.0,0.0,hairsha01,NBA,34.4,0.0,3.1,13.1,PF,0.0,1971-72,0.0,13.1,LAL,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,2.4,30.0,0.0,0.0,5.6,0.48200000000000004,11.7,5.0,0.787,6.4,28.0,0.0,hairsha01,NBA,33.5,0.0,2.8,16.3,PF,0.0,1972-73,0.0,13.2,LAL,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,2.7,31.0,0.2,9.2,5.0,0.507,9.9,4.5,0.7709999999999999,5.8,77.0,0.0,hairsha01,NBA,34.2,4.4,3.4,14.5,PF,0.8,1973-74,0.0,13.5,LAL,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,2.3,32.0,0.1,8.7,3.7,0.506,7.2,2.9,0.8009999999999999,3.7,74.0,0.0,hairsha01,NBA,30.9,4.1,2.9,10.3,PF,0.7,1974-75,0.0,12.8,LAL,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,24.0,0.7,2.4,2.2,0.456,4.9,1.4,0.58,2.4,47.0,0.0,hairsli01,NBA,13.9,1.4,1.8,5.8,SF,0.4,1975-76,0.0,3.8,DET,0.0
0,1.6,0.5,3.2,0.0,0.0,0.1,0.9,21.0,0.5,1.1,1.6,0.49,3.3,0.1,0.28600000000000003,0.5,15.0,0.0,hairsma01,NBA,10.3,0.7,1.3,3.3,SG,0.4,2008-09,0.8,1.9,SAS,0.49
1,0.8,0.585,1.4,0.0,0.182,0.2,0.3,22.0,0.2,0.8,0.9,0.526,1.6,0.4,0.5670000000000001,0.6,47.0,0.0,hairsma01,NBA,6.7,0.3,0.6,2.1,SG,0.1,2009-10,0.2,1.0,SAS,0.539
0,0.8,0.358,2.4,1.1,0.301,3.6,0.5,22.0,0.3,1.6,1.9,0.32299999999999995,6.0,0.7,0.861,0.8,45.0,2.0,hairspj02,NBA,15.3,0.5,1.4,5.6,SG,0.5,2014-15,0.5,2.0,CHO,0.414
1,1.1,0.449,2.5,1.1,0.29,3.7,0.6,23.0,0.2,2.3,2.2,0.355,6.2,0.8,0.7809999999999999,1.0,66.0,52.0,hairspj02,NBA,19.9,0.4,2.1,6.2,SF,0.5,2015-16,0.6,2.6,TOT,0.441
2,0.9,0.433,2.2,1.1,0.314,3.6,0.6,23.0,0.1,2.3,2.1,0.359,5.8,0.7,0.81,0.9,48.0,43.0,hairspj02,NBA,19.5,0.4,2.2,6.0,SF,0.5,2015-16,0.5,2.7,CHO,0.457
3,1.7,0.47600000000000003,3.5,0.9,0.23199999999999998,3.8,0.5,23.0,0.2,2.2,2.6,0.348,7.3,0.9,0.727,1.2,18.0,9.0,hairspj02,NBA,20.8,0.4,1.7,6.9,SF,0.4,2015-16,0.9,2.6,MEM,0.409
0,1.6,0.447,3.6,0.1,0.25,0.3,0.2,22.0,0.5,0.8,1.7,0.431,3.9,0.7,0.684,1.0,39.0,8.0,haislma01,NBA,11.3,0.5,1.4,4.1,PF,0.2,2002-03,0.5,1.4,MIL,0.441
1,1.1,0.486,2.3,0.0,0.5,0.1,0.1,23.0,0.4,1.0,1.2,0.486,2.4,0.6,0.7140000000000001,0.9,31.0,0.0,haislma01,NBA,8.5,0.7,0.8,3.0,PF,0.2,2003-04,0.3,1.7,MIL,0.493
2,1.4,0.35100000000000003,4.1,0.0,0.0,0.1,0.3,24.0,0.2,1.1,1.4,0.342,4.2,0.7,0.545,1.2,9.0,0.0,haislma01,NBA,11.8,0.6,1.7,3.6,PF,0.2,2004-05,0.7,1.7,IND,0.342
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haislma01,0,0.0,0.0,0.0,0.0,0,0.0,2005-06,0.0,0.0,Did Not Play (other pro league—Turkey),0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haislma01,0,0.0,0.0,0.0,0.0,0,0.0,2006-07,0.0,0.0,Did Not Play (other pro league—Turkey),0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haislma01,0,0.0,0.0,0.0,0.0,0,0.0,2007-08,0.0,0.0,Did Not Play (other pro league—Spain),0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haislma01,0,0.0,0.0,0.0,0.0,0,0.0,2008-09,0.0,0.0,Did Not Play (other pro league—Spain),0.0
7,0.7,0.43799999999999994,1.6,0.3,0.6,0.5,0.0,29.0,0.2,0.6,1.0,0.47600000000000003,2.1,0.2,0.4,0.5,10.0,0.0,haislma01,NBA,4.4,0.4,0.5,2.5,SF,0.0,2009-10,0.3,1.0,SAS,0.5479999999999999
0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,27.0,0.0,0.0,4.6,0.306,15.0,3.5,0.598,5.8,61.0,0.0,halbech01,BAA,0.0,0.0,2.6,12.7,0,0.0,1946-47,0.0,0.0,CHS,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,28.0,0.0,0.0,3.4,0.258,13.2,3.0,0.636,4.8,46.0,0.0,halbech01,BAA,0.0,0.0,2.7,9.8,0,0.0,1947-48,0.0,0.0,TOT,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,28.0,0.0,0.0,2.0,0.218,9.2,1.2,0.35,3.3,6.0,0.0,halbech01,BAA,0.0,0.0,2.3,5.2,0,0.0,1947-48,0.0,0.0,CHS,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,28.0,0.0,0.0,3.6,0.262,13.8,3.3,0.665,5.0,40.0,0.0,halbech01,BAA,0.0,0.0,2.8,10.5,0,0.0,1947-48,0.0,0.0,PHW,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1.9,29.0,0.0,0.0,3.4,0.312,10.8,3.6,0.62,5.8,60.0,0.0,halbech01,BAA,0.0,0.0,2.9,10.3,0,0.0,1948-49,0.0,0.0,TOT,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1.8,29.0,0.0,0.0,3.0,0.293,10.2,3.4,0.596,5.7,33.0,0.0,halbech01,BAA,0.0,0.0,2.9,9.4,0,0.0,1948-49,0.0,0.0,BOS,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1.9,29.0,0.0,0.0,3.8,0.33299999999999996,11.4,3.8,0.65,5.8,27.0,0.0,halbech01,BAA,0.0,0.0,2.9,11.4,0,0.0,1948-49,0.0,0.0,PRO,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1.3,30.0,0.0,0.0,1.6,0.38,4.2,1.6,0.64,2.6,68.0,0.0,halbech01,NBA,0.0,0.0,2.0,4.8,0,0.0,1949-50,0.0,0.0,WSC,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,2.3,31.0,0.0,0.0,2.4,0.365,6.6,2.5,0.6940000000000001,3.6,68.0,0.0,halbech01,NBA,0.0,0.0,3.2,7.4,0,0.0,1950-51,0.0,7.9,TOT,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,2.2,31.0,0.0,0.0,2.0,0.341,5.9,2.6,0.684,3.8,35.0,0.0,halbech01,NBA,0.0,0.0,3.4,6.6,0,0.0,1950-51,0.0,0.0,WSC,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,2.5,31.0,0.0,0.0,2.8,0.385,7.4,2.5,0.7040000000000001,3.5,33.0,0.0,halbech01,NBA,0.0,0.0,2.9,8.2,0,0.0,1950-51,0.0,0.0,BLB,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,28.0,0.0,0.0,2.0,0.335,5.9,1.0,0.5429999999999999,1.8,79.0,0.0,halbrsw01,NBA,14.3,0.0,3.3,4.9,C,0.0,1960-61,0.0,7.0,SYR,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,29.0,0.0,0.0,2.4,0.36,6.6,1.5,0.636,2.4,64.0,0.0,halbrsw01,NBA,14.2,0.0,2.8,6.3,C,0.0,1961-62,0.0,6.2,SYR,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,3.6,0.32,11.3,3.3,0.754,4.4,52.0,0.0,halebr01,BAA,0.0,0.0,2.2,10.5,0,0.0,1948-49,0.0,0.0,TOT,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,3.8,30.0,0.0,0.0,4.3,0.32899999999999996,13.2,3.9,0.7609999999999999,5.1,18.0,0.0,halebr01,BAA,0.0,0.0,2.2,12.6,0,0.0,1948-49,0.0,0.0,INJ,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,2.6,30.0,0.0,0.0,3.2,0.313,10.2,3.0,0.75,4.0,34.0,0.0,halebr01,BAA,0.0,0.0,2.1,9.4,0,0.0,1948-49,0.0,0.0,FTW,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,3.5,31.0,0.0,0.0,3.4,0.353,9.6,3.5,0.782,4.5,64.0,0.0,halebr01,NBA,0.0,0.0,2.2,10.3,0,0.0,1949-50,0.0,0.0,INO,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,32.0,0.0,0.0,1.5,0.29600000000000004,5.2,0.5,0.609,0.9,26.0,0.0,halebr01,NBA,0.0,0.0,1.2,3.6,0,0.0,1950-51,0.0,1.9,INO,0.0
0,1.4,0.331,4.1,0.5,0.313,1.6,2.0,22.0,0.0,0.0,1.8,0.326,5.7,0.8,0.674,1.2,72.0,0.0,haleha01,ABA,23.7,0.0,2.0,5.0,PG,0.0,1967-68,1.3,2.9,HSM,0.369
0,0.7,0.474,1.5,0.0,0.0,0.0,0.2,25.0,0.0,1.0,0.7,0.474,1.5,0.7,0.7829999999999999,0.9,51.0,1.0,haleyja01,NBA,5.7,0.4,1.1,2.2,PF,0.2,1988-89,0.5,1.4,CHI,0.474
1,2.1,0.39899999999999997,5.2,0.0,0.0,0.0,0.4,26.0,0.2,2.8,2.1,0.39799999999999996,5.2,1.3,0.68,1.9,67.0,26.0,haleyja01,NBA,16.2,1.7,2.5,5.4,PF,0.3,1989-90,1.1,4.5,TOT,0.39799999999999996
2,0.8,0.45,1.8,0.0,0.0,0.0,0.4,26.0,0.1,1.0,0.8,0.45,1.8,0.6,1.0,0.6,11.0,0.0,haleyja01,NBA,5.3,0.6,0.6,2.3,PF,0.0,1989-90,0.6,1.6,CHI,0.45
3,2.3,0.396,5.8,0.0,0.0,0.0,0.4,26.0,0.2,3.1,2.3,0.39399999999999996,5.8,1.4,0.6609999999999999,2.1,56.0,26.0,haleyja01,NBA,18.3,1.9,2.9,6.0,PF,0.3,1989-90,1.2,5.0,NJN,0.39399999999999996
4,2.1,0.469,4.4,0.0,0.0,0.0,0.4,27.0,0.3,2.8,2.1,0.469,4.4,1.4,0.619,2.3,78.0,18.0,haleyja01,NBA,15.1,1.8,2.6,5.6,PF,0.3,1990-91,0.8,4.6,NJN,0.469
5,0.6,0.369,1.7,0.0,0.0,0.0,0.1,28.0,0.2,1.3,0.6,0.369,1.7,0.3,0.483,0.6,49.0,9.0,haleyja01,NBA,8.0,0.6,1.5,1.6,C,0.1,1991-92,0.5,1.9,LAL,0.369
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haleyja01,0,0.0,0.0,0.0,0.0,0,0.0,1992-93,0.0,0.0,Did Not Play (injury),0.0
7,0.8,0.43799999999999994,1.7,0.0,0.0,0.0,0.0,30.0,0.0,0.6,0.8,0.43799999999999994,1.7,0.6,0.81,0.8,28.0,0.0,haleyja01,NBA,3.4,0.2,0.6,2.1,PF,0.0,1993-94,0.4,0.9,SAS,0.43799999999999994
8,0.8,0.433,1.9,0.0,0.0,0.0,0.1,31.0,0.2,0.6,0.8,0.426,2.0,0.7,0.6559999999999999,1.0,31.0,0.0,haleyja01,NBA,3.8,0.3,1.0,2.4,PF,0.1,1994-95,0.4,0.9,SAS,0.426
9,2.0,0.33299999999999996,6.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,2.0,0.33299999999999996,6.0,1.0,0.5,2.0,1.0,0.0,haleyja01,NBA,7.0,1.0,2.0,5.0,C,0.0,1995-96,1.0,2.0,CHI,0.33299999999999996
10,0.7,0.35100000000000003,1.9,0.0,0.0,0.0,0.3,33.0,0.1,1.0,0.7,0.35100000000000003,1.9,0.7,0.737,1.0,20.0,0.0,haleyja01,NBA,3.7,0.7,0.7,2.0,C,0.1,1996-97,0.1,1.6,NJN,0.35100000000000003
11,0.3,0.294,1.1,0.0,0.0,0.1,0.0,34.0,0.1,0.6,0.3,0.278,1.1,0.8,0.5710000000000001,1.3,16.0,0.0,haleyja01,NBA,3.2,0.3,0.6,1.4,C,0.0,1997-98,0.3,0.9,NJN,0.278
0,1.8,0.449,3.9,0.0,0.0,0.0,0.4,23.0,0.0,0.0,1.8,0.449,3.9,0.2,0.313,0.6,50.0,0.0,halimsh01,NBA,7.0,0.0,0.7,3.7,SF,0.0,1968-69,0.0,1.7,PHI,0.449
1,2.5,0.39299999999999996,6.4,0.0,0.0,0.0,1.8,24.0,0.0,0.0,2.5,0.39299999999999996,6.4,1.3,0.6709999999999999,1.9,38.0,0.0,halimsh01,NBA,13.6,0.0,1.5,6.3,SG,0.0,1969-70,0.0,1.8,CHI,0.39299999999999996
2,3.7,0.384,9.7,0.0,0.0,0.0,2.7,25.0,0.0,0.0,3.7,0.384,9.7,1.3,0.66,2.0,81.0,0.0,halimsh01,NBA,20.4,0.0,2.3,8.8,SF-SG,0.0,1970-71,0.0,5.1,TOT,0.384
3,0.5,0.125,4.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.5,0.125,4.0,0.0,0.0,0.5,2.0,0.0,halimsh01,NBA,11.5,0.0,2.5,1.0,SG,0.0,1970-71,0.0,1.0,CHI,0.125
4,3.8,0.387,9.8,0.0,0.0,0.0,2.7,25.0,0.0,0.0,3.8,0.387,9.8,1.4,0.665,2.0,79.0,0.0,halimsh01,NBA,20.6,0.0,2.3,8.9,SF,0.0,1970-71,0.0,5.3,POR,0.387
5,2.2,0.42100000000000004,5.2,0.0,0.0,0.0,1.3,26.0,0.0,1.8,2.2,0.418,5.3,1.1,0.721,1.5,56.0,0.0,halimsh01,TOT,13.8,1.0,1.6,5.5,SF,0.0,1971-72,0.8,2.8,TOT,0.418
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,halimsh01,NBA,4.0,0.0,1.0,0.0,SF,0.0,1971-72,0.0,0.0,ATL,0.0
7,2.2,0.42100000000000004,5.3,0.0,0.0,0.0,1.3,26.0,0.0,1.8,2.2,0.418,5.3,1.1,0.721,1.6,55.0,0.0,halimsh01,ABA,14.0,1.1,1.6,5.6,SF,0.0,1971-72,0.8,2.8,DLC,0.418
8,2.0,0.408,4.9,0.0,0.14300000000000002,0.2,1.7,27.0,0.0,1.3,2.0,0.396,5.1,0.8,0.622,1.3,29.0,0.0,halimsh01,ABA,12.2,0.6,1.8,4.9,SF,0.0,1972-73,1.5,1.9,DLC,0.39899999999999997
0,0.5,0.25,2.0,0.0,0.0,0.0,0.5,22.0,0.0,0.5,0.5,0.25,2.0,0.0,0.0,0.0,2.0,0.0,hallmi01,NBA,6.5,0.5,0.5,1.0,SF,0.0,2006-07,0.0,1.0,WAS,0.25
0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,22.0,0.0,0.0,1.6,0.45899999999999996,3.6,0.7,0.833,0.8,37.0,0.0,hallije01,NBA,7.8,0.0,1.4,4.0,SG,0.0,1971-72,0.0,1.0,ATL,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,23.0,0.0,0.0,3.1,0.434,7.2,1.3,0.807,1.6,55.0,0.0,hallije01,NBA,14.3,0.0,1.9,7.5,SG,0.0,1972-73,0.0,2.0,TOT,0.0
