2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
0.5,0.381,1.3,0.1,0.2,0.3,0.2,25.0,0.0,0.6,0.6,0.34600000000000003,1.6,0.0,0.0,0.0,16,0.0,zellelu01,NBA,3.6,0.1,0.3,1.2,C,0.0,2012-13,0.0,0.6,PHO,0.365
3.2,0.441,7.2,0.0,0.0,0.1,1.2,23.0,0.9,3.6,3.2,0.438,7.3,1.6,0.764,2.0,77,55.0,zellety01,NBA,26.4,2.1,3.3,7.9,C,0.5,2012-13,1.2,5.7,CLE,0.438
2.2,0.54,4.1,0.0,0.0,0.0,0.5,24.0,0.5,2.6,2.2,0.5379999999999999,4.1,1.2,0.7190000000000001,1.7,70,9.0,zellety01,NBA,15.0,1.5,2.0,5.7,C,0.3,2013-14,0.9,4.0,CLE,0.5379999999999999
4.1,0.5489999999999999,7.5,0.0,0.0,0.0,1.4,25.0,0.6,3.9,4.1,0.5489999999999999,7.5,1.9,0.823,2.3,82,59.0,zellety01,NBA,21.1,1.8,2.5,10.2,C,0.2,2014-15,0.9,5.7,BOS,0.5489999999999999
2.3,0.476,4.8,0.0,0.0,0.0,0.5,26.0,0.4,1.9,2.3,0.476,4.8,1.5,0.815,1.8,60,3.0,zellety01,NBA,11.8,1.0,1.6,6.1,C,0.2,2015-16,0.8,3.0,BOS,0.476
1.5,0.4970000000000001,3.1,0.0,0.0,0.0,0.8,27.0,0.4,1.6,1.5,0.494,3.1,0.4,0.564,0.8,51,5.0,zellety01,NBA,10.3,0.8,1.2,3.5,C,0.1,2016-17,0.4,2.4,BOS,0.494
2.7,0.578,4.6,0.2,0.35700000000000004,0.4,0.7,28.0,0.5,3.0,2.8,0.56,5.1,0.9,0.722,1.2,66,34.0,zellety01,NBA,16.8,1.7,1.9,6.7,C,0.2,2017-18,0.7,4.6,TOT,0.575
2.7,0.5670000000000001,4.8,0.2,0.385,0.6,0.7,28.0,0.5,3.1,3.0,0.546,5.5,1.0,0.667,1.4,42,33.0,zellety01,NBA,16.7,1.5,1.9,7.1,C,0.2,2017-18,0.8,4.6,BRK,0.568
2.6,0.602,4.3,0.0,0.0,0.1,0.8,28.0,0.6,2.7,2.6,0.59,4.4,0.7,0.895,0.8,24,1.0,zellety01,NBA,16.9,2.0,2.0,5.9,C,0.3,2017-18,0.5,4.6,MIL,0.59
0.8,0.28600000000000003,2.6,0.0,0.0,0.0,0.1,22.0,0.4,1.4,0.8,0.28600000000000003,2.6,0.3,1.0,0.3,8,0.0,zenoto01,NBA,7.4,0.4,1.6,1.8,SF,0.5,1979-80,1.1,1.8,IND,0.28600000000000003
1.9,0.556,3.4,0.0,0.0,0.0,0.4,23.0,0.1,1.1,1.9,0.556,3.4,0.0,0.0,0.3,8,0.0,zevenph01,NBA,7.3,0.5,1.5,3.8,C,0.4,1987-88,0.5,1.6,SAS,0.556
1.6,0.471,3.4,0.0,0.0,0.4,0.0,23.0,0.0,1.2,1.6,0.421,3.8,1.6,0.8,2.0,5,0.0,zhizhwa01,NBA,7.6,0.2,1.6,4.8,C,0.0,2000-01,0.2,1.4,DAL,0.421
1.1,0.462,2.4,0.9,0.414,2.1,0.4,24.0,0.3,1.7,2.0,0.44,4.5,0.8,0.737,1.0,55,0.0,zhizhwa01,NBA,10.9,0.3,1.5,5.6,C,0.2,2001-02,0.5,2.0,DAL,0.536
1.1,0.4,2.8,0.4,0.34,1.1,0.2,25.0,0.2,1.2,1.5,0.383,4.0,1.0,0.7240000000000001,1.4,41,1.0,zhizhwa01,NBA,10.0,0.6,1.0,4.4,C,0.2,2002-03,0.8,1.9,LAC,0.4320000000000001
0.8,0.406,2.0,0.3,0.28600000000000003,0.9,0.1,26.0,0.3,0.9,1.1,0.37,2.9,0.6,0.9,0.6,16,0.0,zhizhwa01,NBA,7.1,0.3,0.8,2.9,C,0.2,2003-04,0.4,1.1,TOT,0.413
0.0,0.0,0.5,0.0,0.0,0.0,0.0,26.0,0.5,2.0,0.0,0.0,0.5,2.0,1.0,2.0,2,0.0,zhizhwa01,NBA,4.5,0.0,0.0,2.0,C,0.0,2003-04,0.0,2.0,LAC,0.0
0.9,0.419,2.2,0.3,0.28600000000000003,1.0,0.1,26.0,0.3,0.7,1.2,0.378,3.2,0.4,0.833,0.4,14,0.0,zhizhwa01,NBA,7.5,0.3,0.9,3.1,C,0.2,2003-04,0.4,1.0,MIA,0.422
0.8,0.455,1.7,0.1,0.667,0.2,0.3,27.0,0.1,0.6,0.9,0.472,1.8,0.4,0.583,0.6,20,0.0,zhizhwa01,NBA,4.6,0.3,0.5,2.2,C,0.2,2004-05,0.3,0.9,MIA,0.5
