,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
0,2.4,0.5660000000000001,4.2,0.0,0.0,0.0,0.9,20.0,0.4,2.9,2.4,0.5660000000000001,4.2,0.8,0.8059999999999999,1.0,36.0,5.0,rabbiv01,NBA,14.3,1.5,1.5,5.6,PF,0.3,2017-18,1.0,4.4,MEM,0.5660000000000001
0,2.9,0.449,6.4,0.0,0.0,0.0,0.8,23.0,0.0,0.0,2.9,0.449,6.4,1.9,0.636,3.0,66.0,0.0,rackllu01,NBA,19.0,0.0,3.1,7.6,C,0.0,1969-70,0.0,5.7,CIN,0.449
1,3.0,0.466,6.4,0.0,0.0,0.0,0.9,24.0,0.0,0.0,3.0,0.466,6.4,1.6,0.637,2.6,74.0,0.0,rackllu01,NBA,19.4,0.0,2.5,7.6,C,0.0,1970-71,0.0,5.3,CLE,0.466
2,1.5,0.429,3.4,0.0,0.0,0.0,0.3,25.0,0.0,0.0,1.5,0.429,3.4,0.7,0.568,1.2,71.0,0.0,rackllu01,NBA,9.6,0.0,1.5,3.6,C,0.0,1971-72,0.0,2.9,TOT,0.429
3,1.2,0.44,2.8,0.0,0.0,0.0,0.3,25.0,0.0,0.0,1.2,0.44,2.8,0.1,0.25,0.4,9.0,0.0,rackllu01,NBA,7.2,0.0,0.3,2.6,C,0.0,1971-72,0.0,2.3,CLE,0.44
4,1.5,0.428,3.5,0.0,0.0,0.0,0.3,25.0,0.0,0.0,1.5,0.428,3.5,0.8,0.583,1.4,62.0,0.0,rackllu01,NBA,10.0,0.0,1.7,3.8,C,0.0,1971-72,0.0,3.0,NYK,0.428
5,2.9,0.496,5.9,0.0,0.0,0.0,0.6,26.0,0.0,3.4,2.9,0.494,5.9,1.3,0.65,2.1,58.0,0.0,rackllu01,TOT,15.4,1.6,2.3,7.2,C,0.0,1972-73,0.9,5.0,TOT,0.494
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,rackllu01,NBA,2.0,0.0,2.0,0.0,C,0.0,1972-73,0.0,1.0,NYK,0.0
7,3.0,0.496,6.0,0.0,0.0,0.0,0.6,26.0,0.0,3.5,3.0,0.494,6.0,1.4,0.65,2.1,57.0,0.0,rackllu01,ABA,15.7,1.6,2.3,7.3,C,0.0,1972-73,0.9,5.0,MMT,0.494
8,0.6,0.385,1.4,0.0,0.0,0.0,0.0,27.0,0.4,1.9,0.6,0.385,1.4,0.9,0.727,1.2,9.0,0.0,rackllu01,NBA,7.6,0.6,1.2,2.0,C,0.3,1973-74,0.0,2.4,PHI,0.385
0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,27.0,0.0,0.0,0.5,0.156,3.5,0.2,0.3,0.8,13.0,0.0,raderho01,BAA,0.0,0.0,1.9,1.3,0,0.0,1948-49,0.0,0.0,BLB,0.0
0,1.2,0.536,2.3,0.0,0.667,0.1,1.3,22.0,0.0,0.4,1.3,0.54,2.3,0.8,0.507,1.6,43.0,0.0,radfoma01,NBA,8.6,0.3,1.5,3.4,SG,0.4,1981-82,1.0,0.7,SEA,0.55
1,1.5,0.519,2.9,0.1,0.222,0.3,1.9,23.0,0.1,0.6,1.6,0.488,3.2,0.6,0.41100000000000003,1.4,54.0,2.0,radfoma01,NBA,8.1,0.2,1.4,3.7,SG,0.6,1982-83,1.4,0.9,SEA,0.5
0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,22.0,0.0,0.8,1.6,0.474,3.4,0.7,0.8,0.9,52.0,0.0,radfowa01,NBA,12.5,0.5,1.2,3.9,SG,0.6,1978-79,0.9,1.3,IND,0.0
0,6.1,0.522,11.8,0.0,0.0,0.0,1.4,26.0,0.8,4.8,6.1,0.521,11.8,2.8,0.7509999999999999,3.8,80.0,47.0,radjadi01,NBA,28.8,2.4,3.5,15.1,PF,0.9,1993-94,1.9,7.2,BOS,0.521
1,6.8,0.49,13.9,0.0,0.0,0.0,1.7,27.0,1.3,6.4,6.8,0.49,13.9,3.5,0.759,4.7,66.0,48.0,radjadi01,NBA,32.5,2.3,3.5,17.2,PF,0.9,1994-95,2.4,8.7,BOS,0.49
2,8.0,0.5,16.1,0.0,0.0,0.0,1.6,28.0,1.5,7.7,8.0,0.5,16.1,3.6,0.695,5.2,53.0,52.0,radjadi01,NBA,37.4,2.1,3.0,19.7,PF,0.9,1995-96,2.2,9.8,BOS,0.5
3,6.0,0.441,13.5,0.0,0.0,0.0,1.9,29.0,1.9,6.7,6.0,0.44,13.6,2.0,0.718,2.8,25.0,25.0,radjadi01,NBA,35.0,1.8,3.0,14.0,C,0.9,1996-97,2.8,8.4,BOS,0.44
0,1.3,0.406,3.2,1.1,0.42,2.6,1.3,21.0,0.4,3.0,2.4,0.41200000000000003,5.8,0.8,0.6809999999999999,1.2,61.0,16.0,radmavl01,NBA,20.2,0.7,2.0,6.7,PF,0.9,2001-02,1.2,3.8,SEA,0.506
1,2.4,0.45299999999999996,5.2,1.4,0.355,4.1,1.3,22.0,0.3,3.4,3.8,0.41,9.3,1.0,0.706,1.4,72.0,16.0,radmavl01,NBA,26.5,1.1,1.9,10.1,PF,0.9,2002-03,1.4,4.5,SEA,0.488
2,2.7,0.47100000000000003,5.6,1.8,0.371,4.9,1.8,23.0,0.5,3.9,4.5,0.425,10.5,1.2,0.748,1.6,77.0,38.0,radmavl01,NBA,30.1,1.4,2.4,12.0,PF,1.0,2003-04,1.4,5.3,SEA,0.511
3,2.2,0.43,5.1,2.0,0.389,5.2,1.4,24.0,0.5,3.8,4.2,0.409,10.3,1.3,0.7859999999999999,1.6,63.0,0.0,radmavl01,NBA,29.5,0.8,2.7,11.8,PF,0.9,2004-05,1.3,4.6,SEA,0.508
4,1.6,0.429,3.8,1.8,0.39,4.6,1.8,25.0,0.4,3.8,3.4,0.40700000000000003,8.4,1.2,0.816,1.5,77.0,27.0,radmavl01,NBA,25.6,0.8,2.7,9.8,PF,0.8,2005-06,1.2,4.6,TOT,0.515
5,1.7,0.436,4.0,1.5,0.36700000000000005,4.2,1.5,25.0,0.3,3.1,3.3,0.401,8.2,1.2,0.887,1.3,47.0,16.0,radmavl01,NBA,23.2,0.8,2.8,9.3,PF,0.7,2005-06,1.1,4.0,SEA,0.495
6,1.4,0.41600000000000004,3.4,2.2,0.418,5.3,2.1,25.0,0.5,4.9,3.6,0.41700000000000004,8.6,1.3,0.731,1.7,30.0,11.0,radmavl01,NBA,29.5,0.8,2.7,10.7,PF,1.0,2005-06,1.3,5.7,LAC,0.544
7,1.7,0.475,3.6,0.7,0.33899999999999997,2.1,1.2,26.0,0.3,2.3,2.4,0.424,5.7,1.0,0.726,1.3,55.0,15.0,radmavl01,NBA,17.9,1.0,2.3,6.6,PF,0.5,2006-07,1.3,3.3,LAL,0.48700000000000004
8,1.6,0.507,3.1,1.5,0.406,3.6,1.9,27.0,0.2,2.4,3.0,0.45299999999999996,6.7,0.8,0.8,1.0,65.0,41.0,radmavl01,NBA,22.8,0.9,2.3,8.4,SF,0.7,2007-08,1.1,3.3,LAL,0.562
9,1.2,0.446,2.6,1.3,0.401,3.4,1.0,28.0,0.2,2.3,2.5,0.42100000000000004,6.0,0.6,0.741,0.7,78.0,31.0,radmavl01,NBA,18.5,0.6,1.4,6.9,SF,0.6,2008-09,1.3,2.8,TOT,0.5329999999999999
10,0.8,0.449,1.7,1.3,0.441,3.0,0.8,28.0,0.2,2.2,2.1,0.444,4.7,0.5,0.852,0.6,46.0,28.0,radmavl01,NBA,16.8,0.4,1.1,5.9,SF,0.6,2008-09,1.0,2.5,LAL,0.584
11,1.8,0.444,3.9,1.4,0.35700000000000004,3.9,1.3,28.0,0.3,2.4,3.2,0.401,7.9,0.6,0.645,1.0,32.0,3.0,radmavl01,NBA,21.1,0.8,1.9,8.3,SF,0.6,2008-09,1.6,3.3,CHA,0.49
12,1.8,0.442,4.0,0.7,0.278,2.6,1.1,29.0,0.2,3.1,2.5,0.377,6.7,0.5,0.741,0.7,41.0,20.0,radmavl01,NBA,21.7,1.2,2.4,6.2,PF,0.7,2009-10,1.1,4.3,TOT,0.43200000000000005
13,0.9,0.35,2.5,0.9,0.318,2.8,0.9,29.0,0.1,2.6,1.8,0.33299999999999996,5.3,0.5,0.667,0.8,8.0,0.0,radmavl01,NBA,16.6,1.0,2.3,4.9,PF,0.4,2009-10,0.6,3.6,CHA,0.41700000000000004
14,2.0,0.455,4.4,0.7,0.267,2.6,1.2,29.0,0.2,3.2,2.7,0.385,7.0,0.5,0.762,0.6,33.0,20.0,radmavl01,NBA,23.0,1.3,2.4,6.6,PF,0.8,2009-10,1.2,4.5,GSW,0.435
15,0.9,0.462,2.0,0.9,0.405,2.3,1.1,30.0,0.6,2.0,1.9,0.431,4.3,0.4,0.882,0.5,74.0,6.0,radmavl01,NBA,15.8,0.9,2.1,5.1,PF,0.6,2010-11,0.8,2.9,GSW,0.541
16,0.5,0.387,1.3,1.0,0.37,2.8,1.1,31.0,0.3,2.2,1.5,0.376,4.0,0.4,0.759,0.6,49.0,3.0,radmavl01,NBA,15.4,0.7,1.3,4.5,SF,0.4,2011-12,0.7,2.9,ATL,0.503
17,0.3,0.5,0.6,0.2,0.185,1.1,0.3,32.0,0.2,0.7,0.5,0.302,1.7,0.1,0.667,0.1,25.0,0.0,radmavl01,NBA,5.8,0.4,1.2,1.3,PF,0.3,2012-13,0.3,1.1,CHI,0.36
0,0.7,0.28600000000000003,2.3,0.0,0.0,0.0,0.3,23.0,0.3,2.0,0.7,0.28600000000000003,2.3,1.0,0.5,2.0,3.0,0.0,radojal01,NBA,8.0,0.7,1.7,2.3,C,0.7,1999-00,1.7,2.7,TOR,0.28600000000000003
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,radojal01,0,0.0,0.0,0.0,0.0,0,0.0,2000-01,0.0,0.0,Did Not Play,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,radojal01,0,0.0,0.0,0.0,0.0,0,0.0,2001-02,0.0,0.0,"Did Not Play (other pro league—Slovenia, Italy)",0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,radojal01,0,0.0,0.0,0.0,0.0,0,0.0,2002-03,0.0,0.0,Did Not Play (other pro league—Germany),0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,radojal01,0,0.0,0.0,0.0,0.0,0,0.0,2003-04,0.0,0.0,Did Not Play (other pro league—Greece),0.0
5,0.5,0.316,1.6,0.0,0.0,0.0,0.5,28.0,0.2,1.6,0.5,0.316,1.6,0.6,0.7,0.8,12.0,6.0,radojal01,NBA,10.7,0.8,2.7,1.6,C,0.0,2004-05,1.3,2.3,UTA,0.316
0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,23.0,0.0,0.0,1.0,0.39799999999999996,2.5,0.4,0.5,0.7,37.0,0.0,radovfr01,NBA,4.7,0.0,0.7,2.4,0,0.0,1961-62,0.0,1.4,PHW,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,1.3,0.385,3.3,1.0,1.0,1.0,4.0,0.0,radovmo01,NBA,8.3,0.0,1.3,3.5,PG,0.0,1952-53,0.0,0.3,PHW,0.0
0,1.4,0.54,2.6,0.0,0.0,0.0,0.5,26.0,0.3,1.1,1.4,0.54,2.6,0.9,0.818,1.1,48.0,2.0,radulmi01,NBA,9.7,1.1,1.8,3.8,C,0.1,2013-14,0.6,2.3,MIL,0.54
1,0.6,0.375,1.6,0.0,0.0,0.0,0.0,27.0,0.0,0.6,0.6,0.375,1.6,0.4,1.0,0.4,5.0,0.0,radulmi01,NBA,4.6,0.4,1.6,1.6,C,0.2,2014-15,0.4,1.0,MIN,0.375
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,radzira01,NBA,6.0,0.0,1.0,0.0,0,0.0,1957-58,0.0,2.0,PHW,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,23.0,0.0,0.0,0.5,0.26,1.9,0.4,0.621,0.6,51.0,0.0,ragelra01,NBA,6.6,0.0,1.2,1.3,SF,0.0,1951-52,0.0,1.5,ROC,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.5,0.14300000000000002,3.5,0.5,0.375,1.3,6.0,0.0,raikesh01,NBA,10.5,0.0,1.7,1.5,0,0.0,1952-53,0.0,1.3,NYK,0.0
0,1.6,0.44,3.6,0.0,0.0,0.0,0.8,25.0,0.0,0.9,1.6,0.435,3.6,0.8,0.594,1.3,49.0,15.0,rainsed01,NBA,13.0,0.8,1.5,3.9,SF,0.4,1981-82,0.5,1.6,SAS,0.435
1,1.0,0.402,2.4,0.0,0.0,0.0,0.6,26.0,0.0,0.6,1.0,0.39799999999999996,2.4,0.9,0.674,1.3,34.0,1.0,rainsed01,NBA,8.6,0.7,1.0,2.8,SF,0.3,1982-83,0.7,1.3,SAS,0.39799999999999996
0,0.4,0.37,1.1,0.1,0.41700000000000004,0.3,0.8,24.0,0.0,0.3,0.5,0.379,1.4,0.7,0.8059999999999999,0.9,42.0,0.0,rakocig01,NBA,5.8,0.1,0.6,1.9,PG,0.1,2002-03,0.5,0.4,MIN,0.42200000000000004
0,1.8,0.52,3.5,0.0,0.0,0.0,0.9,23.0,1.2,3.6,1.8,0.518,3.6,0.9,0.504,1.8,64.0,43.0,rambiku01,NBA,17.7,1.8,2.6,4.6,PF,0.9,1981-82,1.2,5.4,LAL,0.518
1,3.0,0.5720000000000001,5.3,0.0,0.0,0.0,1.2,24.0,0.8,4.7,3.0,0.569,5.3,1.5,0.687,2.1,78.0,77.0,rambiku01,NBA,23.2,2.1,3.0,7.5,PF,1.3,1982-83,1.9,6.8,LAL,0.569
2,1.3,0.5579999999999999,2.4,0.0,0.0,0.0,0.7,25.0,0.3,3.9,1.3,0.5579999999999999,2.4,0.9,0.636,1.4,47.0,31.0,rambiku01,NBA,15.8,1.7,2.3,3.6,PF,0.6,1983-84,1.2,5.7,LAL,0.5579999999999999
3,2.2,0.5539999999999999,4.0,0.0,0.0,0.0,0.8,26.0,0.6,4.4,2.2,0.5539999999999999,4.0,0.8,0.66,1.3,82.0,46.0,rambiku01,NBA,19.7,2.0,2.6,5.2,PF,1.0,1984-85,1.2,6.4,LAL,0.5539999999999999
4,2.2,0.595,3.6,0.0,0.0,0.0,0.9,27.0,0.4,4.9,2.2,0.595,3.6,1.2,0.721,1.6,74.0,74.0,rambiku01,NBA,21.3,2.1,2.7,5.5,PF,0.9,1985-86,1.3,7.0,LAL,0.595
5,2.1,0.521,4.0,0.0,0.0,0.0,0.8,28.0,0.5,3.8,2.1,0.521,4.0,1.5,0.764,2.0,78.0,10.0,rambiku01,NBA,19.4,2.0,2.6,5.7,PF,0.9,1986-87,1.3,5.8,LAL,0.521
6,1.5,0.5479999999999999,2.7,0.0,0.0,0.0,0.8,29.0,0.2,2.4,1.5,0.5479999999999999,2.7,1.0,0.785,1.3,70.0,20.0,rambiku01,NBA,12.1,1.5,1.5,4.0,PF,0.6,1987-88,0.8,3.8,LAL,0.5479999999999999
7,4.3,0.521,8.3,0.0,0.0,0.0,2.1,30.0,0.8,5.8,4.3,0.518,8.4,2.4,0.7340000000000001,3.3,75.0,75.0,rambiku01,NBA,29.8,3.6,2.8,11.1,PF,1.3,1988-89,2.0,9.4,CHH,0.518
8,2.6,0.514,5.0,0.0,0.0,0.0,1.8,31.0,0.5,5.0,2.6,0.509,5.0,1.1,0.6459999999999999,1.7,74.0,61.0,rambiku01,NBA,25.7,2.1,2.8,6.2,PF,1.4,1989-90,1.4,7.1,TOT,0.509
9,3.6,0.504,7.2,0.0,0.0,0.1,1.8,31.0,0.6,4.5,3.6,0.5,7.3,1.9,0.545,3.4,16.0,16.0,rambiku01,NBA,28.0,3.0,2.8,9.1,PF,2.0,1989-90,1.8,7.5,CHH,0.5
10,2.3,0.518,4.4,0.0,0.0,0.0,1.8,31.0,0.5,5.1,2.3,0.514,4.4,0.9,0.722,1.2,58.0,45.0,rambiku01,NBA,25.1,1.9,2.8,5.4,PF,1.2,1989-90,1.3,7.0,PHO,0.514
11,1.3,0.503,2.7,0.0,0.0,0.0,1.0,32.0,0.2,3.0,1.3,0.49700000000000005,2.7,1.0,0.706,1.4,62.0,17.0,rambiku01,NBA,14.5,1.2,1.7,3.6,PF,0.4,1990-91,0.7,4.3,PHO,0.49700000000000005
12,1.4,0.46299999999999997,2.9,0.0,0.0,0.0,1.3,33.0,0.5,3.0,1.4,0.46299999999999997,2.9,0.5,0.778,0.6,28.0,5.0,rambiku01,NBA,13.6,0.8,1.6,3.2,PF,0.4,1991-92,0.9,3.8,PHO,0.46299999999999997
13,0.9,0.528,1.8,0.0,0.0,0.0,0.7,34.0,0.3,2.1,0.9,0.519,1.8,0.6,0.662,0.9,72.0,1.0,rambiku01,NBA,11.4,1.1,1.7,2.5,PF,0.6,1992-93,0.6,3.2,TOT,0.519
14,0.8,0.5710000000000001,1.4,0.0,0.0,0.0,0.2,34.0,0.0,0.8,0.8,0.5710000000000001,1.4,0.2,0.5,0.4,5.0,0.0,rambiku01,NBA,8.2,0.4,0.6,1.8,PF,0.6,1992-93,1.2,1.2,PHO,0.5710000000000001
15,0.9,0.525,1.8,0.0,0.0,0.0,0.8,34.0,0.3,2.2,0.9,0.516,1.8,0.6,0.667,0.9,67.0,1.0,rambiku01,NBA,11.7,1.1,1.8,2.5,PF,0.6,1992-93,0.5,3.3,SAC,0.516
16,1.2,0.522,2.3,0.0,0.0,0.0,0.6,35.0,0.5,2.1,1.2,0.518,2.3,0.9,0.648,1.4,50.0,1.0,rambiku01,NBA,12.7,1.7,1.8,3.3,PF,0.4,1993-94,0.5,3.8,LAL,0.518
17,0.7,0.514,1.3,0.0,0.0,0.0,0.6,36.0,0.3,0.9,0.7,0.514,1.3,0.3,0.667,0.5,26.0,1.0,rambiku01,NBA,7.5,0.4,1.3,1.7,PF,0.1,1994-95,0.3,1.3,LAL,0.514
0,0.8,0.5,1.7,0.0,0.0,0.0,0.0,19.0,0.2,0.5,0.8,0.5,1.7,0.2,0.5,0.3,6.0,0.0,ramospe01,NBA,3.3,0.2,0.7,1.8,C,0.0,2004-05,0.5,0.7,WAS,0.5
0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,22.0,0.0,0.0,3.5,0.406,8.7,1.7,0.5760000000000001,3.0,11.0,0.0,ramseca01,NBA,17.7,0.0,2.3,8.8,SF,0.0,1959-60,0.0,6.0,TOT,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.8,0.368,4.8,0.8,0.75,1.0,4.0,0.0,ramseca01,NBA,8.8,0.0,1.0,4.3,SF,0.0,1959-60,0.0,4.8,STL,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1.3,22.0,0.0,0.0,4.6,0.41600000000000004,11.0,2.3,0.552,4.1,7.0,0.0,ramseca01,NBA,22.9,0.0,3.0,11.4,SF,0.0,1959-60,0.0,6.7,NYK,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,23.0,0.0,0.0,1.0,0.182,5.5,1.0,0.5,2.0,2.0,0.0,ramseca01,NBA,13.5,0.0,3.5,3.0,SF,0.0,1960-61,0.0,3.5,SYR,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,23.0,0.0,0.0,3.7,0.39899999999999997,9.3,3.8,0.755,5.0,64.0,0.0,ramsefr01,NBA,27.4,0.0,3.9,11.2,SF,0.0,1954-55,0.0,6.3,BOS,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ramsefr01,0,0.0,0.0,0.0,0.0,0,0.0,1955-56,0.0,0.0,Did Not Play (military service—U.S. Army),0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1.9,25.0,0.0,0.0,3.9,0.39299999999999996,10.0,4.1,0.7909999999999999,5.2,35.0,0.0,ramsefr01,NBA,23.1,0.0,3.2,11.9,SG,0.0,1956-57,0.0,5.1,BOS,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,2.4,26.0,0.0,0.0,5.5,0.419,13.0,5.6,0.8109999999999999,6.8,69.0,0.0,ramsefr01,NBA,29.7,0.0,3.6,16.5,SG,0.0,1957-58,0.0,7.3,BOS,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,5.3,0.37799999999999995,14.1,4.7,0.782,6.1,72.0,0.0,ramsefr01,NBA,28.0,0.0,3.7,15.4,SG,0.0,1958-59,0.0,6.8,BOS,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1.9,28.0,0.0,0.0,5.8,0.397,14.5,3.7,0.787,4.8,73.0,0.0,ramsefr01,NBA,27.5,0.0,3.4,15.3,SG,0.0,1959-60,0.0,6.9,BOS,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1.8,29.0,0.0,0.0,5.7,0.40700000000000003,13.9,3.7,0.833,4.5,79.0,0.0,ramsefr01,NBA,25.6,0.0,3.6,15.1,SG,0.0,1960-61,0.0,5.5,BOS,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1.4,30.0,0.0,0.0,5.5,0.428,12.9,4.2,0.825,5.1,79.0,0.0,ramsefr01,NBA,24.2,0.0,3.1,15.3,SG,0.0,1961-62,0.0,4.9,BOS,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1.2,31.0,0.0,0.0,3.7,0.382,9.6,3.5,0.816,4.3,77.0,0.0,ramsefr01,NBA,20.0,0.0,3.4,10.9,SG,0.0,1962-63,0.0,3.7,BOS,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1.1,32.0,0.0,0.0,3.0,0.374,8.1,2.6,0.841,3.1,75.0,0.0,ramsefr01,NBA,16.4,0.0,3.3,8.6,SG,0.0,1963-64,0.0,3.0,BOS,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,2.0,0.0,ramsera01,BAA,0.0,0.0,0.0,1.0,0,0.0,1948-49,0.0,0.0,BLB,0.0
0,1.2,0.489,2.5,0.1,0.188,0.3,0.6,24.0,0.1,0.6,1.3,0.456,2.8,0.6,0.7440000000000001,0.8,54.0,0.0,randama01,NBA,8.2,0.7,0.7,3.2,PF,0.2,1991-92,0.5,1.3,TOT,0.466
1,0.7,0.5,1.3,0.0,0.0,0.1,0.5,24.0,0.0,0.3,0.7,0.455,1.5,0.4,0.75,0.5,15.0,0.0,randama01,NBA,4.5,0.3,0.5,1.7,PF,0.0,1991-92,0.4,0.6,CHI,0.455
2,1.4,0.48700000000000004,2.9,0.1,0.214,0.4,0.7,24.0,0.1,0.7,1.5,0.457,3.3,0.7,0.743,0.9,39.0,0.0,randama01,NBA,9.6,0.9,0.8,3.7,PF,0.3,1991-92,0.5,1.6,MIN,0.469
3,1.1,0.542,1.9,0.0,0.125,0.2,0.3,25.0,0.1,0.8,1.1,0.5,2.2,0.4,0.615,0.7,37.0,0.0,randama01,NBA,6.7,0.7,0.9,2.6,PF,0.1,1992-93,0.5,1.5,TOT,0.506
4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,25.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,randama01,NBA,4.0,0.0,0.5,0.0,PF,0.0,1992-93,0.5,0.0,MIN,0.0
5,1.1,0.542,2.1,0.0,0.14300000000000002,0.2,0.3,25.0,0.1,0.8,1.1,0.506,2.3,0.5,0.615,0.7,35.0,0.0,randama01,NBA,6.9,0.8,0.9,2.8,PF,0.1,1992-93,0.5,1.6,DET,0.513
6,0.5,0.41700000000000004,1.3,0.1,0.14300000000000002,0.5,0.4,26.0,0.1,0.5,0.6,0.34,1.8,0.8,0.7859999999999999,1.0,28.0,0.0,randama01,NBA,5.5,0.3,0.6,2.1,PF,0.3,1993-94,0.4,0.8,DEN,0.36
7,0.4,0.33299999999999996,1.1,0.0,0.0,0.1,0.1,27.0,0.0,1.0,0.4,0.3,1.3,0.0,0.0,0.0,8.0,0.0,randama01,NBA,4.9,0.5,0.6,0.8,PF,0.0,1994-95,0.1,1.5,DEN,0.3
0,0.9,0.47100000000000003,2.0,0.6,0.34,1.8,1.3,23.0,0.1,1.0,1.5,0.408,3.8,1.6,0.953,1.7,26.0,0.0,randlch01,NBA,11.5,0.2,1.5,5.3,PG,0.3,2016-17,0.7,1.2,TOT,0.49
1,0.8,0.545,1.4,0.8,0.4,1.9,0.8,23.0,0.1,0.6,1.5,0.462,3.3,1.5,1.0,1.5,8.0,0.0,randlch01,NBA,9.3,0.0,1.4,5.3,PG,0.4,2016-17,0.4,0.6,PHI,0.5770000000000001
2,1.0,0.45,2.2,0.6,0.313,1.8,1.6,23.0,0.1,1.2,1.6,0.389,4.0,1.6,0.935,1.7,18.0,0.0,randlch01,NBA,12.5,0.3,1.6,5.3,PG,0.3,2016-17,0.9,1.5,NYK,0.45799999999999996
0,1.0,0.33299999999999996,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.33299999999999996,3.0,0.0,0.0,2.0,1.0,0.0,randlju01,NBA,14.0,0.0,1.0,2.0,PF,0.0,2014-15,1.0,0.0,LAL,0.33299999999999996
1,4.3,0.436,9.9,0.1,0.278,0.4,1.8,21.0,0.4,8.1,4.4,0.429,10.3,2.4,0.715,3.3,81.0,60.0,randlju01,NBA,28.2,2.1,3.0,11.3,PF,0.7,2015-16,1.8,10.2,LAL,0.435
2,4.9,0.507,9.6,0.2,0.27,0.9,3.6,22.0,0.5,6.6,5.1,0.488,10.4,2.8,0.723,3.8,74.0,73.0,randlju01,NBA,28.8,2.0,3.4,13.2,PF,0.7,2016-17,2.3,8.6,LAL,0.499
3,6.0,0.575,10.5,0.1,0.222,0.5,2.6,23.0,0.5,5.8,6.1,0.5579999999999999,11.0,3.7,0.718,5.2,82.0,49.0,randlju01,NBA,26.7,2.2,3.3,16.1,C,0.5,2017-18,2.6,8.0,LAL,0.563
0,3.2,0.466,6.8,0.0,0.0,0.1,0.8,19.0,1.2,3.7,3.2,0.462,6.8,1.6,0.716,2.2,63.0,22.0,randoan01,NBA,17.9,2.0,2.2,7.9,PF,0.7,2008-09,1.3,5.8,GSW,0.462
1,4.1,0.447,9.2,0.0,0.2,0.2,1.3,20.0,1.5,4.3,4.2,0.44299999999999995,9.4,3.3,0.8009999999999999,4.1,33.0,8.0,randoan01,NBA,22.7,2.2,2.8,11.6,C,0.8,2009-10,1.5,6.5,GSW,0.445
2,3.1,0.469,6.5,0.0,0.25,0.1,0.8,21.0,0.6,2.9,3.1,0.466,6.6,1.5,0.674,2.2,40.0,3.0,randoan01,NBA,14.8,1.1,1.6,7.6,C-PF,0.6,2010-11,1.3,4.0,TOT,0.46799999999999997
3,0.8,0.317,2.4,0.1,0.25,0.2,0.4,21.0,0.5,1.7,0.8,0.311,2.6,0.4,0.5,0.7,17.0,0.0,randoan01,NBA,7.5,0.6,0.9,2.1,PF,0.2,2010-11,0.6,2.4,NYK,0.322
