2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
2.7,0.361,7.6,0.2,0.211,1.0,1.9,24.0,0.0,3.4,2.9,0.343,8.6,1.2,0.759,1.6,37.0,0.0,ladnewe01,ABA,17.8,1.5,3.6,7.3,SF,0.0,1972-73,1.4,4.9,KEN,0.355
3.4,0.379,9.1,0.4,0.267,1.4,2.3,25.0,0.1,5.0,3.8,0.364,10.5,0.5,0.547,0.8,64.0,0.0,ladnewe01,ABA,24.5,1.7,3.6,8.5,SF,1.7,1973-74,2.0,6.7,TOT,0.382
4.4,0.388,11.2,0.2,0.162,1.1,2.5,25.0,0.1,5.8,4.5,0.368,12.3,0.7,0.585,1.2,34.0,0.0,ladnewe01,ABA,27.3,2.1,4.0,9.9,SF,1.8,1973-74,1.9,7.9,KEN,0.376
2.4,0.362,6.6,0.6,0.34,1.8,2.2,25.0,0.1,4.1,3.0,0.35700000000000004,8.4,0.2,0.417,0.4,30.0,0.0,ladnewe01,ABA,21.2,1.3,3.3,6.8,SF,1.5,1973-74,2.1,5.4,NYA,0.393
1.5,0.277,5.5,0.3,0.194,1.4,1.6,26.0,0.0,1.9,1.8,0.26,6.9,0.2,0.6,0.4,25.0,0.0,ladnewe01,ABA,17.4,0.8,2.7,4.1,SF,1.3,1974-75,0.9,2.7,NYA,0.28
6.2,0.489,12.6,0.0,0.1,0.5,2.8,23.0,1.0,6.6,6.2,0.474,13.1,5.7,0.835,6.8,81.0,81.0,laettch01,NBA,34.9,2.1,3.6,18.2,PF,1.3,1992-93,3.4,8.7,MIN,0.476
5.6,0.455,12.3,0.1,0.24,0.4,4.4,24.0,1.2,6.3,5.7,0.448,12.6,5.4,0.7829999999999999,6.8,70.0,67.0,laettch01,NBA,34.7,2.3,3.8,16.8,PF,1.2,1993-94,3.7,8.6,MIN,0.452
5.4,0.4970000000000001,10.9,0.2,0.325,0.5,2.9,25.0,1.1,5.5,5.6,0.489,11.4,5.0,0.818,6.2,81.0,80.0,laettch01,NBA,34.2,2.0,3.7,16.3,C,1.2,1994-95,2.8,7.6,MIN,0.496
5.9,0.499,11.7,0.1,0.231,0.5,2.7,26.0,1.0,4.8,6.0,0.487,12.3,4.4,0.818,5.4,74.0,71.0,laettch01,NBA,33.7,2.5,3.7,16.4,C,1.0,1995-96,2.5,7.3,TOT,0.4920000000000001
6.2,0.4970000000000001,12.5,0.2,0.29,0.7,2.9,26.0,1.0,4.6,6.4,0.486,13.2,4.9,0.816,6.0,44.0,44.0,laettch01,NBA,34.5,2.2,3.6,18.0,C,0.9,1995-96,2.5,6.9,MIN,0.494
5.3,0.502,10.6,0.0,0.0,0.3,2.3,26.0,0.9,5.0,5.3,0.489,10.8,3.6,0.823,4.3,30.0,27.0,laettch01,NBA,32.6,2.9,4.0,14.2,C,1.0,1995-96,2.5,7.9,ATL,0.489
6.3,0.4970000000000001,12.7,0.4,0.35200000000000004,1.1,2.7,27.0,0.8,6.2,6.7,0.486,13.8,4.4,0.816,5.4,82.0,82.0,laettch01,NBA,38.3,2.6,3.4,18.1,PF,1.2,1996-97,2.7,8.8,ATL,0.5
4.7,0.495,9.5,0.1,0.222,0.4,2.6,28.0,1.0,4.7,4.8,0.485,9.9,4.1,0.8640000000000001,4.8,74.0,49.0,laettch01,NBA,30.8,1.9,3.3,13.8,PF,1.0,1997-98,2.5,6.6,ATL,0.489
2.3,0.359,6.4,0.1,0.333,0.2,1.5,29.0,0.8,2.1,2.4,0.358,6.6,2.8,0.772,3.6,16.0,0.0,laettch01,NBA,21.1,1.3,1.9,7.6,PF,0.9,1998-99,1.2,3.4,DET,0.363
4.5,0.479,9.5,0.1,0.292,0.3,2.3,30.0,0.5,4.6,4.6,0.473,9.8,2.9,0.812,3.6,82.0,82.0,laettch01,NBA,29.8,2.1,4.0,12.2,C,1.0,1999-00,2.3,6.7,DET,0.478
3.5,0.507,6.9,0.1,0.308,0.2,1.6,31.0,0.6,3.2,3.6,0.503,7.1,2.2,0.833,2.6,78.0,48.0,laettch01,NBA,21.3,1.5,3.1,9.3,C-PF,0.9,2000-01,1.8,4.7,TOT,0.506
3.1,0.513,6.0,0.0,0.333,0.1,1.3,31.0,0.5,2.6,3.1,0.511,6.1,1.3,0.8170000000000001,1.5,53.0,35.0,laettch01,NBA,17.5,1.4,3.0,7.5,C,0.8,2000-01,1.3,4.0,DAL,0.512
4.4,0.5,8.7,0.1,0.3,0.4,2.3,31.0,0.8,4.4,4.5,0.491,9.1,4.1,0.8440000000000001,4.9,25.0,13.0,laettch01,NBA,29.3,1.7,3.3,13.2,PF,1.2,2000-01,2.7,6.1,WAS,0.498
2.9,0.472,6.2,0.0,0.2,0.2,2.6,32.0,0.4,4.0,2.9,0.464,6.4,1.2,0.868,1.3,57.0,48.0,laettch01,NBA,25.3,1.3,2.3,7.1,PF,1.1,2001-02,1.5,5.3,WAS,0.467
3.3,0.506,6.6,0.0,0.125,0.2,3.1,33.0,0.5,5.1,3.4,0.494,6.8,1.6,0.833,1.9,76.0,66.0,laettch01,NBA,29.1,1.5,2.7,8.3,PF,1.1,2002-03,1.1,6.6,WAS,0.496
2.4,0.481,4.9,0.1,0.28600000000000003,0.4,1.9,34.0,0.6,3.8,2.5,0.465,5.3,0.8,0.8,1.0,48.0,18.0,laettch01,NBA,20.5,1.0,2.1,5.9,PF,0.8,2003-04,0.9,4.8,WAS,0.477
2.2,0.599,3.6,0.0,0.14300000000000002,0.1,0.8,35.0,0.3,1.9,2.2,0.5820000000000001,3.8,0.9,0.763,1.2,49.0,0.0,laettch01,NBA,15.1,0.7,1.6,5.3,PF,0.7,2004-05,0.6,2.7,MIA,0.584
2.0,0.5,4.0,1.0,0.5,2.0,2.0,25.0,0.0,3.0,3.0,0.5,6.0,0.0,0.0,0.0,1.0,0.0,lafayol01,NBA,22.0,1.0,0.0,7.0,SG,0.0,2009-10,1.0,4.0,BOS,0.583
3.9,0.48,8.2,1.0,0.387,2.6,0.7,22.0,1.4,4.8,4.9,0.457,10.8,3.0,0.75,4.0,12.0,12.0,lafrera01,NBA,32.3,2.8,3.2,13.8,C,0.8,1998-99,0.8,7.6,DEN,0.504
4.1,0.477,8.6,0.7,0.328,2.3,1.2,23.0,2.2,5.8,4.8,0.446,10.9,2.0,0.6859999999999999,2.9,81.0,80.0,lafrera01,NBA,30.1,2.1,3.6,12.4,C,0.5,1999-00,1.2,7.9,DEN,0.48
4.3,0.499,8.6,0.7,0.3670000000000001,1.8,1.4,24.0,2.6,5.6,5.0,0.477,10.4,2.3,0.698,3.4,78.0,74.0,lafrera01,NBA,31.5,2.2,3.7,12.9,C,0.5,2000-01,1.2,7.8,DEN,0.508
4.1,0.486,8.4,1.3,0.388,3.4,1.1,25.0,2.7,5.2,5.4,0.458,11.8,1.3,0.695,1.9,78.0,76.0,lafrera01,NBA,31.5,2.3,3.6,13.5,C,0.7,2001-02,1.2,7.4,TOT,0.514
4.5,0.477,9.5,1.5,0.434,3.4,1.2,25.0,3.0,5.1,6.0,0.466,12.9,1.4,0.667,2.1,51.0,51.0,lafrera01,NBA,32.7,2.3,3.4,14.9,C,0.6,2001-02,1.2,7.4,DEN,0.523
3.1,0.512,6.1,1.1,0.305,3.5,1.1,25.0,2.2,5.2,4.2,0.4370000000000001,9.7,1.3,0.7609999999999999,1.7,27.0,25.0,lafrera01,NBA,29.1,2.2,4.0,10.8,C,0.9,2001-02,1.3,7.4,DAL,0.4920000000000001
3.2,0.55,5.8,0.7,0.405,1.7,0.8,26.0,1.3,3.0,3.9,0.518,7.4,0.9,0.682,1.3,69.0,43.0,lafrera01,NBA,23.3,1.8,3.8,9.3,C,0.5,2002-03,0.7,4.8,DAL,0.563
2.9,0.583,4.9,0.5,0.2,2.4,1.4,27.0,0.8,2.9,3.4,0.46,7.3,0.6,0.769,0.8,17.0,1.0,lafrera01,NBA,19.3,1.8,2.8,7.8,C,0.5,2003-04,0.6,4.6,BOS,0.4920000000000001
3.2,0.5589999999999999,5.8,1.0,0.364,2.8,1.2,28.0,1.2,5.0,4.3,0.496,8.6,1.5,0.8109999999999999,1.9,80.0,80.0,lafrera01,NBA,27.5,1.9,3.3,11.1,PF,0.5,2004-05,0.9,6.9,BOS,0.555
1.5,0.474,3.2,1.4,0.392,3.5,1.4,29.0,0.9,4.0,2.9,0.431,6.7,0.6,0.68,0.9,82.0,63.0,lafrera01,NBA,24.8,1.0,3.3,7.8,PF,0.4,2005-06,0.8,5.0,BOS,0.5329999999999999
1.4,0.468,2.9,0.1,0.087,0.9,0.3,30.0,0.4,1.7,1.4,0.382,3.8,0.7,0.769,1.0,27.0,9.0,lafrera01,NBA,13.0,0.9,2.1,3.7,PF,0.3,2006-07,0.5,2.6,POR,0.392
0.7,0.474,1.5,0.0,0.0,0.1,0.2,31.0,0.4,1.0,0.7,0.443,1.6,0.3,0.579,0.5,39.0,0.0,lafrera01,NBA,7.5,0.7,1.5,1.7,C,0.3,2007-08,0.3,1.7,POR,0.443
1.2,0.405,3.1,0.0,0.0,0.0,0.6,22.0,0.2,1.8,1.2,0.405,3.1,1.5,0.76,1.9,77.0,0.0,lagarto01,NBA,11.3,1.0,1.9,4.0,C,0.2,1977-78,1.3,2.8,DEN,0.405
4.3,0.541,7.9,0.0,0.0,0.0,1.4,23.0,0.8,5.6,4.3,0.541,7.9,2.5,0.6,4.1,23.0,0.0,lagarto01,NBA,25.0,2.7,3.3,11.0,C,0.3,1978-79,2.0,8.3,SEA,0.541
1.8,0.477,3.7,0.0,0.0,0.0,1.1,24.0,0.4,2.3,1.8,0.477,3.7,1.1,0.657,1.7,82.0,0.0,lagarto01,NBA,14.2,1.5,2.5,4.7,C,0.2,1979-80,1.2,3.8,SEA,0.477
5.1,0.47,10.8,0.0,0.0,0.0,2.9,25.0,0.5,6.0,5.1,0.47,10.8,3.5,0.649,5.4,82.0,0.0,lagarto01,NBA,32.6,2.2,3.6,13.7,C,0.4,1980-81,2.5,8.1,DAL,0.47
2.4,0.423,5.7,0.0,0.0,0.0,1.0,26.0,0.4,3.1,2.4,0.42,5.7,1.8,0.518,3.5,47.0,28.0,lagarto01,NBA,19.3,1.3,2.9,6.6,C,0.4,1981-82,1.7,4.5,DAL,0.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lagarto01,0,0.0,0.0,0.0,0.0,0,0.0,1982-83,0.0,0.0,Did Not PlayÂ (other pro leagueâItaly),0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lagarto01,0,0.0,0.0,0.0,0.0,0,0.0,1983-84,0.0,0.0,Did Not PlayÂ (other pro leagueâItaly),0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,2.0,1.0,0.0,lagarto01,NBA,8.0,1.0,2.0,1.0,C,0.0,1984-85,1.0,2.0,NJN,0.0
4.2,0.503,8.3,0.0,0.0,0.0,2.7,23.0,1.0,5.3,4.2,0.503,8.3,1.4,0.765,1.9,81.0,0.0,laimbbi01,NBA,30.4,3.3,4.1,9.8,C,0.7,1980-81,1.6,8.6,CLE,0.503
3.3,0.499,6.5,0.1,0.308,0.2,1.3,24.0,0.8,4.8,3.3,0.494,6.7,2.3,0.7929999999999999,2.9,80.0,34.0,laimbbi01,NBA,22.9,2.9,3.7,9.0,C,0.5,1981-82,1.5,7.7,TOT,0.498
2.3,0.47,4.9,0.1,0.5,0.1,0.9,24.0,0.6,3.1,2.4,0.47,5.1,1.9,0.775,2.4,50.0,4.0,laimbbi01,NBA,17.9,2.5,3.4,6.7,C,0.4,1981-82,1.2,5.5,CLE,0.476
4.8,0.525,9.2,0.0,0.14300000000000002,0.2,1.8,24.0,1.1,7.7,4.9,0.516,9.4,3.0,0.813,3.7,30.0,30.0,laimbbi01,NBA,31.2,3.7,4.2,12.8,C,0.6,1981-82,2.0,11.3,DET,0.518
5.3,0.502,10.5,0.0,0.154,0.2,3.2,25.0,1.4,8.7,5.3,0.4970000000000001,10.7,3.0,0.79,3.8,82.0,82.0,laimbbi01,NBA,35.0,3.4,3.9,13.6,C,0.6,1982-83,2.1,12.1,DET,0.498
6.7,0.535,12.6,0.0,0.0,0.1,1.8,26.0,1.0,8.2,6.7,0.53,12.7,3.9,0.866,4.5,82.0,82.0,laimbbi01,NBA,34.9,4.0,3.3,17.3,C,0.6,1983-84,1.8,12.2,DET,0.53
7.2,0.51,14.1,0.0,0.222,0.2,1.9,27.0,0.9,8.8,7.3,0.506,14.4,3.0,0.797,3.7,82.0,82.0,laimbbi01,NBA,35.3,3.6,3.8,17.5,C,0.8,1984-85,1.6,12.4,DET,0.507
6.6,0.495,13.3,0.0,0.28600000000000003,0.2,1.8,28.0,0.8,9.4,6.6,0.4920000000000001,13.5,3.2,0.8340000000000001,3.9,82.0,82.0,laimbbi01,NBA,35.3,3.7,3.5,16.6,C,0.7,1985-86,1.6,13.1,DET,0.494
6.1,0.506,12.1,0.1,0.28600000000000003,0.3,1.8,29.0,0.8,8.7,6.2,0.501,12.3,3.0,0.894,3.3,82.0,82.0,laimbbi01,NBA,34.8,3.0,3.5,15.4,C,0.9,1986-87,1.5,11.6,DET,0.504
5.4,0.5,10.8,0.2,0.333,0.5,2.4,30.0,1.0,8.1,5.5,0.493,11.3,2.3,0.8740000000000001,2.6,82.0,82.0,laimbbi01,NBA,35.3,2.0,3.5,13.5,C,0.8,1987-88,1.7,10.1,DET,0.5
5.2,0.515,10.0,0.4,0.349,1.1,2.2,31.0,1.2,7.9,5.5,0.499,11.1,2.2,0.84,2.6,81.0,81.0,laimbbi01,NBA,32.6,1.7,3.2,13.7,C,0.6,1988-89,1.6,9.6,DET,0.516
4.0,0.515,7.7,0.7,0.361,2.0,2.1,32.0,1.0,7.6,4.7,0.484,9.7,2.0,0.8540000000000001,2.4,81.0,81.0,laimbbi01,NBA,33.0,2.0,3.4,12.1,C,0.7,1989-90,1.2,9.6,DET,0.52
4.1,0.513,8.0,0.5,0.29600000000000004,1.5,1.9,33.0,0.7,6.9,4.5,0.478,9.5,1.5,0.8370000000000001,1.8,82.0,81.0,laimbbi01,NBA,32.5,2.1,3.0,11.0,C,0.5,1990-91,1.2,9.0,DET,0.502
3.8,0.483,7.9,0.4,0.376,1.0,2.0,34.0,0.7,4.3,4.2,0.47,9.0,0.8,0.893,0.9,81.0,46.0,laimbbi01,NBA,27.6,1.3,2.8,9.7,C,0.6,1991-92,1.3,5.6,DET,0.4920000000000001
3.6,0.516,6.9,0.1,0.37,0.3,1.6,35.0,0.5,3.9,3.7,0.509,7.3,1.2,0.894,1.3,79.0,41.0,laimbbi01,NBA,24.5,1.4,2.7,8.7,C,0.6,1992-93,0.7,5.3,DET,0.517
4.0,0.5429999999999999,7.4,0.3,0.333,0.8,1.3,36.0,0.4,4.3,4.3,0.522,8.2,1.0,0.846,1.2,11.0,5.0,laimbbi01,NBA,22.5,0.8,2.7,9.8,C,0.5,1993-94,0.9,5.1,DET,0.539
0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,lalicpe01,BAA,0.0,0.0,1.0,0.0,0,0.0,1946-47,0.0,0.0,CLR,0.0
7.3,0.417,17.6,0.8,0.279,2.9,3.4,22.0,0.2,2.2,8.2,0.397,20.5,3.2,0.777,4.2,84.0,0.0,lamarbo01,ABA,33.6,1.3,1.8,20.4,SG,1.5,1973-74,2.2,3.5,SDA,0.417
8.3,0.439,19.0,0.3,0.229,1.4,5.5,23.0,0.2,2.0,8.7,0.425,20.4,3.2,0.784,4.1,77.0,0.0,lamarbo01,ABA,37.9,1.1,1.9,20.9,PG,1.7,1974-75,3.1,3.1,SDA,0.433
6.2,0.435,14.2,0.6,0.279,2.1,4.2,24.0,0.0,1.7,6.8,0.415,16.3,1.9,0.745,2.6,41.0,0.0,lamarbo01,ABA,27.6,1.1,1.4,16.0,SG-PG,1.0,1975-76,2.3,2.8,TOT,0.433
7.5,0.429,17.5,0.5,0.375,1.3,6.0,24.0,0.2,1.5,8.0,0.425,18.8,1.8,0.7859999999999999,2.3,6.0,0.0,lamarbo01,ABA,37.0,1.5,2.0,18.3,PG,1.0,1975-76,3.3,3.0,SDS,0.438
5.9,0.436,13.6,0.6,0.269,2.2,3.9,24.0,0.0,1.7,6.5,0.413,15.9,1.9,0.7390000000000001,2.6,35.0,0.0,lamarbo01,ABA,25.9,1.1,1.3,15.6,SG,1.0,1975-76,2.1,2.8,INA,0.4320000000000001
3.2,0.406,7.9,0.0,0.0,0.0,2.5,25.0,0.0,0.9,3.2,0.406,7.9,0.6,0.6759999999999999,1.0,71.0,0.0,lamarbo01,NBA,16.4,0.4,1.0,7.1,PG,0.8,1976-77,0.0,1.3,LAL,0.406
1.0,0.365,2.7,0.3,0.378,0.8,0.7,21.0,0.0,0.8,1.3,0.368,3.5,0.4,0.588,0.7,47.0,0.0,lambdo01,NBA,12.3,0.2,1.1,3.3,SG,0.3,2012-13,0.6,1.0,TOT,0.411
1.3,0.3670000000000001,3.4,0.2,0.25,0.7,0.9,21.0,0.0,0.6,1.4,0.34700000000000003,4.1,0.3,0.5329999999999999,0.7,23.0,0.0,lambdo01,NBA,12.2,0.1,1.2,3.4,SG,0.3,2012-13,0.7,0.7,MIL,0.368
0.7,0.362,2.0,0.4,0.476,0.9,0.5,21.0,0.0,1.0,1.1,0.397,2.8,0.5,0.632,0.8,24.0,0.0,lambdo01,NBA,12.4,0.2,1.0,3.2,SG,0.3,2012-13,0.4,1.2,ORL,0.471
0.5,0.386,1.3,0.7,0.4,1.7,0.8,22.0,0.0,0.8,1.2,0.394,3.0,0.5,0.8059999999999999,0.7,53.0,0.0,lambdo01,NBA,13.1,0.2,1.0,3.6,SG,0.2,2013-14,0.5,0.9,ORL,0.506
0.7,0.395,1.7,0.4,0.3,1.3,0.2,20.0,0.1,0.6,1.0,0.353,3.0,0.6,1.0,0.6,23.0,0.0,lambje01,NBA,6.4,0.2,0.6,3.1,SF,0.1,2012-13,0.3,0.8,OKC,0.419
2.2,0.483,4.6,1.1,0.35600000000000004,3.2,1.5,21.0,0.3,2.1,3.4,0.4320000000000001,7.8,0.7,0.797,0.8,78.0,0.0,lambje01,NBA,19.7,0.3,1.8,8.5,SG,0.7,2013-14,0.8,2.4,OKC,0.504
1.4,0.475,3.0,0.8,0.342,2.4,0.9,22.0,0.1,2.1,2.2,0.416,5.3,1.0,0.8909999999999999,1.2,47.0,8.0,lambje01,NBA,13.5,0.2,1.1,6.3,SG,0.4,2014-15,0.6,2.3,OKC,0.4920000000000001
2.6,0.529,5.0,0.8,0.309,2.7,1.2,23.0,0.5,3.2,3.5,0.451,7.7,1.0,0.727,1.3,66.0,0.0,lambje01,NBA,18.6,0.7,1.6,8.8,SG,0.6,2015-16,0.8,3.8,CHO,0.506
3.0,0.536,5.6,0.7,0.281,2.4,1.2,24.0,0.4,3.8,3.6,0.46,7.9,1.8,0.853,2.1,62.0,5.0,lambje01,NBA,18.4,0.5,1.6,9.7,SG,0.4,2016-17,0.6,4.3,CHO,0.502
3.6,0.495,7.2,1.2,0.37,3.2,2.3,25.0,0.4,3.4,4.8,0.457,10.4,2.2,0.861,2.6,80.0,18.0,lambje01,NBA,24.6,0.6,1.7,12.9,SG,0.8,2017-18,1.2,4.1,CHO,0.513
0.9,0.445,2.0,0.0,0.0,0.0,0.3,23.0,0.2,1.2,0.9,0.445,2.0,0.5,0.6759999999999999,0.7,54.0,0.0,lambejo01,NBA,6.2,0.7,1.0,2.3,PF,0.1,1975-76,0.0,1.9,CLE,0.445
