2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
4,0.433,9.3,0.4,0.33,1.2,2.4,22,0,1.1,4.4,0.421,10.4,1.2,0.87,1.3,81,11,abdulma02,NBA,19,0.3,1.6,10.3,PG,0.5,1991-92,1.4,1.4,DEN,0.44
7,0.465,14.9,0.9,0.355,2.4,4.2,23,0.1,2.1,7.8,0.45,17.4,2.7,0.935,2.9,81,81,abdulma02,NBA,33.5,0.6,2.2,19.2,PG,1,1992-93,2.3,2.8,DEN,0.475
6.8,0.476,14.3,0.5,0.316,1.7,4.5,24,0.1,1.8,7.4,0.46,16,2.7,0.956,2.9,80,78,abdulma02,NBA,32.7,0.3,1.9,18,PG,1,1993-94,1.9,2.1,DEN,0.476
5.3,0.492,10.8,1.1,0.386,2.9,3.6,25,0.1,1.4,6.5,0.47,13.8,1.9,0.885,2.1,73,43,abdulma02,NBA,28.5,0.4,1.7,16,PG,1.1,1994-95,1.6,1.9,DEN,0.511
5.1,0.454,11.3,2.1,0.392,5.4,6.8,26,0.1,2,7.3,0.434,16.8,2.6,0.93,2.8,57,53,abdulma02,NBA,35.6,0.5,2.1,19.2,PG,1.1,1995-96,2,2.4,DEN,0.497
4.2,0.468,9,1.3,0.382,3.3,2.5,27,0.1,1.4,5.5,0.445,12.3,1.5,0.846,1.8,75,51,abdulma02,NBA,28.4,0.2,2.3,13.7,PG,0.7,1996-97,1.6,1.6,SAC,0.496
3.2,0.405,7.8,0.2,0.161,1,1.9,28,0,1,3.3,0.377,8.8,0.5,1,0.5,31,0,abdulma02,NBA,17.1,0.2,1,7.3,PG,0.5,1997-98,0.6,1.2,SAC,0.386
0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,abdulma02,0,0,0,0,0,0,0,1998-99,0,0,Did Not PlayÂ (other pro leagueâ€”Turkey),0
0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,abdulma02,0,0,0,0,0,0,0,1999-00,0,0,Did Not PlayÂ (retired),0
2.8,0.5,5.7,0.1,0.286,0.3,1.9,31,0,0.5,2.9,0.488,6,0.5,0.759,0.7,41,0,abdulma02,NBA,11.9,0.1,1.2,6.5,PG,0.2,2000-01,0.6,0.6,VAN,0.496
2.4,0.414,5.7,0.1,0.211,0.3,0.9,23,0.2,1.2,2.4,0.403,6.1,1.4,0.672,2.1,59,16,abdulta01,NBA,16.3,0.7,1.4,6.4,SG,0.6,1997-98,1.1,2,SAC,0.409
3.5,0.443,7.9,0.1,0.286,0.4,1,24,0.3,2.3,3.6,0.435,8.3,1.9,0.691,2.8,49,49,abdulta01,NBA,24.6,1.5,2.5,9.3,SG,1,1998-99,1.4,3.8,SAC,0.442
4.4,0.435,10.2,0,0.13,0.4,1.6,25,0.5,3.1,4.5,0.424,10.6,2.4,0.756,3.2,61,56,abdulta01,NBA,25.9,1.7,2.4,11.4,SG,1,1999-00,1.7,4.8,TOT,0.426
4.8,0.447,10.7,0,0.095,0.5,1.6,25,0.3,3.5,4.8,0.433,11.2,2.5,0.762,3.3,46,46,abdulta01,NBA,26.2,1.7,2.5,12.2,SG,1.2,1999-00,1.9,5.2,ORL,0.435
3.3,0.388,8.6,0.1,0.5,0.1,1.7,25,0.8,1.9,3.4,0.389,8.7,2.1,0.738,2.8,15,10,abdulta01,NBA,24.9,1.6,2.1,8.9,SG,0.4,1999-00,1.3,3.5,DEN,0.393
1.3,0.386,3.5,0.1,0.4,0.3,0.8,26,0.4,1.6,1.5,0.387,3.8,0.7,0.583,1.2,29,12,abdulta01,NBA,14.5,0.5,1.9,3.8,SG,0.5,2000-01,1.2,2,DEN,0.405
2.3,0.372,6,0,0.5,0.1,1,27,0.4,1.8,2.3,0.374,6.1,1,0.727,1.4,24,12,abdulta01,NBA,18.4,1.7,2.3,5.6,SG,0.8,2001-02,1.1,3.5,TOT,0.378
2.7,0.378,7.2,0.1,0.5,0.1,1.1,27,0.5,2,2.8,0.379,7.3,1.2,0.75,1.6,20,12,abdulta01,NBA,20.9,2,2.6,6.8,SG,0.9,2001-02,1.2,3.9,DEN,0.383
0,0,0.5,0,0,0,0.5,27,0.3,1,0,0,0.5,0,0,0.3,4,0,abdulta01,NBA,6,0.5,1.3,0,SG,0.5,2001-02,0.8,1.5,DAL,0
1.9,0.474,4.1,0,0,0.1,1.5,28,0.2,1.9,1.9,0.466,4.1,0.2,0.5,0.4,14,0,abdulta01,NBA,14.6,1,1.9,4.1,SG,0.4,2002-03,0.5,2.9,DAL,0.466
6.8,0.457,14.8,0.1,0.259,0.3,2.2,20,1,4.2,6.9,0.453,15.2,4.8,0.746,6.5,80,71,abdursh01,NBA,35,2.7,2.5,18.7,PF,1,1996-97,2.8,6.9,VAN,0.456
7.7,0.488,15.8,0.3,0.412,0.6,2.6,21,0.9,4.3,8,0.485,16.4,6.1,0.784,7.8,82,82,abdursh01,NBA,36,2.8,2.5,22.3,SF,1.1,1997-98,3.1,7.1,VAN,0.493
7.5,0.438,17.1,0.2,0.306,0.7,3.4,22,1.1,5.2,7.7,0.432,17.9,7.4,0.841,8.8,50,50,abdursh01,NBA,40.4,2.3,2.7,23,SF,1.4,1998-99,3.7,7.5,VAN,0.438
6.9,0.478,14.4,0.4,0.302,1.2,3.3,23,1.1,7.4,7.2,0.465,15.6,5.4,0.809,6.7,82,82,abdursh01,NBA,39.3,2.7,3,20.3,SF,1.1,1999-00,3,10.1,VAN,0.477
7.3,0.487,15,0.1,0.188,0.8,3.1,24,1,6.9,7.5,0.472,15.8,5.5,0.834,6.6,81,81,abdursh01,NBA,40,2.2,2.9,20.5,SF,1.1,2000-01,2.9,9.1,VAN,0.477
7.5,0.47,15.9,0.3,0.3,0.9,3.1,25,1.1,6.5,7.8,0.461,16.8,5.4,0.801,6.8,77,77,abdursh01,NBA,38.7,2.6,2.8,21.2,PF,1.3,2001-02,3.2,9,ATL,0.469
6.7,0.485,13.9,0.3,0.35,0.7,3,26,0.5,6.2,7,0.478,14.6,5.6,0.841,6.7,81,81,abdursh01,NBA,38.1,2.2,3,19.9,PF,1.1,2002-03,2.6,8.4,ATL,0.487
5.8,0.482,12,0.1,0.265,0.4,2,27,0.4,5.3,5.9,0.475,12.4,4.4,0.869,5,85,56,abdursh01,NBA,31.6,2.2,2.6,16.3,PF,0.8,2003-04,2.2,7.5,TOT,0.48
7.1,0.493,14.5,0.1,0.217,0.4,2.4,27,0.4,6.7,7.2,0.485,14.9,5.5,0.88,6.3,53,53,abdursh01,NBA,36.9,2.7,2.8,20.1,PF,0.8,2003-04,2.5,9.3,ATL,0.488
3.6,0.451,7.9,0.1,0.364,0.3,1.5,27,0.6,3,3.7,0.447,8.3,2.5,0.832,3,32,3,abdursh01,NBA,22.8,1.5,2.3,10,PF,0.8,2003-04,1.7,4.5,POR,0.455
6,0.51,11.7,0.3,0.385,0.7,2.1,28,0.5,5,6.2,0.503,12.4,4.1,0.866,4.7,54,49,abdursh01,NBA,34.6,2.3,2.8,16.8,PF,0.9,2004-05,2.2,7.3,POR,0.514
4.5,0.536,8.5,0.1,0.227,0.3,2.1,29,0.6,3.5,4.6,0.525,8.8,3,0.784,3.9,72,30,abdursh01,NBA,27.2,1.5,3.2,12.3,PF,0.7,2005-06,1.5,5,SAC,0.529
3.8,0.484,7.9,0,0.15,0.3,1.4,30,0.5,3.5,3.9,0.474,8.2,2.1,0.726,2.9,80,45,abdursh01,NBA,25.2,1.5,3,9.9,C,0.7,2006-07,1.5,5,SAC,0.476
0.5,0.214,2.3,0,0,0,0.7,31,0,0.7,0.5,0.214,2.3,0.7,1,0.7,6,0,abdursh01,NBA,8.5,1,1.5,1.7,PF,0.2,2007-08,0.2,1.7,SAC,0.214
2.4,0.484,5,0,0,0,1.4,22,0.1,2.5,2.4,0.484,5,1.4,0.754,1.9,70,0,abernto01,NBA,19.7,1.6,1.7,6.3,SF,0.7,1976-77,0,4.2,LAL,0.484
2.8,0.498,5.5,0,0,0,1.4,23,0.3,2.2,2.8,0.498,5.5,1.2,0.82,1.5,73,0,abernto01,NBA,18,1.4,1.7,6.8,SF,0.8,1977-78,0.7,3.6,LAL,0.498
2.5,0.515,4.9,0,0,0,1.1,24,0.2,2,2.5,0.515,4.9,1,0.745,1.3,70,0,abernto01,NBA,17.4,1.1,1.9,6,PF,0.6,1978-79,0.5,3.1,GSW,0.515
2.3,0.483,4.7,0,0,0,1.3,25,0.2,1.9,2.3,0.481,4.7,0.8,0.683,1.2,67,0,abernto01,NBA,18.2,0.9,1.8,5.4,PF,0.5,1979-80,0.6,2.9,GSW,0.481
0.6,0.431,1.5,0,0,0,0.5,26,0.1,0.7,0.6,0.424,1.5,0.3,0.591,0.6,39,0,abernto01,NBA,7.6,0.5,0.9,1.6,SF,0.2,1980-81,0.2,1.2,TOT,0.424
0.1,0.333,0.3,0,0,0,0.1,26,0,0.7,0.1,0.333,0.3,0.2,0.667,0.3,10,0,abernto01,NBA,3.9,0.1,0.5,0.4,SF,0.1,1980-81,0.2,0.8,GSW,0.333
0.8,0.436,1.9,0,0,0,0.6,26,0.1,0.7,0.8,0.429,1.9,0.4,0.579,0.7,29,0,abernto01,NBA,8.9,0.7,1,2,SF,0.2,1980-81,0.2,1.4,IND,0.429
0,0,0,0,0,0,1,24,0,0,0,0,2,0,0,0,1,0,ablefo01,NBA,1,0,1,0,0,0,1956-57,0,1,SYR,0
0,0,0,0,0,0,0.7,27,0,0,4.3,0.242,17.7,2.6,0.691,3.8,47,0,abramjo01,BAA,0,0,3.4,11.2,0,0,1946-47,0,0,PIT,0
0,0,0,0,0,0,0.2,28,0,0,0.1,0.048,2.3,0.4,0.571,0.8,9,0,abramjo01,BAA,0,0,1.1,0.7,0,0,1947-48,0,0,TOT,0
0,0,0,0,0,0,0.3,28,0,0,0.3,0.1,2.5,0.5,0.5,1,4,0,abramjo01,BAA,0,0,1.3,1,0,0,1947-48,0,0,STB,0
0,0,0,0,0,0,0.2,28,0,0,0,0,2.2,0.4,0.667,0.6,5,0,abramjo01,BAA,0,0,1,0.4,0,0,1947-48,0,0,BLB,0
0.6,0.426,1.4,1.4,0.381,3.6,0.6,23,0.1,1,2,0.393,5,0.6,0.898,0.7,68,6,abrinal01,NBA,15.5,0.3,1.7,6,SG,0.5,2016-17,0.5,1.3,OKC,0.531
0.4,0.443,0.9,1.1,0.38,2.9,0.4,24,0.1,1.2,1.5,0.395,3.9,0.5,0.848,0.6,75,8,abrinal01,NBA,15.1,0.3,1.7,4.7,SG,0.5,2017-18,0.3,1.5,OKC,0.54
0.6,0.273,2.2,0.2,0.2,1,0.8,23,0,0.8,0.8,0.25,3.2,0,0,0,5,0,ackeral01,NBA,7,0.2,0.8,1.8,SG,0.2,2005-06,0.8,1,DET,0.281
0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,ackeral01,0,0,0,0,0,0,0,2006-07,0,0,Did Not PlayÂ (other pro leagueâ€”Greece),0
0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,ackeral01,0,0,0,0,0,0,0,2007-08,0,0,Did Not PlayÂ (other pro leagueâ€”Spain),0
0.9,0.411,2.2,0.3,0.35,0.8,0.5,26,0.2,0.6,1.2,0.395,3,0.2,0.5,0.4,25,0,ackeral01,NBA,8,0.3,0.4,2.9,SG,0.2,2008-09,0.3,1,TOT,0.441
0.6,0.571,1,0,0,0.6,0.1,26,0.1,0.3,0.6,0.364,1.6,0.1,0.5,0.3,7,0,ackeral01,NBA,2.9,0,0,1.3,SG,0.3,2008-09,0,0.3,DET,0.364
1.1,0.388,2.7,0.4,0.438,0.9,0.6,26,0.2,0.8,1.4,0.4,3.6,0.2,0.5,0.4,18,0,ackeral01,NBA,9.9,0.4,0.5,3.5,SG,0.2,2008-09,0.4,1.2,LAC,0.454
0,0,0,0,0,0,0.8,23,0,0,0.5,0.222,2.3,0.5,0.536,1,28,0,ackerdo01,NBA,7.9,0,1.5,1.5,PG,0,1953-54,0,0.5,NYK,0
1.4,0.532,2.6,0,0,0,0.5,25,0.3,2.1,1.4,0.532,2.6,0.9,0.64,1.4,79,5,acresma01,NBA,14.6,1.3,2.5,3.6,C,0.4,1987-88,0.7,3.4,BOS,0.532
0.9,0.478,1.8,0,1,0,0.3,26,0.1,1.4,0.9,0.482,1.8,0.4,0.542,0.8,62,0,acresma01,NBA,10.2,1,1.5,2.2,C,0.3,1988-89,0.4,2.4,BOS,0.487
1.7,0.48,3.5,0,0.75,0.1,0.8,27,0.3,3.5,1.7,0.484,3.6,1,0.692,1.5,80,50,acresma01,NBA,21.1,1.9,3.1,4.5,C,0.5,1989-90,0.9,5.4,ORL,0.489
1.6,0.512,3.1,0,0.333,0,0.4,28,0.4,3.2,1.6,0.509,3.1,1,0.653,1.5,68,0,acresma01,NBA,19.3,2.1,3.2,4.2,C,0.4,1990-91,0.6,5.3,ORL,0.512
1.1,0.52,2.2,0,0.333,0,0.3,29,0.2,2.3,1.1,0.517,2.2,0.8,0.761,1,68,6,acresma01,NBA,13.6,1.4,2.1,3.1,C,0.4,1991-92,0.5,3.7,ORL,0.52
1.4,0.532,2.6,0.1,0.5,0.1,0.3,30,0.3,2.3,1.4,0.531,2.7,0.6,0.688,0.9,18,7,acresma01,NBA,14.9,1.4,1.9,3.6,C,0.2,1992-93,0.7,3.7,TOT,0.541
0.2,0.143,1.2,0.2,0.5,0.3,0,30,0,0.7,0.3,0.222,1.5,0.2,0.5,0.3,6,0,acresma01,NBA,3.8,0.3,0.3,1,C,0,1992-93,0.3,1,HOU,0.278
2,0.6,3.3,0,0,0,0.4,30,0.5,3.1,2,0.6,3.3,0.8,0.714,1.2,12,7,acresma01,NBA,20.5,2,2.7,4.8,C,0.3,1992-93,0.9,5.1,WSB,0.6
0,0,0,0,0,0,0.5,26,0,0,1.3,0.392,3.2,0.8,0.655,1.3,23,0,actonbu01,NBA,8.5,0,1.5,3.3,SF,0,1967-68,0,2,SDR,0
1.4,0.562,2.5,0,0.5,0.1,0.4,22,0.5,1.6,1.4,0.56,2.6,1.1,0.816,1.3,29,0,acyqu01,NBA,11.8,1,1.8,4,PF,0.4,2012-13,0.6,2.7,TOR,0.567
1,0.492,2,0.1,0.267,0.2,0.4,23,0.4,2.3,1,0.468,2.2,0.6,0.66,0.8,63,0,acyqu01,NBA,13.4,1.1,1.9,2.7,SF,0.4,2013-14,0.5,3.4,TOT,0.482
0.6,0.444,1.3,0.3,0.4,0.7,0.6,23,0.4,1.4,0.9,0.429,2,0.7,0.625,1.1,7,0,acyqu01,NBA,8.7,0.7,1.1,2.7,SF,0.6,2013-14,0.3,2.1,TOR,0.5
1,0.496,2.1,0,0.2,0.2,0.4,23,0.4,2.4,1.1,0.472,2.3,0.5,0.667,0.8,56,0,acyqu01,NBA,14,1.2,2,2.7,SF,0.3,2013-14,0.5,3.6,SAC,0.48
2,0.494,4,0.3,0.3,0.9,1,24,0.3,3.3,2.2,0.459,4.9,1.1,0.784,1.4,68,22,acyqu01,NBA,18.9,1.2,2.2,5.9,PF,0.4,2014-15,0.9,4.4,NYK,0.486
1.7,0.606,2.8,0.3,0.388,0.8,0.5,25,0.4,2.1,2,0.556,3.6,0.8,0.735,1.2,59,29,acyqu01,NBA,14.8,1.1,1.7,5.2,PF,0.5,2015-16,0.5,3.2,SAC,0.6
0.9,0.413,2.1,1,0.411,2.4,0.5,26,0.4,2.5,1.8,0.412,4.5,1.2,0.75,1.6,38,1,acyqu01,NBA,14.7,0.5,1.8,5.8,PF,0.4,2016-17,0.6,3,TOT,0.521
0.7,0.4,1.7,0.2,0.143,1.2,0,26,0,1,0.8,0.294,2.8,0.3,0.667,0.5,6,0,acyqu01,NBA,8,0.3,1.5,2.2,PF,0,2016-17,0.3,1.3,DAL,0.324
0.9,0.414,2.2,1.1,0.434,2.6,0.6,26,0.5,2.8,2,0.425,4.8,1.3,0.754,1.8,32,1,acyqu01,NBA,15.9,0.6,1.8,6.5,PF,0.4,2016-17,0.6,3.3,BRK,0.542
0.4,0.384,1,1.5,0.349,4.2,0.8,27,0.4,3.1,1.9,0.356,5.2,0.7,0.817,0.9,70,8,acyqu01,NBA,19.4,0.6,2.1,5.9,PF,0.5,2017-18,0.9,3.7,BRK,0.496
7.9,0.469,16.8,0,0,0,5.6,21,1.5,6.4,7.9,0.469,16.8,3.3,0.735,4.4,80,0,adamsal01,NBA,33.2,2.7,3.4,19,C,1.5,1975-76,0,9.1,PHO,0.469
7.3,0.474,15.3,0,0,0,4.5,22,1.2,6.6,7.3,0.474,15.3,3.5,0.754,4.6,72,0,adamsal01,NBA,31.6,2.5,3.6,18,C,1.3,1976-77,0,9.1,PHO,0.474
6.2,0.485,12.8,0,0,0,3.2,23,0.9,5.8,6.2,0.485,12.8,3.1,0.73,4.2,70,0,adamsal01,NBA,27.3,2.3,3.5,15.5,C,1.2,1977-78,3.3,8.1,PHO,0.485
7.4,0.53,13.9,0,0,0,4.7,24,0.8,6.3,7.4,0.53,13.9,3,0.799,3.8,77,0,adamsal01,NBA,30.7,2.9,3.2,17.8,C,1.4,1978-79,3.6,9.2,PHO,0.53
6.2,0.533,11.6,0,0,0,4.3,25,0.7,6,6.2,0.531,11.7,2.5,0.797,3.1,75,0,adamsal01,NBA,28.9,2.1,3.2,14.9,C,1.4,1979-80,2.9,8.1,PHO,0.531
6.1,0.526,11.6,0,0,0,4.6,26,0.9,5.2,6.1,0.526,11.6,2.7,0.768,3.5,75,0,adamsal01,NBA,27.4,2.1,3,14.9,C,1.4,1980-81,3,7.3,PHO,0.526
6.4,0.494,13,0,0,0,4.5,27,1,5.7,6.4,0.494,13,2.3,0.781,2.9,79,75,adamsal01,NBA,30.3,1.7,3.4,15.1,C,1.4,1981-82,2.5,7.4,PHO,0.494
6,0.487,12.2,0,0.333,0,4.7,28,0.9,4.8,6,0.486,12.3,2.3,0.829,2.7,80,75,adamsal01,NBA,30.6,2,3.6,14.2,C,1.4,1982-83,3,6.9,PHO,0.487
3.8,0.465,8.3,0,0,0.1,3.1,29,0.4,2.9,3.8,0.462,8.3,1.9,0.825,2.3,70,13,adamsal01,NBA,20.7,1.7,2.8,9.6,C,1,1983-84,1.7,4.6,PHO,0.462
