2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
3.6,0.479,7.6,0.0,0.0,0.0,0.6,31.0,0.4,3.2,3.6,0.479,7.6,1.9,0.603,3.1,25.0,14.0,gattike01,NBA,22.8,1.4,3.0,9.2,PF,0.4,1995-96,1.6,4.6,VAN,0.479
3.4,0.436,7.9,0.7,0.364,1.8,1.3,20.0,0.9,3.3,4.1,0.422,9.7,1.9,0.727,2.7,78.0,43.0,gayru01,NBA,27.0,1.2,2.5,10.8,SF,0.9,2006-07,1.8,4.5,MEM,0.457
6.1,0.507,12.0,1.7,0.34600000000000003,4.8,2.0,21.0,1.0,4.4,7.7,0.461,16.7,3.1,0.785,3.9,81.0,81.0,gayru01,NBA,37.0,1.7,2.8,20.1,SF,1.4,2007-08,2.3,6.2,MEM,0.511
6.2,0.477,12.9,1.1,0.35100000000000003,3.1,1.7,22.0,0.7,4.2,7.2,0.453,16.0,3.3,0.767,4.4,79.0,78.0,gayru01,NBA,37.3,1.4,2.8,18.9,SF,1.2,2008-09,2.6,5.5,MEM,0.487
6.7,0.4920000000000001,13.6,0.8,0.327,2.5,1.9,23.0,0.8,4.5,7.5,0.466,16.1,3.8,0.753,5.0,80.0,80.0,gayru01,NBA,39.7,1.4,2.5,19.6,SF,1.5,2009-10,2.1,5.9,MEM,0.491
6.5,0.486,13.4,1.1,0.396,2.7,2.8,24.0,1.1,4.7,7.6,0.471,16.1,3.6,0.805,4.5,54.0,54.0,gayru01,NBA,39.9,1.5,2.4,19.8,SF,1.7,2010-11,2.5,6.2,MEM,0.503
6.6,0.482,13.8,0.8,0.312,2.7,2.3,25.0,0.8,4.4,7.5,0.455,16.4,3.2,0.7909999999999999,4.0,65.0,65.0,gayru01,NBA,37.3,2.0,2.1,19.0,SF,1.5,2011-12,2.5,6.4,MEM,0.48
5.8,0.44,13.2,1.1,0.32299999999999995,3.5,2.7,26.0,0.7,4.8,6.9,0.416,16.7,3.2,0.8140000000000001,3.9,75.0,74.0,gayru01,NBA,35.8,1.3,2.4,18.2,SF,1.5,2012-13,2.6,6.1,TOT,0.449
5.7,0.431,13.3,1.0,0.31,3.1,2.6,26.0,0.7,4.6,6.7,0.408,16.4,2.9,0.7759999999999999,3.7,42.0,42.0,gayru01,NBA,36.7,1.3,2.1,17.2,SF,1.3,2012-13,2.5,5.9,MEM,0.438
5.9,0.452,13.2,1.3,0.336,4.0,2.8,26.0,0.7,5.1,7.3,0.425,17.1,3.6,0.856,4.2,33.0,32.0,gayru01,NBA,34.7,1.3,2.9,19.5,SF,1.7,2012-13,2.8,6.4,TOR,0.464
6.5,0.481,13.5,0.9,0.33,2.7,2.9,27.0,0.8,4.4,7.4,0.455,16.2,4.4,0.8220000000000001,5.3,73.0,73.0,gayru01,NBA,34.7,1.5,2.3,20.0,SF,1.3,2013-14,3.1,6.0,TOT,0.483
6.0,0.391,15.3,1.2,0.373,3.3,2.2,27.0,1.3,5.8,7.2,0.388,18.6,3.8,0.773,4.9,18.0,18.0,gayru01,NBA,35.5,1.6,2.6,19.4,SF,1.6,2013-14,3.3,7.4,TOR,0.421
6.6,0.516,12.8,0.8,0.312,2.5,3.1,27.0,0.6,4.0,7.4,0.482,15.3,4.5,0.836,5.4,55.0,55.0,gayru01,NBA,34.4,1.5,2.3,20.1,SF,1.2,2013-14,3.0,5.5,SAC,0.508
6.3,0.479,13.2,1.2,0.359,3.2,3.7,28.0,0.6,4.4,7.5,0.455,16.4,5.0,0.858,5.8,68.0,67.0,gayru01,NBA,35.4,1.4,2.3,21.1,SF,1.0,2014-15,2.7,5.9,SAC,0.491
5.6,0.495,11.3,1.1,0.344,3.1,1.7,29.0,0.7,5.0,6.7,0.463,14.4,2.8,0.78,3.6,70.0,70.0,gayru01,NBA,34.0,1.5,2.6,17.2,SF,1.4,2015-16,2.0,6.5,SAC,0.5
5.3,0.483,11.0,1.4,0.3720000000000001,3.8,2.8,30.0,0.9,5.2,6.7,0.455,14.7,3.9,0.855,4.6,30.0,30.0,gayru01,NBA,33.8,1.2,2.6,18.7,SF,1.5,2016-17,2.5,6.3,SAC,0.502
3.8,0.516,7.4,0.6,0.314,2.1,1.3,31.0,0.7,3.8,4.4,0.471,9.4,2.0,0.772,2.5,57.0,6.0,gayru01,NBA,21.6,1.3,1.7,11.5,PF,0.8,2017-18,1.4,5.1,SAS,0.506
0.0,0.0,0.0,0.0,0.0,0.0,0.9,23.0,0.0,0.0,1.3,0.413,3.1,1.2,0.75,1.6,15.0,0.0,gaydaed01,NBA,0.0,0.0,2.3,3.7,0,0.0,1950-51,0.0,2.6,TRI,0.0
0.6,0.444,1.3,0.6,0.5,1.1,0.7,28.0,0.1,0.9,1.1,0.471,2.4,0.3,1.0,0.3,7.0,0.0,gazean01,NBA,10.0,0.1,1.3,3.1,SG,0.3,1993-94,0.4,1.0,WSB,0.588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gazean01,0,0.0,0.0,0.0,0.0,0,0.0,1994-95,0.0,0.0,Did Not PlayÂ (other pro leagueâAustralia),0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gazean01,0,0.0,0.0,0.0,0.0,0,0.0,1995-96,0.0,0.0,Did Not PlayÂ (other pro leagueâAustralia),0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gazean01,0,0.0,0.0,0.0,0.0,0,0.0,1996-97,0.0,0.0,Did Not PlayÂ (other pro leagueâAustralia),0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gazean01,0,0.0,0.0,0.0,0.0,0,0.0,1997-98,0.0,0.0,Did Not PlayÂ (other pro leagueâAustralia),0.0
0.2,0.333,0.5,0.3,0.313,0.8,0.3,33.0,0.1,0.2,0.4,0.32,1.3,0.0,0.0,0.0,19.0,0.0,gazean01,NBA,3.1,0.1,0.4,1.1,SG,0.1,1998-99,0.2,0.3,SAS,0.42
0.1,0.16699999999999998,0.7,0.0,0.0,0.4,0.2,24.0,0.0,0.1,0.1,0.1,1.1,0.2,1.0,0.2,9.0,0.0,gbinimi01,NBA,3.6,0.2,0.2,0.4,SG,0.0,2016-17,0.0,0.3,DET,0.1
0.4,0.378,0.9,0.2,0.381,0.5,0.9,23.0,0.1,0.3,0.6,0.379,1.5,0.1,0.455,0.3,39.0,0.0,gearyre01,NBA,6.3,0.1,0.9,1.5,PG,0.3,1996-97,0.4,0.4,CLE,0.448
0.7,0.341,2.1,0.2,0.3,0.6,1.2,24.0,0.2,0.8,0.9,0.331,2.7,0.5,0.5,0.9,62.0,2.0,gearyre01,NBA,11.0,0.3,1.5,2.5,PG,0.6,1997-98,0.7,1.1,SAS,0.3670000000000001
1.9,0.42,4.5,0.6,0.778,0.8,0.6,22.0,0.1,1.6,2.5,0.475,5.4,1.6,0.621,2.6,11.0,2.0,geeal01,NBA,16.5,1.4,1.2,7.4,SG,0.6,2009-10,0.9,3.0,WAS,0.534
1.9,0.488,3.8,0.3,0.333,0.9,0.7,23.0,0.3,2.1,2.2,0.458,4.7,1.3,0.7829999999999999,1.6,56.0,34.0,geeal01,NBA,20.0,1.1,1.7,5.9,SG,0.7,2010-11,1.0,3.3,TOT,0.491
0.2,0.333,0.6,0.0,0.0,0.0,0.0,23.0,0.4,0.2,0.2,0.333,0.6,0.0,0.0,0.0,5.0,0.0,geeal01,NBA,3.6,0.4,0.6,0.4,SG,0.0,2010-11,0.6,0.6,SAS,0.333
1.1,0.48,2.3,0.0,0.0,0.2,0.5,23.0,0.0,1.0,1.1,0.444,2.5,0.7,0.667,1.1,11.0,5.0,geeal01,NBA,11.5,1.0,0.9,2.9,SG,0.6,2010-11,0.7,2.0,WAS,0.444
2.3,0.4920000000000001,4.6,0.4,0.34700000000000003,1.2,0.8,23.0,0.4,2.7,2.7,0.462,5.9,1.6,0.8,2.0,40.0,29.0,geeal01,NBA,24.3,1.2,2.0,7.4,SG,0.8,2010-11,1.1,3.9,CLE,0.498
2.9,0.442,6.6,0.7,0.321,2.2,1.8,24.0,0.3,3.5,3.6,0.412,8.7,2.7,0.7879999999999999,3.4,63.0,31.0,geeal01,NBA,29.0,1.6,2.4,10.6,SG,1.3,2011-12,1.8,5.1,CLE,0.452
2.9,0.45,6.4,0.8,0.315,2.7,1.6,25.0,0.4,3.0,3.7,0.41,9.1,2.0,0.795,2.5,82.0,82.0,geeal01,NBA,31.0,0.9,2.4,10.3,SF,1.3,2012-13,1.6,3.9,CLE,0.456
1.2,0.444,2.7,0.3,0.328,0.9,0.7,26.0,0.2,1.8,1.5,0.415,3.6,0.7,0.705,0.9,65.0,24.0,geeal01,NBA,15.7,0.5,1.5,4.0,SF,0.6,2013-14,0.7,2.3,CLE,0.456
1.4,0.49,2.8,0.2,0.371,0.6,0.5,27.0,0.1,1.1,1.6,0.468,3.4,1.0,0.701,1.4,54.0,2.0,geeal01,NBA,12.3,0.7,1.1,4.5,SF,0.6,2014-15,0.6,1.7,TOT,0.503
1.4,0.496,2.9,0.3,0.417,0.6,0.5,27.0,0.2,1.1,1.7,0.482,3.5,1.2,0.738,1.7,39.0,0.0,geeal01,NBA,13.1,0.7,1.1,4.9,SF,0.7,2014-15,0.6,1.8,DEN,0.518
1.2,0.474,2.5,0.2,0.273,0.7,0.4,27.0,0.1,1.1,1.4,0.429,3.3,0.4,0.5,0.8,15.0,2.0,geeal01,NBA,10.1,0.5,1.1,3.4,SF,0.5,2014-15,0.5,1.6,POR,0.459
1.6,0.59,2.7,0.2,0.28300000000000003,0.8,1.0,28.0,0.2,2.5,1.8,0.518,3.5,0.6,0.667,0.9,73.0,38.0,geeal01,NBA,22.4,0.8,2.3,4.5,SF,0.9,2015-16,0.8,3.4,NOP,0.551
0.2,0.273,0.8,0.0,0.0,0.2,0.5,29.0,0.1,0.8,0.2,0.214,1.1,0.4,0.556,0.7,13.0,0.0,geeal01,NBA,6.8,0.3,1.1,0.8,SF,0.4,2016-17,0.3,1.2,DEN,0.214
1.6,0.539,2.9,0.0,0.0,0.1,0.3,23.0,0.4,1.5,1.6,0.524,3.0,1.3,0.674,1.9,48.0,2.0,geigema01,NBA,11.5,1.0,2.6,4.5,C,0.3,1992-93,0.8,2.5,MIA,0.524
2.8,0.579,4.8,0.0,0.2,0.1,0.4,24.0,0.4,2.6,2.8,0.574,4.9,1.6,0.779,2.1,72.0,0.0,geigema01,NBA,16.7,1.7,2.8,7.2,C,0.5,1993-94,0.8,4.2,MIA,0.575
3.5,0.539,6.4,0.1,0.4,0.1,0.7,25.0,0.7,3.6,3.5,0.536,6.6,1.3,0.65,1.9,74.0,43.0,geigema01,NBA,23.1,2.0,3.3,8.3,C,0.6,1994-95,1.5,5.6,MIA,0.54
4.6,0.5379999999999999,8.5,0.0,0.375,0.1,0.8,26.0,0.8,5.8,4.6,0.536,8.6,1.9,0.727,2.7,77.0,50.0,geigema01,NBA,30.5,2.6,3.8,11.2,C,0.6,1995-96,1.8,8.4,CHH,0.5379999999999999
3.4,0.5,6.7,0.1,0.3,0.4,0.8,27.0,0.6,3.2,3.5,0.489,7.1,1.8,0.701,2.6,49.0,13.0,geigema01,NBA,21.3,2.0,3.1,8.9,C,0.4,1996-97,1.4,5.3,CHH,0.4970000000000001
4.6,0.511,8.9,0.0,0.091,0.1,1.0,28.0,1.1,4.2,4.6,0.505,9.1,2.2,0.7120000000000001,3.0,78.0,42.0,geigema01,NBA,23.6,2.5,2.4,11.3,C,0.9,1997-98,1.4,6.7,CHH,0.506
5.3,0.482,11.0,0.0,0.2,0.1,1.2,29.0,0.8,4.5,5.3,0.479,11.1,2.8,0.797,3.5,50.0,40.0,geigema01,NBA,30.8,2.7,3.1,13.5,C,0.8,1998-99,2.0,7.2,PHI,0.48
4.0,0.444,9.0,0.0,0.0,0.1,0.6,30.0,0.3,3.6,4.0,0.441,9.1,1.7,0.779,2.2,65.0,20.0,geigema01,NBA,21.6,2.4,3.0,9.7,C,0.4,1999-00,1.4,6.0,PHI,0.441
2.5,0.396,6.3,0.0,0.0,0.1,0.4,31.0,0.2,2.5,2.5,0.393,6.4,1.1,0.685,1.5,35.0,4.0,geigema01,NBA,15.5,1.4,2.1,6.1,C,0.3,2000-01,0.7,4.0,PHI,0.393
0.3,0.125,2.0,0.0,0.0,0.0,0.0,32.0,0.5,0.8,0.3,0.125,2.0,0.3,0.5,0.5,4.0,0.0,geigema01,NBA,9.0,0.8,0.5,0.8,C,0.0,2001-02,0.5,1.5,PHI,0.125
1.6,0.512,3.1,0.2,0.234,0.7,0.8,23.0,0.3,1.6,1.7,0.462,3.8,0.9,0.805,1.2,70.0,14.0,gelabmi01,NBA,17.7,0.8,1.5,4.6,SF,0.3,2006-07,0.7,2.5,SEA,0.483
1.4,0.442,3.1,0.4,0.4320000000000001,0.9,0.8,24.0,0.2,1.1,1.8,0.439,4.0,0.4,0.778,0.5,39.0,0.0,gelabmi01,NBA,11.9,0.4,0.8,4.3,SG,0.3,2007-08,0.7,1.5,SEA,0.49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gelabmi01,0,0.0,0.0,0.0,0.0,0,0.0,2008-09,0.0,0.0,Did Not PlayÂ (other pro leagueâD-League),0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gelabmi01,0,0.0,0.0,0.0,0.0,0,0.0,2009-10,0.0,0.0,Did Not PlayÂ (other pro leagueâFrance),0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gelabmi01,0,0.0,0.0,0.0,0.0,0,0.0,2010-11,0.0,0.0,Did Not PlayÂ (other pro leagueâFrance),0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gelabmi01,0,0.0,0.0,0.0,0.0,0,0.0,2011-12,0.0,0.0,"Did Not PlayÂ (other pro leagueâBelgium, Russia)",0.0
1.6,0.644,2.4,0.4,0.308,1.4,0.7,29.0,0.1,1.9,2.0,0.518,3.9,0.6,0.875,0.7,36.0,13.0,gelabmi01,NBA,17.9,0.9,1.3,5.0,SF,0.4,2012-13,0.4,2.8,MIN,0.5760000000000001
0.8,0.412,2.0,0.3,0.34,1.0,0.2,22.0,0.1,0.9,1.1,0.389,2.9,0.6,0.659,0.8,49.0,1.0,georgde01,NBA,7.0,0.6,1.1,3.2,SF,0.2,1999-00,0.4,1.5,LAL,0.444
0.8,0.353,2.4,0.3,0.221,1.2,0.3,23.0,0.3,1.3,1.1,0.309,3.5,0.7,0.7090000000000001,0.9,59.0,1.0,georgde01,NBA,10.1,0.6,1.5,3.1,SF,0.3,2000-01,0.6,1.9,LAL,0.345
1.8,0.4320000000000001,4.2,0.8,0.371,2.2,1.4,24.0,0.5,2.7,2.6,0.411,6.4,1.0,0.675,1.5,82.0,1.0,georgde01,NBA,21.5,1.0,2.3,7.1,SF,0.9,2001-02,0.8,3.7,LAL,0.474
1.8,0.398,4.6,0.7,0.371,1.9,1.3,25.0,0.5,2.7,2.5,0.39,6.5,1.2,0.79,1.5,71.0,7.0,georgde01,NBA,22.7,1.3,2.5,6.9,SF,0.8,2002-03,0.9,4.0,LAL,0.444
2.0,0.436,4.7,0.8,0.349,2.3,1.4,26.0,0.5,3.0,2.8,0.408,7.0,0.9,0.76,1.2,82.0,48.0,georgde01,NBA,23.8,1.1,2.3,7.4,SF,1.0,2003-04,1.1,4.0,LAL,0.465
1.1,0.348,3.1,1.4,0.362,3.9,0.9,27.0,0.1,2.7,2.5,0.35600000000000004,6.9,1.0,0.75,1.3,15.0,3.0,georgde01,NBA,20.4,0.9,2.1,7.3,SF,0.5,2004-05,0.8,3.5,LAL,0.457
1.7,0.453,3.7,0.7,0.313,2.3,1.0,28.0,0.5,2.7,2.4,0.4,6.0,0.8,0.674,1.2,71.0,5.0,georgde01,NBA,21.7,1.2,2.2,6.3,SF,0.9,2005-06,0.8,3.9,LAL,0.459
1.6,0.423,3.7,0.9,0.353,2.5,0.6,29.0,0.4,2.6,2.4,0.395,6.2,0.6,0.75,0.8,60.0,17.0,georgde01,NBA,21.4,1.0,2.4,6.4,SF,0.8,2006-07,0.9,3.6,DAL,0.466
1.0,0.374,2.6,0.4,0.324,1.3,0.7,30.0,0.2,2.1,1.4,0.35700000000000004,3.9,0.5,0.706,0.6,53.0,4.0,georgde01,NBA,15.5,0.5,1.7,3.7,SF,0.4,2007-08,0.5,2.6,DAL,0.411
0.7,0.485,1.5,0.5,0.289,1.8,0.3,31.0,0.3,1.2,1.3,0.38,3.3,0.4,0.773,0.5,43.0,17.0,georgde01,NBA,16.5,0.6,1.3,3.4,SF,0.5,2008-09,0.4,1.8,DAL,0.458
0.9,0.494,1.8,1.1,0.39,2.7,0.7,32.0,0.2,2.1,2.0,0.4320000000000001,4.6,0.4,0.696,0.5,45.0,4.0,georgde01,NBA,16.9,0.5,2.0,5.4,SF,0.9,2009-10,0.3,2.5,GSW,0.5489999999999999
0.0,0.0,0.0,0.0,0.0,0.0,4.4,25.0,0.0,0.0,3.6,0.35200000000000004,10.4,2.2,0.59,3.7,71.0,0.0,georgja01,NBA,37.3,0.0,3.0,9.5,PG,0.0,1953-54,0.0,5.4,PHW,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.3,26.0,0.0,0.0,4.3,0.385,11.1,2.8,0.66,4.3,68.0,0.0,georgja01,NBA,36.5,0.0,2.8,11.4,PG,0.0,1954-55,0.0,4.4,PHW,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.3,27.0,0.0,0.0,4.9,0.374,13.1,4.1,0.757,5.4,72.0,0.0,georgja01,NBA,39.4,0.0,2.8,13.9,PG,0.0,1955-56,0.0,4.3,PHW,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.6,28.0,0.0,0.0,3.8,0.337,11.2,3.0,0.6829999999999999,4.4,67.0,0.0,georgja01,NBA,33.3,0.0,2.5,10.5,SG,0.0,1956-57,0.0,4.7,PHW,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.3,29.0,0.0,0.0,3.2,0.37,8.7,2.5,0.736,3.4,72.0,0.0,georgja01,NBA,26.5,0.0,1.9,8.9,PG,0.0,1957-58,0.0,4.0,PHW,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.1,30.0,0.0,0.0,3.3,0.34600000000000003,9.5,2.2,0.754,2.9,71.0,0.0,georgja01,NBA,26.5,0.0,2.1,8.7,PG,0.0,1958-59,0.0,4.1,TOT,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.6,30.0,0.0,0.0,3.7,0.341,10.9,2.4,0.73,3.3,46.0,0.0,georgja01,NBA,30.2,0.0,2.1,9.8,PG,0.0,1958-59,0.0,4.6,PHW,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.2,30.0,0.0,0.0,2.5,0.358,6.9,1.7,0.8240000000000001,2.0,25.0,0.0,georgja01,NBA,19.8,0.0,2.0,6.6,PG,0.0,1958-59,0.0,3.3,NYK,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.5,31.0,0.0,0.0,3.6,0.385,9.4,2.2,0.767,2.9,69.0,0.0,georgja01,NBA,23.2,0.0,2.1,9.5,PG,0.0,1959-60,0.0,2.9,NYK,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.4,32.0,0.0,0.0,1.9,0.333,5.8,1.3,0.667,1.9,16.0,0.0,georgja01,NBA,16.8,0.0,2.3,5.1,PG,0.0,1960-61,0.0,2.0,NYK,0.0
2.3,0.537,4.2,0.7,0.297,2.3,1.1,20.0,0.4,3.1,2.9,0.453,6.5,1.3,0.762,1.7,61.0,19.0,georgpa01,NBA,20.7,0.6,2.1,7.8,SG,1.0,2010-11,1.1,3.7,IND,0.505
2.9,0.472,6.1,1.4,0.385,3.5,2.4,21.0,0.6,4.8,4.3,0.44,9.7,2.2,0.802,2.8,66.0,66.0,georgpa01,NBA,29.7,0.8,2.9,12.1,SG,1.6,2011-12,1.8,5.6,IND,0.51
4.1,0.457,8.9,2.2,0.362,5.9,4.1,22.0,0.6,6.5,6.2,0.419,14.9,2.8,0.807,3.5,79.0,79.0,georgpa01,NBA,37.6,1.1,2.9,17.4,SF,1.8,2012-13,2.9,7.6,IND,0.491
4.9,0.458,10.8,2.3,0.364,6.3,3.5,23.0,0.3,6.0,7.2,0.424,17.0,5.0,0.8640000000000001,5.8,80.0,80.0,georgpa01,NBA,36.2,0.8,2.5,21.7,SF,1.9,2013-14,2.8,6.8,IND,0.49
1.5,0.333,4.5,1.5,0.409,3.7,1.0,24.0,0.2,3.0,3.0,0.3670000000000001,8.2,1.3,0.727,1.8,6.0,0.0,georgpa01,NBA,15.2,0.7,1.8,8.8,SF,0.8,2014-15,2.0,3.7,IND,0.459
4.9,0.447,10.9,2.6,0.371,7.0,4.1,25.0,0.4,6.0,7.5,0.418,17.9,5.6,0.86,6.5,81.0,81.0,georgpa01,NBA,34.8,1.0,2.8,23.1,SF,1.9,2015-16,3.3,7.0,IND,0.49
5.7,0.501,11.4,2.6,0.393,6.6,3.3,26.0,0.4,5.8,8.3,0.461,18.0,4.5,0.898,5.0,75.0,75.0,georgpa01,NBA,35.9,0.8,2.7,23.7,SF,1.6,2016-17,2.9,6.6,IND,0.534
4.2,0.454,9.3,3.1,0.401,7.7,3.3,27.0,0.5,4.7,7.3,0.43,16.9,4.3,0.82,5.2,79.0,79.0,georgpa01,NBA,36.6,0.9,2.9,21.9,SF,2.0,2017-18,2.7,5.7,OKC,0.521
1.4,0.419,3.4,0.0,0.0,0.0,1.9,22.0,0.1,0.5,1.4,0.415,3.4,0.6,0.8,0.7,56.0,11.0,georgta01,NBA,10.6,0.3,1.0,3.4,PG,0.4,1990-91,0.8,0.8,NJN,0.415
2.3,0.4320000000000001,5.4,0.0,0.16699999999999998,0.1,2.3,23.0,0.0,1.0,2.4,0.4270000000000001,5.5,1.2,0.821,1.5,70.0,2.0,georgta01,NBA,14.8,0.5,1.4,6.0,SG,0.6,1991-92,1.2,1.5,NJN,0.429
1.1,0.392,2.7,0.0,0.0,0.1,1.2,24.0,0.1,0.4,1.1,0.378,2.8,0.4,0.833,0.5,48.0,1.0,georgta01,NBA,7.9,0.2,0.5,2.5,PG,0.2,1992-93,0.6,0.6,NJN,0.378
0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,georgta01,0,0.0,0.0,0.0,0.0,0,0.0,1993-94,0.0,0.0,Did Not PlayÂ (other pro leagueâCBA),0.0
0.3,0.5,0.7,0.0,0.0,0.3,0.0,26.0,0.0,0.0,0.3,0.333,1.0,0.7,1.0,0.7,3.0,0.0,georgta01,NBA,2.7,0.3,0.3,1.3,SG,0.0,1994-95,0.7,0.3,MIL,0.333
0.2,0.2,1.0,0.2,0.5,0.4,0.6,22.0,0.0,1.6,0.4,0.28600000000000003,1.4,1.8,0.9,2.0,5.0,0.0,georgma01,NBA,9.6,0.2,1.0,2.8,SG,0.2,2016-17,0.4,1.8,ORL,0.35700000000000004
0.4,0.515,0.8,0.1,0.267,0.4,0.2,23.0,0.0,0.2,0.5,0.438,1.1,0.3,0.619,0.5,42.0,0.0,georgma01,NBA,5.3,0.2,0.8,1.4,SG,0.1,2017-18,0.1,0.4,MIN,0.479
6.6,0.456,14.5,0.0,0.16699999999999998,0.1,2.3,21.0,1.3,4.4,6.6,0.454,14.5,2.5,0.738,3.3,84.0,0.0,gerargu01,ABA,32.2,3.4,3.3,15.7,SF,0.8,1974-75,2.5,7.8,SSL,0.455
4.0,0.417,9.6,0.0,0.444,0.1,1.8,22.0,0.9,3.6,4.0,0.418,9.7,2.1,0.735,2.9,82.0,0.0,gerargu01,ABA,21.1,1.7,2.9,10.3,SF,0.8,1975-76,2.3,5.3,TOT,0.42
4.1,0.379,10.9,0.0,0.5,0.1,1.1,22.0,0.8,4.0,4.2,0.38,11.0,2.9,0.8,3.6,22.0,0.0,gerargu01,ABA,24.6,2.1,3.1,11.3,SF,0.8,1975-76,2.0,6.2,SSL,0.382
4.0,0.434,9.1,0.1,0.429,0.1,2.0,22.0,0.9,3.5,4.0,0.434,9.2,1.9,0.703,2.6,60.0,0.0,gerargu01,ABA,19.8,1.6,2.8,9.9,SF,0.9,1975-76,2.4,5.0,DNA,0.4370000000000001
3.1,0.443,7.0,0.0,0.0,0.0,1.4,23.0,1.0,2.0,3.1,0.443,7.0,1.2,0.667,1.8,65.0,0.0,gerargu01,NBA,16.1,1.4,2.5,7.4,SF,0.7,1976-77,0.0,3.3,TOT,0.443
4.2,0.481,8.8,0.0,0.0,0.0,2.0,23.0,1.3,2.6,4.2,0.481,8.8,1.6,0.679,2.3,24.0,0.0,gerargu01,NBA,19.0,1.6,3.0,10.0,SF,0.9,1976-77,0.0,4.2,DEN,0.481
2.4,0.41,6.0,0.0,0.0,0.0,1.0,23.0,0.8,1.6,2.4,0.41,6.0,1.0,0.6559999999999999,1.5,41.0,0.0,gerargu01,NBA,14.4,1.2,2.2,5.9,SF,0.6,1976-77,0.0,2.9,BUF,0.41
3.0,0.43,6.9,0.0,0.0,0.0,0.9,24.0,0.4,1.8,3.0,0.43,6.9,1.3,0.6940000000000001,1.9,57.0,0.0,gerargu01,NBA,15.6,1.0,1.9,7.3,SF,0.6,1977-78,1.1,2.8,TOT,0.43
1.6,0.4,4.0,0.0,0.0,0.0,0.9,24.0,0.3,0.8,1.6,0.4,4.0,1.1,0.733,1.5,10.0,0.0,gerargu01,NBA,8.5,0.6,1.3,4.3,SF,0.2,1977-78,0.7,1.4,BUF,0.4
3.3,0.434,7.6,0.0,0.0,0.0,0.9,24.0,0.5,2.1,3.3,0.434,7.6,1.4,0.688,2.0,47.0,0.0,gerargu01,NBA,17.1,1.0,2.0,7.9,SF,0.7,1977-78,1.1,3.1,DET,0.434
1.4,0.433,3.3,0.0,0.0,0.0,0.4,25.0,0.2,1.0,1.4,0.433,3.3,0.9,0.5489999999999999,1.6,58.0,0.0,gerargu01,NBA,8.0,0.7,1.3,3.8,SF,0.3,1978-79,0.6,1.7,TOT,0.433
0.5,0.333,1.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.5,0.333,1.5,0.5,0.5,1.0,2.0,0.0,gerargu01,NBA,3.0,0.5,0.0,1.5,SF,1.0,1978-79,0.0,0.5,DET,0.333
1.5,0.435,3.4,0.0,0.0,0.0,0.4,25.0,0.2,1.0,1.5,0.435,3.4,0.9,0.551,1.6,56.0,0.0,gerargu01,NBA,8.2,0.7,1.3,3.8,SF,0.3,1978-79,0.6,1.7,KCK,0.435
2.2,0.458,4.7,0.0,0.333,0.0,0.6,26.0,0.4,1.4,2.2,0.457,4.8,0.9,0.66,1.4,73.0,0.0,gerargu01,NBA,11.9,1.1,1.3,5.3,SF,0.6,1979-80,0.7,2.4,KCK,0.458
1.5,0.383,4.0,0.0,0.0,0.1,0.6,27.0,0.3,1.4,1.5,0.369,4.1,1.0,0.675,1.5,27.0,0.0,gerargu01,NBA,9.3,1.1,1.5,4.0,SF,0.4,1980-81,0.6,2.5,TOT,0.369
