,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
0,0.6,0.462,1.4,0.0,0.0,0.0,0.1,24.0,0.2,0.9,0.6,0.45299999999999996,1.4,0.7,0.614,1.2,37.0,0.0,tabakza01,NBA,4.9,0.6,1.0,2.0,C,0.1,1994-95,0.5,1.5,HOU,0.45299999999999996
1,3.4,0.545,6.2,0.0,0.0,0.0,0.9,25.0,0.5,3.0,3.4,0.5429999999999999,6.2,1.0,0.561,1.7,67.0,18.0,tabakza01,NBA,19.9,1.7,3.0,7.7,C,0.4,1995-96,1.5,4.8,TOR,0.5429999999999999
2,2.5,0.451,5.5,0.0,0.0,0.0,1.1,26.0,0.8,2.2,2.5,0.451,5.5,1.5,0.69,2.2,13.0,4.0,tabakza01,NBA,16.8,1.5,2.7,6.5,C,0.5,1996-97,1.6,3.8,TOR,0.451
3,2.5,0.469,5.3,0.0,0.0,0.0,0.8,27.0,0.7,2.2,2.5,0.467,5.3,0.4,0.377,1.1,57.0,34.0,tabakza01,NBA,17.3,1.5,2.9,5.4,C,0.4,1997-98,1.1,3.7,TOT,0.467
4,3.0,0.46799999999999997,6.4,0.0,0.0,0.0,0.9,27.0,0.7,2.4,3.0,0.466,6.4,0.4,0.33299999999999996,1.2,39.0,29.0,tabakza01,NBA,19.3,1.5,3.0,6.4,C,0.4,1997-98,1.1,3.9,TOR,0.466
5,1.4,0.473,3.1,0.0,0.0,0.0,0.7,27.0,0.6,1.8,1.4,0.473,3.1,0.4,0.5379999999999999,0.7,18.0,5.0,tabakza01,NBA,12.9,1.4,2.6,3.3,C,0.3,1997-98,0.9,3.2,BOS,0.473
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tabakza01,0,0.0,0.0,0.0,0.0,0,0.0,1998-99,0.0,0.0,Did Not Play (other pro league—Turkey),0.0
7,0.9,0.47100000000000003,1.9,0.0,0.0,0.0,0.2,29.0,0.5,0.9,0.9,0.47100000000000003,1.9,0.3,0.625,0.4,18.0,0.0,tabakza01,NBA,6.3,0.9,0.7,2.1,C,0.2,1999-00,0.6,1.8,IND,0.47100000000000003
8,1.8,0.527,3.4,0.0,0.0,0.0,0.6,30.0,0.5,2.7,1.8,0.527,3.4,0.4,0.426,0.9,55.0,14.0,tabakza01,NBA,14.1,1.2,2.3,3.9,C,0.2,2000-01,1.0,3.9,IND,0.527
0,0.0,0.0,1.3,0.3,1.0,0.3,0.8,24.0,0.0,0.5,0.3,0.16699999999999998,1.5,1.0,1.0,1.0,4.0,0.0,tabusyu01,NBA,4.3,0.5,0.3,1.8,PG,0.0,2004-05,0.3,1.0,PHO,0.25
0,1.4,0.605,2.2,0.0,0.0,0.0,0.1,20.0,0.4,1.0,1.4,0.605,2.2,0.1,0.16699999999999998,0.4,17.0,0.0,taftch01,NBA,8.5,1.1,1.5,2.8,C,0.1,2005-06,0.1,2.1,GSW,0.605
0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,22.0,0.0,0.0,3.8,0.25,15.0,2.6,0.838,3.1,24.0,0.0,tanensi01,BAA,0.0,0.0,1.4,10.1,0,0.0,1947-48,0.0,0.0,NYK,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,2.7,23.0,0.0,0.0,3.2,0.29100000000000004,10.9,2.2,0.825,2.6,46.0,0.0,tanensi01,BAA,0.0,0.0,1.6,8.5,0,0.0,1948-49,0.0,0.0,TOT,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,2.2,23.0,0.0,0.0,3.0,0.28300000000000003,10.6,2.0,0.8440000000000001,2.4,32.0,0.0,tanensi01,BAA,0.0,0.0,1.7,8.0,0,0.0,1948-49,0.0,0.0,NYK,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,3.9,23.0,0.0,0.0,3.6,0.309,11.6,2.4,0.7909999999999999,3.1,14.0,0.0,tanensi01,BAA,0.0,0.0,1.5,9.6,0,0.0,1948-49,0.0,0.0,BLB,0.0
0,0.9,0.39399999999999996,2.3,0.0,0.0,0.0,0.7,27.0,0.4,2.0,0.9,0.39399999999999996,2.3,0.6,0.758,0.8,43.0,12.0,tarladr01,NBA,13.9,0.9,2.2,2.4,C,0.2,2000-01,0.9,2.8,CHI,0.39399999999999996
0,3.1,0.46799999999999997,6.6,0.0,0.33299999999999996,0.0,0.7,22.0,1.1,4.7,3.1,0.467,6.7,1.3,0.6759999999999999,1.9,75.0,1.0,tarplro01,NBA,18.7,2.4,3.1,7.5,PF,0.7,1986-87,1.3,7.1,DAL,0.46799999999999997
1,5.5,0.503,10.9,0.0,0.0,0.1,1.1,23.0,1.1,7.4,5.5,0.5,11.0,2.5,0.74,3.4,81.0,9.0,tarplro01,NBA,28.5,4.4,3.9,13.5,PF,1.3,1987-88,2.1,11.8,DAL,0.5
2,6.9,0.544,12.7,0.0,0.0,0.1,0.9,24.0,1.6,7.4,6.9,0.541,12.7,3.5,0.688,5.1,19.0,6.0,tarplro01,NBA,31.1,4.1,3.7,17.3,PF,1.5,1988-89,2.4,11.5,DAL,0.541
3,7.0,0.455,15.3,0.0,0.0,0.1,1.5,25.0,1.6,8.9,7.0,0.451,15.5,2.9,0.7559999999999999,3.8,45.0,35.0,tarplro01,NBA,36.6,4.2,3.6,16.8,PF,1.8,1989-90,2.6,13.1,DAL,0.451
4,8.6,0.551,15.6,0.0,0.0,0.2,2.4,26.0,1.8,7.8,8.6,0.544,15.8,3.2,0.889,3.6,5.0,5.0,tarplro01,NBA,34.2,3.2,4.0,20.4,C,1.2,1990-91,2.6,11.0,DAL,0.544
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tarplro01,0,0.0,0.0,0.0,0.0,0,0.0,1991-92,0.0,0.0,Did Not Play (suspended—substance abuse),0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tarplro01,0,0.0,0.0,0.0,0.0,0,0.0,1992-93,0.0,0.0,Did Not Play (suspended—substance abuse),0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tarplro01,0,0.0,0.0,0.0,0.0,0,0.0,1993-94,0.0,0.0,Did Not Play (suspended—substance abuse),0.0
8,5.2,0.485,10.8,0.1,0.278,0.3,1.1,30.0,1.0,5.6,5.3,0.479,11.1,1.9,0.836,2.2,55.0,1.0,tarplro01,NBA,24.6,2.6,2.8,12.6,C,0.8,1994-95,2.0,8.2,DAL,0.483
0,8.7,0.426,20.3,0.0,0.067,0.2,3.4,25.0,0.0,0.0,8.7,0.42200000000000004,20.5,6.2,0.797,7.8,73.0,0.0,tartle01,ABA,39.1,0.0,2.9,23.5,SG,0.0,1967-68,3.8,5.4,TOT,0.42200000000000004
1,10.0,0.433,23.1,0.0,0.083,0.3,3.5,25.0,0.0,0.0,10.0,0.428,23.4,6.8,0.779,8.7,42.0,0.0,tartle01,ABA,42.1,0.0,2.9,26.9,SG,0.0,1967-68,4.6,6.5,OAK,0.429
2,6.8,0.41200000000000003,16.6,0.0,0.0,0.1,3.3,25.0,0.0,0.0,6.8,0.41,16.7,5.3,0.8290000000000001,6.4,31.0,0.0,tartle01,ABA,35.0,0.0,2.9,19.0,SG,0.0,1967-68,2.6,3.9,NJA,0.41
3,4.5,0.424,10.6,0.0,0.0,0.0,2.3,26.0,0.0,1.6,4.5,0.42200000000000004,10.6,3.2,0.757,4.2,61.0,0.0,tartle01,ABA,23.0,1.6,2.3,12.1,SG,0.0,1968-69,2.4,3.2,TOT,0.42200000000000004
4,5.4,0.446,12.2,0.0,0.0,0.0,2.5,26.0,0.0,1.7,5.4,0.445,12.2,3.8,0.782,4.9,35.0,0.0,tartle01,ABA,26.3,1.9,2.4,14.7,SG,0.0,1968-69,2.5,3.7,NYA,0.445
5,4.7,0.444,10.5,0.0,0.0,0.0,2.0,26.0,0.0,1.5,4.7,0.444,10.5,3.0,0.621,4.8,6.0,0.0,tartle01,ABA,23.0,1.2,2.7,12.3,SG,0.0,1968-69,3.2,2.7,HSM,0.444
6,2.8,0.35700000000000004,7.9,0.0,0.0,0.1,2.2,26.0,0.0,1.3,2.8,0.35200000000000004,8.0,2.1,0.75,2.8,20.0,0.0,tartle01,ABA,17.3,1.3,2.0,7.7,SG,0.0,1968-69,2.1,2.6,DNR,0.35200000000000004
7,9.3,0.499,18.7,0.1,0.314,0.4,3.3,27.0,0.0,3.7,9.5,0.495,19.1,5.2,0.7829999999999999,6.6,80.0,0.0,tartle01,ABA,40.1,3.2,3.4,24.2,SG,0.0,1969-70,3.1,6.8,NYA,0.498
8,5.8,0.419,13.8,0.2,0.294,0.6,2.9,28.0,0.0,2.3,6.0,0.414,14.4,3.3,0.7829999999999999,4.2,60.0,0.0,tartle01,ABA,30.1,1.7,2.9,15.4,SG,0.0,1970-71,2.8,4.0,TOT,0.42
9,7.0,0.423,16.4,0.1,0.444,0.3,2.7,28.0,0.0,2.0,7.1,0.424,16.8,3.8,0.767,4.9,27.0,0.0,tartle01,ABA,36.5,1.9,3.1,18.1,SG,0.0,1970-71,3.2,3.9,NYA,0.428
10,4.8,0.414,11.6,0.2,0.24,0.8,3.1,28.0,0.0,2.5,5.0,0.40299999999999997,12.4,2.9,0.8,3.6,33.0,0.0,tartle01,ABA,24.9,1.5,2.6,13.1,SG,0.0,1970-71,2.4,4.0,TEX,0.41100000000000003
0,4.2,0.466,8.9,0.0,0.0,0.0,1.7,23.0,0.3,2.3,4.2,0.466,8.9,1.1,0.72,1.5,68.0,0.0,tatumea01,NBA,18.4,1.2,2.5,9.4,SG,1.3,1976-77,0.0,3.5,LAL,0.466
1,6.2,0.469,13.3,0.0,0.0,0.0,3.6,24.0,0.5,2.6,6.2,0.469,13.3,1.9,0.7809999999999999,2.4,82.0,0.0,tatumea01,NBA,30.8,1.0,3.1,14.3,SG,1.7,1977-78,2.2,3.6,TOT,0.469
2,6.1,0.48700000000000004,12.6,0.0,0.0,0.0,2.8,24.0,0.4,2.7,6.1,0.48700000000000004,12.6,1.8,0.763,2.4,25.0,0.0,tatumea01,NBA,26.5,0.9,3.4,14.0,SG,1.5,1977-78,2.1,3.6,LAL,0.48700000000000004
3,6.3,0.462,13.6,0.0,0.0,0.0,4.0,24.0,0.5,2.6,6.3,0.462,13.6,1.9,0.7879999999999999,2.4,57.0,0.0,tatumea01,NBA,32.6,1.0,3.0,14.4,SG,1.8,1977-78,2.3,3.6,IND,0.462
4,3.5,0.447,7.9,0.0,0.0,0.0,0.9,25.0,0.4,1.1,3.5,0.447,7.9,0.7,0.732,0.9,79.0,0.0,tatumea01,NBA,15.6,0.5,2.1,7.7,SG,1.0,1978-79,1.1,1.6,TOT,0.447
5,2.7,0.4,6.7,0.0,0.0,0.0,0.3,25.0,0.3,1.0,2.7,0.4,6.7,1.3,0.8,1.7,3.0,0.0,tatumea01,NBA,12.7,0.3,2.3,6.7,SG,0.0,1978-79,1.0,1.3,BOS,0.4
6,3.6,0.44799999999999995,8.0,0.0,0.0,0.0,0.9,25.0,0.4,1.1,3.6,0.44799999999999995,8.0,0.6,0.727,0.9,76.0,0.0,tatumea01,NBA,15.7,0.5,2.1,7.8,SG,1.0,1978-79,1.1,1.6,DET,0.44799999999999995
7,1.0,0.386,2.7,0.1,0.33299999999999996,0.2,0.6,26.0,0.2,0.5,1.1,0.38299999999999995,2.8,0.3,0.579,0.6,33.0,0.0,tatumea01,NBA,6.8,0.3,0.9,2.6,SG,0.5,1979-80,0.5,0.8,CLE,0.39399999999999996
0,3.7,0.49200000000000005,7.4,1.3,0.434,3.0,1.6,19.0,0.7,4.4,5.0,0.475,10.4,2.7,0.826,3.2,80.0,80.0,tatumja01,NBA,30.5,0.6,2.1,13.9,SF,1.0,2017-18,1.4,5.0,BOS,0.5379999999999999
0,1.0,0.579,1.7,0.0,0.0,0.0,0.3,23.0,0.5,1.3,1.0,0.579,1.7,0.3,0.375,0.7,11.0,0.0,tavarwa01,NBA,6.6,0.6,0.7,2.3,C,0.1,2015-16,0.5,1.9,ATL,0.579
1,2.0,0.8,2.5,0.0,0.0,0.0,0.5,24.0,3.0,3.5,2.0,0.8,2.5,0.0,0.0,1.5,2.0,0.0,tavarwa01,NBA,14.0,2.0,1.5,4.0,C,0.0,2016-17,1.0,5.5,TOT,0.8
2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,tavarwa01,NBA,4.0,0.0,0.0,2.0,C,0.0,2016-17,0.0,1.0,ATL,1.0
3,3.0,0.75,4.0,0.0,0.0,0.0,1.0,24.0,6.0,6.0,3.0,0.75,4.0,0.0,0.0,1.0,1.0,0.0,tavarwa01,NBA,24.0,4.0,3.0,6.0,C,0.0,2016-17,2.0,10.0,CLE,0.75
0,2.9,0.40299999999999997,7.1,0.0,0.0,0.1,2.0,23.0,0.2,1.1,2.9,0.397,7.2,1.1,0.75,1.5,21.0,7.0,tayloan01,NBA,17.5,0.5,1.8,6.9,PG,1.0,1988-89,1.0,1.6,MIA,0.397
0,6.2,0.527,11.8,0.1,0.16,0.4,2.8,21.0,0.0,2.0,6.3,0.515,12.2,2.7,0.743,3.6,63.0,0.0,taylobr01,ABA,32.3,1.2,3.5,15.3,PG,0.0,1972-73,2.2,3.2,NYA,0.518
1,4.7,0.484,9.8,0.1,0.276,0.4,4.5,22.0,0.3,1.6,4.8,0.47600000000000003,10.2,1.3,0.6990000000000001,1.9,75.0,0.0,taylobr01,ABA,33.4,1.2,2.6,11.1,PG,2.1,1973-74,2.2,2.9,NYA,0.48200000000000004
2,5.8,0.529,11.1,0.1,0.217,0.6,3.6,23.0,0.3,1.8,6.0,0.513,11.6,1.9,0.765,2.5,79.0,0.0,taylobr01,ABA,33.1,1.1,2.7,14.0,PG,2.8,1974-75,1.9,2.9,NYA,0.518
3,6.0,0.49700000000000005,12.0,0.6,0.42100000000000004,1.4,3.8,24.0,0.4,1.7,6.6,0.489,13.4,3.0,0.792,3.8,54.0,0.0,taylobr01,ABA,32.1,1.3,2.6,16.7,PG,2.3,1975-76,2.8,3.0,NYA,0.511
4,7.0,0.504,13.8,0.0,0.0,0.0,4.4,25.0,0.2,2.1,7.0,0.504,13.8,3.1,0.818,3.8,72.0,0.0,taylobr01,NBA,34.6,1.2,2.9,17.0,PG,2.8,1976-77,0.0,3.3,KCK,0.504
5,4.7,0.452,10.3,0.0,0.0,0.0,3.4,26.0,0.2,1.7,4.7,0.452,10.3,2.3,0.765,2.9,39.0,0.0,taylobr01,NBA,31.3,0.8,3.1,11.6,PG,1.8,1977-78,2.0,2.5,DEN,0.452
6,1.5,0.361,4.2,0.0,0.0,0.0,1.0,27.0,0.0,0.7,1.5,0.361,4.2,0.8,0.889,0.9,20.0,0.0,taylobr01,NBA,10.6,0.7,1.7,3.8,PG,1.2,1978-79,0.9,1.3,SDC,0.361
7,4.2,0.5,8.4,1.2,0.377,3.1,4.3,28.0,0.3,1.4,5.4,0.467,11.5,1.7,0.802,2.1,78.0,0.0,taylobr01,NBA,35.3,1.0,3.2,13.5,PG,1.9,1979-80,1.8,2.4,SDC,0.517
8,3.3,0.5589999999999999,6.0,0.6,0.38299999999999995,1.4,5.5,29.0,0.3,1.2,3.9,0.525,7.4,1.8,0.789,2.3,80.0,0.0,taylobr01,NBA,28.9,0.7,2.7,10.1,PG,1.5,1980-81,1.4,1.9,SDC,0.562
9,3.5,0.536,6.5,0.6,0.365,1.5,5.6,30.0,0.2,1.7,4.0,0.503,8.0,2.2,0.818,2.7,41.0,40.0,taylobr01,NBA,31.1,0.6,2.8,10.8,PG,1.1,1981-82,2.0,2.3,SDC,0.5379999999999999
0,1.0,0.41200000000000003,2.3,0.1,0.235,0.3,0.9,23.0,0.1,0.7,1.0,0.39,2.7,0.6,0.698,0.8,51.0,1.0,taylodo01,NBA,9.1,0.3,0.9,2.7,SG,0.6,2005-06,0.7,1.0,WAS,0.40399999999999997
1,1.1,0.431,2.6,0.1,0.17600000000000002,0.4,1.0,24.0,0.1,0.8,1.2,0.4,3.0,0.2,0.524,0.4,47.0,1.0,taylodo01,NBA,7.9,0.3,0.7,2.7,SG,0.4,2006-07,0.5,1.1,WAS,0.41100000000000003
0,2.9,0.47100000000000003,6.2,0.0,0.16699999999999998,0.1,2.4,23.0,0.0,2.4,2.9,0.467,6.3,2.1,0.674,3.2,83.0,0.0,taylofa01,ABA,24.0,2.1,3.4,8.0,PG,0.0,1969-70,1.9,4.5,WSA,0.46799999999999997
1,2.1,0.474,4.4,0.0,0.182,0.3,2.7,24.0,0.0,1.9,2.1,0.45799999999999996,4.7,2.1,0.684,3.0,84.0,0.0,taylofa01,ABA,19.4,1.2,2.7,6.4,PG,0.0,1970-71,1.7,3.1,VIR,0.46299999999999997
2,3.6,0.45899999999999996,7.9,0.0,0.067,0.2,3.8,25.0,0.0,2.8,3.6,0.45,8.1,2.0,0.636,3.1,84.0,0.0,taylofa01,ABA,31.8,2.1,3.6,9.3,PG,0.0,1971-72,2.5,5.0,VIR,0.451
3,4.0,0.466,8.6,0.0,0.429,0.1,4.8,26.0,0.0,2.3,4.1,0.465,8.7,1.9,0.605,3.2,78.0,0.0,taylofa01,ABA,32.7,1.8,3.4,10.1,PG,2.7,1972-73,3.0,4.1,VIR,0.46799999999999997
4,3.6,0.419,8.6,0.0,0.158,0.2,5.2,27.0,0.2,3.2,3.7,0.41200000000000003,8.9,2.3,0.723,3.2,80.0,0.0,taylofa01,ABA,35.2,1.6,3.4,9.7,PG,2.7,1973-74,3.5,4.7,VIR,0.414
5,3.2,0.434,7.4,0.1,0.28600000000000003,0.3,4.4,28.0,0.2,1.8,3.3,0.428,7.7,1.7,0.75,2.3,76.0,0.0,taylofa01,ABA,26.6,1.1,3.1,8.4,PG,2.3,1974-75,3.3,2.9,DNA,0.433
6,3.1,0.423,7.2,0.1,0.21600000000000003,0.7,5.3,29.0,0.2,2.9,3.2,0.405,7.9,1.6,0.723,2.3,76.0,0.0,taylofa01,ABA,32.7,1.5,2.8,8.2,PG,2.7,1975-76,3.3,4.5,VIR,0.414
7,1.7,0.42,4.0,0.0,0.0,0.0,3.6,30.0,0.1,1.5,1.7,0.42,4.0,0.5,0.569,0.8,79.0,0.0,taylofa01,NBA,19.6,1.1,2.6,3.8,PG,1.7,1976-77,0.0,2.7,DEN,0.42
0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,22.0,0.0,0.0,2.0,0.387,5.3,1.4,0.624,2.3,54.0,0.0,taylofr01,NBA,10.2,0.0,2.1,5.5,SG,0.0,1970-71,0.0,1.6,PHO,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,23.0,0.0,0.0,1.1,0.308,3.4,0.4,0.469,0.9,34.0,0.0,taylofr01,NBA,8.3,0.0,1.2,2.6,SG,0.0,1971-72,0.0,1.6,TOT,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,23.0,0.0,0.0,0.5,0.222,2.1,0.3,0.308,1.0,13.0,0.0,taylofr01,NBA,5.3,0.0,0.6,1.2,SG,0.0,1971-72,0.0,1.3,PHO,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,23.0,0.0,0.0,1.4,0.33299999999999996,4.3,0.5,0.579,0.9,21.0,0.0,taylofr01,NBA,10.2,0.0,1.5,3.4,SG,0.0,1971-72,0.0,1.8,CIN,0.0
0,0.3,0.2,1.3,0.0,0.0,0.5,0.8,22.0,0.3,0.5,0.3,0.14300000000000002,1.8,0.3,0.5,0.5,4.0,0.0,taylois01,NBA,13.0,0.3,1.5,0.8,PG,0.3,2016-17,0.0,0.8,HOU,0.14300000000000002
1,2.1,0.461,4.6,0.3,0.25,1.2,3.1,23.0,0.1,1.1,2.4,0.418,5.8,1.5,0.7020000000000001,2.1,67.0,9.0,taylois01,NBA,17.4,0.3,1.7,6.6,PG,0.5,2017-18,1.3,1.4,ATL,0.444
0,1.1,0.462,2.3,0.2,0.231,0.8,0.3,22.0,0.2,0.4,1.2,0.40399999999999997,3.1,0.4,0.667,0.5,17.0,0.0,tayloja01,NBA,6.7,0.3,0.5,3.0,SG,0.3,1989-90,0.6,0.6,NJN,0.433
0,1.5,0.40299999999999997,3.6,0.0,0.0,0.0,2.5,23.0,0.3,1.2,1.5,0.4,3.6,0.7,0.652,1.0,44.0,5.0,tayloje01,NBA,17.6,0.6,1.9,3.6,SG,0.9,1982-83,1.4,1.8,HOU,0.4
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tayloje01,0,0.0,0.0,0.0,0.0,0,0.0,1983-84,0.0,0.0,Did Not Play,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tayloje01,0,0.0,0.0,0.0,0.0,0,0.0,1984-85,0.0,0.0,Did Not Play,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tayloje01,0,0.0,0.0,0.0,0.0,0,0.0,1985-86,0.0,0.0,Did Not Play,0.0
4,0.5,0.6,0.8,0.0,0.0,0.0,0.3,27.0,0.1,0.3,0.5,0.6,0.8,0.8,0.9,0.8,12.0,0.0,tayloje01,NBA,3.7,0.1,0.3,1.8,SG,0.2,1986-87,0.7,0.3,DET,0.6
0,1.5,0.486,3.2,0.7,0.344,2.0,0.8,23.0,0.2,1.3,2.2,0.431,5.2,1.0,0.728,1.3,77.0,29.0,tayloje03,NBA,19.6,0.7,1.8,6.1,SF,0.6,2012-13,0.6,1.9,CHA,0.49700000000000005
1,2.5,0.424,5.8,0.7,0.26899999999999996,2.6,0.8,24.0,0.2,1.7,3.2,0.376,8.4,1.0,0.5529999999999999,1.8,26.0,8.0,tayloje03,NBA,24.2,0.6,2.4,8.0,SF,0.5,2013-14,1.0,2.3,CHA,0.41700000000000004
2,1.2,0.436,2.7,0.4,0.306,1.2,0.8,25.0,0.0,1.3,1.6,0.395,3.9,0.9,0.634,1.4,29.0,13.0,tayloje03,NBA,14.8,0.5,1.2,4.4,SF,0.4,2014-15,0.7,1.8,CHO,0.44299999999999995
0,1.3,0.41200000000000003,3.1,0.2,0.22699999999999998,0.7,0.5,23.0,0.1,0.8,1.5,0.37799999999999995,3.8,1.1,0.7170000000000001,1.5,31.0,4.0,tayloje02,NBA,9.8,0.7,0.5,4.1,SG,0.3,2009-10,0.6,1.5,HOU,0.39899999999999997
1,2.4,0.53,4.4,0.4,0.311,1.3,0.9,24.0,0.1,1.1,2.8,0.48,5.8,0.6,0.75,0.8,34.0,8.0,tayloje02,NBA,14.2,0.8,1.1,6.6,SG,0.4,2010-11,1.4,1.8,TOT,0.515
2,1.8,0.519,3.4,0.3,0.4,0.6,0.3,24.0,0.3,1.0,2.0,0.5,4.0,0.6,0.833,0.8,8.0,0.0,tayloje02,NBA,9.6,0.1,0.5,4.9,SG,0.3,2010-11,0.8,1.1,HOU,0.531
3,2.5,0.532,4.8,0.5,0.3,1.5,1.2,24.0,0.1,1.1,3.0,0.47600000000000003,6.3,0.6,0.727,0.8,26.0,8.0,tayloje02,NBA,15.6,1.0,1.3,7.1,SG,0.5,2010-11,1.5,2.0,SAC,0.512
0,1.0,0.34299999999999997,2.9,0.1,0.5,0.2,0.1,23.0,0.2,0.8,1.1,0.35100000000000003,3.1,0.9,0.688,1.3,12.0,0.0,taylojo01,NBA,9.0,0.3,1.8,3.2,SF,0.3,1997-98,0.7,1.1,ORL,0.365
1,1.6,0.431,3.6,0.7,0.382,1.9,0.7,24.0,0.5,2.0,2.3,0.414,5.5,0.5,0.7390000000000001,0.6,36.0,9.0,taylojo01,NBA,20.1,0.8,2.7,5.8,SF,0.8,1998-99,0.9,2.8,DEN,0.48
2,0.7,0.308,2.2,0.2,1.0,0.2,0.2,25.0,0.2,0.7,0.8,0.35700000000000004,2.3,0.0,0.0,0.0,6.0,0.0,taylojo01,NBA,5.7,0.3,0.8,1.8,SF,0.2,1999-00,0.3,1.0,TOT,0.39299999999999996
3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,taylojo01,NBA,5.0,0.0,1.0,0.0,SF,0.0,1999-00,0.0,1.0,DEN,0.0
4,0.8,0.364,2.2,0.2,1.0,0.2,0.2,25.0,0.2,0.6,1.0,0.41700000000000004,2.4,0.0,0.0,0.0,5.0,0.0,taylojo01,NBA,5.8,0.4,0.8,2.2,SF,0.2,1999-00,0.4,1.0,ORL,0.45799999999999996
0,0.0,0.0,0.5,0.0,0.0,0.1,0.1,23.0,0.0,0.8,0.0,0.0,0.6,1.1,0.688,1.6,10.0,0.0,taylole01,NBA,3.7,0.4,0.4,1.1,PF,0.0,1989-90,0.5,1.2,GSW,0.0
0,4.5,0.47600000000000003,9.5,0.0,0.0,0.0,0.7,21.0,0.6,2.5,4.5,0.47600000000000003,9.5,2.4,0.7090000000000001,3.4,71.0,3.0,tayloma01,NBA,21.3,1.7,3.1,11.5,PF,0.5,1997-98,1.5,4.2,LAC,0.47600000000000003
1,6.7,0.46299999999999997,14.5,0.0,0.16699999999999998,0.1,1.5,22.0,0.6,3.1,6.8,0.461,14.7,3.3,0.728,4.5,46.0,45.0,tayloma01,NBA,32.7,2.2,3.9,16.8,PF,0.3,1998-99,2.6,5.3,LAC,0.461
2,7.4,0.466,15.8,0.0,0.125,0.1,1.6,23.0,0.8,4.9,7.4,0.46399999999999997,15.9,2.3,0.711,3.2,62.0,60.0,tayloma01,NBA,35.9,1.5,3.5,17.1,PF,0.8,1999-00,2.7,6.5,LAC,0.46399999999999997
3,5.7,0.49200000000000005,11.5,0.0,0.0,0.1,1.5,24.0,0.6,3.9,5.7,0.489,11.6,1.7,0.735,2.3,69.0,69.0,tayloma01,NBA,28.6,1.6,3.0,13.0,SF,0.4,2000-01,1.8,5.5,HOU,0.489
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tayloma01,0,0.0,0.0,0.0,0.0,0,0.0,2001-02,0.0,0.0,Did Not Play (injury),0.0
5,3.4,0.433,8.0,0.0,0.0,0.0,1.0,26.0,0.3,2.1,3.4,0.43200000000000005,8.0,1.5,0.725,2.1,67.0,9.0,tayloma01,NBA,20.6,1.4,2.3,8.4,PF,0.3,2002-03,1.5,3.6,HOU,0.43200000000000005
6,4.9,0.48100000000000004,10.2,0.0,0.0,0.0,1.4,27.0,0.6,3.4,4.9,0.48,10.2,1.7,0.736,2.3,75.0,10.0,tayloma01,NBA,27.7,1.7,3.4,11.5,PF,0.6,2003-04,2.0,5.1,HOU,0.48
7,3.1,0.45799999999999996,6.7,0.0,0.33299999999999996,0.1,1.0,28.0,0.3,2.9,3.1,0.455,6.9,1.0,0.612,1.6,65.0,16.0,tayloma01,NBA,20.6,1.0,2.8,7.3,PF-C,0.4,2004-05,1.4,4.0,TOT,0.45899999999999996
8,3.3,0.43700000000000006,7.5,0.1,0.375,0.2,1.4,28.0,0.3,3.2,3.3,0.435,7.7,1.0,0.65,1.6,38.0,16.0,tayloma01,NBA,23.8,1.1,3.2,7.8,PF,0.4,2004-05,1.7,4.3,HOU,0.44
