2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
1.5,0.481,3.1,0.0,0.0,0.0,0.3,29.0,0.1,1.4,1.5,0.478,3.1,1.0,0.473,2.1,52.0,1.0,bannike01,NBA,11.3,0.8,1.8,4.0,PF,0.3,1989-90,0.8,2.2,LAC,0.478
0.9,0.5379999999999999,1.7,0.0,0.0,0.0,0.2,30.0,0.1,1.3,0.9,0.531,1.7,0.5,0.385,1.4,47.0,3.0,bannike01,NBA,7.2,0.7,1.6,2.4,PF,0.1,1990-91,0.5,2.0,LAC,0.531
4.1,0.399,10.4,0.0,0.0,0.0,2.1,22.0,0.6,4.6,4.1,0.399,10.4,1.9,0.662,2.8,76.0,0.0,bantomi01,NBA,26.1,2.3,3.8,10.1,PF,0.7,1973-74,0.0,6.8,PHO,0.399
5.1,0.461,11.1,0.0,0.0,0.0,1.9,23.0,0.6,4.2,5.1,0.461,11.1,2.3,0.7140000000000001,3.2,82.0,0.0,bantomi01,NBA,27.3,2.6,3.3,12.5,SF,0.8,1974-75,0.0,6.7,PHO,0.461
3.0,0.462,6.5,0.0,0.0,0.0,1.4,24.0,0.4,3.4,3.0,0.462,6.5,1.9,0.6829999999999999,2.7,73.0,0.0,bantomi01,NBA,21.5,1.9,3.0,7.9,SF,0.4,1975-76,0.0,5.4,TOT,0.462
1.1,0.308,3.7,0.0,0.0,0.0,0.4,24.0,0.3,2.3,1.1,0.308,3.7,0.7,1.0,0.7,7.0,0.0,bantomi01,NBA,9.7,1.0,1.9,3.0,SF,0.3,1975-76,0.0,3.3,PHO,0.308
3.2,0.471,6.8,0.0,0.0,0.0,1.5,24.0,0.4,3.6,3.2,0.471,6.8,2.0,0.675,2.9,66.0,0.0,bantomi01,NBA,22.8,2.0,3.2,8.4,SF,0.4,1975-76,0.0,5.6,SEA,0.471
4.7,0.478,9.8,0.0,0.0,0.0,1.3,25.0,0.6,3.7,4.7,0.478,9.8,2.9,0.723,4.0,77.0,0.0,bantomi01,NBA,24.8,2.4,3.0,12.3,PF-SF,0.8,1976-77,0.0,6.1,TOT,0.478
3.1,0.488,6.4,0.0,0.0,0.0,1.2,25.0,0.5,2.3,3.1,0.488,6.4,1.3,0.69,1.9,44.0,0.0,bantomi01,NBA,18.1,1.9,2.6,7.5,PF,0.8,1976-77,0.0,4.2,SEA,0.488
6.8,0.473,14.4,0.0,0.0,0.0,1.5,25.0,0.8,5.6,6.8,0.473,14.4,5.0,0.735,6.8,33.0,0.0,bantomi01,NBA,33.8,3.1,3.6,18.6,SF,0.8,1976-77,0.0,8.6,NYN,0.473
6.1,0.479,12.8,0.0,0.0,0.0,2.9,26.0,0.6,5.2,6.1,0.479,12.8,3.1,0.743,4.2,82.0,0.0,bantomi01,NBA,33.8,2.2,4.1,15.3,SF,1.2,1977-78,2.7,7.4,IND,0.479
6.0,0.465,12.8,0.0,0.0,0.0,2.8,27.0,0.8,5.2,6.0,0.465,12.8,2.8,0.672,4.2,81.0,0.0,bantomi01,NBA,31.2,2.8,3.9,14.7,PF,1.2,1978-79,2.4,8.0,IND,0.465
5.0,0.506,9.8,0.0,0.333,0.0,3.6,28.0,0.6,3.4,5.0,0.505,9.9,1.8,0.665,2.7,77.0,0.0,bantomi01,NBA,30.3,2.5,3.5,11.8,SF,1.1,1979-80,2.5,5.9,IND,0.506
5.7,0.4920000000000001,11.5,0.0,0.0,0.1,3.2,29.0,1.1,3.6,5.7,0.489,11.6,2.6,0.708,3.7,76.0,0.0,bantomi01,NBA,31.3,2.0,3.7,14.0,SF,1.1,1980-81,2.6,5.6,IND,0.489
4.0,0.47,8.6,0.0,0.333,0.1,1.4,30.0,0.7,3.2,4.1,0.469,8.7,2.0,0.629,3.3,82.0,38.0,bantomi01,NBA,24.6,2.1,3.3,10.2,SF,0.8,1981-82,1.8,5.4,TOT,0.471
4.5,0.439,10.3,0.0,0.333,0.1,1.7,30.0,0.6,3.3,4.6,0.438,10.4,2.6,0.66,3.9,39.0,37.0,bantomi01,NBA,26.6,2.2,3.6,11.7,SF,1.0,1981-82,2.2,5.5,IND,0.44
3.6,0.512,7.0,0.0,0.333,0.1,1.1,30.0,0.9,3.2,3.6,0.51,7.1,1.6,0.588,2.7,43.0,1.0,bantomi01,NBA,22.8,2.0,3.1,8.8,SF,0.6,1981-82,1.5,5.3,PHI,0.511
