2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
3.1,0.482,6.4,0.0,0.0,0.0,1.8,22.0,0.9,3.6,3.1,0.481,6.4,1.7,0.757,2.3,82.0,20.0,schayda01,NBA,19.8,1.6,3.6,7.9,C,0.6,1981-82,1.8,5.2,UTA,0.481
4.2,0.457,9.1,0.0,0.0,0.0,2.5,23.0,1.2,5.3,4.2,0.457,9.1,2.8,0.773,3.6,82.0,50.0,schayda01,NBA,27.9,2.4,4.0,11.1,C,0.7,1982-83,3.1,7.7,TOT,0.457
4.6,0.45,10.3,0.0,0.0,0.0,3.3,23.0,1.4,6.2,4.6,0.449,10.3,3.1,0.805,3.9,50.0,50.0,schayda01,NBA,32.8,2.7,4.3,12.4,C,0.8,1982-83,3.9,9.0,UTA,0.449
3.5,0.472,7.3,0.0,0.0,0.0,1.3,23.0,0.9,3.8,3.5,0.472,7.3,2.2,0.71,3.1,32.0,0.0,schayda01,NBA,20.2,2.0,3.4,9.2,C,0.5,1982-83,1.8,5.8,DEN,0.472
2.2,0.496,4.5,0.0,0.0,0.0,1.1,24.0,0.7,3.5,2.2,0.493,4.5,2.6,0.79,3.3,82.0,15.0,schayda01,NBA,17.3,1.8,3.8,7.1,C,0.4,1983-84,1.5,5.3,DEN,0.493
1.1,0.465,2.3,0.0,0.0,0.0,0.7,25.0,0.4,1.7,1.1,0.465,2.3,1.4,0.8140000000000001,1.7,56.0,0.0,schayda01,NBA,9.7,0.9,1.8,3.6,C,0.4,1984-85,0.8,2.6,DEN,0.465
2.8,0.503,5.5,0.0,0.0,0.0,1.0,26.0,0.8,3.6,2.8,0.502,5.5,2.7,0.777,3.5,80.0,13.0,schayda01,NBA,20.7,1.9,3.7,8.2,C,0.5,1985-86,1.3,5.5,DEN,0.502
2.8,0.519,5.3,0.0,0.0,0.0,1.1,27.0,1.0,3.4,2.8,0.519,5.3,3.0,0.779,3.9,76.0,41.0,schayda01,NBA,20.5,1.6,3.5,8.5,C,0.3,1986-87,1.3,5.0,DEN,0.519
4.5,0.542,8.2,0.0,0.0,0.0,1.3,28.0,1.1,5.7,4.5,0.54,8.2,5.0,0.836,6.0,81.0,74.0,schayda01,NBA,26.7,2.5,4.0,13.9,PF,0.8,1987-88,1.9,8.2,DEN,0.54
4.1,0.525,7.9,0.0,0.333,0.1,1.4,29.0,1.1,4.7,4.2,0.522,8.0,4.4,0.826,5.3,76.0,64.0,schayda01,NBA,25.2,1.9,4.2,12.8,C,0.6,1988-89,2.1,6.6,DEN,0.525
3.1,0.5,6.2,0.0,0.0,0.1,1.2,30.0,0.8,4.2,3.1,0.494,6.2,4.2,0.852,5.0,53.0,22.0,schayda01,NBA,22.5,2.2,3.8,10.4,C,0.8,1989-90,1.4,6.5,DEN,0.494
3.6,0.503,7.2,0.0,0.0,0.1,1.2,31.0,0.7,4.4,3.6,0.499,7.3,3.3,0.835,4.0,82.0,38.0,schayda01,NBA,27.2,2.1,3.2,10.6,C,0.7,1990-91,1.3,6.5,MIL,0.499
1.9,0.417,4.6,0.0,0.0,0.0,0.8,32.0,0.4,2.6,1.9,0.417,4.6,1.7,0.7709999999999999,2.2,43.0,4.0,schayda01,NBA,16.9,1.3,2.3,5.6,C,0.4,1991-92,1.0,3.9,MIL,0.417
1.5,0.404,3.7,0.0,0.0,0.0,1.1,33.0,0.5,2.5,1.5,0.399,3.8,1.6,0.818,2.0,70.0,7.0,schayda01,NBA,16.1,1.0,2.1,4.6,C,0.5,1992-93,0.9,3.6,MIL,0.399
0.8,0.333,2.3,0.0,0.0,0.0,0.4,34.0,0.3,1.3,0.8,0.333,2.3,0.8,0.906,0.9,36.0,6.0,schayda01,NBA,10.1,0.9,1.3,2.4,C,0.3,1993-94,0.6,2.2,TOT,0.333
0.6,0.304,2.0,0.0,0.0,0.0,0.2,34.0,0.3,1.3,0.6,0.304,2.0,0.9,0.955,1.0,23.0,6.0,schayda01,NBA,10.0,0.7,1.2,2.1,C,0.2,1993-94,0.6,2.0,MIL,0.304
1.1,0.368,2.9,0.0,0.0,0.0,0.6,34.0,0.2,1.5,1.1,0.368,2.9,0.6,0.8,0.8,13.0,0.0,schayda01,NBA,10.2,1.2,1.4,2.8,C,0.4,1993-94,0.7,2.6,LAL,0.368
1.8,0.506,3.6,0.0,1.0,0.0,1.3,35.0,0.5,2.2,1.8,0.508,3.6,0.7,0.725,1.0,69.0,27.0,schayda01,NBA,11.9,0.8,2.5,4.4,C,0.3,1994-95,0.9,3.0,PHO,0.51
1.0,0.34,2.9,0.0,0.0,0.0,0.3,36.0,0.5,1.9,1.0,0.34,2.9,1.2,0.804,1.4,32.0,6.0,schayda01,NBA,12.5,0.9,1.9,3.2,C,0.3,1995-96,0.7,2.8,MIA,0.34
1.0,0.395,2.6,0.0,0.0,0.0,0.3,37.0,0.4,1.9,1.0,0.392,2.7,0.9,0.75,1.2,45.0,6.0,schayda01,NBA,12.0,0.9,1.6,3.0,PF,0.3,1996-97,0.6,2.8,ORL,0.392
2.1,0.418,5.0,0.0,0.0,0.0,0.6,38.0,0.4,2.0,2.1,0.418,5.0,1.3,0.807,1.6,74.0,33.0,schayda01,NBA,17.2,1.3,2.5,5.5,C,0.5,1997-98,0.8,3.3,ORL,0.418
0.6,0.379,1.5,0.0,0.0,0.0,0.2,39.0,0.1,0.6,0.6,0.379,1.5,0.3,0.75,0.4,19.0,1.0,schayda01,NBA,7.5,0.2,1.2,1.5,C,0.1,1998-99,0.4,0.7,ORL,0.379
0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,5.4,0.385,14.1,5.9,0.774,7.6,64.0,0.0,schaydo01,NBA,0.0,0.0,3.5,16.8,0,0.0,1949-50,0.0,0.0,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.8,22.0,0.0,0.0,5.0,0.35700000000000004,14.1,6.9,0.752,9.2,66.0,0.0,schaydo01,NBA,0.0,0.0,4.1,17.0,0,0.0,1950-51,0.0,16.4,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.9,23.0,0.0,0.0,4.2,0.355,11.7,5.4,0.807,6.7,63.0,0.0,schaydo01,NBA,31.8,0.0,3.4,13.8,PF,0.0,1951-52,0.0,12.3,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.2,24.0,0.0,0.0,5.3,0.374,14.1,7.2,0.8270000000000001,8.7,71.0,0.0,schaydo01,NBA,37.6,0.0,3.8,17.8,PF,0.0,1952-53,0.0,13.0,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,0.0,5.1,0.38,13.5,6.8,0.8270000000000001,8.2,72.0,0.0,schaydo01,NBA,36.9,0.0,3.2,17.1,C,0.0,1953-54,0.0,12.1,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,0.0,5.9,0.383,15.3,6.8,0.833,8.2,72.0,0.0,schaydo01,NBA,35.1,0.0,3.4,18.5,PF,0.0,1954-55,0.0,12.3,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.8,27.0,0.0,0.0,6.5,0.387,16.7,7.5,0.858,8.8,72.0,0.0,schaydo01,NBA,35.0,0.0,3.5,20.4,PF,0.0,1955-56,0.0,12.4,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.2,28.0,0.0,0.0,6.9,0.379,18.2,8.7,0.904,9.6,72.0,0.0,schaydo01,NBA,39.6,0.0,3.0,22.5,PF,0.0,1956-57,0.0,14.0,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.1,29.0,0.0,0.0,8.1,0.398,20.3,8.7,0.904,9.7,72.0,0.0,schaydo01,NBA,40.5,0.0,3.4,24.9,PF,0.0,1957-58,0.0,14.2,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.5,30.0,0.0,0.0,7.0,0.387,18.1,7.3,0.8640000000000001,8.5,72.0,0.0,schaydo01,NBA,36.7,0.0,3.9,21.3,PF,0.0,1958-59,0.0,13.4,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.4,31.0,0.0,0.0,7.7,0.401,19.2,7.1,0.893,8.0,75.0,0.0,schaydo01,NBA,36.5,0.0,3.5,22.5,PF,0.0,1959-60,0.0,12.8,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.7,32.0,0.0,0.0,7.5,0.3720000000000001,20.2,8.6,0.868,9.9,79.0,0.0,schaydo01,NBA,38.1,0.0,3.7,23.6,PF,0.0,1960-61,0.0,12.2,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.1,33.0,0.0,0.0,4.8,0.35700000000000004,13.4,5.1,0.897,5.7,56.0,0.0,schaydo01,NBA,26.4,0.0,3.0,14.7,PF,0.0,1961-62,0.0,7.8,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7,34.0,0.0,0.0,3.4,0.388,8.7,2.7,0.879,3.1,66.0,0.0,schaydo01,NBA,21.8,0.0,2.7,9.5,PF,0.0,1962-63,0.0,5.7,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.8,0.308,6.0,1.9,0.807,2.4,24.0,0.0,schaydo01,NBA,14.6,0.0,3.2,5.6,PF,0.0,1963-64,0.0,4.6,PHI,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,3.0,0.276,10.9,2.1,0.62,3.3,54.0,0.0,schecos01,BAA,0.0,0.0,2.1,8.1,0,0.0,1946-47,0.0,0.0,NYK,0.0
0.5,0.513,1.0,0.0,0.0,0.0,0.2,23.0,0.1,0.6,0.5,0.513,1.0,0.5,0.905,0.5,39.0,0.0,schefst01,NBA,5.8,0.5,0.5,1.5,C,0.2,1990-91,0.1,1.2,CHH,0.513
0.5,0.667,0.8,0.0,0.0,0.0,0.0,24.0,0.1,0.4,0.5,0.667,0.8,0.8,0.75,1.1,11.0,0.0,schefst01,NBA,5.5,0.9,0.9,1.9,C,0.3,1991-92,0.1,1.3,TOT,0.667
0.5,1.0,0.5,0.0,0.0,0.0,0.0,24.0,0.3,0.3,0.5,1.0,0.5,1.3,0.833,1.5,4.0,0.0,schefst01,NBA,3.8,0.5,0.5,2.3,C,0.0,1991-92,0.0,0.8,SAC,1.0
0.6,0.5710000000000001,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.4,0.6,0.5710000000000001,1.0,0.6,0.667,0.9,7.0,0.0,schefst01,NBA,6.6,1.1,1.1,1.7,C,0.4,1991-92,0.1,1.6,DEN,0.5710000000000001
0.9,0.521,1.7,0.0,0.0,0.0,0.2,25.0,0.0,0.7,0.9,0.521,1.7,0.6,0.667,0.8,29.0,5.0,schefst01,NBA,5.7,0.5,1.3,2.3,C,0.2,1992-93,0.2,1.2,SEA,0.521
0.8,0.609,1.3,0.0,0.0,0.0,0.2,26.0,0.0,0.4,0.8,0.609,1.3,0.5,0.95,0.6,35.0,1.0,schefst01,NBA,4.3,0.3,0.7,2.1,C,0.2,1993-94,0.2,0.7,SEA,0.609
0.7,0.522,1.3,0.0,0.0,0.0,0.2,27.0,0.1,0.8,0.7,0.522,1.3,0.8,0.833,1.0,18.0,0.0,schefst01,NBA,5.7,0.4,0.5,2.2,C,0.1,1994-95,0.2,1.3,SEA,0.522
0.7,0.575,1.1,0.0,0.2,0.1,0.1,28.0,0.1,0.5,0.7,0.5329999999999999,1.3,0.3,0.474,0.5,35.0,2.0,schefst01,NBA,5.2,0.4,0.7,1.7,C,0.2,1995-96,0.2,0.9,SEA,0.544
0.9,0.857,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.3,0.9,0.857,1.0,0.1,0.5,0.3,7.0,0.0,schefst01,NBA,4.1,0.1,0.7,1.9,C,0.0,1996-97,0.7,0.4,SEA,0.857
0.5,0.412,1.3,0.0,0.0,0.0,0.3,30.0,0.3,1.5,0.5,0.412,1.3,0.3,0.5,0.5,39.0,0.0,schefto01,NBA,6.9,0.5,1.2,1.3,C,0.2,1984-85,0.4,1.9,POR,0.412
0.0,0.0,0.0,0.0,0.0,0.0,0.7,22.0,0.0,0.0,1.3,0.36,3.6,0.5,0.636,0.7,31.0,0.0,schelda01,NBA,6.8,0.0,0.9,3.0,PG,0.0,1966-67,0.0,0.9,CHI,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9,23.0,0.0,0.0,1.1,0.341,3.3,0.5,0.526,0.9,42.0,0.0,schelda01,NBA,7.2,0.0,1.0,2.7,PG,0.0,1967-68,0.0,1.1,CHI,0.0
0.8,0.615,1.3,0.0,0.0,0.0,0.4,23.0,0.2,1.1,0.8,0.615,1.3,0.2,0.308,0.7,20.0,0.0,schenlu01,NBA,7.5,0.4,1.1,1.8,C,0.1,2005-06,0.3,1.5,CHI,0.615
