,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
0,3.9,0.586,6.7,0.0,0.0,0.0,0.8,22.0,1.0,4.6,3.9,0.586,6.7,2.4,0.665,3.6,46.0,39.0,farieke01,NBA,22.5,3.1,2.5,10.2,PF,0.7,2011-12,1.2,7.7,DEN,0.586
1,4.8,0.552,8.6,0.0,0.0,0.0,1.0,23.0,1.0,5.9,4.8,0.552,8.6,2.0,0.613,3.3,80.0,80.0,farieke01,NBA,28.1,3.3,2.9,11.5,PF,1.0,2012-13,1.4,9.2,DEN,0.552
2,5.6,0.547,10.2,0.0,0.0,0.0,1.2,24.0,0.9,5.6,5.6,0.545,10.3,2.5,0.65,3.9,80.0,77.0,farieke01,NBA,27.2,3.0,2.4,13.7,PF,0.9,2013-14,1.7,8.6,DEN,0.545
3,5.0,0.511,9.7,0.0,0.125,0.1,1.2,25.0,0.8,5.7,5.0,0.507,9.8,2.7,0.691,3.8,75.0,71.0,farieke01,NBA,27.8,3.2,2.8,12.6,PF,0.8,2014-15,1.6,8.9,DEN,0.507
4,5.2,0.5579999999999999,9.3,0.0,0.5,0.0,1.2,26.0,0.9,5.2,5.2,0.5579999999999999,9.3,2.0,0.613,3.3,67.0,64.0,farieke01,NBA,25.3,3.5,2.5,12.5,PF,0.5,2015-16,1.4,8.7,DEN,0.5579999999999999
5,3.7,0.556,6.7,0.0,0.0,0.1,0.9,27.0,0.7,4.6,3.7,0.5479999999999999,6.8,2.1,0.693,3.1,61.0,34.0,farieke01,NBA,21.2,3.0,2.0,9.6,PF,0.7,2016-17,1.0,7.6,DEN,0.5479999999999999
6,2.4,0.517,4.6,0.0,0.0,0.0,0.6,28.0,0.4,2.7,2.4,0.514,4.6,1.1,0.706,1.6,32.0,7.0,farieke01,NBA,14.4,2.1,1.6,5.9,PF,0.4,2017-18,0.7,4.8,DEN,0.514
0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,22.0,0.0,0.0,2.0,0.385,5.1,2.0,0.677,2.9,69.0,0.0,farledi01,NBA,16.1,0.0,2.1,5.9,SG,0.0,1954-55,0.0,2.4,SYR,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,2.1,23.0,0.0,0.0,2.3,0.373,6.3,2.0,0.691,2.9,72.0,0.0,farledi01,NBA,19.8,0.0,2.1,6.7,SG,0.0,1955-56,0.0,2.3,SYR,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,farledi01,0,0.0,0.0,0.0,0.0,0,0.0,1956-57,0.0,0.0,Did Not Play (military service—U.S. Air Force),0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,farledi01,0,0.0,0.0,0.0,0.0,0,0.0,1957-58,0.0,0.0,Did Not Play (military service—U.S. Air Force),0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1.8,26.0,0.0,0.0,2.5,0.395,6.4,2.0,0.737,2.7,70.0,0.0,farledi01,NBA,18.3,0.0,1.9,7.0,SG,0.0,1958-59,0.0,2.8,DET,0.0
0,1.1,0.503,2.2,0.6,0.32799999999999996,1.9,1.9,20.0,0.1,1.3,1.7,0.42200000000000004,4.1,0.4,0.711,0.5,72.0,2.0,farmajo01,NBA,15.1,0.3,1.1,4.4,PG,0.6,2006-07,1.0,1.7,LAL,0.498
1,2.2,0.546,4.0,1.4,0.371,3.7,2.7,21.0,0.1,1.8,3.5,0.461,7.7,0.6,0.679,1.0,82.0,0.0,farmajo01,NBA,20.6,0.5,1.3,9.1,PG,0.9,2007-08,1.3,2.2,LAL,0.552
2,1.7,0.42100000000000004,4.1,0.8,0.336,2.2,2.4,22.0,0.2,1.5,2.5,0.391,6.3,0.7,0.584,1.2,65.0,0.0,farmajo01,NBA,18.3,0.3,1.6,6.4,PG,0.9,2008-09,1.3,1.8,LAL,0.45
3,1.7,0.483,3.5,1.0,0.376,2.8,1.5,23.0,0.1,1.4,2.7,0.435,6.3,0.7,0.6709999999999999,1.0,82.0,0.0,farmajo01,NBA,18.0,0.2,1.3,7.2,PG,0.6,2009-10,0.9,1.6,LAL,0.518
4,2.0,0.42100000000000004,4.8,1.5,0.359,4.2,5.0,24.0,0.1,2.0,3.5,0.392,8.9,1.1,0.82,1.4,73.0,18.0,farmajo01,NBA,24.6,0.3,1.8,9.6,PG,0.8,2010-11,1.9,2.4,NJN,0.475
5,2.4,0.484,4.9,1.4,0.44,3.2,3.3,25.0,0.1,1.4,3.8,0.467,8.1,1.5,0.905,1.6,39.0,5.0,farmajo01,NBA,21.3,0.2,1.3,10.4,PG,0.6,2011-12,1.7,1.6,NJN,0.5539999999999999
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,farmajo01,0,0.0,0.0,0.0,0.0,0,0.0,2012-13,0.0,0.0,Did Not Play,0.0
7,2.0,0.397,5.0,1.7,0.43799999999999994,3.9,4.9,27.0,0.2,2.0,3.7,0.415,8.9,1.1,0.746,1.4,41.0,5.0,farmajo01,NBA,22.2,0.5,1.6,10.1,PG,0.9,2013-14,2.3,2.5,LAL,0.511
8,0.7,0.426,1.7,1.0,0.361,2.7,1.9,28.0,0.1,0.9,1.7,0.386,4.4,0.3,0.909,0.3,36.0,0.0,farmajo01,NBA,14.7,0.2,1.4,4.6,PG,0.6,2014-15,0.9,1.2,LAC,0.49700000000000005
9,2.2,0.473,4.6,1.3,0.35600000000000004,3.8,3.1,29.0,0.2,1.8,3.5,0.42,8.3,0.8,1.0,0.8,12.0,10.0,farmajo01,NBA,24.3,0.3,1.8,9.2,PG,1.3,2015-16,1.5,2.1,MEM,0.5
10,0.0,0.0,1.5,2.0,0.444,4.5,4.5,30.0,0.0,1.0,2.0,0.33299999999999996,6.0,0.0,0.0,0.0,2.0,0.0,farmajo01,NBA,17.5,0.5,0.5,6.0,PG,1.0,2016-17,1.5,1.5,SAC,0.5
0,0.4,0.429,0.9,0.3,0.25,1.0,1.1,25.0,0.0,0.1,0.6,0.33299999999999996,1.9,0.1,1.0,0.1,8.0,0.0,farmede01,NBA,4.0,0.0,0.3,1.6,SG,0.1,2006-07,0.1,0.1,SEA,0.4
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,farmede01,0,0.0,0.0,0.0,0.0,0,0.0,2007-08,0.0,0.0,Did Not Play,0.0
2,0.3,0.5,0.7,1.0,0.25,4.0,0.7,27.0,0.0,2.0,1.3,0.28600000000000003,4.7,0.7,1.0,0.7,3.0,0.0,farmede01,NBA,18.0,0.0,2.0,4.3,SG,0.0,2008-09,1.3,2.0,SAS,0.39299999999999996
0,0.9,0.413,2.1,0.0,0.0,0.2,0.5,23.0,0.0,0.3,0.9,0.377,2.3,0.3,0.9,0.3,30.0,0.0,farmeji01,NBA,5.2,0.3,0.6,2.0,SG,0.1,1987-88,0.7,0.6,DAL,0.377
1,1.3,0.39299999999999996,3.3,0.2,0.45,0.5,0.8,24.0,0.0,0.9,1.5,0.401,3.8,0.8,0.7070000000000001,1.1,37.0,0.0,farmeji01,NBA,11.1,0.6,1.1,4.1,SG,0.2,1988-89,0.7,1.5,UTA,0.433
2,2.1,0.46,4.6,0.2,0.29600000000000004,0.7,0.7,25.0,0.0,0.7,2.3,0.43799999999999994,5.3,1.5,0.713,2.1,38.0,0.0,farmeji01,NBA,10.5,0.4,1.2,6.4,SG,0.4,1989-90,0.7,1.1,SEA,0.45799999999999996
3,3.6,0.48,7.4,0.2,0.217,0.9,1.4,26.0,0.1,1.4,3.7,0.45299999999999996,8.3,1.8,0.738,2.4,27.0,1.0,farmeji01,NBA,16.9,1.1,2.1,9.4,SG,0.5,1990-91,1.4,2.5,TOT,0.46399999999999997
4,1.0,0.33299999999999996,3.0,0.0,0.0,0.5,0.0,26.0,0.0,1.5,1.0,0.28600000000000003,3.5,1.0,1.0,1.0,2.0,0.0,farmeji01,NBA,6.5,1.0,0.0,3.0,SG,0.0,1990-91,0.5,2.5,PHI,0.28600000000000003
5,3.8,0.485,7.8,0.2,0.22699999999999998,0.9,1.5,26.0,0.1,1.4,4.0,0.45799999999999996,8.6,1.8,0.73,2.5,25.0,1.0,farmeji01,NBA,17.7,1.1,2.3,10.0,SG,0.5,1990-91,1.5,2.5,DEN,0.47
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,farmeji01,0,0.0,0.0,0.0,0.0,0,0.0,1991-92,0.0,0.0,Did Not Play (other pro league—CBA),0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,farmeji01,0,0.0,0.0,0.0,0.0,0,0.0,1992-93,0.0,0.0,"Did Not Play (other pro league—CBA, Italy)",0.0
8,0.5,0.5,1.0,0.0,0.0,0.5,1.0,29.0,0.0,0.5,0.5,0.33299999999999996,1.5,0.0,0.0,0.0,4.0,0.0,farmeji01,NBA,7.3,0.0,0.8,1.0,SG,0.0,1993-94,1.3,0.5,DEN,0.33299999999999996
0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,22.0,0.0,0.0,2.4,0.353,6.9,1.2,0.838,1.4,72.0,0.0,farmemi01,NBA,21.5,0.0,2.1,6.0,SF,0.0,1958-59,0.0,4.4,NYK,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,23.0,0.0,0.0,3.2,0.373,8.5,1.0,0.843,1.2,67.0,0.0,farmemi01,NBA,22.9,0.0,1.9,7.4,SF,0.0,1959-60,0.0,5.7,NYK,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1.4,24.0,0.0,0.0,3.1,0.39,7.8,1.2,0.7340000000000001,1.6,59.0,0.0,farmemi01,NBA,22.1,0.0,2.2,7.3,SF,0.0,1960-61,0.0,6.4,TOT,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,farmemi01,NBA,3.0,0.0,1.0,0.0,SF,0.0,1960-61,0.0,1.0,NYK,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1.4,24.0,0.0,0.0,3.2,0.391,8.1,1.2,0.7340000000000001,1.6,57.0,0.0,farmemi01,NBA,22.7,0.0,2.2,7.5,SF,0.0,1960-61,0.0,6.6,CIN,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,farmemi01,0,0.0,0.0,0.0,0.0,0,0.0,1961-62,0.0,0.0,Did Not Play (other pro league—ABL),0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1.8,26.0,0.0,0.0,3.0,0.425,7.0,1.5,0.8420000000000001,1.7,80.0,0.0,farmemi01,NBA,21.6,0.0,1.9,7.4,SF,0.0,1962-63,0.0,4.6,STL,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1.4,27.0,0.0,0.0,2.3,0.406,5.8,0.9,0.8190000000000001,1.1,76.0,0.0,farmemi01,NBA,17.9,0.0,1.8,5.6,SF,0.0,1963-64,0.0,3.0,STL,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1.5,28.0,0.0,0.0,2.8,0.409,6.8,1.3,0.7979999999999999,1.6,60.0,0.0,farmemi01,NBA,21.2,0.0,2.1,6.8,SF,0.0,1964-65,0.0,4.3,STL,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.7,29.0,0.0,0.0,1.4,0.433,3.3,0.4,0.8,0.6,9.0,0.0,farmemi01,NBA,8.8,0.0,1.1,3.3,SF,0.0,1965-66,0.0,2.0,STL,0.0
0,0.6,0.341,1.6,0.1,0.222,0.3,0.2,28.0,0.1,0.6,0.6,0.321,2.0,1.1,0.795,1.4,27.0,2.0,farmeto01,NBA,6.3,0.6,0.9,2.5,C,0.4,1997-98,0.3,1.2,CHH,0.34
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,farmeto01,0,0.0,0.0,0.0,0.0,0,0.0,1998-99,0.0,0.0,Did Not Play (other pro league—Belgium),0.0
2,1.6,0.444,3.6,0.1,0.182,0.6,1.0,30.0,0.2,2.4,1.7,0.40700000000000003,4.2,2.7,0.7659999999999999,3.6,74.0,9.0,farmeto01,NBA,16.2,1.6,2.3,6.3,PF,0.9,1999-00,1.1,4.0,GSW,0.42
0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,25.0,0.0,0.0,2.8,0.295,9.4,1.2,0.575,2.1,51.0,0.0,faughbo01,BAA,0.0,0.0,1.9,6.7,0,0.0,1946-47,0.0,0.0,CLR,0.0
0,1.4,0.486,2.9,0.3,0.3,1.1,0.4,25.0,0.7,2.3,1.7,0.435,4.0,0.6,0.649,1.0,37.0,8.0,favervi01,NBA,13.2,1.1,2.0,4.4,C,0.4,2013-14,1.1,3.5,BOS,0.47600000000000003
0,2.8,0.517,5.3,0.0,0.0,0.0,0.5,19.0,0.9,3.1,2.8,0.517,5.3,1.3,0.595,2.2,78.0,27.0,favorde01,NBA,19.7,2.2,3.2,6.8,PF,0.4,2010-11,1.0,5.3,TOT,0.517
1,2.5,0.511,4.9,0.0,0.0,0.0,0.4,19.0,0.7,3.1,2.5,0.511,4.9,1.3,0.612,2.1,56.0,23.0,favorde01,NBA,19.5,2.3,3.3,6.3,PF,0.3,2010-11,1.0,5.3,NJN,0.511
2,3.4,0.529,6.4,0.0,0.0,0.0,0.8,19.0,1.2,3.2,3.4,0.529,6.4,1.5,0.561,2.6,22.0,4.0,favorde01,NBA,20.2,2.0,2.9,8.2,PF,0.5,2010-11,1.0,5.2,UTA,0.529
3,3.4,0.499,6.8,0.0,0.0,0.0,0.7,20.0,1.0,4.1,3.4,0.499,6.8,1.9,0.649,3.0,65.0,9.0,favorde01,NBA,21.2,2.4,2.2,8.8,PF,0.6,2011-12,1.6,6.5,UTA,0.499
4,3.6,0.48700000000000004,7.3,0.0,0.0,0.1,1.0,21.0,1.7,4.7,3.6,0.48200000000000004,7.4,2.3,0.688,3.4,77.0,8.0,favorde01,NBA,23.2,2.4,3.2,9.4,PF,0.9,2012-13,1.7,7.1,UTA,0.48200000000000004
5,5.3,0.523,10.2,0.0,0.0,0.0,1.2,22.0,1.5,6.0,5.3,0.522,10.2,2.6,0.669,3.9,73.0,73.0,favorde01,NBA,30.2,2.7,3.2,13.3,PF,1.0,2013-14,1.8,8.7,UTA,0.522
6,6.5,0.527,12.3,0.0,0.16699999999999998,0.1,1.5,23.0,1.7,5.6,6.5,0.525,12.4,3.0,0.669,4.5,74.0,74.0,favorde01,NBA,30.8,2.6,2.8,16.0,PF,0.8,2014-15,1.6,8.2,UTA,0.526
7,6.7,0.518,13.0,0.0,0.0,0.1,1.5,24.0,1.5,5.4,6.7,0.515,13.1,2.9,0.7090000000000001,4.1,62.0,59.0,favorde01,NBA,32.0,2.7,2.4,16.4,PF,1.2,2015-16,1.7,8.1,UTA,0.515
8,4.0,0.491,8.1,0.1,0.3,0.2,1.1,25.0,0.8,4.3,4.1,0.48700000000000004,8.3,1.3,0.615,2.2,50.0,39.0,favorde01,NBA,23.7,1.8,2.1,9.5,PF,0.9,2016-17,1.2,6.1,UTA,0.49
9,4.9,0.596,8.3,0.2,0.222,0.8,1.3,26.0,1.1,4.6,5.1,0.563,9.1,1.8,0.6509999999999999,2.8,77.0,77.0,favorde01,NBA,28.0,2.6,2.1,12.3,C,0.7,2017-18,1.1,7.2,UTA,0.573
0,1.8,0.575,3.1,0.0,0.0,0.1,0.4,22.0,0.4,2.1,1.8,0.561,3.2,0.6,0.682,0.8,26.0,0.0,fazekni01,NBA,10.3,1.3,1.0,4.1,PF,0.3,2007-08,0.5,3.4,TOT,0.561
1,0.5,0.4,1.3,0.0,0.0,0.0,0.0,22.0,0.0,0.5,0.5,0.4,1.3,0.0,0.0,0.0,4.0,0.0,fazekni01,NBA,2.3,0.3,0.0,1.0,PF,0.0,2007-08,0.0,0.8,DAL,0.4
2,2.0,0.5870000000000001,3.4,0.0,0.0,0.1,0.5,22.0,0.5,2.4,2.0,0.5710000000000001,3.5,0.7,0.682,1.0,22.0,0.0,fazekni01,NBA,11.8,1.5,1.1,4.7,PF,0.4,2007-08,0.6,3.9,LAC,0.5710000000000001
0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,22.0,0.0,0.0,0.4,0.3,1.4,0.0,0.0,0.1,7.0,0.0,fedorda01,NBA,3.9,0.0,0.6,0.9,0,0.0,1962-63,0.0,0.9,SFW,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,27.0,0.0,0.0,6.6,0.401,16.5,3.6,0.762,4.7,55.0,0.0,feeribo01,BAA,0.0,0.0,2.6,16.8,0,0.0,1946-47,0.0,0.0,WSC,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,28.0,0.0,0.0,6.1,0.34,17.9,3.9,0.7879999999999999,5.0,48.0,0.0,feeribo01,BAA,0.0,0.0,2.9,16.1,0,0.0,1947-48,0.0,0.0,WSC,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,29.0,0.0,0.0,4.3,0.35,12.2,4.4,0.8590000000000001,5.1,58.0,0.0,feeribo01,BAA,0.0,0.0,2.9,13.0,0,0.0,1948-49,0.0,0.0,WSC,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,30.0,0.0,0.0,2.9,0.344,8.3,2.3,0.799,2.9,60.0,0.0,feeribo01,NBA,0.0,0.0,2.3,8.1,0,0.0,1949-50,0.0,0.0,WSC,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,22.0,0.1,1.2,1.8,0.531,3.4,1.6,0.768,2.1,48.0,0.0,feherbu01,NBA,10.1,0.4,1.0,5.2,SG,0.2,1976-77,0.0,1.5,PHO,0.0
0,1.2,0.35700000000000004,3.5,0.1,0.35700000000000004,0.3,0.6,22.0,0.3,3.2,1.4,0.35700000000000004,3.8,0.8,0.507,1.6,41.0,0.0,feickja01,NBA,15.2,2.0,1.9,3.7,PF-C,0.4,1996-97,0.8,5.2,TOT,0.373
1,0.3,0.33299999999999996,1.0,0.3,1.0,0.3,0.0,22.0,0.3,0.7,0.7,0.5,1.3,0.0,0.0,0.7,3.0,0.0,feickja01,NBA,3.3,0.3,1.0,1.7,C,0.0,1996-97,0.0,1.0,CHH,0.625
2,1.3,0.35700000000000004,3.7,0.1,0.308,0.3,0.7,22.0,0.3,3.4,1.4,0.353,4.0,0.9,0.523,1.7,38.0,0.0,feickja01,NBA,16.2,2.1,2.0,3.8,PF,0.4,1996-97,0.8,5.6,SAS,0.366
3,0.8,0.455,1.7,0.1,0.308,0.3,0.4,23.0,0.4,1.8,0.9,0.433,2.0,0.4,0.488,0.9,45.0,2.0,feickja01,NBA,10.0,1.0,1.5,2.3,PF,0.6,1997-98,0.5,2.8,MIL,0.456
4,2.4,0.5,4.8,0.0,0.0,0.0,0.9,24.0,0.6,6.3,2.4,0.5,4.8,1.5,0.7170000000000001,2.1,28.0,16.0,feickja01,NBA,30.4,4.0,2.6,6.3,PF-C,0.9,1998-99,1.2,10.3,TOT,0.5
5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,feickja01,NBA,1.5,0.0,0.0,0.0,C,0.0,1998-99,0.0,1.0,MIL,0.0
6,2.6,0.504,5.1,0.0,0.0,0.0,0.9,24.0,0.7,6.7,2.6,0.504,5.1,1.7,0.7170000000000001,2.3,26.0,16.0,feickja01,NBA,32.7,4.3,2.8,6.8,PF,1.0,1998-99,1.3,11.0,NJN,0.504
7,2.2,0.424,5.2,0.0,1.0,0.0,0.8,25.0,0.5,6.1,2.2,0.428,5.2,1.2,0.7070000000000001,1.6,81.0,17.0,feickja01,NBA,27.7,3.3,2.5,5.7,C,0.5,1999-00,0.7,9.3,NJN,0.431
8,1.3,0.348,3.8,0.0,0.0,0.0,0.8,26.0,0.5,7.3,1.3,0.348,3.8,1.0,0.5,2.0,6.0,0.0,feickja01,NBA,24.8,2.0,2.5,3.7,C,1.3,2000-01,1.2,9.3,NJN,0.348
0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,24.0,0.0,0.0,0.8,0.28600000000000003,2.8,1.4,0.875,1.6,10.0,0.0,feierro01,NBA,5.9,0.0,0.9,3.0,0,0.0,1955-56,0.0,0.6,MNL,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,20.0,0.0,0.0,1.2,0.24600000000000002,4.8,0.7,0.444,1.5,12.0,0.0,feigege01,NBA,0.0,0.0,1.3,3.0,0,0.0,1949-50,0.0,0.0,BLB,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feigege01,0,0.0,0.0,0.0,0.0,0,0.0,1950-51,0.0,0.0,Did Not Play (other pro league—ABL),0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feigege01,0,0.0,0.0,0.0,0.0,0,0.0,1951-52,0.0,0.0,Did Not Play (other pro league—ABL),0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1.8,23.0,0.0,0.0,0.8,0.182,4.4,1.6,0.5329999999999999,3.0,5.0,0.0,feigege01,NBA,15.8,0.0,2.8,3.2,PG,0.0,1952-53,0.0,1.4,MLH,0.0
0,1.4,0.43799999999999994,3.2,0.0,0.0,0.0,0.4,24.0,0.1,1.3,1.4,0.436,3.3,0.9,0.746,1.1,62.0,1.0,feitlda01,NBA,8.0,0.6,1.3,3.7,C,0.1,1986-87,0.6,1.9,HOU,0.436
1,2.6,0.455,5.7,0.0,0.0,0.1,0.8,25.0,0.1,3.6,2.6,0.45,5.8,1.3,0.701,1.9,70.0,19.0,feitlda01,NBA,16.1,1.2,2.1,6.5,C,0.2,1987-88,1.2,4.8,GSW,0.45
2,2.0,0.43799999999999994,4.6,0.0,0.0,0.0,0.6,26.0,0.3,2.3,2.0,0.436,4.7,0.9,0.831,1.1,57.0,36.0,feitlda01,NBA,14.5,1.2,2.4,5.0,C,0.3,1988-89,1.1,3.5,WSB,0.436
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feitlda01,0,0.0,0.0,0.0,0.0,0,0.0,1989-90,0.0,0.0,Did Not Play (other pro league—Italy),0.0
4,1.0,0.38,2.6,0.0,0.0,0.1,0.2,28.0,0.2,1.4,1.0,0.371,2.7,0.6,0.75,0.8,52.0,2.0,feitlda01,NBA,7.2,0.6,1.0,2.6,C,0.1,1990-91,0.5,1.9,HOU,0.371
5,1.0,0.429,2.3,0.0,0.0,0.0,0.2,29.0,0.1,1.2,1.0,0.429,2.3,0.5,0.8420000000000001,0.6,34.0,0.0,feitlda01,NBA,5.1,0.6,0.6,2.4,C,0.1,1991-92,0.6,1.8,NJN,0.429
0,1.3,0.40399999999999997,3.2,0.2,0.318,0.5,1.4,21.0,0.2,0.9,1.5,0.392,3.8,0.8,0.7140000000000001,1.2,42.0,0.0,feldeka01,NBA,9.2,0.1,0.9,4.0,PG,0.4,2016-17,0.7,1.0,CLE,0.415
1,1.1,0.33299999999999996,3.2,0.3,0.21100000000000002,1.2,1.3,22.0,0.1,0.9,1.3,0.3,4.4,0.7,0.917,0.8,16.0,0.0,feldeka01,NBA,8.8,0.2,0.7,3.6,PG,0.2,2017-18,1.0,1.1,TOT,0.32899999999999996
