,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
0,4.5,0.544,8.3,0.0,0.0,0.0,0.7,22.0,0.0,4.3,4.5,0.5429999999999999,8.3,4.0,0.7190000000000001,5.5,78.0,0.0,eakinji01,ABA,21.4,2.9,3.0,13.0,C,0.0,1968-69,1.8,7.2,OAK,0.5429999999999999
1,2.2,0.49700000000000005,4.4,0.0,0.0,0.0,0.9,23.0,0.0,3.4,2.2,0.49700000000000005,4.4,2.0,0.741,2.7,82.0,0.0,eakinji01,ABA,14.8,1.6,2.2,6.4,C,0.0,1969-70,1.3,5.0,WSA,0.49700000000000005
2,4.0,0.515,7.7,0.0,0.0,0.0,1.9,24.0,0.0,6.6,4.0,0.515,7.7,2.9,0.759,3.8,84.0,0.0,eakinji01,ABA,26.6,2.6,3.4,10.8,C,0.0,1970-71,1.7,9.3,VIR,0.515
3,4.4,0.486,9.1,0.0,0.0,0.0,2.2,25.0,0.0,6.2,4.4,0.486,9.1,3.4,0.764,4.5,84.0,0.0,eakinji01,ABA,32.4,3.5,3.5,12.3,C,0.0,1971-72,2.3,9.6,VIR,0.486
4,5.2,0.523,9.9,0.0,0.0,0.0,3.2,26.0,1.6,6.0,5.2,0.522,9.9,4.6,0.802,5.8,83.0,0.0,eakinji01,ABA,30.8,2.8,3.5,15.0,C,0.0,1972-73,2.8,8.8,VIR,0.522
5,5.3,0.52,10.2,0.0,0.0,0.0,2.8,27.0,1.2,6.1,5.3,0.52,10.2,4.0,0.785,5.1,84.0,0.0,eakinji01,ABA,31.5,3.5,3.2,14.6,C,0.8,1973-74,2.7,9.6,VIR,0.52
6,4.5,0.503,9.0,0.0,0.0,0.0,1.7,28.0,1.0,4.7,4.5,0.503,9.0,3.5,0.836,4.1,84.0,0.0,eakinji01,ABA,30.5,2.5,3.1,12.5,PF,0.7,1974-75,2.1,7.2,UTS,0.503
7,2.9,0.451,6.5,0.0,0.0,0.0,1.2,29.0,1.0,3.7,2.9,0.451,6.5,2.7,0.888,3.1,73.0,0.0,eakinji01,ABA,22.8,2.3,3.0,8.6,C-PF,0.5,1975-76,1.6,6.0,TOT,0.451
8,4.3,0.439,9.8,0.0,0.0,0.0,2.1,29.0,0.6,6.2,4.3,0.439,9.8,4.1,0.915,4.4,16.0,0.0,eakinji01,ABA,35.5,3.2,4.5,12.7,PF,0.6,1975-76,2.6,9.4,UTS,0.439
9,3.2,0.418,7.7,0.0,0.0,0.0,1.6,29.0,1.8,4.1,3.2,0.418,7.7,2.9,0.904,3.2,23.0,0.0,eakinji01,ABA,27.7,3.2,3.3,9.3,C,0.8,1975-76,1.7,7.3,VIR,0.418
10,2.1,0.503,4.2,0.0,0.0,0.0,0.5,29.0,0.6,2.3,2.1,0.503,4.2,2.0,0.848,2.3,34.0,0.0,eakinji01,ABA,13.6,1.2,2.1,6.2,C,0.2,1975-76,1.0,3.5,NYA,0.503
11,1.8,0.449,4.1,0.0,0.0,0.0,1.5,30.0,0.6,3.0,1.8,0.449,4.1,2.3,0.847,2.7,82.0,0.0,eakinji01,NBA,16.3,1.4,2.4,6.0,C,0.4,1976-77,0.0,4.4,KCK,0.449
12,1.3,0.512,2.6,0.0,0.0,0.0,0.9,31.0,0.5,1.4,1.3,0.512,2.6,1.5,0.833,1.8,33.0,0.0,eakinji01,NBA,12.3,0.9,2.2,4.2,C,0.2,1977-78,1.0,2.3,TOT,0.512
13,1.9,0.5770000000000001,3.3,0.0,0.0,0.0,1.1,31.0,0.6,1.8,1.9,0.5770000000000001,3.3,1.8,0.853,2.1,16.0,0.0,eakinji01,NBA,15.7,1.1,2.9,5.6,C,0.2,1977-78,1.5,2.9,SAS,0.5770000000000001
14,0.8,0.41200000000000003,2.0,0.0,0.0,0.0,0.7,31.0,0.4,1.0,0.8,0.41200000000000003,2.0,1.2,0.8079999999999999,1.5,17.0,0.0,eakinji01,NBA,9.1,0.7,1.5,2.9,C,0.2,1977-78,0.5,1.7,MIL,0.41200000000000003
0,2.0,0.40700000000000003,5.0,0.0,0.0,0.0,0.2,23.0,0.7,2.2,2.0,0.406,5.0,1.5,0.675,2.2,74.0,8.0,earlac01,NBA,15.5,1.1,2.4,5.5,C,0.3,1993-94,1.0,3.3,BOS,0.406
1,0.9,0.382,2.3,0.0,0.0,0.0,0.1,24.0,0.3,0.9,0.9,0.382,2.3,0.5,0.483,1.0,30.0,3.0,earlac01,NBA,6.9,0.6,1.3,2.2,C,0.2,1994-95,0.5,1.5,BOS,0.382
2,2.8,0.429,6.5,0.0,0.0,0.1,0.6,25.0,0.9,1.9,2.8,0.424,6.6,2.0,0.7190000000000001,2.7,42.0,7.0,earlac01,NBA,15.6,1.2,1.7,7.5,C,0.4,1995-96,1.2,3.1,TOR,0.424
3,1.4,0.38299999999999995,3.7,0.0,0.0,0.1,0.4,26.0,0.6,1.3,1.4,0.37200000000000005,3.8,1.1,0.643,1.8,47.0,0.0,earlac01,NBA,10.6,0.7,1.3,4.0,C,0.3,1996-97,0.7,2.0,TOT,0.37200000000000005
4,1.6,0.38799999999999996,4.0,0.0,0.0,0.1,0.5,26.0,0.7,1.4,1.6,0.376,4.1,1.2,0.629,1.8,38.0,0.0,earlac01,NBA,12.0,0.9,1.4,4.3,C,0.3,1996-97,0.9,2.2,TOR,0.376
5,0.9,0.348,2.6,0.0,0.0,0.0,0.2,26.0,0.1,1.0,0.9,0.348,2.6,1.1,0.7140000000000001,1.6,9.0,0.0,earlac01,NBA,4.8,0.2,0.8,2.9,C,0.3,1996-97,0.2,1.2,MIL,0.348
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,2.0,2.0,0.0,earleed01,NBA,6.0,0.0,0.0,2.0,PF,0.0,1953-54,0.0,1.0,SYR,0.0
0,1.4,0.415,3.3,0.6,0.262,2.2,0.9,23.0,0.3,1.9,1.9,0.355,5.5,0.9,0.75,1.2,39.0,7.0,earlycl01,NBA,16.6,0.6,1.5,5.4,SF,0.6,2014-15,1.0,2.5,NYK,0.40700000000000003
1,0.5,0.32,1.5,0.2,0.267,0.9,0.4,24.0,0.2,1.3,0.7,0.3,2.4,0.2,0.75,0.2,17.0,2.0,earlycl01,NBA,9.1,0.2,0.9,1.8,SF,0.1,2015-16,0.5,1.5,NYK,0.35
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,earlype01,ABA,0.0,0.0,0.0,0.0,0,0.0,1968-69,0.0,0.0,KEN,0.0
0,1.8,0.415,4.3,0.0,0.0,0.0,1.4,26.0,3.4,4.6,1.8,0.414,4.4,0.7,0.6559999999999999,1.1,81.0,32.0,eatonma01,NBA,18.9,1.1,3.2,4.3,C,0.3,1982-83,1.7,5.7,UTA,0.414
1,2.4,0.467,5.1,0.0,0.0,0.0,1.4,27.0,4.3,5.5,2.4,0.466,5.1,0.9,0.593,1.5,82.0,78.0,eatonma01,NBA,26.1,1.8,3.7,5.6,C,0.3,1983-84,1.2,7.3,UTA,0.466
2,3.7,0.449,8.2,0.0,0.0,0.0,1.5,28.0,5.6,8.8,3.7,0.449,8.2,2.3,0.7120000000000001,3.3,82.0,82.0,eatonma01,NBA,34.3,2.5,3.8,9.7,C,0.4,1984-85,2.5,11.3,UTA,0.449
3,3.5,0.47,7.4,0.0,0.0,0.0,1.3,29.0,4.6,6.3,3.5,0.47,7.4,1.5,0.604,2.5,80.0,80.0,eatonma01,NBA,31.9,2.2,3.5,8.5,C,0.4,1985-86,2.0,8.4,UTA,0.47
4,3.0,0.4,7.4,0.0,0.0,0.0,1.3,30.0,4.1,6.2,3.0,0.4,7.4,1.8,0.657,2.7,79.0,79.0,eatonma01,NBA,31.7,2.7,3.5,7.7,C,0.5,1986-87,1.8,8.8,UTA,0.4
5,2.8,0.418,6.6,0.0,0.0,0.0,0.7,31.0,3.7,5.9,2.8,0.418,6.6,1.5,0.623,2.3,82.0,82.0,eatonma01,NBA,33.3,2.8,3.9,7.0,C,0.5,1987-88,1.6,8.7,UTA,0.418
6,2.3,0.462,5.0,0.0,0.0,0.0,1.0,32.0,3.8,7.5,2.3,0.462,5.0,1.6,0.66,2.4,82.0,82.0,eatonma01,NBA,35.5,2.8,3.5,6.2,C,0.5,1988-89,1.7,10.3,UTA,0.462
7,1.9,0.527,3.7,0.0,0.0,0.0,0.5,33.0,2.5,5.2,1.9,0.527,3.7,1.0,0.669,1.4,82.0,82.0,eatonma01,NBA,27.8,2.1,2.9,4.8,C,0.4,1989-90,0.9,7.3,UTA,0.527
8,2.1,0.579,3.7,0.0,0.0,0.0,0.6,34.0,2.4,6.1,2.1,0.579,3.7,0.9,0.634,1.4,80.0,80.0,eatonma01,NBA,32.3,2.3,3.7,5.1,C,0.5,1990-91,1.2,8.3,UTA,0.579
9,1.3,0.446,3.0,0.0,0.0,0.0,0.5,35.0,2.5,4.2,1.3,0.446,3.0,0.6,0.598,1.1,81.0,81.0,eatonma01,NBA,25.0,1.9,3.0,3.3,C,0.4,1991-92,0.7,6.1,UTA,0.446
10,1.1,0.546,2.0,0.0,0.0,0.0,0.3,36.0,1.2,3.0,1.1,0.546,2.0,0.5,0.7,0.8,64.0,57.0,eatonma01,NBA,17.3,1.1,2.2,2.8,C,0.3,1992-93,0.7,4.1,UTA,0.546
0,3.4,0.49200000000000005,6.9,0.0,0.125,0.1,2.6,23.0,0.0,1.1,3.4,0.48700000000000004,7.0,2.4,0.81,3.0,82.0,7.0,eavesje01,NBA,19.4,0.4,1.4,9.3,PG,0.6,1982-83,1.9,1.5,UTA,0.488
1,1.7,0.46,3.6,0.0,0.0,0.1,2.5,24.0,0.1,0.7,1.7,0.451,3.7,1.2,0.6970000000000001,1.7,80.0,1.0,eavesje01,NBA,12.9,0.4,1.1,4.5,PG,0.4,1983-84,1.2,1.1,UTA,0.451
2,1.0,0.5,2.0,0.0,0.0,0.0,1.3,25.0,0.0,0.0,1.0,0.5,2.0,1.7,0.833,2.0,3.0,0.0,eavesje01,NBA,12.3,0.0,2.0,3.7,PG,0.0,1984-85,1.3,0.0,ATL,0.5
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eavesje01,0,0.0,0.0,0.0,0.0,0,0.0,1985-86,0.0,0.0,Did Not Play,0.0
4,0.3,0.125,2.7,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.3,0.125,2.7,0.7,1.0,0.7,3.0,0.0,eavesje01,NBA,8.7,0.3,2.0,1.3,PG,0.3,1986-87,0.7,0.3,SAC,0.125
0,1.0,0.413,2.3,0.1,0.4,0.3,0.1,21.0,0.3,0.6,1.1,0.41200000000000003,2.6,0.9,0.7829999999999999,1.2,20.0,0.0,ebankde01,NBA,5.9,0.8,0.4,3.1,SG,0.2,2010-11,0.3,1.4,LAL,0.431
1,1.5,0.46299999999999997,3.3,0.0,0.0,0.4,0.5,22.0,0.3,1.2,1.5,0.41600000000000004,3.7,1.0,0.657,1.5,24.0,12.0,ebankde01,NBA,16.5,1.1,1.1,4.0,SG,0.5,2011-12,0.8,2.3,LAL,0.41600000000000004
2,0.9,0.353,2.7,0.3,0.273,1.2,0.5,23.0,0.1,1.6,1.3,0.32899999999999996,3.8,0.6,0.7859999999999999,0.7,19.0,3.0,ebankde01,NBA,10.4,0.5,1.2,3.4,SF,0.2,2012-13,0.6,2.2,LAL,0.37
0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,22.0,0.0,0.0,0.8,0.214,3.5,0.4,0.75,0.5,8.0,0.0,ebbenbi01,NBA,6.3,0.0,0.6,1.9,0,0.0,1957-58,0.0,1.0,DET,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,22.0,0.0,0.9,0.9,0.365,2.5,0.5,0.81,0.6,34.0,0.0,eberhal01,NBA,8.1,0.5,1.0,2.3,SF,0.4,1974-75,0.0,1.4,DET,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.2,3.1,3.5,0.414,8.4,2.4,0.8340000000000001,2.8,81.0,0.0,eberhal01,NBA,25.5,1.7,3.1,9.3,SF,1.1,1975-76,0.0,4.8,DET,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,24.0,0.2,2.1,2.7,0.47600000000000003,5.6,1.6,0.79,2.0,68.0,0.0,eberhal01,NBA,17.9,1.1,2.9,6.9,SF,0.7,1976-77,0.0,3.3,DET,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.7,25.0,0.1,1.8,1.9,0.444,4.3,1.1,0.672,1.6,37.0,0.0,eberhal01,NBA,15.6,1.0,1.7,4.9,SF,0.4,1977-78,0.6,2.8,DET,0.0
0,0.4,0.429,0.8,0.0,0.0,0.0,0.2,19.0,0.2,0.1,0.4,0.429,0.8,0.1,0.25,0.2,17.0,0.0,ebind01,NBA,1.9,0.1,0.4,0.8,SF,0.0,2003-04,0.2,0.2,MIN,0.429
1,5.5,0.55,10.0,0.0,0.0,0.5,0.5,20.0,0.5,5.0,5.5,0.524,10.5,2.5,0.556,4.5,2.0,0.0,ebind01,NBA,27.0,3.0,3.5,13.5,SG,0.5,2004-05,1.5,8.0,MIN,0.524
0,2.6,0.49,5.3,0.0,0.0,0.0,0.5,22.0,0.8,2.4,2.6,0.488,5.3,1.1,0.512,2.1,40.0,0.0,ebronro01,ABA,13.2,2.0,1.7,6.2,C,0.4,1973-74,0.9,4.4,UTS,0.488
0,0.2,0.278,0.7,0.6,0.319,1.8,0.2,24.0,0.0,0.8,0.8,0.308,2.5,0.3,1.0,0.3,26.0,0.0,eddieja01,NBA,5.7,0.1,0.2,2.4,SF,0.2,2015-16,0.0,0.9,WAS,0.423
1,0.4,0.667,0.6,0.8,0.25,3.2,0.0,25.0,0.0,1.2,1.2,0.316,3.8,1.6,0.889,1.8,5.0,0.0,eddieja01,NBA,12.4,0.2,0.2,4.8,SF,0.2,2016-17,0.2,1.4,PHO,0.42100000000000004
2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,26.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,3.0,0.0,eddieja01,NBA,3.0,0.0,0.0,0.0,SF,0.3,2017-18,0.0,0.3,TOT,0.0
3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,26.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,eddieja01,NBA,3.0,0.0,0.0,0.0,SF,0.5,2017-18,0.0,0.5,BOS,0.0
4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,eddieja01,NBA,3.0,0.0,0.0,0.0,SF,0.0,2017-18,0.0,0.0,CHI,0.0
0,0.5,0.222,2.3,0.0,0.0,0.0,0.0,24.0,0.0,0.3,0.5,0.222,2.3,0.0,0.0,0.0,4.0,0.0,eddiepa01,NBA,3.3,0.0,0.8,1.0,C,0.0,1991-92,0.0,0.3,NYK,0.222
0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,27.0,0.0,0.0,5.2,0.366,14.2,2.5,0.623,4.1,64.0,0.0,eddledi01,NBA,0.0,0.0,4.0,12.9,SF,0.0,1949-50,0.0,0.0,TRI,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,28.0,0.0,0.0,5.9,0.355,16.5,3.6,0.6990000000000001,5.1,68.0,0.0,eddledi01,NBA,0.0,0.0,3.4,15.3,SF,0.0,1950-51,0.0,6.0,TRI,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,0.0,4.1,0.332,12.3,3.1,0.611,5.0,66.0,0.0,eddledi01,NBA,28.8,0.0,3.8,11.3,SF,0.0,1951-52,0.0,4.1,TOT,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,2.2,29.0,0.0,0.0,4.5,0.324,14.0,3.7,0.631,5.9,50.0,0.0,eddledi01,NBA,32.3,0.0,3.9,12.8,SF,0.0,1951-52,0.0,4.6,MLH,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1.4,29.0,0.0,0.0,2.7,0.381,7.1,1.1,0.462,2.4,16.0,0.0,eddledi01,NBA,18.0,0.0,3.7,6.5,SF,0.0,1951-52,0.0,2.3,FTW,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,30.0,0.0,0.0,3.5,0.35100000000000003,10.0,1.9,0.561,3.4,69.0,0.0,eddledi01,NBA,22.8,0.0,3.2,8.9,SF,0.0,1952-53,0.0,3.4,FTW,0.0
0,0.4,0.308,1.3,0.0,0.0,0.0,1.0,22.0,0.4,1.8,0.4,0.308,1.3,0.3,0.375,0.8,10.0,1.0,edelike01,NBA,14.3,0.8,3.9,1.1,SF,0.5,1984-85,0.3,2.6,IND,0.308
0,4.0,0.501,8.0,0.0,0.0,0.0,0.9,23.0,0.9,5.0,4.0,0.5,8.0,1.6,0.6809999999999999,2.3,78.0,0.0,edgech01,ABA,25.0,3.2,1.8,9.6,SF,0.8,1973-74,1.7,8.2,MMT,0.5
1,2.5,0.509,5.0,0.0,0.0,0.0,0.5,24.0,0.5,2.3,2.5,0.505,5.0,0.8,0.5529999999999999,1.5,77.0,0.0,edgech01,ABA,14.8,2.1,1.3,5.9,SF,0.7,1974-75,1.1,4.4,INA,0.505
0,2.9,0.44,6.7,0.0,0.16699999999999998,0.1,0.4,26.0,0.0,0.0,3.0,0.436,6.8,2.1,0.655,3.2,72.0,0.0,edmonbo01,ABA,18.6,0.0,2.5,8.0,SF,0.0,1967-68,1.7,5.2,INA,0.43799999999999994
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edmonbo01,0,0.0,0.0,0.0,0.0,0,0.0,1968-69,0.0,0.0,Did Not Play,0.0
2,0.3,0.2,1.7,0.0,0.0,0.0,0.0,28.0,0.0,0.7,0.3,0.2,1.7,0.3,0.33299999999999996,1.0,3.0,0.0,edmonbo01,ABA,4.0,0.7,0.3,1.0,SF,0.0,1969-70,0.0,1.3,INA,0.2
0,1.5,0.35,4.3,0.0,0.0,0.1,0.7,22.0,0.2,0.6,1.5,0.345,4.3,0.5,0.593,0.8,32.0,2.0,edmonke01,NBA,9.7,0.6,1.3,3.5,SG,0.3,1982-83,0.6,1.2,ATL,0.345
1,2.9,0.49200000000000005,5.8,0.0,0.0,0.0,0.6,23.0,0.1,0.8,2.9,0.49200000000000005,5.8,1.7,0.746,2.3,55.0,0.0,edmonke01,NBA,11.3,0.8,1.5,7.5,SG,0.5,1983-84,1.1,1.6,TOT,0.49200000000000005
2,3.4,0.493,6.9,0.0,0.0,0.0,0.7,23.0,0.2,0.8,3.4,0.493,6.9,1.9,0.752,2.5,40.0,0.0,edmonke01,NBA,13.0,1.0,1.7,8.7,SG,0.6,1983-84,1.1,1.8,SAS,0.493
3,1.5,0.489,3.1,0.0,0.0,0.0,0.5,23.0,0.1,0.8,1.5,0.489,3.1,1.2,0.72,1.7,15.0,0.0,edmonke01,NBA,6.7,0.4,1.1,4.3,SG,0.3,1983-84,1.1,1.2,DEN,0.489
0,3.2,0.423,7.5,0.7,0.368,1.8,6.1,22.0,0.0,1.7,3.8,0.41200000000000003,9.3,2.5,0.782,3.2,80.0,60.0,edneyty01,NBA,31.0,0.8,2.5,10.8,PG,1.1,1995-96,2.4,2.5,SAC,0.44799999999999995
1,2.0,0.40700000000000003,5.0,0.1,0.19,0.6,3.2,23.0,0.0,1.1,2.1,0.384,5.6,2.5,0.823,3.1,70.0,20.0,edneyty01,NBA,19.7,0.5,1.4,6.9,PG,0.9,1996-97,1.6,1.6,SAC,0.39399999999999996
2,1.7,0.43700000000000006,4.0,0.1,0.3,0.2,2.7,24.0,0.0,0.7,1.8,0.431,4.2,1.7,0.7929999999999999,2.1,52.0,7.0,edneyty01,NBA,12.0,0.4,1.3,5.3,PG,1.0,1997-98,1.3,1.1,BOS,0.43799999999999994
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edneyty01,0,0.0,0.0,0.0,0.0,0,0.0,1998-99,0.0,0.0,Did Not Play (other pro league—Lithuania),0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edneyty01,0,0.0,0.0,0.0,0.0,0,0.0,1999-00,0.0,0.0,Did Not Play,0.0
5,1.4,0.4,3.5,0.0,0.16699999999999998,0.3,2.3,27.0,0.0,0.8,1.5,0.385,3.8,1.5,0.897,1.6,24.0,0.0,edneyty01,NBA,11.0,0.2,0.7,4.4,PG,0.7,2000-01,1.0,1.0,IND,0.39
0,0.7,0.154,4.3,0.0,0.0,1.7,1.3,22.0,0.3,3.0,0.7,0.111,6.0,0.7,0.4,1.7,3.0,0.0,edwarbi01,NBA,14.7,1.7,2.0,2.0,PF,1.0,1993-94,1.3,4.7,PHI,0.111
0,3.4,0.519,6.5,0.1,0.3,0.4,1.8,24.0,0.4,2.2,3.5,0.507,6.9,1.8,0.7190000000000001,2.5,82.0,49.0,edwarbl01,NBA,23.0,0.8,3.4,8.9,SF,0.9,1989-90,1.9,3.1,UTA,0.515
1,3.8,0.541,7.1,0.1,0.25,0.4,1.7,25.0,0.5,2.4,3.9,0.526,7.5,1.3,0.701,1.9,62.0,56.0,edwarbl01,NBA,26.0,0.8,3.3,9.3,SF,0.9,1990-91,1.7,3.2,UTA,0.532
2,4.9,0.542,9.0,0.5,0.379,1.3,1.7,26.0,0.6,2.6,5.3,0.522,10.2,1.4,0.774,1.8,81.0,81.0,edwarbl01,NBA,28.2,1.1,2.9,12.6,SF,1.0,1991-92,1.5,3.7,UTA,0.545
3,6.3,0.529,11.9,0.5,0.349,1.3,2.6,27.0,0.5,3.2,6.8,0.512,13.2,2.9,0.79,3.7,82.0,81.0,edwarbl01,NBA,33.3,1.5,3.0,16.9,SF,1.6,1992-93,2.1,4.7,MIL,0.529
4,4.2,0.496,8.5,0.5,0.358,1.3,2.1,28.0,0.3,2.7,4.7,0.478,9.8,1.8,0.799,2.3,82.0,64.0,edwarbl01,NBA,28.3,1.3,2.9,11.6,SF,1.0,1993-94,1.8,4.0,MIL,0.501
5,2.4,0.5,4.7,0.3,0.293,1.1,1.1,29.0,0.2,1.2,2.7,0.461,5.9,1.1,0.833,1.3,67.0,7.0,edwarbl01,NBA,16.6,0.7,2.1,6.9,SF,0.6,1994-95,1.2,1.9,TOT,0.489
6,2.3,0.474,4.9,0.4,0.256,1.4,1.5,29.0,0.3,1.3,2.7,0.426,6.3,1.4,0.8959999999999999,1.5,31.0,7.0,edwarbl01,NBA,16.4,0.8,2.1,7.1,SF,0.6,1994-95,1.3,2.1,BOS,0.45399999999999996
7,2.4,0.524,4.6,0.3,0.344,0.9,0.8,29.0,0.2,1.1,2.7,0.495,5.5,0.9,0.762,1.2,36.0,0.0,edwarbl01,NBA,16.8,0.7,2.2,6.6,SF,0.7,1994-95,1.2,1.8,UTA,0.523
8,3.9,0.446,8.7,1.0,0.34299999999999997,3.0,2.6,30.0,0.6,3.0,4.9,0.419,11.7,1.9,0.755,2.5,82.0,82.0,edwarbl01,NBA,33.8,1.2,3.0,12.7,SF,1.4,1995-96,2.1,4.2,VAN,0.46299999999999997
9,2.6,0.425,6.0,0.4,0.281,1.5,1.9,31.0,0.3,2.3,3.0,0.397,7.5,1.5,0.8170000000000001,1.8,61.0,12.0,edwarbl01,NBA,23.6,0.8,2.2,7.8,SF,0.6,1996-97,1.3,3.1,VAN,0.425
10,3.5,0.46,7.7,0.5,0.33299999999999996,1.5,2.5,32.0,0.3,1.9,4.0,0.439,9.2,2.2,0.8370000000000001,2.7,81.0,20.0,edwarbl01,NBA,24.3,0.8,2.3,10.8,SG,1.1,1997-98,1.7,2.7,VAN,0.466
11,1.2,0.452,2.6,0.2,0.4,0.4,1.3,33.0,0.2,1.1,1.3,0.444,3.0,0.4,0.6920000000000001,0.5,24.0,0.0,edwarbl01,NBA,11.8,0.3,1.0,3.2,SF,0.7,1998-99,0.9,1.4,MIA,0.47200000000000003
0,1.0,0.32299999999999995,3.1,0.0,0.0,0.0,0.3,25.0,0.4,1.3,1.0,0.32299999999999995,3.1,0.7,0.583,1.2,10.0,0.0,edwarco01,NBA,11.0,1.2,1.9,2.7,C,0.3,2004-05,0.2,2.5,NOH,0.32299999999999995
