2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
1.6,0.439,3.6,1.1,0.403,2.7,3.0,24.0,0.1,1.8,2.6,0.424,6.2,1.4,0.867,1.6,60.0,25.0,quinnch01,NBA,22.3,0.2,1.5,7.8,PG,0.8,2007-08,0.9,2.0,MIA,0.509
0.9,0.408,2.3,0.8,0.409,2.1,2.0,25.0,0.0,1.0,1.8,0.408,4.4,0.7,0.81,0.9,66.0,0.0,quinnch01,NBA,14.6,0.1,1.2,5.1,PG,0.4,2008-09,0.5,1.1,MIA,0.505
0.4,0.417,1.0,0.4,0.313,1.3,1.2,26.0,0.0,0.6,0.8,0.35700000000000004,2.2,0.2,1.0,0.2,25.0,0.0,quinnch01,NBA,8.9,0.0,0.6,2.2,PG,0.4,2009-10,0.4,0.6,NJN,0.446
0.5,0.407,1.3,0.3,0.297,0.9,1.0,27.0,0.0,0.5,0.8,0.363,2.2,0.1,0.5,0.2,41.0,0.0,quinnch01,NBA,7.1,0.1,0.7,2.0,PG,0.1,2010-11,0.3,0.6,SAS,0.423
0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quinnch01,0,0.0,0.0,0.0,0.0,0,0.0,2011-12,0.0,0.0,Did Not PlayÂ (other pro leagueâRussia),0.0
0.6,0.364,1.6,0.0,0.0,0.7,1.3,29.0,0.0,0.1,0.6,0.25,2.3,0.3,1.0,0.3,7.0,0.0,quinnch01,NBA,11.1,0.1,0.6,1.4,SG,0.4,2012-13,0.9,0.3,CLE,0.25
0.6,0.339,1.8,0.0,0.0,0.1,0.4,23.0,0.1,0.6,0.6,0.328,1.9,0.1,0.667,0.1,31.0,0.0,quinnbr01,NBA,6.2,0.3,0.9,1.3,SG,0.1,1989-90,0.1,0.9,NYK,0.328
1.8,0.477,3.8,0.2,0.349,0.6,0.8,24.0,0.2,1.2,2.0,0.459,4.5,0.4,0.722,0.5,68.0,5.0,quinnbr01,NBA,14.9,1.0,1.5,4.7,SG,0.3,1990-91,0.8,2.1,NYK,0.483
0.8,0.361,2.1,0.3,0.317,1.1,0.3,25.0,0.2,0.9,1.1,0.34700000000000003,3.2,0.4,0.615,0.7,39.0,0.0,quinnbr01,NBA,8.4,0.4,0.8,2.9,SG,0.4,1991-92,0.4,1.3,TOT,0.399
0.8,0.383,2.0,0.4,0.385,1.1,0.3,25.0,0.3,0.6,1.2,0.384,3.0,0.3,0.5710000000000001,0.6,24.0,0.0,quinnbr01,NBA,7.9,0.4,0.9,3.1,SG,0.3,1991-92,0.3,1.0,NYK,0.452
0.8,0.333,2.4,0.2,0.2,1.0,0.3,25.0,0.1,1.3,1.0,0.294,3.4,0.5,0.667,0.8,15.0,0.0,quinnbr01,NBA,9.1,0.5,0.7,2.7,SG,0.6,1991-92,0.5,1.8,DAL,0.324
