,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2006-11-21,25-099,MIA,@,NOK,L (-15),0,3:17,1,7,.143,0,0,,2,2,1.000,3,0,3,0,0,0,0,0,4,1.6,+1
1,2,2,2006-11-22,25-100,MIA,@,SAS,L (-20),0,20:32,6,9,.667,0,0,,3,3,1.000,2,4,6,1,0,0,1,2,15,12.6,0
2,3,3,2006-11-24,25-102,MIA,,ORL,L (-3),0,10:25,1,4,.250,0,0,,0,0,,2,3,5,0,0,0,0,0,2,1.9,-17
3,4,4,2006-12-08,25-116,MIA,@,DEN,L (-16),0,14:04,3,7,.429,0,0,,1,2,.500,3,0,3,0,0,0,2,2,7,2.2,+8
4,5,5,2006-12-11,25-119,MIA,,TOR,W (+22),0,2:17,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+2
5,6,6,2006-12-13,25-121,MIA,,PHO,L (-10),0,3:17,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0.0,+1
6,7,7,2006-12-15,25-123,MIA,@,WAS,L (-11),0,0:59,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+3
7,8,8,2006-12-20,25-128,MIA,@,MIL,L (-26),0,3:47,1,1,1.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,4,4.0,+2
8,9,9,2006-12-23,25-131,MIA,,GSW,W (+13),0,3:16,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-6
9,10,10,2006-12-27,25-135,MIA,@,CHI,L (-6),0,1:29,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0,+3
10,11,11,2006-12-30,25-138,MIA,@,ORL,L (-29),0,12:06,0,5,.000,0,0,,2,2,1.000,0,1,1,1,0,1,0,2,2,-0.6,-12
11,12,12,2007-01-03,25-142,MIA,,LAC,L (-15),0,18:42,3,12,.250,0,0,,0,0,,3,1,4,0,0,0,1,2,6,-0.6,-2
12,13,13,2007-01-05,25-144,MIA,@,PHO,L (-28),0,7:15,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,-10
13,14,14,2007-01-07,25-146,MIA,@,POR,W (+3),0,3:49,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,0,0,1.4,0
14,15,15,2007-01-10,25-149,MIA,@,SEA,W (+4),0,9:15,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-1.5,+4
15,16,16,2007-01-12,25-151,MIA,@,GSW,W (+22),0,1:06,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+2
16,17,17,2007-01-13,25-152,MIA,@,UTA,W (+9),0,1:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-5
17,18,18,2007-01-22,25-161,MIA,,NYK,W (+18),0,0:41,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,0
18,19,19,2007-01-26,25-165,MIA,@,NYK,L (-20),0,6:06,1,4,.250,0,1,.000,2,2,1.000,1,2,3,0,1,0,0,1,4,3.5,+3
19,20,20,2007-01-30,25-169,MIA,,MIL,W (+30),0,7:30,1,4,.250,0,0,,0,0,,0,0,0,1,2,0,0,0,2,2.3,+1
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,21,2007-03-07,25-205,MIA,,CHI,W (+33),0,3:34,0,0,,0,0,,2,2,1.000,0,0,0,1,0,0,0,0,2,2.7,+1
22,22,22,2007-03-18,25-216,MIA,,ORL,L (-14),0,3:22,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+5
23,23,23,2007-03-23,25-221,MIA,@,IND,L (-25),0,9:58,1,4,.250,0,0,,0,0,,1,3,4,0,1,0,0,1,2,1.8,+1
24,24,24,2007-03-26,25-224,MIA,,ATL,W (+17),0,2:33,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,0
25,25,25,2007-04-10,25-239,MIA,@,CHA,L (-10),0,9:26,0,2,.000,0,0,,2,2,1.000,0,1,1,0,0,0,3,2,2,-2.9,+8
26,26,26,2007-04-11,25-240,MIA,,WAS,W (+3),0,5:54,1,2,.500,0,0,,0,0,,0,0,0,0,0,1,1,0,2,0.7,-3
27,27,27,2007-04-16,25-245,MIA,,BOS,L (-2),0,25:51,3,8,.375,0,0,,1,1,1.000,1,2,3,0,1,1,0,4,7,4.0,-6
28,28,28,2007-04-18,25-247,MIA,@,ORL,L (-26),0,10:45,1,5,.200,0,0,,0,0,,2,0,2,0,0,0,1,3,2,-1.9,-5
