,G,Opponent,Home_away,Tm,Opp
0,1,Philadelphia Warriors,0,117,89
1,2,Philadelphia Warriors,1,106,113
2,3,Philadelphia Warriors,0,129,114
3,4,Philadelphia Warriors,1,106,110
4,5,Philadelphia Warriors,0,119,104
5,6,Philadelphia Warriors,1,99,109
6,7,Philadelphia Warriors,0,109,107
8,8,Los Angeles Lakers,0,122,108
9,9,Los Angeles Lakers,0,122,129
10,10,Los Angeles Lakers,1,115,117
11,11,Los Angeles Lakers,1,115,103
12,12,Los Angeles Lakers,0,121,126
13,13,Los Angeles Lakers,1,119,105
14,14,Los Angeles Lakers,0,110,107
