,G,Opponent,Home_away,Tm,Opp
0,1,Sheboygan Red Skins,1,83,98
1,2,Chicago Stags,1,70,86
2,3,Waterloo Hawks,1,66,80
3,4,Minneapolis Lakers,0,84,98
4,5,Washington Capitols,1,76,68
5,6,Baltimore Bullets,0,76,81
6,7,Philadelphia Warriors,1,80,93
7,8,Indianapolis Olympians,0,90,68
8,9,Baltimore Bullets,1,91,82
9,10,Fort Wayne Pistons,1,89,99
10,11,Anderson Packers,1,99,85
11,12,Tri-Cities Blackhawks,1,72,80
12,13,Fort Wayne Pistons,0,85,99
13,14,New York Knicks,1,84,96
14,15,Syracuse Nationals,0,71,87
15,16,Tri-Cities Blackhawks,1,82,87
16,17,St. Louis Bombers,1,76,85
17,18,Indianapolis Olympians,1,82,93
18,19,Philadelphia Warriors,0,91,87
19,20,Sheboygan Red Skins,0,83,78
21,21,St. Louis Bombers,0,83,81
22,22,Minneapolis Lakers,1,72,77
23,23,Minneapolis Lakers,0,87,69
24,24,Washington Capitols,1,73,86
25,25,Rochester Royals,1,79,88
26,26,Baltimore Bullets,0,82,57
27,27,New York Knicks,0,97,78
28,28,Fort Wayne Pistons,0,92,73
29,29,Fort Wayne Pistons,1,72,80
30,30,St. Louis Bombers,1,68,72
31,31,Baltimore Bullets,0,74,53
32,32,Minneapolis Lakers,1,80,85
33,33,Denver Nuggets,1,97,84
34,34,Chicago Stags,0,76,77
35,35,New York Knicks,1,80,82
36,36,Minneapolis Lakers,0,79,105
37,37,Philadelphia Warriors,1,86,94
38,38,Philadelphia Warriors,0,86,63
39,39,St. Louis Bombers,1,47,71
40,40,Fort Wayne Pistons,0,89,68
42,41,Rochester Royals,1,75,82
43,42,Rochester Royals,0,72,85
44,43,Chicago Stags,0,76,78
45,44,Anderson Packers,0,106,98
46,45,Waterloo Hawks,0,100,82
47,46,Chicago Stags,0,70,77
48,47,Chicago Stags,0,86,91
49,48,St. Louis Bombers,0,89,79
50,49,Minneapolis Lakers,1,70,88
51,50,Denver Nuggets,0,78,84
52,51,Fort Wayne Pistons,1,78,84
53,52,Rochester Royals,0,73,81
54,53,Rochester Royals,0,73,94
55,54,Philadelphia Warriors,0,82,77
56,55,Washington Capitols,0,89,74
57,56,Baltimore Bullets,1,82,66
58,57,Chicago Stags,0,77,79
59,58,Philadelphia Warriors,1,64,77
60,59,New York Knicks,0,72,81
61,60,Washington Capitols,1,75,95
63,61,Washington Capitols,0,75,64
64,62,Rochester Royals,1,59,78
65,63,Washington Capitols,0,66,76
66,64,Baltimore Bullets,1,75,79
67,65,Syracuse Nationals,1,72,96
68,66,St. Louis Bombers,0,76,86
69,67,New York Knicks,1,84,88
70,68,New York Knicks,0,96,98
