,G,Opponent,Home_away,Tm,Opp
0,1,Milwaukee Bucks,0,125,108
1,2,Washington Bullets,1,140,139
2,3,New York Knicks,1,96,87
3,4,Indiana Pacers,0,120,106
4,5,Cleveland Cavaliers,0,128,114
5,6,Indiana Pacers,1,103,98
6,7,Cleveland Cavaliers,1,88,109
7,8,New York Knicks,0,111,109
8,9,Philadelphia 76ers,1,85,116
9,10,New Jersey Nets,1,107,97
10,11,Chicago Bulls,0,102,107
11,12,Atlanta Hawks,0,117,102
12,13,Seattle SuperSonics,0,117,112
13,14,Milwaukee Bucks,1,97,112
14,15,Atlanta Hawks,1,106,120
15,16,New Jersey Nets,0,130,99
16,17,Detroit Pistons,1,105,128
17,18,Denver Nuggets,0,119,124
18,19,Los Angeles Lakers,0,114,115
19,20,Washington Bullets,1,122,102
21,21,Utah Jazz,0,121,111
22,22,Philadelphia 76ers,0,124,87
23,23,Philadelphia 76ers,1,118,115
24,24,Los Angeles Clippers,1,106,97
25,25,Sacramento Kings,1,114,102
26,26,Seattle SuperSonics,1,105,111
27,27,Golden State Warriors,1,115,110
28,28,Utah Jazz,1,107,99
29,29,New York Knicks,0,117,108
30,30,Washington Bullets,0,125,109
31,31,New York Knicks,1,98,106
32,32,Chicago Bulls,1,104,97
33,33,Detroit Pistons,0,143,105
34,34,Sacramento Kings,0,122,86
35,35,New Jersey Nets,1,103,96
36,36,Golden State Warriors,0,121,101
37,37,Phoenix Suns,0,131,115
38,38,Atlanta Hawks,0,124,106
39,39,Cleveland Cavaliers,1,100,119
40,40,Atlanta Hawks,1,102,97
42,41,Washington Bullets,0,106,100
43,42,Detroit Pistons,1,108,125
44,43,Philadelphia 76ers,0,100,85
45,44,Indiana Pacers,0,118,103
46,45,Milwaukee Bucks,1,101,111
47,46,Houston Rockets,1,120,129
48,47,San Antonio Spurs,1,136,120
49,48,Dallas Mavericks,1,105,104
50,49,Los Angeles Lakers,1,106,115
51,50,Phoenix Suns,1,107,106
52,51,Denver Nuggets,1,125,138
53,52,Portland Trail Blazers,1,124,104
54,53,New York Knicks,0,95,93
55,54,Portland Trail Blazers,0,113,112
56,55,Milwaukee Bucks,0,132,96
57,56,Detroit Pistons,1,101,106
58,57,Milwaukee Bucks,1,116,117
59,58,New Jersey Nets,0,107,117
60,59,Los Angeles Clippers,0,121,90
61,60,Cleveland Cavaliers,0,127,98
63,61,San Antonio Spurs,0,119,118
64,62,Indiana Pacers,0,122,112
65,63,Atlanta Hawks,0,117,100
66,64,Indiana Pacers,1,119,113
67,65,Chicago Bulls,1,103,113
68,66,Chicago Bulls,0,137,107
69,67,Washington Bullets,0,104,89
70,68,Philadelphia 76ers,0,93,97
71,69,New York Knicks,1,118,106
72,70,New Jersey Nets,1,106,105
73,71,Houston Rockets,0,117,110
74,72,Detroit Pistons,0,121,110
75,73,Dallas Mavericks,0,110,101
76,74,New Jersey Nets,0,127,90
77,75,Philadelphia 76ers,1,117,108
78,76,Milwaukee Bucks,0,123,104
79,77,Cleveland Cavaliers,1,109,120
80,78,Washington Bullets,1,92,98
81,79,Detroit Pistons,0,121,110
82,80,Chicago Bulls,0,126,119
84,81,Atlanta Hawks,1,106,133
85,82,Chicago Bulls,1,108,115
