,G,Opponent,Home_away,Tm,Opp
0,1,Washington Bullets,0,120,102
1,2,Milwaukee Bucks,1,105,111
2,3,Indiana Pacers,0,133,102
3,4,Washington Bullets,1,88,86
4,5,New Jersey Nets,1,110,114
5,6,Milwaukee Bucks,0,124,116
6,7,Chicago Bulls,1,110,98
7,8,Detroit Pistons,1,118,111
8,9,Atlanta Hawks,0,111,107
9,10,Golden State Warriors,0,135,120
10,11,Atlanta Hawks,1,96,97
11,12,Philadelphia 76ers,1,100,102
12,13,New York Knicks,0,101,90
13,14,San Antonio Spurs,0,111,96
14,15,Washington Bullets,0,109,117
15,16,Denver Nuggets,0,119,113
16,17,Philadelphia 76ers,0,108,106
17,18,Cleveland Cavaliers,1,86,88
18,19,New Jersey Nets,0,108,98
19,20,Los Angeles Lakers,0,110,117
21,21,Washington Bullets,1,105,98
22,22,New York Knicks,1,107,96
23,23,Indiana Pacers,0,113,101
24,24,Philadelphia 76ers,1,100,122
25,25,Milwaukee Bucks,1,100,120
26,26,Phoenix Suns,1,122,112
27,27,Los Angeles Clippers,1,114,101
28,28,Sacramento Kings,1,119,102
29,29,Seattle SuperSonics,1,104,102
30,30,Chicago Bulls,0,113,99
31,31,Milwaukee Bucks,0,119,92
32,32,Sacramento Kings,0,109,99
33,33,Detroit Pistons,1,101,118
34,34,New Jersey Nets,1,123,117
35,35,Dallas Mavericks,0,117,108
36,36,Cleveland Cavaliers,0,133,128
37,37,Houston Rockets,0,122,99
38,38,New York Knicks,1,109,111
39,39,Indiana Pacers,0,130,100
40,40,Atlanta Hawks,0,126,106
42,41,Philadelphia 76ers,0,111,96
43,42,Chicago Bulls,1,105,97
44,43,Chicago Bulls,0,132,103
45,44,Indiana Pacers,1,100,94
46,45,Atlanta Hawks,1,123,126
47,46,Cleveland Cavaliers,0,104,102
48,47,Denver Nuggets,1,119,105
49,48,Golden State Warriors,1,134,112
50,49,Portland Trail Blazers,1,131,116
51,50,Los Angeles Lakers,1,103,106
52,51,Utah Jazz,1,89,109
53,52,Dallas Mavericks,1,113,96
54,53,Houston Rockets,1,99,92
55,54,San Antonio Spurs,1,121,113
56,55,New Jersey Nets,0,116,103
57,56,Portland Trail Blazers,0,122,116
58,57,Atlanta Hawks,1,105,115
59,58,Detroit Pistons,0,112,102
60,59,Utah Jazz,0,123,105
61,60,Los Angeles Clippers,0,132,111
63,61,Detroit Pistons,1,119,122
64,62,Phoenix Suns,0,118,109
65,63,Indiana Pacers,1,109,116
66,64,New York Knicks,0,113,104
67,65,Milwaukee Bucks,1,115,123
68,66,Milwaukee Bucks,0,120,102
69,67,Seattle SuperSonics,0,112,108
70,68,New Jersey Nets,0,116,104
71,69,Cleveland Cavaliers,0,111,88
72,70,Washington Bullets,1,103,106
73,71,Chicago Bulls,1,111,106
74,72,Philadelphia 76ers,0,118,100
75,73,New York Knicks,1,120,128
76,74,Washington Bullets,0,103,86
77,75,Detroit Pistons,0,119,115
78,76,Philadelphia 76ers,1,104,106
79,77,Cleveland Cavaliers,1,83,107
80,78,New Jersey Nets,1,108,117
81,79,New York Knicks,0,119,107
82,80,Indiana Pacers,1,108,85
84,81,Chicago Bulls,0,108,105
85,82,Atlanta Hawks,0,118,107
