,G,Opponent,Home_away,Tm,Opp
0,1,Atlanta Hawks,0,104,81
1,2,Atlanta Hawks,0,96,77
2,3,Atlanta Hawks,1,93,102
3,4,Atlanta Hawks,1,92,97
4,5,Atlanta Hawks,0,110,85
5,6,Atlanta Hawks,1,100,103
6,7,Atlanta Hawks,0,99,65
8,8,Cleveland Cavaliers,0,76,72
9,9,Cleveland Cavaliers,0,89,73
10,10,Cleveland Cavaliers,1,84,108
11,11,Cleveland Cavaliers,1,77,88
12,12,Cleveland Cavaliers,0,96,89
13,13,Cleveland Cavaliers,1,69,74
14,14,Cleveland Cavaliers,0,97,92
16,15,Detroit Pistons,0,88,79
17,16,Detroit Pistons,0,97,103
18,17,Detroit Pistons,1,94,80
19,18,Detroit Pistons,1,75,94
20,19,Detroit Pistons,0,106,102
21,20,Detroit Pistons,1,89,81
23,21,Los Angeles Lakers,0,98,88
24,22,Los Angeles Lakers,0,108,102
25,23,Los Angeles Lakers,1,81,87
26,24,Los Angeles Lakers,1,97,91
27,25,Los Angeles Lakers,1,98,103
28,26,Los Angeles Lakers,0,131,92
