,G,Opponent,Home_away,Tm,Opp
0,1,Detroit Pistons,0,123,116
1,2,Detroit Pistons,1,116,126
2,3,Detroit Pistons,0,98,109
3,4,Detroit Pistons,1,135,110
4,5,Detroit Pistons,0,110,96
5,6,Detroit Pistons,1,111,103
7,7,Philadelphia 76ers,1,127,118
8,8,Philadelphia 76ers,0,106,115
9,9,Philadelphia 76ers,1,114,122
10,10,Philadelphia 76ers,0,105,110
11,11,Philadelphia 76ers,1,122,104
12,12,Philadelphia 76ers,0,114,106
13,13,Philadelphia 76ers,1,100,96
15,14,Los Angeles Lakers,0,107,101
16,15,Los Angeles Lakers,0,113,123
17,16,Los Angeles Lakers,1,127,119
18,17,Los Angeles Lakers,1,105,118
19,18,Los Angeles Lakers,0,120,117
20,19,Los Angeles Lakers,1,124,109
