,G,Opponent,Home_away,Tm,Opp
0,1,Miami Heat,0,85,76
1,2,Miami Heat,0,106,77
2,3,Miami Heat,1,100,98
3,4,Miami Heat,1,92,101
4,5,Miami Heat,0,96,86
6,6,Cleveland Cavaliers,1,93,101
7,7,Cleveland Cavaliers,1,104,86
8,8,Cleveland Cavaliers,0,95,124
9,9,Cleveland Cavaliers,0,97,87
10,10,Cleveland Cavaliers,1,120,88
11,11,Cleveland Cavaliers,0,94,85
13,12,Orlando Magic,1,92,88
14,13,Orlando Magic,1,95,92
15,14,Orlando Magic,0,94,71
16,15,Orlando Magic,0,92,96
17,16,Orlando Magic,1,92,113
18,17,Orlando Magic,0,96,84
20,18,Los Angeles Lakers,1,89,102
21,19,Los Angeles Lakers,1,103,94
22,20,Los Angeles Lakers,0,84,91
23,21,Los Angeles Lakers,0,96,89
24,22,Los Angeles Lakers,0,92,86
25,23,Los Angeles Lakers,1,67,89
26,24,Los Angeles Lakers,1,79,83
