,G,Opponent,Home_away,Tm,Opp
0,1,Cincinnati Royals,0,103,107
1,2,Cincinnati Royals,1,132,125
2,3,Cincinnati Royals,0,107,113
3,4,Cincinnati Royals,1,120,103
4,5,Cincinnati Royals,0,112,103
6,6,Philadelphia 76ers,1,115,96
7,7,Philadelphia 76ers,0,114,93
8,8,Philadelphia 76ers,1,105,111
9,9,Philadelphia 76ers,0,114,108
10,10,Philadelphia 76ers,1,120,112
12,11,Los Angeles Lakers,0,129,133
13,12,Los Angeles Lakers,0,129,109
14,13,Los Angeles Lakers,1,120,106
15,14,Los Angeles Lakers,1,122,117
16,15,Los Angeles Lakers,0,117,121
17,16,Los Angeles Lakers,1,115,123
18,17,Los Angeles Lakers,0,95,93
