,G,Opponent,Home_away,Tm,Opp
0,1,Washington Bullets,0,91,83
1,2,Washington Bullets,0,88,85
2,3,Washington Bullets,1,108,111
3,4,Washington Bullets,1,99,96
5,5,New York Knicks,0,110,92
6,6,New York Knicks,0,116,102
7,7,New York Knicks,1,92,100
8,8,New York Knicks,1,113,118
9,9,New York Knicks,0,121,99
10,10,New York Knicks,1,104,106
11,11,New York Knicks,0,121,104
13,12,Milwaukee Bucks,0,119,96
14,13,Milwaukee Bucks,0,125,110
15,14,Milwaukee Bucks,1,109,100
16,15,Milwaukee Bucks,1,113,122
17,16,Milwaukee Bucks,0,115,108
19,17,Los Angeles Lakers,0,109,115
20,18,Los Angeles Lakers,0,124,121
21,19,Los Angeles Lakers,1,104,137
22,20,Los Angeles Lakers,1,129,125
23,21,Los Angeles Lakers,0,121,103
24,22,Los Angeles Lakers,1,108,119
25,23,Los Angeles Lakers,0,111,102
