,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2011-12-26,23-012,POR,,PHI,W (+4),0,20:37,4,10,.400,2,4,.500,0,0,,3,2,5,1,0,0,1,3,10,5.8,-5
1,2,2,2011-12-27,23-013,POR,,SAC,W (+22),0,28:49,4,12,.333,1,4,.250,6,6,1.000,3,2,5,1,0,0,1,1,15,10.2,+16
2,3,3,2011-12-29,23-015,POR,,DEN,W (+9),0,20:41,1,6,.167,1,3,.333,3,3,1.000,1,5,6,1,1,4,4,2,6,4.1,-6
3,4,4,2012-01-01,23-018,POR,@,LAC,L (-5),0,26:26,6,10,.600,2,3,.667,1,2,.500,2,6,8,2,1,0,3,2,15,11.8,+8
4,5,5,2012-01-03,23-020,POR,@,OKC,W (+10),0,24:28,4,8,.500,3,4,.750,1,2,.500,1,6,7,0,0,2,0,1,12,11.1,-1
5,6,6,2012-01-05,23-022,POR,,LAL,W (+11),0,18:56,0,5,.000,0,1,.000,2,2,1.000,2,0,2,0,0,1,0,2,2,-0.2,0
6,7,7,2012-01-06,23-023,POR,@,PHO,L (-25),0,29:09,4,13,.308,0,5,.000,4,6,.667,1,2,3,2,1,2,0,2,12,8.0,-10
7,8,8,2012-01-08,23-025,POR,,CLE,W (+20),0,20:48,4,9,.444,1,2,.500,2,2,1.000,0,4,4,1,2,0,2,2,11,7.4,+10
8,9,9,2012-01-10,23-027,POR,,LAC,W (+8),0,16:18,2,5,.400,0,1,.000,5,5,1.000,0,1,1,0,0,0,0,1,9,6.2,+4
9,10,10,2012-01-11,23-028,POR,,ORL,L (-3),0,34:44,4,8,.500,2,3,.667,4,4,1.000,3,1,4,2,0,0,0,2,14,13.0,+17
10,11,11,2012-01-13,23-030,POR,@,SAS,L (-16),0,22:27,3,5,.600,1,2,.500,0,0,,0,1,1,0,0,0,1,3,7,2.8,-30
11,12,12,2012-01-14,23-031,POR,@,HOU,L (-2),0,41:42,9,15,.600,6,7,.857,5,6,.833,4,4,8,1,1,4,3,4,29,25.6,+1
12,13,13,2012-01-16,23-033,POR,@,NOH,W (+7),0,32:01,6,11,.545,2,5,.400,5,6,.833,0,6,6,0,1,0,0,2,19,15.3,-9
13,14,14,2012-01-18,23-035,POR,@,ATL,L (-3),0,9:06,0,2,.000,0,2,.000,0,0,,0,1,1,1,1,0,0,2,0,-0.2,-2
14,15,15,2012-01-20,23-037,POR,@,TOR,W (+10),0,20:57,3,6,.500,1,4,.250,2,4,.500,0,2,2,0,1,0,1,0,9,5.8,+2
15,16,16,2012-01-21,23-038,POR,@,DET,L (-3),1,42:15,5,15,.333,1,7,.143,3,4,.750,3,6,9,3,1,0,1,2,14,10.3,+2
16,17,17,2012-01-23,23-040,POR,,SAC,W (+12),0,18:43,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,1,0,0,-0.7,-8
17,18,18,2012-01-24,23-041,POR,,MEM,W (+13),0,19:33,2,4,.500,1,2,.500,5,5,1.000,0,2,2,2,1,1,1,0,10,10.7,-12
18,19,19,2012-01-25,23-042,POR,@,GSW,L (-8),0,22:39,5,8,.625,0,1,.000,6,7,.857,1,2,3,1,1,2,0,3,16,15.2,+2
19,20,20,2012-01-27,23-044,POR,,PHO,W (+38),0,26:33,4,11,.364,1,5,.200,5,6,.833,4,1,5,1,1,0,3,0,14,9.3,+16
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,21,2012-01-30,23-047,POR,@,UTA,L (-4),0,31:22,5,9,.556,4,5,.800,1,2,.500,0,3,3,2,1,1,3,3,15,10.1,-11
22,22,22,2012-02-04,23-052,POR,,DEN,W (+20),0,24:44,11,19,.579,9,15,.600,2,3,.667,0,0,0,0,3,1,1,1,33,26.0,+19
23,23,23,2012-02-06,23-054,POR,,OKC,L (-4),0,32:19,5,15,.333,1,6,.167,2,4,.500,2,1,3,1,3,1,0,2,13,9.0,-8
24,24,24,2012-02-08,23-056,POR,,HOU,L (-7),0,24:31,3,5,.600,2,3,.667,2,2,1.000,1,1,2,1,0,1,2,4,10,6.5,-2
25,25,25,2012-02-10,23-058,POR,@,NOH,W (+8),0,26:42,2,6,.333,1,4,.250,4,4,1.000,0,5,5,2,5,2,0,1,9,14.5,+17
26,26,26,2012-02-11,23-059,POR,@,DAL,L (-3),0,40:52,5,11,.455,0,4,.000,2,2,1.000,2,5,7,3,1,3,2,4,12,10.8,+8
27,27,27,2012-02-14,23-062,POR,,WAS,L (-15),1,42:05,12,24,.500,3,8,.375,6,6,1.000,2,2,4,1,1,1,2,1,33,23.0,-12
28,28,28,2012-02-15,23-063,POR,@,GSW,W (+2),1,35:56,7,13,.538,2,5,.400,1,1,1.000,2,2,4,3,2,2,2,2,17,15.4,+5
29,29,29,2012-02-16,23-064,POR,,LAC,L (-3),1,38:45,8,16,.500,2,4,.500,1,2,.500,2,4,6,0,0,1,2,2,19,11.1,-6
30,30,30,2012-02-18,23-066,POR,,ATL,W (+20),1,34:44,9,15,.600,3,6,.500,1,2,.500,4,4,8,1,1,1,2,2,22,18.3,+17
31,31,31,2012-02-20,23-068,POR,@,LAL,L (-11),1,35:45,7,16,.438,3,7,.429,1,1,1.000,3,3,6,5,2,4,5,2,18,15.1,-9
32,32,32,2012-02-21,23-069,POR,,SAS,W (+40),1,25:23,7,12,.583,3,5,.600,2,2,1.000,2,4,6,0,0,0,2,4,19,12.4,+12
33,33,33,2012-02-29,23-077,POR,@,DEN,L (-9),1,32:33,4,13,.308,1,3,.333,0,0,,5,2,7,3,1,2,1,1,9,8.7,-12
34,34,34,2012-03-01,23-078,POR,,MIA,L (-14),1,31:24,6,11,.545,1,3,.333,4,6,.667,3,2,5,2,3,2,2,2,17,16.6,-13
35,35,35,2012-03-03,23-080,POR,,MIN,L (-12),1,40:25,9,17,.529,3,7,.429,8,8,1.000,1,2,3,0,2,1,2,2,29,21.9,-10
36,36,36,2012-03-05,23-082,POR,,NOH,W (+12),1,36:54,7,16,.438,2,6,.333,3,4,.750,1,2,3,1,0,1,3,3,19,8.7,+14
37,37,37,2012-03-07,23-084,POR,@,MIN,L (-12),1,31:42,4,10,.400,1,4,.250,0,0,,0,5,5,1,0,2,3,4,9,2.6,-8
38,38,38,2012-03-09,23-086,POR,@,BOS,L (-18),1,26:14,3,8,.375,1,2,.500,2,2,1.000,2,3,5,0,0,0,4,1,9,2.5,-15
39,39,39,2012-03-10,23-087,POR,@,WAS,W (+11),1,28:14,5,10,.500,1,4,.250,0,0,,0,0,0,1,0,1,2,3,11,4.2,+8
40,40,40,2012-03-13,23-090,POR,@,IND,L (-17),1,29:48,3,11,.273,0,4,.000,3,4,.750,0,3,3,0,1,0,0,0,9,4.0,-15
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,41,41,2012-03-14,23-091,POR,@,NYK,L (-42),1,32:30,3,9,.333,1,3,.333,2,4,.500,2,1,3,1,1,1,3,1,9,3.8,-39
43,42,42,2012-03-16,23-093,POR,@,CHI,W (+11),1,33:10,6,11,.545,3,4,.750,0,0,,0,9,9,3,2,0,1,1,15,15.1,+6
44,43,43,2012-03-18,23-095,POR,@,OKC,L (-16),1,39:59,3,7,.429,0,3,.000,0,0,,2,4,6,2,0,0,2,1,6,3.9,-10
45,44,44,2012-03-20,23-097,POR,,MIL,L (-29),1,33:41,4,14,.286,0,4,.000,4,4,1.000,0,5,5,1,1,0,1,1,12,5.6,-11
46,45,45,2012-03-22,23-099,POR,,MEM,W (+4),1,35:08,9,15,.600,4,8,.500,2,2,1.000,1,1,2,2,0,1,3,2,24,16.4,+4
47,46,46,2012-03-23,23-100,POR,@,LAL,L (-7),1,33:14,3,9,.333,1,5,.200,2,2,1.000,1,2,3,1,2,0,0,0,9,7.9,-12
48,47,47,2012-03-25,23-102,POR,,GSW,W (+3),1,35:59,7,16,.438,2,6,.333,1,1,1.000,3,5,8,3,1,3,1,1,17,16.0,+15
49,48,48,2012-03-27,23-104,POR,,OKC,L (-14),1,30:32,4,11,.364,1,3,.333,4,4,1.000,1,0,1,1,0,1,1,2,13,7.2,-12
50,49,49,2012-03-29,23-106,POR,,NOH,W (+6),1,30:15,5,11,.455,3,7,.429,1,1,1.000,1,3,4,3,0,2,2,2,14,10.6,+6
51,50,50,2012-03-30,23-107,POR,@,LAC,L (-1),1,37:56,7,13,.538,2,5,.400,2,2,1.000,1,5,6,2,1,0,2,2,18,13.5,-2
52,51,51,2012-04-01,23-109,POR,,MIN,W (+13),1,33:56,7,15,.467,4,9,.444,6,7,.857,1,4,5,0,0,2,1,3,24,17.0,+6
