,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2012-01-04,35-327,PHI,@,NOH,W (+8),0,4:30,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0,-0.4,0
1,2,2,2012-01-10,35-333,PHI,,SAC,W (+27),0,6:34,0,1,.000,0,0,,0,0,,0,3,3,1,0,0,0,0,0,0.9,-2
2,3,3,2012-01-11,35-334,PHI,@,NYK,L (-6),1,13:13,3,4,.750,0,0,,0,0,,0,0,0,1,0,0,0,2,6,4.3,-1
3,4,4,2012-01-13,35-336,PHI,,WAS,W (+31),0,3:10,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,+8
4,5,5,2012-01-14,35-337,PHI,@,WAS,W (+13),0,11:47,0,1,.000,0,0,,0,0,,0,3,3,0,0,0,0,1,0,-0.2,+6
5,6,6,2012-01-16,35-339,PHI,,MIL,W (+12),0,12:32,1,3,.333,0,0,,0,0,,0,3,3,2,0,0,0,2,2,1.8,+2
6,7,7,2012-01-18,35-341,PHI,,DEN,L (-4),0,12:56,1,1,1.000,0,0,,0,0,,1,4,5,1,0,0,0,2,2,3.5,0
7,8,8,2012-01-20,35-343,PHI,,ATL,W (+14),0,6:30,0,1,.000,0,0,,2,2,1.000,0,2,2,1,0,1,0,0,2,3.3,-3
8,9,9,2012-01-21,35-344,PHI,@,MIA,L (-21),0,9:32,0,1,.000,0,0,,0,0,,0,3,3,1,1,0,0,0,0,1.9,-1
9,10,10,2012-01-23,35-346,PHI,,WAS,W (+20),1,17:17,1,3,.333,0,0,,0,0,,0,2,2,1,1,0,1,1,2,1.2,+13
10,11,11,2012-01-25,35-348,PHI,,NJN,L (-7),1,12:58,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,1,2,1.9,-6
11,12,12,2012-01-27,35-350,PHI,,CHA,W (+17),1,12:37,2,3,.667,0,0,,0,0,,1,3,4,0,0,0,0,1,4,3.9,+6
12,13,13,2012-01-28,35-351,PHI,,DET,W (+21),1,14:14,0,1,.000,0,0,,0,0,,0,4,4,0,0,1,0,0,0,1.2,+1
13,14,14,2012-01-30,35-353,PHI,,ORL,W (+5),1,17:03,3,5,.600,0,0,,2,2,1.000,0,9,9,0,0,0,0,2,8,7.6,+8
14,15,15,2012-02-01,35-355,PHI,,CHI,W (+16),1,14:22,1,3,.333,0,0,,0,0,,1,0,1,0,0,1,0,1,2,1.3,+3
15,16,16,2012-02-03,35-357,PHI,,MIA,L (-20),1,17:02,0,0,,0,0,,0,0,,1,6,7,0,0,0,2,2,0,-0.3,-1
16,17,17,2012-02-21,36-010,PHI,@,MEM,L (-13),0,14:16,0,2,.000,0,0,,0,0,,0,5,5,1,1,0,0,1,0,1.4,+5
17,18,18,2012-02-22,36-011,PHI,@,HOU,L (-6),1,18:29,0,1,.000,0,0,,0,0,,1,2,3,0,0,0,0,0,0,0.6,-1
18,19,19,2012-03-07,36-025,PHI,,BOS,W (+32),1,10:39,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-1.9,+6
19,20,20,2012-03-09,36-027,PHI,,UTA,W (+13),1,11:29,2,3,.667,0,0,,0,0,,1,0,1,2,1,0,0,1,4,5.4,-5
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,21,2012-03-23,36-041,PHI,,BOS,W (+13),0,4:24,0,1,.000,0,0,,0,0,,1,1,2,0,0,1,0,0,0,1.0,+2
22,22,22,2012-03-27,36-045,PHI,,CLE,W (+18),0,8:02,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,+1
23,23,23,2012-03-30,36-048,PHI,@,WAS,L (-21),0,9:42,2,4,.500,0,0,,0,0,,0,1,1,1,0,1,1,1,4,2.3,+8
24,24,24,2012-03-31,36-049,PHI,,ATL,W (+5),0,6:59,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-0.1,-6
25,25,25,2012-04-07,36-056,PHI,,ORL,L (-6),0,1:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,3,0,-1.2,-5
26,26,26,2012-04-25,36-074,PHI,@,MIL,W (+5),0,10:03,0,3,.000,0,0,,0,0,,0,2,2,1,0,1,0,0,0,-0.1,+10
27,27,27,2012-04-26,36-075,PHI,@,DET,L (-22),0,13:05,1,3,.333,0,1,.000,0,0,,0,0,0,3,0,0,0,1,2,2.0,-8
