,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2012-03-24,23-224,GSW,,SAC,W (+3),0,3:59,0,1,0.0,0,0,,0,0,,2,0,2,0,0,0,0,0,0,0.7,-2
1,2,2,2012-03-25,23-225,GSW,@,POR,L (-3),0,4:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,8
2,3,3,2012-03-28,23-228,GSW,,NOH,L (-15),0,1:07,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,1
