,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2011-12-25,25-267,GSW,,LAC,L (-19),1,20:27,5,5,1.000,0,0,,0,0,,2,6,8,0,0,3,0,4,10,12.2,-1
1,2,2,2011-12-26,25-268,GSW,,CHI,W (+8),1,13:41,0,4,.000,0,0,,0,0,,3,1,4,0,3,1,0,2,0,2.5,-1
2,3,3,2011-12-28,25-270,GSW,,NYK,W (+14),1,13:52,1,1,1.000,0,0,,0,0,,1,6,7,0,0,1,0,2,2,4.1,-6
3,4,4,2011-12-31,25-273,GSW,,PHI,L (-28),1,9:12,1,1,1.000,0,0,,0,0,,1,3,4,1,1,0,0,1,2,4.6,-5
4,5,5,2012-01-02,25-275,GSW,@,PHO,L (-11),1,12:03,2,4,.500,0,0,,0,2,.000,0,2,2,2,0,1,2,4,4,0.3,+8
5,6,6,2012-01-04,25-277,GSW,@,SAS,L (-6),1,13:36,2,3,.667,0,0,,0,0,,2,3,5,0,0,3,0,0,4,7.1,0
6,7,7,2012-01-12,25-285,GSW,,ORL,L (-8),1,20:44,1,1,1.000,0,0,,0,0,,1,7,8,0,1,2,0,6,2,4.5,+4
7,8,8,2012-01-14,25-287,GSW,@,CHA,L (-12),1,14:13,4,4,1.000,0,0,,0,0,,2,3,5,0,1,0,0,4,8,8.5,+1
8,9,9,2012-01-15,25-288,GSW,@,DET,W (+8),1,20:42,2,3,.667,0,0,,0,2,.000,0,7,7,0,1,1,2,4,4,2.1,-2
9,10,10,2012-01-17,25-290,GSW,@,CLE,W (+10),1,22:58,1,1,1.000,0,0,,0,0,,2,9,11,0,2,1,0,3,2,7.3,+18
10,11,11,2012-01-18,25-291,GSW,@,NJN,L (-7),1,20:40,3,3,1.000,0,0,,0,0,,1,2,3,0,0,1,0,0,6,7.1,-7
11,12,12,2012-01-20,25-293,GSW,,IND,L (-3),1,24:18,0,1,.000,0,0,,0,0,,0,4,4,0,0,1,1,4,0,-1.4,-5
12,13,13,2012-01-23,25-296,GSW,,MEM,L (-1),1,16:06,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,3,0,0.1,+12
13,14,14,2012-01-25,25-298,GSW,,POR,W (+8),1,15:21,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,3,0,-0.2,-7
14,15,15,2012-01-27,25-300,GSW,,OKC,L (-11),1,9:33,0,0,,0,0,,0,0,,0,1,1,0,1,0,1,1,0,-0.1,-4
15,16,16,2012-01-31,25-304,GSW,,SAC,W (+3),1,25:03,2,5,.400,0,0,,1,1,1.000,1,2,3,0,0,3,0,5,5,3.7,0
16,17,17,2012-02-02,25-306,GSW,,UTA,W (+18),1,27:40,0,3,.000,0,0,,0,0,,4,5,9,1,1,1,0,2,0,3.8,+5
17,18,18,2012-02-04,25-308,GSW,@,SAC,L (-8),1,22:16,0,1,.000,0,0,,0,0,,0,5,5,0,0,3,1,3,0,0.7,-6
18,19,19,2012-02-07,25-311,GSW,,OKC,L (-3),1,13:46,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,5,0,-1.0,-2
19,20,20,2012-02-09,25-313,GSW,@,DEN,W (+8),1,21:58,1,1,1.000,0,0,,0,0,,4,4,8,0,1,2,1,2,2,6.3,+7
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,21,2012-02-12,25-316,GSW,,HOU,W (+9),1,10:36,0,0,,0,0,,0,0,,1,1,2,0,1,0,0,4,0,0.4,-10
22,22,22,2012-02-13,25-317,GSW,,PHO,W (+6),1,16:24,2,2,1.000,0,0,,0,0,,2,1,3,1,0,0,0,1,4,5.4,-10
23,23,23,2012-02-15,25-319,GSW,,POR,L (-2),1,16:37,1,1,1.000,0,0,,0,0,,3,6,9,0,0,2,0,2,2,6.2,+5
24,24,24,2012-02-17,25-321,GSW,@,OKC,L (-23),1,13:35,0,0,,0,0,,0,0,,1,2,3,0,0,1,0,3,0,0.8,-5
25,25,25,2012-02-18,25-322,GSW,@,MEM,L (-1),1,18:17,1,1,1.000,0,0,,0,0,,0,1,1,0,1,0,0,6,2,0.6,-14
26,26,26,2012-02-22,25-326,GSW,@,PHO,W (+2),1,17:44,1,1,1.000,0,0,,0,0,,0,3,3,0,0,1,0,4,2,1.7,+6
27,27,27,2012-02-28,25-332,GSW,@,IND,L (-24),1,12:51,0,2,.000,0,0,,0,0,,3,1,4,0,1,0,0,2,0,1.2,-19
28,28,28,2012-02-29,25-333,GSW,@,ATL,W (+3),1,9:04,0,1,.000,0,0,,0,0,,0,2,2,1,0,2,0,0,0,2.0,-12
29,29,29,2012-03-02,25-335,GSW,@,PHI,L (-22),1,11:38,0,1,.000,0,0,,0,0,,0,1,1,0,0,1,0,1,0,-0.1,-13
30,30,30,2012-03-04,25-337,GSW,@,TOR,L (-8),0,6:41,0,0,,0,0,,0,2,.000,0,1,1,0,0,0,0,2,0,-1.3,+1
31,31,31,2012-03-05,25-338,GSW,@,WAS,W (+20),0,9:31,0,0,,0,0,,0,0,,0,3,3,0,0,0,1,3,0,-1.3,-14
32,32,32,2012-03-07,25-340,GSW,,MEM,L (-18),0,2:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+1
33,33,33,2012-03-11,25-344,GSW,@,LAC,W (+4),0,5:42,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,3,0,-0.9,+2
34,34,34,2012-03-13,25-346,GSW,@,SAC,W (+26),1,30:08,3,4,.750,0,0,,0,0,,1,3,4,0,3,2,0,4,6,8.8,+18
35,35,35,2012-03-14,25-347,GSW,,BOS,L (-2),1,18:09,0,1,.000,0,0,,0,2,.000,1,2,3,0,0,2,0,2,0,0.4,-4
36,36,36,2012-03-16,25-349,GSW,,MIL,L (-22),1,10:01,1,1,1.000,0,0,,0,0,,0,1,1,2,0,0,0,1,2,3.0,-8
37,37,37,2012-03-17,25-350,GSW,@,UTA,L (-7),1,23:52,1,1,1.000,0,0,,0,0,,0,4,4,1,0,1,0,3,2,3.1,0
38,38,38,2012-03-19,25-352,GSW,,MIN,L (-4),1,4:53,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,1,0,0.9,-6
39,39,39,2012-04-01,25-365,GSW,@,LAL,L (-8),0,18:21,0,0,,0,0,,0,0,,2,3,5,1,1,0,0,3,0,2.8,+1
40,40,40,2012-04-03,26-001,GSW,@,MEM,L (-4),0,17:44,1,1,1.000,0,0,,0,0,,1,4,5,1,0,0,1,4,2,1.7,-4
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,41,41,2012-04-04,26-002,GSW,@,MIN,W (+3),0,11:47,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,4,0,-1.0,-8
43,42,42,2012-04-06,26-004,GSW,@,UTA,L (-6),0,27:13,0,2,.000,0,0,,0,0,,2,5,7,1,0,1,2,4,0,-0.7,+4
44,43,43,2012-04-07,26-005,GSW,,DEN,W (+15),0,17:52,2,2,1.000,0,0,,0,0,,3,3,6,0,1,2,1,1,4,7.4,-1
45,44,44,2012-04-09,26-007,GSW,@,DEN,L (-39),0,16:31,0,1,.000,0,0,,0,0,,0,3,3,1,0,3,0,3,0,1.8,-5
46,45,45,2012-04-11,26-009,GSW,@,POR,L (-8),0,15:47,0,0,,0,0,,0,0,,1,1,2,2,1,2,0,1,0,4.4,-4
47,46,46,2012-04-12,26-010,GSW,,DAL,L (-9),0,6:40,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,1.6,-6
48,47,47,2012-04-14,26-012,GSW,@,LAC,L (-8),1,10:49,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,3,0,-1.6,-22
