,G,Opponent,Home_away,Tm,Opp
0,1,Charlotte Hornets,1,115,107
1,2,Houston Rockets,0,98,100
2,3,Milwaukee Bucks,0,108,88
3,4,Indiana Pacers,0,86,93
4,5,Charlotte Hornets,0,89,86
5,6,Portland Trail Blazers,1,81,80
6,7,Los Angeles Lakers,1,80,82
7,8,Sacramento Kings,1,88,96
8,9,Minnesota Timberwolves,0,112,79
9,10,Miami Heat,1,87,100
10,11,Washington Bullets,1,96,94
11,12,Golden State Warriors,0,101,87
12,13,Los Angeles Lakers,0,117,79
13,14,Milwaukee Bucks,1,93,87
14,15,Philadelphia 76ers,0,78,83
15,16,Orlando Magic,0,97,114
16,17,Orlando Magic,1,75,90
17,18,Boston Celtics,1,96,89
18,19,Detroit Pistons,0,87,79
19,20,Indiana Pacers,0,90,83
21,21,New Jersey Nets,1,95,88
22,22,Philadelphia 76ers,1,84,80
23,23,Chicago Bulls,1,77,63
24,24,New York Knicks,1,93,90
25,25,New Jersey Nets,0,80,75
26,26,Boston Celtics,0,123,102
27,27,Washington Bullets,0,91,75
28,28,Atlanta Hawks,0,87,85
29,29,Seattle SuperSonics,0,85,116
30,30,New York Knicks,0,93,103
31,31,Chicago Bulls,0,92,78
32,32,Charlotte Hornets,0,108,116
33,33,Phoenix Suns,1,107,96
34,34,Golden State Warriors,1,103,97
35,35,Seattle SuperSonics,1,91,115
36,36,Los Angeles Clippers,1,83,92
37,37,Utah Jazz,1,84,94
38,38,Denver Nuggets,1,101,100
39,39,Los Angeles Clippers,0,90,68
40,40,Atlanta Hawks,1,77,68
42,41,Portland Trail Blazers,0,77,87
43,42,Phoenix Suns,0,82,89
44,43,Indiana Pacers,1,82,101
45,44,Detroit Pistons,1,83,85
46,45,Indiana Pacers,0,82,73
47,46,Philadelphia 76ers,0,90,84
48,47,Boston Celtics,1,67,75
49,48,Orlando Magic,0,100,99
50,49,Milwaukee Bucks,1,106,85
51,50,New Jersey Nets,1,82,75
52,51,Miami Heat,0,96,103
53,52,New York Knicks,1,99,91
54,53,New Jersey Nets,0,105,102
55,54,Houston Rockets,1,78,86
56,55,San Antonio Spurs,1,83,100
57,56,Dallas Mavericks,1,84,90
58,57,New York Knicks,0,76,89
59,58,Detroit Pistons,0,89,81
60,59,San Antonio Spurs,0,98,100
61,60,Chicago Bulls,1,76,99
63,61,Philadelphia 76ers,1,92,72
64,62,Utah Jazz,0,93,85
65,63,Minnesota Timberwolves,1,77,80
66,64,Washington Bullets,1,90,96
67,65,Dallas Mavericks,0,100,102
68,66,Sacramento Kings,0,101,89
69,67,Atlanta Hawks,0,75,74
70,68,Charlotte Hornets,1,97,105
71,69,Indiana Pacers,1,96,107
72,70,Washington Bullets,0,98,88
73,71,Denver Nuggets,0,101,104
74,72,Boston Celtics,0,92,97
75,73,Atlanta Hawks,1,87,96
76,74,Chicago Bulls,1,88,97
77,75,Chicago Bulls,0,79,78
78,76,Orlando Magic,1,90,107
79,77,Miami Heat,1,84,85
80,78,Atlanta Hawks,0,83,70
81,79,Detroit Pistons,1,76,85
82,80,Miami Heat,0,90,79
84,81,Milwaukee Bucks,0,103,82
85,82,Charlotte Hornets,1,72,97
