,G,Opponent,Home_away,Tm,Opp
0,1,Chicago Bulls,1,95,97
1,2,Memphis Grizzlies,1,106,76
2,3,Miami Heat,0,102,92
3,4,Philadelphia 76ers,1,107,100
4,5,New York Knicks,0,96,86
5,6,Philadelphia 76ers,0,108,102
6,7,Indiana Pacers,0,101,97
7,8,Utah Jazz,0,118,114
8,9,New York Knicks,1,90,84
9,10,Milwaukee Bucks,1,105,108
10,11,Detroit Pistons,1,99,104
11,12,Milwaukee Bucks,0,115,100
12,13,Atlanta Hawks,0,109,97
13,14,Orlando Magic,0,117,103
14,15,Toronto Raptors,1,99,103
15,16,Charlotte Hornets,1,95,90
16,17,Brooklyn Nets,0,90,88
17,18,Washington Wizards,0,85,97
18,19,New Orleans Pelicans,1,108,114
19,20,Miami Heat,1,84,99
21,21,Portland Trail Blazers,0,105,100
22,22,Orlando Magic,1,111,76
23,23,Boston Celtics,1,89,77
24,24,Oklahoma City Thunder,0,104,100
25,25,Philadelphia 76ers,0,108,86
26,26,New York Knicks,0,91,84
27,27,Golden State Warriors,1,83,89
28,28,Portland Trail Blazers,1,76,105
29,29,Phoenix Suns,1,101,97
30,30,Denver Nuggets,1,93,87
31,31,Orlando Magic,0,104,79
32,32,Toronto Raptors,0,122,100
33,33,Washington Wizards,1,121,115
34,34,Minnesota Timberwolves,1,125,99
35,35,Philadelphia 76ers,1,95,85
36,36,Dallas Mavericks,1,110,107
37,37,San Antonio Spurs,1,95,99
38,38,Houston Rockets,1,91,77
39,39,Golden State Warriors,0,98,132
40,40,Brooklyn Nets,1,91,78
42,41,Los Angeles Clippers,0,115,102
43,42,Chicago Bulls,0,83,96
44,43,Minnesota Timberwolves,0,114,107
45,44,Phoenix Suns,0,115,93
46,45,Detroit Pistons,1,114,106
47,46,San Antonio Spurs,0,117,103
48,47,Indiana Pacers,1,111,106
49,48,Charlotte Hornets,1,97,106
50,49,Boston Celtics,0,103,104
51,50,New Orleans Pelicans,0,99,84
52,51,Sacramento Kings,0,120,100
53,52,Los Angeles Lakers,0,120,111
54,53,Chicago Bulls,0,106,95
55,54,Oklahoma City Thunder,1,115,92
56,55,Detroit Pistons,0,88,96
57,56,Charlotte Hornets,0,114,103
58,57,Toronto Raptors,1,97,99
59,58,Washington Wizards,1,99,113
60,59,Indiana Pacers,0,100,96
61,60,Washington Wizards,0,108,83
63,61,Boston Celtics,0,120,103
64,62,Memphis Grizzlies,0,103,106
65,63,Sacramento Kings,1,120,111
66,64,Los Angeles Lakers,1,120,108
67,65,Los Angeles Clippers,1,114,90
68,66,Utah Jazz,1,85,94
69,67,Dallas Mavericks,0,99,98
70,68,Orlando Magic,1,109,103
71,69,Miami Heat,1,101,122
72,70,Denver Nuggets,0,124,91
73,71,Milwaukee Bucks,0,113,104
74,72,Brooklyn Nets,1,95,104
75,73,New York Knicks,1,107,93
76,74,Houston Rockets,0,100,106
77,75,Brooklyn Nets,0,107,87
78,76,Atlanta Hawks,1,110,108
79,77,Charlotte Hornets,0,112,103
80,78,Milwaukee Bucks,1,109,80
81,79,Indiana Pacers,1,109,123
82,80,Chicago Bulls,1,102,105
84,81,Atlanta Hawks,0,109,94
85,82,Detroit Pistons,0,110,112
