,G,Opponent,Home_away,Tm,Opp
0,1,New Jersey Nets,0,120,113
1,2,New Jersey Nets,0,118,96
2,3,New Jersey Nets,1,104,109
3,4,New Jersey Nets,1,98,89
5,5,Boston Celtics,0,101,76
6,6,Boston Celtics,0,98,104
7,7,Boston Celtics,1,107,110
8,8,Boston Celtics,1,114,112
9,9,Boston Celtics,0,114,98
10,10,Boston Celtics,1,91,122
11,11,Boston Celtics,0,122,104
13,12,Chicago Bulls,1,89,103
14,13,Chicago Bulls,1,107,81
15,14,Chicago Bulls,0,96,105
16,15,Chicago Bulls,0,99,85
17,16,Chicago Bulls,1,89,112
18,17,Chicago Bulls,0,94,99
