,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2000-10-31,24-036,MIN,@,HOU,W (+8),1,37:00,6,13,.462,3,5,.600,0,0,,0,2,2,5,0,0,3,4,15,7.8,+6
1,2,2,2000-11-02,24-038,MIN,@,SAS,L (-12),1,37:00,5,9,.556,1,3,.333,1,1,1.000,0,1,1,4,0,0,3,6,12,5.4,-2
2,3,3,2000-11-04,24-040,MIN,,SAC,W (+8),1,30:00,3,9,.333,1,1,1.000,2,2,1.000,0,2,2,4,1,1,1,3,9,6.8,+6
3,4,4,2000-11-06,24-042,MIN,@,UTA,L (-6),1,37:00,7,17,.412,3,6,.500,2,3,.667,1,1,2,5,1,1,2,3,19,12.5,+7
4,5,5,2000-11-08,24-044,MIN,@,DEN,L (-2),1,42:00,4,9,.444,3,5,.600,3,4,.750,1,3,4,6,0,0,1,3,14,12.5,+12
5,6,6,2000-11-09,24-045,MIN,,PHI,L (-2),1,33:00,6,12,.500,3,5,.600,5,7,.714,0,2,2,4,1,0,1,4,20,15.0,-1
6,7,7,2000-11-11,24-047,MIN,@,MIL,W (+11),1,44:00,8,19,.421,3,6,.500,12,12,1.000,1,4,5,9,1,0,4,3,31,24.9,+14
7,8,8,2000-11-15,24-051,MIN,,GSW,W (+2),1,43:00,5,20,.250,1,6,.167,7,7,1.000,1,3,4,6,0,0,4,1,18,7.4,+2
8,9,9,2000-11-17,24-053,MIN,,SAS,W (+5),1,44:00,5,15,.333,1,3,.333,5,5,1.000,2,4,6,13,1,0,3,5,16,15.2,+13
9,10,10,2000-11-18,24-054,MIN,@,ATL,W (+10),1,34:00,5,11,.455,1,4,.250,6,6,1.000,0,0,0,5,0,0,2,3,17,11.6,+1
10,11,11,2000-11-22,24-058,MIN,,VAN,W (+1),1,32:00,9,15,.600,3,4,.750,0,0,,0,1,1,5,2,0,1,5,21,16.9,-4
11,12,12,2000-11-24,24-060,MIN,@,LAL,L (-7),1,35:00,3,10,.300,2,4,.500,5,5,1.000,1,2,3,3,1,1,4,2,13,7.5,-15
12,13,13,2000-11-25,24-061,MIN,@,GSW,L (-21),1,26:00,3,7,.429,1,2,.500,0,0,,0,3,3,3,0,0,2,1,7,3.9,-27
13,14,14,2000-11-28,24-064,MIN,@,CHI,W (+20),1,29:00,2,3,.667,1,2,.500,2,2,1.000,0,3,3,5,3,0,3,1,7,9.7,+13
14,15,15,2000-11-29,24-065,MIN,,DEN,L (-7),1,36:00,6,15,.400,3,8,.375,6,6,1.000,0,4,4,9,2,0,3,2,21,18.6,-8
15,16,16,2000-12-01,24-067,MIN,@,BOS,W (+4),1,38:00,9,14,.643,2,4,.500,9,10,.900,0,1,1,3,2,0,2,3,29,23.6,+7
16,17,17,2000-12-02,24-068,MIN,@,NYK,L (-10),1,33:00,4,10,.400,2,7,.286,3,4,.750,1,3,4,7,1,0,1,4,13,12.1,-5
17,18,18,2000-12-05,24-071,MIN,,CHI,W (+10),1,41:00,8,14,.571,1,3,.333,5,6,.833,1,5,6,3,1,0,5,3,22,14.1,+10
18,19,19,2000-12-07,24-073,MIN,,WAS,W (+17),1,41:00,3,12,.250,0,4,.000,4,4,1.000,1,5,6,4,0,0,1,2,10,6.0,+8
19,20,20,2000-12-09,24-075,MIN,,LAC,W (+12),1,32:00,1,6,.167,0,3,.000,1,2,.500,0,3,3,3,0,1,1,3,3,0.3,+7
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,21,2000-12-11,24-077,MIN,@,PHI,W (+5),1,28:00,3,8,.375,0,0,,0,0,,0,1,1,6,3,0,0,6,6,6.7,-3
22,22,22,2000-12-12,24-078,MIN,@,NJN,L (-22),1,26:00,5,13,.385,2,4,.500,0,0,,0,3,3,2,0,0,0,3,12,6.0,-16
23,23,23,2000-12-15,24-081,MIN,@,DET,W (+9),1,29:00,6,10,.600,2,3,.667,1,2,.500,1,2,3,2,0,0,2,2,15,9.9,+10
24,24,24,2000-12-16,24-082,MIN,,IND,W (+3),1,31:00,6,10,.600,1,2,.500,3,4,.750,0,2,2,5,0,0,1,4,16,12.5,+2
25,25,25,2000-12-19,24-085,MIN,@,GSW,L (-21),1,35:00,4,12,.333,1,6,.167,1,1,1.000,1,2,3,7,1,1,1,3,10,8.9,-24
26,26,26,2000-12-20,24-086,MIN,@,LAC,L (-7),1,26:00,4,11,.364,1,2,.500,2,2,1.000,0,1,1,2,1,1,2,1,11,5.9,-10
27,27,27,2000-12-22,24-088,MIN,,CHH,L (-9),1,23:00,1,4,.250,0,0,,2,2,1.000,2,4,6,2,1,0,2,0,4,4.6,-12
28,28,28,2000-12-23,24-089,MIN,,UTA,L (-6),1,22:00,0,4,.000,0,2,.000,0,0,,0,1,1,3,2,0,1,2,0,-0.2,-4
29,29,29,2000-12-26,24-092,MIN,,TOR,W (+3),1,30:00,7,16,.438,0,4,.000,5,6,.833,1,2,3,6,1,1,1,2,19,15.6,+1
30,30,30,2000-12-28,24-094,MIN,,ATL,W (+7),1,13:00,0,4,.000,0,1,.000,0,0,,0,1,1,3,0,0,0,1,0,-0.8,0
31,31,31,2000-12-30,24-096,MIN,,NYK,L (-9),1,14:00,2,4,.500,1,2,.500,0,0,,0,1,1,2,1,0,0,4,5,4.1,+7
32,32,32,2001-01-01,24-098,MIN,,HOU,W (+10),0,31:00,6,12,.500,1,3,.333,3,3,1.000,0,4,4,9,0,0,1,5,16,14.5,+9
33,33,33,2001-01-02,24-099,MIN,@,WAS,L (-7),0,17:00,3,5,.600,1,2,.500,0,0,,0,0,0,0,0,0,2,2,7,1.9,+6
34,34,34,2001-01-04,24-101,MIN,,SEA,W (+13),0,19:00,4,10,.400,1,2,.500,2,3,.667,0,4,4,2,1,0,1,2,11,7.0,-2
35,35,35,2001-01-07,24-104,MIN,@,PHO,W (+20),0,21:00,3,7,.429,1,3,.333,2,2,1.000,0,1,1,5,0,0,1,3,9,6.9,-2
36,36,36,2001-01-08,24-105,MIN,@,SAC,L (-3),0,15:00,0,3,.000,0,2,.000,2,2,1.000,0,1,1,0,0,0,1,5,2,-2.8,-10
37,37,37,2001-01-10,24-107,MIN,,DAL,L (-20),0,25:00,2,7,.286,0,1,.000,0,0,,2,1,3,3,1,0,1,0,4,3.7,-15
38,38,38,2001-01-12,24-109,MIN,,LAC,W (+6),0,23:00,4,10,.400,3,5,.600,2,2,1.000,0,0,0,6,1,0,1,1,13,11.4,-4
39,39,39,2001-01-15,24-112,MIN,,BOS,L (-5),0,23:00,5,6,.833,1,2,.500,5,6,.833,0,0,0,2,0,0,2,3,16,11.6,+8
40,40,40,2001-01-17,24-114,MIN,@,UTA,W (+8),0,6:00,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,1,1,2,-0.8,+2
