,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2000-10-31,28-111,IND,@,SAS,L (-13),1,45:00,6,16,.375,0,0,,3,4,.750,1,5,6,8,2,0,2,3,15,12.4,-14
1,2,2,2000-11-02,28-113,IND,@,DAL,L (-6),1,45:00,12,20,.600,2,5,.400,4,4,1.000,1,10,11,8,2,0,4,2,30,27.3,-5
2,3,3,2000-11-04,28-115,IND,,CHI,W (+13),1,41:00,9,18,.500,2,2,1.000,5,6,.833,0,4,4,5,2,0,1,4,25,19.7,+13
3,4,4,2000-11-08,28-119,IND,,MIL,W (+11),1,39:00,6,13,.462,0,2,.000,4,4,1.000,0,2,2,9,2,0,1,3,16,16.0,-2
4,5,5,2000-11-10,28-121,IND,@,WAS,W (+12),1,30:00,3,10,.300,0,0,,2,2,1.000,1,3,4,4,2,0,3,4,8,4.0,+9
5,6,6,2000-11-11,28-122,IND,,DET,W (+10),1,36:00,6,11,.545,1,1,1.000,6,6,1.000,0,3,3,9,3,0,2,2,19,21.1,+11
6,7,7,2000-11-15,28-126,IND,@,DET,W (+4),1,42:00,9,17,.529,2,5,.400,2,4,.500,0,5,5,8,0,1,4,6,22,14.3,+11
7,8,8,2000-11-17,28-128,IND,,GSW,L (-2),1,40:00,5,13,.385,0,2,.000,2,2,1.000,0,2,2,12,1,0,2,3,12,11.7,+1
8,9,9,2000-11-18,28-129,IND,@,NJN,L (-5),1,42:00,4,11,.364,0,0,,3,3,1.000,0,3,3,7,1,0,3,4,11,7.1,-8
9,10,10,2000-11-21,28-132,IND,,HOU,L (-12),1,44:00,7,19,.368,1,3,.333,1,1,1.000,0,2,2,10,0,1,1,4,16,11.2,-1
10,11,11,2000-11-23,28-134,IND,,TOR,L (-20),0,36:00,8,14,.571,1,2,.500,2,2,1.000,0,2,2,7,2,0,4,3,19,14.7,-11
11,12,12,2000-11-24,28-135,IND,,WAS,W (+12),0,21:00,1,4,.250,0,0,,0,0,,0,2,2,6,0,1,2,6,2,0.7,+8
12,13,13,2000-11-28,28-139,IND,@,LAL,L (-17),1,36:00,6,15,.400,1,1,1.000,3,4,.750,1,3,4,2,2,0,0,1,16,12.1,-11
13,14,14,2000-11-30,28-141,IND,@,GSW,L (-4),0,37:00,5,16,.313,0,1,.000,4,5,.800,1,2,3,8,2,0,0,2,14,12.5,+14
14,15,15,2000-12-01,28-142,IND,@,VAN,W (+10),1,50:00,9,15,.600,0,0,,0,0,,1,9,10,7,0,1,3,4,18,15.5,+15
15,16,16,2000-12-03,28-144,IND,@,MIL,L (-12),1,37:00,3,10,.300,1,3,.333,4,4,1.000,0,3,3,5,2,0,1,4,11,9.0,-5
16,17,17,2000-12-05,28-146,IND,,NJN,W (+24),1,41:00,7,14,.500,0,1,.000,0,0,,0,4,4,10,3,0,1,5,14,15.2,+22
17,18,18,2000-12-06,28-147,IND,@,CHH,L (-3),1,27:00,5,8,.625,1,2,.500,0,0,,0,0,0,4,1,0,1,6,11,7.8,+8
18,19,19,2000-12-08,28-149,IND,@,BOS,W (+13),1,46:00,11,15,.733,2,2,1.000,3,6,.500,3,2,5,10,2,1,3,2,27,28.3,+12
19,20,20,2000-12-09,28-150,IND,,CHH,W (+3),1,43:00,4,13,.308,0,2,.000,6,6,1.000,0,2,2,4,3,0,2,3,14,9.7,+8
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,21,2000-12-12,28-153,IND,@,TOR,L (-14),1,42:00,4,12,.333,1,2,.500,2,2,1.000,1,2,3,6,0,0,3,2,11,5.9,-5
22,22,22,2000-12-13,28-154,IND,,DAL,W (+5),1,45:00,5,14,.357,3,4,.750,2,2,1.000,0,4,4,8,4,0,1,4,15,15.4,+3
23,23,23,2000-12-15,28-156,IND,,CLE,L (-8),1,35:00,4,11,.364,0,1,.000,1,2,.500,0,3,3,8,1,0,3,5,9,5.0,-2
24,24,24,2000-12-16,28-157,IND,@,MIN,L (-3),0,38:00,4,9,.444,0,0,,3,5,.600,0,2,2,13,1,0,1,5,11,13.2,-5
25,25,25,2000-12-19,28-160,IND,@,CHI,W (+5),0,40:00,5,12,.417,1,1,1.000,8,8,1.000,0,3,3,10,2,0,0,6,19,20.1,+9
26,26,26,2000-12-20,28-161,IND,,TOR,L (-1),0,37:00,4,18,.222,1,5,.200,1,2,.500,0,1,1,10,2,0,2,2,10,5.1,+8
27,27,27,2000-12-22,28-163,IND,,UTA,L (-8),0,32:00,3,9,.333,1,2,.500,2,2,1.000,0,3,3,6,1,0,1,5,9,7.0,+10
28,28,28,2000-12-23,28-164,IND,@,ATL,L (-4),0,29:00,1,7,.143,0,2,.000,3,4,.750,2,0,2,6,0,0,1,1,5,4.3,+8
29,29,29,2000-12-25,28-166,IND,,ORL,W (+10),0,16:00,1,3,.333,0,0,,2,2,1.000,1,1,2,1,2,0,1,0,4,5.0,-3
30,30,30,2000-12-27,28-168,IND,@,MIA,L (-12),0,29:00,6,10,.600,0,1,.000,0,0,,1,2,3,3,0,1,2,4,12,7.9,-6
31,31,31,2000-12-30,28-171,IND,,SAS,L (-12),0,32:00,6,9,.667,0,1,.000,1,1,1.000,1,0,1,8,1,0,1,3,13,14.2,-16
32,32,32,2001-01-02,28-174,IND,@,SEA,W (+8),0,24:00,6,11,.545,0,1,.000,6,8,.750,0,2,2,7,1,0,1,4,18,15.8,+5
33,33,33,2001-01-03,28-175,IND,@,POR,L (-16),0,29:00,4,5,.800,0,1,.000,0,0,,0,2,2,5,2,0,0,4,8,10.6,-12
34,34,34,2001-01-05,28-177,IND,@,SAC,W (+2),0,31:00,4,11,.364,1,3,.333,2,2,1.000,0,2,2,6,0,0,1,4,11,7.1,+7
35,35,35,2001-01-08,28-180,IND,@,LAC,W (+3),0,36:00,6,13,.462,0,1,.000,0,0,,1,5,6,3,2,0,1,2,12,9.8,+2
36,36,36,2001-01-09,28-181,IND,@,UTA,L (-4),0,26:00,3,7,.429,1,1,1.000,2,4,.500,0,2,2,6,0,0,0,6,9,6.9,+3
37,37,37,2001-01-11,28-183,IND,@,PHO,L (-8),0,32:00,2,6,.333,0,1,.000,3,4,.750,1,2,3,1,0,1,1,5,7,2.9,-7
38,38,38,2001-01-13,28-185,IND,,MIA,W (+16),0,29:00,3,10,.300,1,3,.333,4,4,1.000,1,5,6,1,1,0,0,2,11,8.3,+23
39,39,39,2001-01-15,28-187,IND,,LAC,W (+15),0,31:00,1,8,.125,0,0,,3,4,.750,0,2,2,4,0,0,2,5,5,-1.2,+25
40,40,40,2001-01-18,28-190,IND,,ATL,W (+8),0,29:00,3,8,.375,1,2,.500,0,0,,0,2,2,6,2,0,1,5,7,6.4,+9
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,41,41,2001-01-21,28-193,IND,@,NYK,W (+13),0,31:00,6,8,.750,0,1,.000,4,4,1.000,3,1,4,3,1,0,0,4,16,16.7,+16
43,42,42,2001-01-25,28-197,IND,,POR,L (-10),0,27:00,5,10,.500,0,0,,4,6,.667,0,1,1,3,0,0,1,3,14,8.4,-11
44,43,43,2001-01-28,28-200,IND,,PHI,L (-5),0,41:00,3,12,.250,0,0,,3,4,.750,0,3,3,4,1,0,3,6,9,0.7,-2
45,44,44,2001-01-30,28-202,IND,@,ORL,L (-7),0,19:00,4,8,.500,0,0,,1,2,.500,1,2,3,3,1,0,3,1,9,5.6,-14
46,45,45,2001-01-31,28-203,IND,,BOS,L (-6),0,28:00,5,14,.357,1,2,.500,7,9,.778,1,2,3,6,1,0,1,1,18,14.5,-8
47,46,46,2001-02-02,28-205,IND,,DEN,W (+9),0,37:00,6,13,.462,1,2,.500,3,4,.750,0,3,3,10,2,0,0,3,16,17.6,+3
48,47,47,2001-02-03,28-206,IND,@,MIL,L (-19),0,28:00,5,10,.500,1,2,.500,2,2,1.000,0,1,1,7,0,0,1,3,13,11.0,-22
49,48,48,2001-02-06,28-209,IND,@,MIA,L (-13),0,28:00,6,11,.545,2,4,.500,0,0,,0,2,2,2,1,0,0,2,14,10.9,-10
50,49,49,2001-02-13,28-216,IND,,CHH,L (-11),0,22:00,3,5,.600,0,0,,2,2,1.000,0,1,1,3,2,0,2,4,8,6.5,-14
51,50,50,2001-02-15,28-218,IND,,DET,W (+9),0,27:00,2,8,.250,1,1,1.000,6,6,1.000,3,2,5,7,4,1,1,1,11,17.1,+9
52,51,51,2001-02-18,28-221,IND,,LAL,W (+1),0,37:00,5,12,.417,0,1,.000,8,9,.889,0,2,2,11,1,1,1,2,18,19.4,+14
53,52,52,2001-02-23,28-226,IND,@,CLE,W (+2),0,29:00,7,10,.700,0,0,,1,1,1.000,0,1,1,5,1,0,3,2,15,11.8,+3
54,53,53,2001-02-25,28-228,IND,,MIN,W (+10),0,25:00,5,10,.500,0,0,,1,1,1.000,0,2,2,1,0,0,2,5,11,3.3,+5
55,54,54,2001-02-26,28-229,IND,@,CHH,L (-10),0,33:00,2,9,.222,1,3,.333,2,2,1.000,0,4,4,6,0,0,2,2,7,4.1,-10
56,55,55,2001-03-04,28-235,IND,,NJN,L (-24),0,37:00,4,9,.444,0,0,,2,2,1.000,0,3,3,11,1,0,4,6,10,8.5,-17
57,56,56,2001-03-06,28-237,IND,@,NYK,L (-14),0,30:00,6,7,.857,1,1,1.000,5,7,.714,0,2,2,1,1,0,4,1,18,12.6,-18
58,57,57,2001-03-07,28-238,IND,,NYK,L (-4),1,38:00,2,13,.154,1,2,.500,4,4,1.000,0,1,1,6,1,0,2,2,9,3.4,-1
59,58,58,2001-03-09,28-240,IND,,CLE,W (+15),0,18:00,2,5,.400,0,0,,2,4,.500,0,2,2,6,2,1,0,4,6,8.4,+14
60,59,59,2001-03-11,28-242,IND,@,DET,L (-17),0,28:00,3,10,.300,0,2,.000,4,6,.667,2,0,2,6,1,0,2,1,10,7.6,-17
61,60,60,2001-03-13,28-244,IND,@,HOU,L (-9),0,23:00,4,10,.400,0,0,,1,2,.500,0,2,2,4,3,0,1,6,9,6.2,+4
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
63,61,61,2001-03-14,28-245,IND,@,DEN,L (-12),0,30:00,1,4,.250,0,0,,0,0,,0,2,2,5,2,0,3,6,2,0.3,0
64,62,62,2001-03-16,28-247,IND,,ATL,W (+6),0,16:00,3,6,.500,2,2,1.000,0,0,,1,1,2,2,1,0,2,3,8,5.2,+9
65,63,63,2001-03-18,28-249,IND,,SAC,W (+6),0,37:00,6,11,.545,0,0,,2,2,1.000,0,1,1,12,1,0,1,0,14,17.4,+6
66,64,64,2001-03-20,28-251,IND,@,TOR,L (-21),0,26:00,2,7,.286,0,1,.000,0,0,,1,1,2,7,0,0,2,2,4,3.0,-16
67,65,65,2001-03-21,28-252,IND,,ORL,W (+1),0,26:00,3,8,.375,0,2,.000,4,4,1.000,1,4,5,5,1,0,2,2,10,9.2,+9
68,66,66,2001-03-23,28-254,IND,,VAN,W (+20),0,29:00,5,9,.556,0,1,.000,1,1,1.000,0,1,1,4,3,0,7,3,11,4.6,-1
69,67,67,2001-03-25,28-256,IND,@,ORL,L (-2),0,21:00,2,6,.333,0,0,,3,4,.750,1,2,3,2,1,0,2,2,7,4.1,-7
70,68,68,2001-03-30,28-261,IND,@,BOS,W (+5),0,27:00,1,3,.333,0,1,.000,0,0,,0,2,2,9,1,0,2,4,2,4.6,+17
71,69,69,2001-04-01,28-263,IND,@,PHI,L (-11),0,30:00,4,5,.800,0,0,,3,4,.750,0,1,1,7,1,0,1,6,11,11.5,0
72,70,70,2001-04-03,28-265,IND,,PHO,W (+4),0,30:00,8,16,.500,0,1,.000,2,2,1.000,1,7,8,5,3,1,1,2,18,18.2,-7
73,71,71,2001-04-06,28-268,IND,,CHI,W (+7),0,33:00,3,7,.429,0,0,,2,2,1.000,1,1,2,10,6,0,2,1,8,15.9,+5
74,72,72,2001-04-08,28-270,IND,@,NJN,W (+25),0,19:00,1,3,.333,0,1,.000,0,0,,0,1,1,7,0,0,0,4,2,3.9,+20
75,73,73,2001-04-09,28-271,IND,,WAS,W (+22),0,27:00,5,10,.500,0,0,,1,3,.333,0,2,2,7,4,0,0,0,11,14.7,+16
76,74,74,2001-04-11,28-273,IND,,NYK,W (+7),0,39:00,6,13,.462,1,1,1.000,3,3,1.000,0,2,2,12,2,0,1,2,16,18.5,+11
77,75,75,2001-04-13,28-275,IND,,BOS,W (+5),0,27:00,5,12,.417,0,0,,3,3,1.000,0,2,2,6,4,0,1,3,13,13.2,-4
78,76,76,2001-04-15,28-277,IND,@,CHI,W (+7),0,23:00,5,7,.714,0,0,,2,2,1.000,3,3,6,4,2,0,1,1,12,15.5,+8
79,77,77,2001-04-17,28-279,IND,,PHI,L (-6),0,11:00,1,2,.500,0,0,,0,0,,1,1,2,3,0,0,3,1,2,0.7,-3
