,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2013-10-29,35-114,MIA,,CHI,W (+12),0,16:33,3,5,.600,0,0,,0,0,,1,7,8,0,2,2,0,2,6,9.1,+14
1,2,2,2013-10-30,35-115,MIA,@,PHI,L (-4),0,13:45,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,3,3,0,-4.2,+1
2,3,3,2013-11-01,35-117,MIA,@,BRK,L (-1),0,13:35,1,3,.333,0,0,,2,3,.667,1,0,1,1,1,0,0,5,4,2.3,-1
3,4,4,2013-11-03,35-119,MIA,,WAS,W (+10),0,16:37,2,3,.667,0,0,,4,6,.667,3,2,5,0,0,1,1,2,8,7.5,-1
4,5,5,2013-11-05,35-121,MIA,@,TOR,W (+9),0,17:19,3,4,.750,0,0,,0,0,,1,2,3,0,0,0,2,4,6,2.1,+10
5,6,6,2013-11-07,35-123,MIA,,LAC,W (+5),0,18:50,3,3,1.000,0,0,,4,5,.800,1,2,3,1,0,1,2,2,10,8.6,+12
6,7,7,2013-11-09,35-125,MIA,,BOS,L (-1),0,16:40,4,5,.800,0,0,,2,4,.500,2,2,4,0,0,2,1,0,10,9.7,-9
7,8,8,2013-11-12,35-128,MIA,,MIL,W (+23),0,19:00,4,6,.667,0,0,,0,0,,3,4,7,2,0,2,2,1,8,9.1,+13
8,9,9,2013-11-15,35-131,MIA,,DAL,W (+6),0,18:13,2,4,.500,0,0,,0,0,,1,6,7,0,0,0,0,2,4,3.7,+15
9,10,10,2013-11-16,35-132,MIA,@,CHA,W (+16),0,23:52,2,2,1.000,0,0,,6,6,1.000,0,7,7,1,1,2,1,2,10,12.8,+15
10,11,11,2013-11-19,35-135,MIA,,ATL,W (+16),0,12:40,0,3,.000,0,0,,2,4,.500,2,1,3,0,1,0,0,3,2,0.6,+5
11,12,12,2013-11-20,35-136,MIA,@,ORL,W (+28),0,17:43,4,6,.667,0,0,,2,2,1.000,4,1,5,0,1,2,2,2,10,10.1,+1
12,13,13,2013-11-23,35-139,MIA,,ORL,W (+2),0,16:41,3,4,.750,0,0,,0,0,,2,2,4,0,0,0,1,3,6,4.2,-12
13,14,14,2013-11-25,35-141,MIA,,PHO,W (+15),0,19:28,5,8,.625,0,0,,1,2,.500,2,5,7,0,0,1,0,1,11,10.2,+13
14,15,15,2013-11-27,35-143,MIA,@,CLE,W (+11),0,17:47,1,1,1.000,0,0,,0,0,,0,5,5,0,0,2,1,3,2,2.4,+5
15,16,16,2013-11-29,35-145,MIA,@,TOR,W (+7),0,18:46,2,3,.667,0,0,,1,2,.500,0,4,4,1,0,2,0,3,5,5.4,-7
16,17,17,2013-12-01,35-147,MIA,,CHA,W (+1),0,13:24,1,2,.500,0,0,,1,2,.500,0,0,0,0,0,2,1,2,3,1.2,+3
17,18,18,2013-12-03,35-149,MIA,,DET,L (-10),0,15:58,2,5,.400,0,1,.000,4,4,1.000,3,1,4,1,1,0,0,1,8,9.0,+4
18,19,,2013-12-05,35-151,MIA,@,CHI,L (-20),Did Not Play,,,,,,,,,,,,,,,,,,,,,
19,20,19,2013-12-07,35-153,MIA,@,MIN,W (+21),0,19:39,4,5,.800,0,1,.000,1,4,.250,2,2,4,0,0,3,0,1,9,9.6,+6
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,20,2013-12-08,35-154,MIA,@,DET,W (+15),0,23:28,4,5,.800,0,0,,2,2,1.000,2,3,5,1,0,1,0,1,10,11.4,+1
22,22,21,2013-12-10,35-156,MIA,@,IND,L (-6),0,20:46,4,8,.500,0,0,,2,4,.500,2,1,3,0,1,1,1,3,10,6.4,-6
23,23,22,2013-12-14,35-160,MIA,,CLE,W (+7),0,17:50,1,4,.250,1,1,1.000,0,0,,1,4,5,0,0,3,1,1,3,3.2,-8
24,24,23,2013-12-16,35-162,MIA,,UTA,W (+23),0,15:25,0,0,,0,0,,1,2,.500,0,5,5,1,1,3,0,1,1,5.5,-2
25,25,24,2013-12-18,35-164,MIA,,IND,W (+3),0,27:50,4,5,.800,0,0,,0,0,,1,3,4,0,0,0,0,4,8,6.1,+7
26,26,25,2013-12-20,35-166,MIA,,SAC,W (+19),0,20:47,3,5,.600,0,1,.000,0,0,,1,6,7,0,2,0,0,2,6,7.4,+7
27,27,26,2013-12-23,35-169,MIA,,ATL,W (+2),0,25:24,3,3,1.000,0,0,,6,9,.667,3,6,9,2,0,2,1,1,12,15.2,+12
28,28,27,2013-12-25,35-171,MIA,@,LAL,W (+6),0,8:20,1,1,1.000,0,0,,0,0,,0,1,1,0,0,1,1,2,2,0.9,0
29,29,,2013-12-27,35-173,MIA,@,SAC,L (-5),Did Not Play,,,,,,,,,,,,,,,,,,,,,
30,30,,2013-12-28,35-174,MIA,@,POR,W (+1),Did Not Play,,,,,,,,,,,,,,,,,,,,,
31,31,,2013-12-30,35-176,MIA,@,DEN,W (+3),Inactive,,,,,,,,,,,,,,,,,,,,,
32,32,28,2014-01-02,35-179,MIA,,GSW,L (-9),0,17:29,0,1,.000,0,0,,2,2,1.000,0,2,2,1,0,0,0,1,2,2.2,+6
33,33,29,2014-01-04,35-181,MIA,@,ORL,W (+16),0,15:12,1,3,.333,0,1,.000,4,4,1.000,2,1,3,0,0,0,2,4,6,2.4,0
34,34,30,2014-01-05,35-182,MIA,,TOR,W (+5),0,15:53,2,2,1.000,0,0,,0,0,,1,3,4,0,0,0,1,6,4,1.6,+11
35,35,31,2014-01-07,35-184,MIA,,NOP,W (+19),0,23:22,7,7,1.000,0,0,,1,3,.333,2,5,7,2,1,1,0,2,15,17.3,+15
36,36,32,2014-01-09,35-186,MIA,@,NYK,L (-10),0,21:12,1,2,.500,0,0,,0,0,,1,2,3,1,3,1,1,2,2,4.9,-9
37,37,33,2014-01-10,35-187,MIA,@,BRK,L (-9),0,32:09,2,3,.667,0,0,,0,2,.000,1,8,9,0,0,1,0,2,4,4.9,-2
38,38,,2014-01-15,35-192,MIA,@,WAS,L (-17),Inactive,,,,,,,,,,,,,,,,,,,,,
39,39,,2014-01-17,35-194,MIA,@,PHI,W (+15),Inactive,,,,,,,,,,,,,,,,,,,,,
40,40,,2014-01-18,35-195,MIA,@,CHA,W (+8),Inactive,,,,,,,,,,,,,,,,,,,,,
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,41,34,2014-01-20,35-197,MIA,@,ATL,L (-7),0,17:28,2,4,.500,0,0,,4,4,1.000,1,1,2,0,0,1,0,2,8,6.9,-11
43,42,35,2014-01-21,35-198,MIA,,BOS,W (+7),0,24:36,5,5,1.000,0,0,,3,4,.750,3,4,7,0,1,1,2,1,13,13.7,+3
44,43,36,2014-01-23,35-200,MIA,,LAL,W (+7),0,12:53,2,3,.667,0,0,,0,0,,2,2,4,0,1,1,2,4,4,2.8,+3
45,44,37,2014-01-26,35-203,MIA,,SAS,W (+12),0,16:35,3,4,.750,0,1,.000,2,2,1.000,2,3,5,0,0,2,1,2,8,8.3,+11
46,45,38,2014-01-29,35-206,MIA,,OKC,L (-17),0,19:02,4,5,.800,0,0,,0,0,,4,3,7,0,0,0,0,2,8,9.0,-8
