,G,Opponent,Home_away,Tm,Opp
0,1,Dallas Mavericks,1,93,95
1,2,Sacramento Kings,0,121,100
2,3,Los Angeles Clippers,1,88,100
3,4,Dallas Mavericks,0,121,92
4,5,Phoenix Suns,0,109,92
5,6,Houston Rockets,1,93,101
6,7,Denver Nuggets,0,120,110
7,8,Phoenix Suns,1,80,90
8,9,Indiana Pacers,0,112,81
9,10,San Antonio Spurs,1,119,120
10,11,Washington Bullets,0,100,83
11,12,Houston Rockets,0,118,96
12,13,Philadelphia 76ers,0,100,106
13,14,Chicago Bulls,0,101,105
14,15,New York Knicks,0,104,92
15,16,Sacramento Kings,1,126,117
16,17,San Antonio Spurs,1,100,105
17,18,Houston Rockets,1,93,98
18,19,Golden State Warriors,0,127,93
19,20,Seattle SuperSonics,0,116,95
21,21,Boston Celtics,1,111,121
22,22,Indiana Pacers,1,97,121
23,23,Atlanta Hawks,1,124,130
24,24,New Jersey Nets,1,95,106
25,25,Cleveland Cavaliers,1,91,83
26,26,Los Angeles Lakers,0,109,117
27,27,Denver Nuggets,1,98,97
28,28,Golden State Warriors,0,104,103
29,29,Sacramento Kings,1,105,107
30,30,Boston Celtics,0,99,107
31,31,Philadelphia 76ers,1,93,116
32,32,Milwaukee Bucks,1,111,107
33,33,Chicago Bulls,1,91,113
34,34,Portland Trail Blazers,0,116,104
35,35,Seattle SuperSonics,1,105,124
36,36,Detroit Pistons,0,117,120
37,37,San Antonio Spurs,0,119,106
38,38,Cleveland Cavaliers,0,119,96
39,39,Los Angeles Lakers,1,100,111
40,40,Golden State Warriors,1,100,102
42,41,Atlanta Hawks,0,115,109
43,42,Seattle SuperSonics,0,105,100
44,43,Sacramento Kings,0,123,91
45,44,Portland Trail Blazers,1,126,123
46,45,Dallas Mavericks,1,93,124
47,46,Dallas Mavericks,0,93,80
48,47,Denver Nuggets,1,93,107
49,48,Portland Trail Blazers,0,112,94
50,49,Phoenix Suns,0,108,103
51,50,Los Angeles Clippers,1,98,88
52,51,Los Angeles Clippers,0,120,103
53,52,Denver Nuggets,0,120,123
54,53,Los Angeles Lakers,1,105,112
55,54,Sacramento Kings,1,115,110
56,55,Houston Rockets,0,113,112
57,56,Seattle SuperSonics,1,125,110
58,57,San Antonio Spurs,0,125,106
59,58,New Jersey Nets,0,105,81
60,59,Detroit Pistons,1,98,103
61,60,Washington Bullets,1,109,107
63,61,New York Knicks,1,105,108
64,62,Denver Nuggets,1,116,115
65,63,Dallas Mavericks,0,120,105
66,64,Denver Nuggets,0,118,111
67,65,San Antonio Spurs,1,110,113
68,66,Phoenix Suns,0,103,96
69,67,Sacramento Kings,0,117,97
70,68,Milwaukee Bucks,0,105,107
71,69,Los Angeles Lakers,1,111,122
72,70,Golden State Warriors,0,115,92
73,71,Los Angeles Lakers,0,106,92
74,72,Phoenix Suns,1,106,111
75,73,Houston Rockets,1,107,113
76,74,Dallas Mavericks,1,95,118
77,75,Golden State Warriors,1,113,102
78,76,Los Angeles Clippers,0,100,93
79,77,Portland Trail Blazers,0,123,128
80,78,San Antonio Spurs,0,107,82
81,79,Portland Trail Blazers,1,129,122
82,80,Los Angeles Clippers,1,112,106
84,81,Seattle SuperSonics,1,110,109
85,82,Houston Rockets,0,125,107
