,G,Opponent,Home_away,Tm,Opp
0,1,Los Angeles Clippers,0,115,97
1,2,Los Angeles Clippers,0,103,92
2,3,Los Angeles Clippers,1,88,98
3,4,Los Angeles Clippers,1,107,115
4,5,Los Angeles Clippers,0,98,89
6,6,Seattle SuperSonics,0,108,100
7,7,Seattle SuperSonics,0,103,97
8,8,Seattle SuperSonics,1,98,104
9,9,Seattle SuperSonics,1,89,83
10,10,Seattle SuperSonics,0,111,100
12,11,Portland Trail Blazers,1,88,113
13,12,Portland Trail Blazers,1,102,119
14,13,Portland Trail Blazers,0,97,89
15,14,Portland Trail Blazers,0,121,112
16,15,Portland Trail Blazers,1,121,127
17,16,Portland Trail Blazers,0,97,105
