,G,Opponent,Home_away,Tm,Opp
0,1,Houston Rockets,0,90,103
1,2,Houston Rockets,0,105,90
2,3,Houston Rockets,1,85,89
3,4,Houston Rockets,1,93,71
4,5,Houston Rockets,0,84,70
6,6,San Antonio Spurs,0,83,82
7,7,San Antonio Spurs,0,109,106
8,8,San Antonio Spurs,1,64,86
9,9,San Antonio Spurs,1,82,73
10,10,San Antonio Spurs,0,87,77
12,11,Los Angeles Lakers,0,112,77
13,12,Los Angeles Lakers,0,99,95
14,13,Los Angeles Lakers,1,109,98
15,14,Los Angeles Lakers,1,96,92
17,15,Chicago Bulls,0,88,85
18,16,Chicago Bulls,0,88,93
19,17,Chicago Bulls,1,54,96
20,18,Chicago Bulls,1,82,86
21,19,Chicago Bulls,1,83,81
22,20,Chicago Bulls,0,86,87
