,G,Opponent,Home_away,Tm,Opp
0,1,Dallas Mavericks,0,105,89
1,2,Golden State Warriors,1,91,106
2,3,Golden State Warriors,0,110,101
3,4,Portland Trail Blazers,1,109,119
4,5,Phoenix Suns,0,95,87
5,6,San Diego Clippers,1,106,97
6,7,Denver Nuggets,0,131,124
7,8,Houston Rockets,1,105,109
8,9,Los Angeles Lakers,0,110,113
9,10,Chicago Bulls,1,105,103
10,11,Detroit Pistons,1,86,95
11,12,San Diego Clippers,0,102,100
12,13,Portland Trail Blazers,0,93,103
13,14,Denver Nuggets,1,124,131
14,15,Los Angeles Lakers,1,86,117
15,16,Dallas Mavericks,0,114,103
16,17,Chicago Bulls,0,101,105
17,18,Phoenix Suns,1,99,101
18,19,Dallas Mavericks,1,103,128
19,20,Indiana Pacers,1,77,113
21,21,Kansas City Kings,0,122,102
22,22,San Antonio Spurs,1,97,111
23,23,San Antonio Spurs,0,108,103
24,24,Kansas City Kings,1,95,100
25,25,Seattle SuperSonics,0,103,115
26,26,Seattle SuperSonics,1,99,113
27,27,Houston Rockets,0,104,115
28,28,Los Angeles Lakers,1,114,121
29,29,Boston Celtics,0,110,121
30,30,Philadelphia 76ers,0,107,109
31,31,San Antonio Spurs,0,130,115
32,32,Indiana Pacers,0,108,102
33,33,San Diego Clippers,1,118,125
34,34,New York Knicks,0,121,129
35,35,Seattle SuperSonics,1,103,115
36,36,Cleveland Cavaliers,0,120,125
37,37,Detroit Pistons,0,123,117
38,38,San Antonio Spurs,1,104,123
39,39,Houston Rockets,1,110,128
40,40,Dallas Mavericks,1,110,122
42,41,New Jersey Nets,0,129,138
43,42,Milwaukee Bucks,0,101,119
44,43,Portland Trail Blazers,0,122,118
45,44,Portland Trail Blazers,1,100,121
46,45,Seattle SuperSonics,1,103,129
47,46,Golden State Warriors,0,123,107
48,47,Denver Nuggets,1,151,148
49,48,Kansas City Kings,1,129,114
50,49,Phoenix Suns,0,120,115
51,50,Denver Nuggets,0,134,145
52,51,Atlanta Hawks,0,109,117
53,52,Philadelphia 76ers,1,117,132
54,53,New Jersey Nets,1,108,125
55,54,Washington Bullets,1,113,106
56,55,Boston Celtics,1,90,132
57,56,Seattle SuperSonics,0,97,98
58,57,Kansas City Kings,0,117,125
59,58,Phoenix Suns,1,102,115
60,59,Houston Rockets,0,124,128
61,60,Washington Bullets,0,113,127
63,61,New York Knicks,1,112,126
64,62,Atlanta Hawks,1,91,107
65,63,Cleveland Cavaliers,1,115,121
66,64,Milwaukee Bucks,1,100,129
67,65,Denver Nuggets,1,138,154
68,66,Los Angeles Lakers,0,112,120
69,67,Portland Trail Blazers,0,129,131
70,68,Golden State Warriors,1,102,113
71,69,Houston Rockets,0,115,117
72,70,Golden State Warriors,0,105,107
73,71,San Antonio Spurs,0,110,114
74,72,Phoenix Suns,0,102,113
75,73,Kansas City Kings,0,127,118
76,74,San Diego Clippers,1,133,124
77,75,Dallas Mavericks,0,129,114
78,76,Dallas Mavericks,1,109,123
79,77,Kansas City Kings,1,99,115
80,78,Denver Nuggets,0,151,136
81,79,San Diego Clippers,0,112,107
82,80,Los Angeles Lakers,1,115,128
84,81,Houston Rockets,1,100,107
85,82,San Antonio Spurs,1,128,120
