,G,Opponent,Home_away,Tm,Opp
0,1,Kansas City Kings,1,111,113
1,2,San Antonio Spurs,1,107,112
2,3,Phoenix Suns,1,87,92
3,4,San Antonio Spurs,0,107,108
4,5,New York Knicks,0,110,102
5,6,Los Angeles Lakers,1,89,103
6,7,Golden State Warriors,0,111,96
7,8,Houston Rockets,0,111,90
8,9,Denver Nuggets,1,128,111
9,10,Phoenix Suns,0,94,102
10,11,Atlanta Hawks,0,106,87
11,12,New Jersey Nets,0,118,108
12,13,Cleveland Cavaliers,0,129,79
13,14,Philadelphia 76ers,1,106,103
14,15,Boston Celtics,1,95,104
15,16,Detroit Pistons,1,118,132
16,17,Washington Bullets,1,90,107
17,18,San Diego Clippers,0,121,114
18,19,Utah Jazz,1,112,119
19,20,Los Angeles Lakers,1,100,115
21,21,Utah Jazz,0,137,121
22,22,Golden State Warriors,1,107,98
23,23,Phoenix Suns,0,99,94
24,24,Los Angeles Lakers,0,107,103
25,25,San Diego Clippers,1,111,103
26,26,Dallas Mavericks,0,108,105
27,27,Seattle SuperSonics,1,94,99
28,28,Houston Rockets,0,88,82
29,29,Seattle SuperSonics,0,95,88
30,30,San Diego Clippers,1,105,112
31,31,Phoenix Suns,1,94,116
32,32,Kansas City Kings,1,113,107
33,33,Golden State Warriors,0,102,74
34,34,Denver Nuggets,0,122,104
35,35,Indiana Pacers,0,119,117
36,36,Golden State Warriors,1,93,94
37,37,Seattle SuperSonics,0,110,101
38,38,Seattle SuperSonics,1,102,99
39,39,Kansas City Kings,0,121,110
40,40,Dallas Mavericks,1,112,121
42,41,Houston Rockets,1,113,96
43,42,San Antonio Spurs,1,108,107
44,43,Los Angeles Lakers,0,120,125
45,44,Utah Jazz,0,120,106
46,45,Denver Nuggets,1,109,118
47,46,Milwaukee Bucks,0,99,115
48,47,Philadelphia 76ers,0,115,109
49,48,Dallas Mavericks,0,105,112
50,49,Chicago Bulls,1,109,93
51,50,Milwaukee Bucks,1,92,102
52,51,San Diego Clippers,0,115,106
53,52,Boston Celtics,0,121,114
54,53,Utah Jazz,1,101,97
55,54,Washington Bullets,0,104,95
56,55,Houston Rockets,1,113,107
57,56,San Antonio Spurs,1,114,124
58,57,Dallas Mavericks,1,117,133
59,58,Cleveland Cavaliers,1,92,98
60,59,San Diego Clippers,1,104,102
61,60,Denver Nuggets,0,138,142
63,61,Utah Jazz,0,105,110
64,62,Atlanta Hawks,1,93,110
65,63,Indiana Pacers,1,101,97
66,64,New York Knicks,1,95,97
67,65,New Jersey Nets,1,94,109
68,66,Kansas City Kings,0,115,98
69,67,Chicago Bulls,0,101,117
70,68,Denver Nuggets,1,118,106
71,69,San Antonio Spurs,0,119,102
72,70,Houston Rockets,0,104,97
73,71,Kansas City Kings,1,95,110
74,72,Detroit Pistons,0,114,107
75,73,Phoenix Suns,1,89,106
76,74,Dallas Mavericks,0,110,98
77,75,Los Angeles Lakers,0,107,101
78,76,Golden State Warriors,1,107,118
79,77,Phoenix Suns,0,98,99
80,78,Seattle SuperSonics,0,93,102
81,79,Seattle SuperSonics,1,101,106
82,80,San Diego Clippers,0,120,83
84,81,Golden State Warriors,0,112,106
85,82,Los Angeles Lakers,1,119,108
