,G,Opponent,Home_away,Tm,Opp
0,1,Chicago Bulls,0,97,108
1,2,Kansas City Kings,0,115,112
2,3,Denver Nuggets,1,113,125
3,4,Golden State Warriors,1,108,111
4,5,Phoenix Suns,0,116,124
5,6,Washington Bullets,0,104,102
6,7,Milwaukee Bucks,0,106,95
7,8,Detroit Pistons,0,112,96
8,9,San Diego Clippers,0,119,98
9,10,New York Knicks,0,111,96
10,11,Washington Bullets,1,103,143
11,12,Boston Celtics,1,112,109
12,13,New Jersey Nets,1,86,91
13,14,Cleveland Cavaliers,0,98,91
14,15,New Orleans Jazz,0,123,103
15,16,Indiana Pacers,0,123,111
16,17,Seattle SuperSonics,1,85,88
17,18,Milwaukee Bucks,1,93,123
18,19,Kansas City Kings,1,96,115
19,20,Chicago Bulls,0,99,100
21,21,Houston Rockets,0,127,105
22,22,Boston Celtics,0,102,97
23,23,Cleveland Cavaliers,1,98,97
24,24,New York Knicks,1,77,111
25,25,Indiana Pacers,1,109,115
26,26,Chicago Bulls,1,99,100
27,27,Houston Rockets,1,110,116
28,28,Los Angeles Lakers,0,117,115
29,29,Denver Nuggets,1,116,113
30,30,Denver Nuggets,0,123,110
31,31,Washington Bullets,0,114,109
32,32,Golden State Warriors,0,115,102
33,33,Phoenix Suns,1,127,129
34,34,Los Angeles Lakers,1,95,118
35,35,Seattle SuperSonics,0,108,109
36,36,Detroit Pistons,0,98,96
37,37,Indiana Pacers,0,104,112
38,38,Detroit Pistons,1,101,104
39,39,Boston Celtics,1,125,128
40,40,Philadelphia 76ers,1,106,112
42,41,Atlanta Hawks,1,110,111
43,42,New Orleans Jazz,1,101,107
44,43,San Antonio Spurs,1,118,113
45,44,San Diego Clippers,1,121,122
46,45,Golden State Warriors,0,108,103
47,46,Philadelphia 76ers,0,116,94
48,47,Denver Nuggets,0,82,76
49,48,Seattle SuperSonics,1,112,115
50,49,New Jersey Nets,0,117,100
51,50,Phoenix Suns,0,110,93
52,51,San Antonio Spurs,0,125,106
53,52,Atlanta Hawks,0,91,87
54,53,New Orleans Jazz,0,120,101
55,54,Houston Rockets,1,116,119
56,55,San Antonio Spurs,1,120,121
57,56,Boston Celtics,0,111,104
58,57,Chicago Bulls,1,97,99
59,58,Atlanta Hawks,1,83,106
60,59,New Jersey Nets,1,99,110
61,60,Detroit Pistons,1,126,119
63,61,Philadelphia 76ers,0,118,115
64,62,Houston Rockets,0,98,118
65,63,Cleveland Cavaliers,0,106,102
66,64,New York Knicks,1,118,110
67,65,New Orleans Jazz,1,103,102
68,66,Indiana Pacers,1,116,125
69,67,Kansas City Kings,1,115,100
70,68,Atlanta Hawks,0,103,82
71,69,San Diego Clippers,1,105,110
72,70,New Jersey Nets,0,124,113
73,71,San Diego Clippers,0,115,109
74,72,Los Angeles Lakers,1,114,110
75,73,Kansas City Kings,0,100,98
76,74,Milwaukee Bucks,0,110,122
77,75,New York Knicks,0,123,112
78,76,Cleveland Cavaliers,1,120,103
79,77,Washington Bullets,1,132,104
80,78,Milwaukee Bucks,1,109,107
81,79,Seattle SuperSonics,0,106,102
82,80,Phoenix Suns,1,95,106
84,81,Golden State Warriors,1,87,91
85,82,Los Angeles Lakers,0,98,99
