,G,Opponent,Home_away,Tm,Opp
0,1,Capital Bullets,0,132,87
1,2,Kansas City-Omaha Kings,0,111,99
2,3,Seattle SuperSonics,0,123,108
3,4,Cleveland Cavaliers,1,96,103
4,5,Philadelphia 76ers,1,110,132
5,6,Atlanta Hawks,0,127,110
6,7,Detroit Pistons,0,98,111
7,8,Los Angeles Lakers,1,98,111
8,9,Los Angeles Lakers,0,114,112
9,10,New York Knicks,0,107,100
10,11,Buffalo Braves,0,122,108
11,12,Chicago Bulls,0,104,106
12,13,Milwaukee Bucks,1,100,108
13,14,Detroit Pistons,1,111,108
14,15,Atlanta Hawks,1,114,123
15,16,Houston Rockets,1,96,87
16,17,Chicago Bulls,1,101,106
17,18,Seattle SuperSonics,0,131,125
18,19,Seattle SuperSonics,1,106,127
19,20,Los Angeles Lakers,0,108,113
21,21,Los Angeles Lakers,1,109,137
22,22,Golden State Warriors,1,89,119
23,23,Phoenix Suns,0,99,107
24,24,Los Angeles Lakers,0,134,115
25,25,New York Knicks,1,100,113
26,26,Buffalo Braves,1,110,114
27,27,Milwaukee Bucks,1,86,116
28,28,Detroit Pistons,1,91,106
29,29,Capital Bullets,0,82,87
30,30,Phoenix Suns,1,119,108
31,31,Golden State Warriors,0,109,101
32,32,Milwaukee Bucks,0,98,121
33,33,Phoenix Suns,0,133,117
34,34,Boston Celtics,0,120,124
35,35,Philadelphia 76ers,0,110,105
36,36,Golden State Warriors,1,118,117
37,37,Seattle SuperSonics,1,93,110
38,38,Chicago Bulls,0,99,92
39,39,Buffalo Braves,0,119,120
40,40,Houston Rockets,0,113,119
42,41,Golden State Warriors,0,106,105
43,42,Kansas City-Omaha Kings,0,129,110
44,43,Kansas City-Omaha Kings,1,99,103
45,44,Atlanta Hawks,1,99,126
46,45,Milwaukee Bucks,1,106,121
47,46,Chicago Bulls,1,97,99
48,47,Kansas City-Omaha Kings,1,96,103
49,48,Detroit Pistons,1,95,121
50,49,Cleveland Cavaliers,0,84,87
51,50,Milwaukee Bucks,0,106,126
52,51,Phoenix Suns,1,100,112
53,52,Seattle SuperSonics,0,102,97
54,53,Los Angeles Lakers,1,91,124
55,54,Detroit Pistons,0,102,104
56,55,Seattle SuperSonics,1,94,107
57,56,Kansas City-Omaha Kings,0,99,104
58,57,Houston Rockets,0,106,112
59,58,Phoenix Suns,0,113,104
60,59,Boston Celtics,0,104,106
61,60,Cleveland Cavaliers,0,101,106
63,61,Phoenix Suns,1,100,112
64,62,New York Knicks,1,116,119
65,63,Capital Bullets,1,101,116
66,64,Chicago Bulls,1,100,117
67,65,Houston Rockets,1,115,133
68,66,Philadelphia 76ers,0,110,118
69,67,Golden State Warriors,1,109,129
70,68,Chicago Bulls,0,95,91
71,69,Detroit Pistons,0,95,99
72,70,Los Angeles Lakers,0,107,102
73,71,Capital Bullets,1,103,106
74,72,Buffalo Braves,0,112,122
75,73,Boston Celtics,0,93,110
76,74,New York Knicks,0,107,105
77,75,Atlanta Hawks,0,128,127
78,76,Kansas City-Omaha Kings,1,105,114
79,77,Cleveland Cavaliers,1,103,107
80,78,Philadelphia 76ers,1,113,106
81,79,Boston Celtics,1,118,126
82,80,Milwaukee Bucks,0,110,120
84,81,Golden State Warriors,1,120,143
85,82,Golden State Warriors,0,132,122
