,G,Opponent,Home_away,Tm,Opp
0,1,Dallas Mavericks,0,109,102
1,2,Dallas Mavericks,0,114,107
2,3,Dallas Mavericks,1,106,92
4,4,San Antonio Spurs,0,107,94
5,5,San Antonio Spurs,0,122,112
6,6,San Antonio Spurs,1,98,121
7,7,San Antonio Spurs,1,105,115
8,8,San Antonio Spurs,0,138,132
9,9,San Antonio Spurs,1,97,112
10,10,San Antonio Spurs,0,108,105
12,11,Phoenix Suns,0,100,98
13,12,Phoenix Suns,0,108,107
14,13,Phoenix Suns,1,89,123
15,14,Phoenix Suns,1,107,119
16,15,Phoenix Suns,0,120,114
17,16,Phoenix Suns,1,112,109
19,17,Detroit Pistons,1,99,105
20,18,Detroit Pistons,1,106,105
21,19,Detroit Pistons,0,106,121
22,20,Detroit Pistons,0,109,112
23,21,Detroit Pistons,0,90,92
