,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2005-11-01,28-325,SAC,@,NOK,L (-26),1,30:40,7,13,.538,0,0,,0,0,,4,4,8,1,1,1,0,2,14,13.3,-9
1,2,2,2005-11-02,28-326,SAC,@,HOU,L (-9),1,33:20,8,16,.500,0,0,,1,3,.333,6,3,9,2,0,0,1,3,17,12.5,-8
2,3,3,2005-11-06,28-330,SAC,@,PHO,W (+1),1,39:44,8,16,.500,0,0,,7,9,.778,7,5,12,7,1,1,2,1,23,24.8,-3
3,4,4,2005-11-08,28-332,SAC,,DET,L (-14),1,33:10,7,9,.778,0,0,,0,0,,0,5,5,2,0,1,1,3,14,11.9,-22
4,5,5,2005-11-09,28-333,SAC,@,DEN,L (-16),1,36:54,6,12,.500,0,0,,3,6,.500,2,5,7,7,0,0,3,4,15,11.0,-9
5,6,6,2005-11-11,28-335,SAC,,DEN,W (+16),1,40:04,5,10,.500,0,0,,4,6,.667,0,9,9,2,0,0,1,4,14,9.7,+2
6,7,7,2005-11-13,28-337,SAC,,NYK,L (-10),1,39:59,4,9,.444,0,1,.000,6,9,.667,3,10,13,6,2,2,6,5,14,12.8,+8
7,8,8,2005-11-15,28-339,SAC,,UTA,W (+36),1,23:14,4,6,.667,0,0,,2,3,.667,1,2,3,0,1,1,1,4,10,7.4,+24
8,9,9,2005-11-18,28-342,SAC,,MIL,W (+21),1,35:15,6,9,.667,0,0,,4,5,.800,2,5,7,6,4,3,2,2,16,22.1,+22
9,10,10,2005-11-20,28-344,SAC,@,SEA,L (-2),1,35:32,7,10,.700,0,0,,2,2,1.000,2,2,4,8,3,1,4,4,16,17.5,+3
10,11,11,2005-11-21,28-345,SAC,,SAS,L (-3),1,29:02,3,10,.300,1,1,1.000,4,5,.800,1,4,5,1,1,0,2,3,11,5.2,-17
11,12,12,2005-11-23,28-347,SAC,,NJN,W (+9),1,34:52,4,7,.571,0,0,,6,6,1.000,2,5,7,3,1,0,5,4,14,10.1,+18
12,13,13,2005-11-25,28-349,SAC,,TOR,W (+2),1,40:25,7,10,.700,0,0,,8,9,.889,2,6,8,4,0,0,1,3,22,21.2,-3
13,14,14,2005-11-29,28-353,SAC,,CHA,W (+18),1,25:44,4,12,.333,2,2,1.000,0,0,,2,7,9,3,0,2,1,2,10,8.4,+11
14,15,15,2005-11-30,28-354,SAC,@,GSW,L (-7),1,38:28,8,14,.571,0,1,.000,6,7,.857,2,3,5,4,2,0,5,5,22,15.1,-9
15,16,16,2005-12-02,28-356,SAC,,MIA,L (-11),1,33:13,5,11,.455,0,0,,4,4,1.000,1,2,3,3,0,0,0,3,14,10.5,-8
16,17,17,2005-12-04,28-358,SAC,,MIN,L (-8),1,31:01,3,9,.333,0,0,,0,2,.000,1,3,4,0,0,0,1,2,6,-0.1,-9
17,18,18,2005-12-06,28-360,SAC,,CLE,L (-5),1,37:16,9,14,.643,1,1,1.000,6,6,1.000,0,4,4,2,0,2,2,4,25,19.2,+3
18,19,19,2005-12-08,28-362,SAC,,HOU,L (-11),1,37:43,4,8,.500,0,0,,0,0,,1,5,6,3,0,1,2,5,8,5.0,-3
19,20,20,2005-12-10,28-364,SAC,@,SEA,W (+19),1,38:34,6,9,.667,0,1,.000,5,5,1.000,0,7,7,6,0,2,0,5,17,18.8,+18
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
