,G,Opponent,Home_away,Tm,Opp
0,1,New York Knicks,0,108,97
1,2,Atlanta Hawks,1,111,131
2,3,Washington Bullets,1,101,102
3,4,San Antonio Spurs,0,103,112
4,5,Milwaukee Bucks,0,94,115
5,6,Boston Celtics,0,114,110
6,7,Indiana Pacers,0,117,120
7,8,Atlanta Hawks,0,90,109
8,9,Denver Nuggets,1,112,125
9,10,Phoenix Suns,1,101,111
10,11,Los Angeles Lakers,1,95,111
11,12,Utah Jazz,1,78,96
12,13,San Antonio Spurs,1,99,117
13,14,Dallas Mavericks,1,94,119
14,15,Houston Rockets,1,102,97
15,16,Detroit Pistons,0,106,107
16,17,Denver Nuggets,0,100,113
17,18,Philadelphia 76ers,1,100,105
18,19,Sacramento Kings,0,107,120
19,20,Boston Celtics,1,98,108
21,21,Philadelphia 76ers,0,123,90
22,22,Indiana Pacers,1,91,95
23,23,Chicago Bulls,1,98,99
24,24,New York Knicks,1,94,93
25,25,Utah Jazz,0,119,96
26,26,Cleveland Cavaliers,1,112,121
27,27,Cleveland Cavaliers,0,120,111
28,28,Milwaukee Bucks,0,122,117
29,29,Detroit Pistons,1,128,129
30,30,Los Angeles Clippers,0,118,97
31,31,Milwaukee Bucks,1,112,124
32,32,Washington Bullets,0,118,96
33,33,Portland Trail Blazers,0,120,127
34,34,Chicago Bulls,1,109,119
35,35,Boston Celtics,0,117,123
36,36,Washington Bullets,1,100,118
37,37,Detroit Pistons,0,113,123
38,38,Los Angeles Lakers,0,115,126
39,39,Phoenix Suns,0,120,114
40,40,Seattle SuperSonics,0,120,125
42,41,Sacramento Kings,1,115,118
43,42,Los Angeles Clippers,1,91,98
44,43,Portland Trail Blazers,1,107,125
45,44,Golden State Warriors,1,147,150
46,45,Seattle SuperSonics,1,100,108
47,46,Philadelphia 76ers,0,95,121
48,47,New York Knicks,1,118,135
49,48,Houston Rockets,0,99,121
50,49,Cleveland Cavaliers,0,120,104
51,50,Milwaukee Bucks,1,124,128
52,51,Golden State Warriors,0,106,110
53,52,New York Knicks,0,111,107
54,53,Boston Celtics,1,103,116
55,54,Detroit Pistons,0,112,120
56,55,Chicago Bulls,1,113,128
57,56,Indiana Pacers,0,125,115
58,57,Chicago Bulls,0,105,95
59,58,Washington Bullets,1,114,117
60,59,Atlanta Hawks,0,83,111
61,60,Philadelphia 76ers,1,114,102
63,61,Washington Bullets,0,121,79
64,62,Milwaukee Bucks,0,123,106
65,63,New York Knicks,1,126,121
66,64,Indiana Pacers,1,99,123
67,65,Cleveland Cavaliers,0,91,110
68,66,Detroit Pistons,1,113,112
69,67,Cleveland Cavaliers,1,105,106
70,68,Boston Celtics,1,104,116
71,69,Dallas Mavericks,0,107,119
72,70,Chicago Bulls,0,109,107
73,71,Philadelphia 76ers,1,99,110
74,72,New York Knicks,0,121,120
75,73,Philadelphia 76ers,0,113,109
76,74,Milwaukee Bucks,1,102,112
77,75,Indiana Pacers,1,114,128
78,76,Washington Bullets,0,109,118
79,77,Boston Celtics,0,117,108
80,78,Atlanta Hawks,0,88,115
81,79,Cleveland Cavaliers,1,95,113
82,80,Atlanta Hawks,1,116,136
84,81,Detroit Pistons,1,117,130
85,82,Indiana Pacers,0,103,112
