,G,Opponent,Home_away,Tm,Opp
0,1,Chicago Bulls,0,100,115
1,2,San Antonio Spurs,1,75,102
2,3,Memphis Grizzlies,1,91,101
3,4,Milwaukee Bucks,0,96,103
4,5,Atlanta Hawks,1,87,101
5,6,Los Angeles Lakers,0,98,104
6,7,Milwaukee Bucks,1,86,94
7,8,Houston Rockets,1,106,98
8,9,Sacramento Kings,1,109,111
9,10,Golden State Warriors,1,99,107
10,11,Atlanta Hawks,0,90,88
11,12,Charlotte Hornets,1,111,116
12,13,Boston Celtics,1,95,120
13,14,Boston Celtics,0,111,101
14,15,Oklahoma City Thunder,1,99,110
15,16,Cleveland Cavaliers,1,88,90
16,17,Detroit Pistons,0,87,83
17,18,Phoenix Suns,0,94,91
18,19,New York Knicks,1,91,108
19,20,Golden State Warriors,0,98,114
21,21,Houston Rockets,0,110,105
22,22,Philadelphia 76ers,0,100,91
23,23,Los Angeles Clippers,0,100,105
24,24,Orlando Magic,0,82,105
25,25,Miami Heat,0,98,104
26,26,Indiana Pacers,1,97,104
27,27,Minnesota Timberwolves,0,85,100
28,28,Chicago Bulls,1,105,102
29,29,Dallas Mavericks,0,118,119
30,30,Washington Wizards,0,96,111
31,31,Miami Heat,1,111,105
32,32,Orlando Magic,1,93,100
33,33,Boston Celtics,1,100,97
34,34,Boston Celtics,0,94,103
35,35,Toronto Raptors,0,74,91
36,36,Orlando Magic,0,77,83
37,37,Detroit Pistons,1,89,103
38,38,San Antonio Spurs,0,79,106
39,39,New York Knicks,0,110,104
40,40,Portland Trail Blazers,0,104,116
42,41,Atlanta Hawks,1,86,114
43,42,Toronto Raptors,1,100,112
44,43,Cleveland Cavaliers,0,78,91
45,44,Utah Jazz,0,86,108
46,45,Oklahoma City Thunder,0,116,106
47,46,Miami Heat,0,98,102
48,47,Dallas Mavericks,1,79,91
49,48,New Orleans Pelicans,1,103,105
50,49,Detroit Pistons,0,100,105
51,50,Indiana Pacers,0,100,114
52,51,Sacramento Kings,0,128,119
53,52,Philadelphia 76ers,1,98,103
54,53,Denver Nuggets,0,105,104
55,54,Memphis Grizzlies,0,90,109
56,55,New York Knicks,0,109,98
57,56,Charlotte Hornets,0,96,104
58,57,Portland Trail Blazers,1,104,112
59,58,Phoenix Suns,1,116,106
60,59,Utah Jazz,1,98,96
61,60,Los Angeles Clippers,1,95,105
63,61,Los Angeles Lakers,1,101,107
64,62,Denver Nuggets,1,121,120
65,63,Minnesota Timberwolves,1,118,132
66,64,Toronto Raptors,1,99,104
67,65,Philadelphia 76ers,1,89,95
68,66,Milwaukee Bucks,0,100,109
69,67,Philadelphia 76ers,0,131,114
70,68,Chicago Bulls,1,102,118
71,69,Detroit Pistons,1,103,115
72,70,Charlotte Hornets,0,100,105
73,71,Cleveland Cavaliers,0,104,95
74,72,Indiana Pacers,0,120,110
75,73,Miami Heat,1,99,110
76,74,Orlando Magic,1,105,139
77,75,Cleveland Cavaliers,1,87,107
78,76,New York Knicks,1,91,105
79,77,New Orleans Pelicans,0,87,106
80,78,Washington Wizards,1,103,121
81,79,Charlotte Hornets,1,99,113
82,80,Indiana Pacers,1,105,129
84,81,Washington Wizards,0,111,120
85,82,Toronto Raptors,0,96,103
