,G,Opponent,Home_away,Tm,Opp
0,1,Pittsburgh Condors,1,102,105
1,2,The Floridians,0,105,92
2,3,Virginia Squires,0,88,103
3,4,Memphis Pros,1,108,103
4,5,The Floridians,1,100,110
5,6,Carolina Cougars,0,117,97
6,7,Pittsburgh Condors,0,115,98
7,8,Texas Chaparrals,1,99,103
8,9,Utah Stars,1,105,114
9,10,Kentucky Colonels,1,100,113
10,11,Virginia Squires,0,121,109
11,12,Carolina Cougars,1,108,98
12,13,Denver Rockets,0,114,104
13,14,Carolina Cougars,0,102,106
14,15,Texas Chaparrals,0,144,129
15,16,Denver Rockets,1,103,121
16,17,Kentucky Colonels,1,92,114
17,18,Carolina Cougars,0,92,108
18,19,Pittsburgh Condors,0,96,99
19,20,Indiana Pacers,0,99,97
21,21,Texas Chaparrals,0,129,113
22,22,Memphis Pros,1,98,87
23,23,The Floridians,0,115,110
24,24,Carolina Cougars,0,90,94
25,25,Virginia Squires,0,116,120
26,26,Indiana Pacers,0,108,129
27,27,Virginia Squires,1,100,127
28,28,Kentucky Colonels,0,128,99
29,29,The Floridians,0,97,100
30,30,Indiana Pacers,0,117,129
31,31,Texas Chaparrals,0,106,118
32,32,Pittsburgh Condors,0,116,95
33,33,Carolina Cougars,1,104,98
34,34,Kentucky Colonels,0,114,108
35,35,The Floridians,1,90,91
36,36,Virginia Squires,0,123,124
37,37,Carolina Cougars,1,99,118
38,38,Pittsburgh Condors,1,109,115
39,39,Memphis Pros,0,110,101
40,40,Kentucky Colonels,0,125,111
42,41,Indiana Pacers,1,88,116
43,42,Virginia Squires,0,107,117
44,43,Pittsburgh Condors,0,117,120
45,44,Kentucky Colonels,1,117,116
46,45,Carolina Cougars,1,120,112
47,46,The Floridians,0,107,112
48,47,The Floridians,0,113,106
49,48,Utah Stars,0,108,107
50,49,The Floridians,1,97,121
51,50,Indiana Pacers,1,100,116
52,51,Pittsburgh Condors,0,132,131
53,52,Virginia Squires,1,115,112
54,53,Carolina Cougars,0,121,125
55,54,Pittsburgh Condors,1,111,119
56,55,The Floridians,0,104,100
57,56,Kentucky Colonels,1,99,106
58,57,Indiana Pacers,1,109,110
59,58,Memphis Pros,0,103,84
60,59,Pittsburgh Condors,1,110,114
61,60,Memphis Pros,0,105,109
63,61,Denver Rockets,1,118,117
64,62,Utah Stars,1,98,89
65,63,Virginia Squires,1,128,120
66,64,Carolina Cougars,1,109,105
67,65,Texas Chaparrals,1,120,100
68,66,Kentucky Colonels,1,121,125
69,67,Pittsburgh Condors,0,134,108
70,68,Denver Rockets,0,122,115
71,69,Texas Chaparrals,1,127,130
72,70,Pittsburgh Condors,0,114,110
73,71,Carolina Cougars,1,127,112
74,72,Virginia Squires,0,123,121
75,73,Virginia Squires,1,132,120
76,74,Denver Rockets,0,132,127
77,75,Kentucky Colonels,1,104,122
78,76,Kentucky Colonels,0,122,120
79,77,Utah Stars,0,104,115
80,78,Virginia Squires,1,125,135
81,79,Memphis Pros,1,110,117
82,80,Kentucky Colonels,0,115,122
84,81,The Floridians,1,104,118
85,82,Utah Stars,0,133,120
86,83,Utah Stars,1,97,115
87,84,Denver Rockets,1,121,132
