,G,Opponent,Home_away,Tm,Opp
0,1,Utah Stars,0,105,89
1,2,Denver Nuggets,1,103,111
2,3,San Diego Conquistadors,1,110,116
3,4,Memphis Sounds,0,104,96
4,5,San Antonio Spurs,0,113,93
5,6,Memphis Sounds,1,104,91
6,7,Spirits of St. Louis,1,109,91
7,8,Denver Nuggets,1,115,126
8,9,Utah Stars,1,95,91
9,10,Indiana Pacers,0,97,99
10,11,San Antonio Spurs,0,120,109
11,12,Spirits of St. Louis,1,126,100
12,13,Memphis Sounds,1,104,102
13,14,Kentucky Colonels,1,97,103
14,15,Kentucky Colonels,1,129,132
15,16,Memphis Sounds,1,108,101
16,17,Utah Stars,1,98,109
17,18,San Diego Conquistadors,1,126,109
18,19,Spirits of St. Louis,0,109,104
19,20,San Antonio Spurs,1,110,116
21,21,Indiana Pacers,1,95,104
22,22,Denver Nuggets,0,99,90
23,23,Virginia Squires,0,109,100
24,24,Kentucky Colonels,0,107,98
25,25,San Diego Conquistadors,0,113,92
26,26,Virginia Squires,1,103,86
27,27,Spirits of St. Louis,0,117,96
28,28,Utah Stars,0,100,85
29,29,Kentucky Colonels,1,98,89
30,30,Spirits of St. Louis,0,126,102
31,31,Indiana Pacers,1,134,122
32,32,Utah Stars,0,77,83
33,33,Virginia Squires,1,130,85
34,34,San Antonio Spurs,0,103,108
35,35,Memphis Sounds,1,100,98
36,36,Memphis Sounds,0,128,119
37,37,Spirits of St. Louis,0,130,113
38,38,Virginia Squires,1,112,92
39,39,Virginia Squires,0,100,95
40,40,Indiana Pacers,0,119,127
42,41,San Diego Conquistadors,0,112,98
43,42,Indiana Pacers,1,106,111
44,43,Kentucky Colonels,0,108,93
45,44,Virginia Squires,1,92,91
46,45,Virginia Squires,0,113,91
47,46,Kentucky Colonels,0,112,110
48,47,Indiana Pacers,0,115,111
49,48,Denver Nuggets,0,114,101
50,49,San Diego Conquistadors,0,126,90
51,50,Utah Stars,1,106,111
52,51,San Diego Conquistadors,1,108,104
53,52,Spirits of St. Louis,1,113,92
54,53,Memphis Sounds,0,114,110
55,54,Virginia Squires,0,117,90
56,55,San Diego Conquistadors,1,166,176
57,56,Denver Nuggets,1,115,117
58,57,Virginia Squires,0,120,104
59,58,San Antonio Spurs,1,113,91
60,59,San Diego Conquistadors,0,126,93
61,60,Memphis Sounds,0,116,93
63,61,Utah Stars,1,113,117
64,62,Denver Nuggets,1,114,148
65,63,Spirits of St. Louis,0,117,110
66,64,Kentucky Colonels,1,84,95
67,65,Memphis Sounds,1,111,87
68,66,Spirits of St. Louis,1,110,106
69,67,San Antonio Spurs,1,109,122
70,68,Spirits of St. Louis,0,120,101
71,69,Kentucky Colonels,1,80,96
72,70,Virginia Squires,0,112,82
73,71,Spirits of St. Louis,1,124,96
74,72,San Antonio Spurs,1,108,94
75,73,Denver Nuggets,0,95,102
76,74,Utah Stars,0,100,89
77,75,Indiana Pacers,0,124,116
78,76,Indiana Pacers,1,119,110
79,77,Kentucky Colonels,0,115,101
80,78,Denver Nuggets,0,111,114
81,79,Kentucky Colonels,0,102,103
82,80,Memphis Sounds,1,106,111
84,81,Kentucky Colonels,1,95,126
85,82,San Antonio Spurs,0,130,104
86,83,Memphis Sounds,0,119,97
87,84,Virginia Squires,1,116,111
